T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK)
262.0315465,0.084,5.384478701694496,15.749128427633538,0.6958250130746404,282.96409908648485
262.0597125,0.084,5.384478701694496,16.402391401513476,0.7249298855354845,294.7012545563809
262.0878395,0.084,5.384478701694496,15.783402382161706,0.6977183958789412,283.57989815814506
262.1160835,0.084,5.384478701694496,16.25799023276235,0.7188330573895556,292.10680326274587
262.1441315,0.084,5.384478701694496,15.993491430678674,0.707392040495791,287.3545615380711
262.1722095,0.084,5.384478701694496,16.20674392376317,0.7172862516203136,291.18606242784244
262.20043450000003,0.084,5.384478701694496,15.806051824388662,0.7001119176217557,283.98683997997415
262.228698,0.084,5.384478701694496,16.13658499148355,0.7153109108084511,289.9255190805332
262.256913,0.084,5.384478701694496,15.834814289745278,0.7024972424489823,284.5036142976476
262.28522599999997,0.084,5.384478701694496,15.996573312861885,0.7103315235122745,287.40993361910216
262.3133825,0.084,5.384478701694496,15.978395066328748,0.7103062962321962,287.08332563080256
262.34168550000004,0.084,5.384478701694496,15.796497464587107,0.7030157949694598,283.81517709551565
262.369959,0.084,5.384478701694496,15.978286490256506,0.71179777879066,287.0813748479002
262.3981645,0.084,5.384478701694496,15.844731725833839,0.7063926617634926,284.68180056242676
262.4262225,0.084,5.384478701694496,16.12489841546678,0.7193501429927459,289.7155467338611
262.454427,0.084,5.384478701694496,15.66153667014978,0.6991574291519648,281.390340712637
262.483063,0.084,5.384478701694496,15.616701813949009,0.6976940566389588,280.58479425012524
262.5114055,0.084,5.384478701694496,15.963858279798668,0.7138046847373981,286.82214364076435
262.539483,0.084,5.384478701694496,15.880946261132655,0.7108364459807985,285.33246598824707
262.5678935,0.084,5.384478701694496,15.55686728543448,0.6972319316095069,279.509749143142
262.5963435,0.084,5.384478701694496,15.794370085739708,0.7088461731290616,283.77695454613865
262.62419650000004,0.084,5.384478701694496,16.189589351072538,0.7275140945658898,290.8778467555325
262.652206,0.084,5.384478701694496,15.582947633755495,0.7010690160516247,279.9783339477188
262.6809395,0.084,5.384478701694496,15.34478130793676,0.6911123294556363,275.69920700252294
262.7095265,0.084,5.384478701694496,15.709458490915708,0.7083440733317683,282.2513505711776
262.73742849999996,0.084,5.384478701694496,16.070514776820467,0.7254557831682688,288.7384375950723
262.7654475,0.084,5.384478701694496,15.547358257654862,0.7025219182551339,279.33890073770726
262.7939655,0.084,5.384478701694496,15.480950849624278,0.7001119178236651,278.1457609095329
262.82223899999997,0.084,5.384478701694496,15.792898439761357,0.7147996141865417,283.75051352876096
262.85031649999996,0.084,5.384478701694496,15.672136464398601,0.7098525114048554,281.58078688519197
262.878678,0.084,5.384478701694496,15.461781110186287,0.7005778698269548,277.8013387991464
262.906785,0.084,5.384478701694496,15.960299790634826,0.7229122795103728,286.75820837698245
262.93507850000003,0.084,5.384478701694496,15.282255727183344,0.6915424632432068,274.57581184392444
262.96348,0.084,5.384478701694496,15.865676245849874,0.7173119773658843,285.0581101000858
262.99144,0.084,5.384478701694496,15.780237166594523,0.7133209783660314,283.5230288288042
263.01976249999996,0.084,5.384478701694496,15.46261346044871,0.6991329894315762,277.816293610342
263.0480165,0.084,5.384478701694496,15.852871895261535,0.7168235073698104,284.8280547325609
263.07613349999997,0.084,5.384478701694496,15.61533698774449,0.705894030677626,280.56027246029123
263.104251,0.084,5.384478701694496,15.864326028392147,0.7167978168434419,285.03385078514964
263.13266150000004,0.084,5.384478701694496,15.31125049577011,0.6915902889156335,275.0967599464861
263.161062,0.084,5.384478701694496,15.878699465289744,0.7173119773579522,285.2920978774375
263.189434,0.084,5.384478701694496,15.334304759420105,0.6929561074493172,275.5109751821925
263.21757049999997,0.084,5.384478701694496,16.142864578887284,0.7296373518785001,290.038344231493
263.245687,0.084,5.384478701694496,15.35385787772933,0.6939178023213445,275.8622854487971
263.2739415,0.084,5.384478701694496,15.986269177540647,0.7223639709151196,287.2247995412745
263.30195100000003,0.084,5.384478701694496,15.627802247199611,0.7059189455114018,280.7842353880053
263.3304495,0.084,5.384478701694496,15.45579815597606,0.6977183960826427,277.6938432475194
263.359007,0.084,5.384478701694496,15.582954717135763,0.7029910847664992,279.9784612145911
263.3872805,0.084,5.384478701694496,15.787779602081388,0.7118231122542125,283.65854353187274
263.4155935,0.084,5.384478701694496,15.558836377833368,0.7010444423954324,279.5451277648371
263.44376950000003,0.084,5.384478701694496,15.967044233193946,0.7188330575608095,286.87938556601557
263.4718375,0.084,5.384478701694496,15.704690599553112,0.706392661849061,282.16568601582406
263.49993800000004,0.084,5.384478701694496,15.954960755899467,0.7171576517197287,286.6622821064702
263.527739,0.084,5.384478701694496,16.05818115975649,0.7216602236894812,288.51683988209265
263.5560605,0.084,5.384478701694496,15.374418457294782,0.6913512265474027,276.2316967403595
263.58469549999995,0.084,5.384478701694496,15.673529975650753,0.7056947752044912,281.60582405838187
263.613154,0.084,5.384478701694496,15.524118595451062,0.699891419962067,278.9213544519691
263.641661,0.084,5.384478701694496,15.578940534129694,0.7032877234849059,279.90633851376356
263.6697765,0.084,5.384478701694496,15.914524225137953,0.7196089649563867,285.93576021989776
263.6979415,0.084,5.384478701694496,15.46882456848988,0.700847915093472,277.92788839473116
263.726057,0.084,5.384478701694496,15.906532242545673,0.7221813862251643,285.79216851801215
263.754055,0.084,5.384478701694496,15.532225319239569,0.7066672095255824,279.06700770534735
263.7827,0.084,5.384478701694496,15.12667793639611,0.6899441163151157,271.7805505308773
263.8112665,0.084,5.384478701694496,15.537009834654201,0.7106091423121054,279.1529709445252
