T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
183.0,0.834451277320231,0.3149832854473216,26.88854650204055,3.280155834372861,1.7906777200815136,58.163294994715265,3.2825242423824728,0.14945994631016338,4.556489199201077
184.0,0.8339725178190499,0.31320254444824397,26.777044545727495,3.284863893259017,1.7883813992430955,58.24979988774594,3.286915084024206,0.1581790223572773,4.815390454438065
185.0,0.8330145267717122,0.3114179699198057,26.553971760571617,3.2869661999347133,1.7871043528591983,58.29307223170911,3.286382996651982,0.15475192095821125,4.708047224863005
186.0,0.8320439973504564,0.30962896458586003,26.331740963420117,3.291077509543952,1.7857548183722973,58.37205444044966,3.29180896722527,0.1534511169576066,4.662640624920149
187.0,0.831074393742374,0.30783493519741156,26.11345621664257,3.2973452479509158,1.7846551629884255,58.489191610519256,3.298626516614201,0.16659903344633878,5.052520161480487
188.0,0.8300910714834371,0.3060352908928012,25.89566315031004,3.3098260334486764,1.7807413009350164,58.71666226244761,3.3072697142694225,0.16888663494042325,5.102583435917073
189.0,0.8290773575484253,0.3042294416247227,25.674957280594242,3.299043971092103,1.7868754254019363,58.531450430224666,3.3018011773304616,0.16947930420414073,5.1372247744863175
190.0,0.828046815860734,0.30241679664133225,25.454416603910058,3.291546508146994,1.7902207048611334,58.40447390859471,3.293853399071824,0.18067032784769377,5.488919187394492
191.0,0.8269987206018372,0.3005967630098679,25.233974406688255,3.2890730889347997,1.790559806476786,58.36676022107403,3.289515177894871,0.1846528558602542,5.6141305123765415
192.0,0.8259483816736589,0.2987687441721445,25.016812585135725,3.2796672053499196,1.7951579337282642,58.20592077671474,3.2800023537038845,0.18531966526834942,5.650563110978115
193.0,0.8248790010976305,0.2969321385221438,24.799614206853555,3.2650311935319087,1.8015856069676013,57.952349264491644,3.2688892700352485,0.190239003087288,5.826560048313022
194.0,0.8237743452780301,0.29508633799652173,24.579132675754735,3.270741831661118,1.7987710918685005,58.0599286142029,3.270736995161486,0.18754690639188168,5.734078568244314
195.0,0.8226665293232438,0.29323072666942335,24.361875632894012,3.2863178718988824,1.7926046360482764,58.34259398639857,3.286457352906394,0.17676290780095996,5.3787525945816
196.0,0.8215208286048752,0.29136467934340693,24.1412430806597,3.3098289807488435,1.7838545321877066,58.76646319261929,3.306659093291882,0.1843941553636842,5.571108248679523
197.0,0.820370297152367,0.2894875601285893,23.923717450058295,3.321799311985447,1.777844606848576,58.98528562124116,3.32050791566402,0.17680406952450223,5.322539169858098
198.0,0.8191805631891108,0.2875987210023984,23.70281825289383,3.3299072566988035,1.7733271029801883,59.1357062944148,3.3323560664214664,0.15793035518627715,4.742785399460218
199.0,0.8179853559263857,0.2856975003424541,23.484924575828476,3.351133313470302,1.7628026401077785,59.51910406848531,3.3497397526795862,0.1591538399814182,4.7492542102601325
200.0,0.8167657947358159,0.2837832214252322,23.266785561195167,3.3550537025808786,1.7604312347504025,59.595183658363865,3.3514151476770437,0.1601997305699227,4.774878281283215
201.0,0.8155035854124157,0.28185519088317856,23.04519520666869,3.3260245877877006,1.7720804334734856,59.086141054119786,3.3282523881411055,0.15664514976321037,4.709681051017203
202.0,0.8142149567186258,0.27991269711297245,22.823283194838577,3.334544903661869,1.766829873305216,59.24418496200806,3.3317549922315255,0.15954776751642674,4.7846939275346845
203.0,0.8128978658555518,0.2779550086275582,22.60084875322047,3.316716053136179,1.7748541802432818,58.93402309458365,3.315905857709537,0.1662063933686731,5.011173422925781
204.0,0.8115710057331442,0.27598137234450526,22.381171647845957,3.309313901557751,1.7781820540469278,58.80921763239357,3.3107597889045413,0.16670403205420195,5.037419749626395
205.0,0.8102143223393329,0.27399101180313085,22.160825527113815,3.3313371257265785,1.7668262900742253,59.2074410047711,3.329256677482015,0.1794706670478548,5.387346289928898
206.0,0.8088033936558566,0.27198312530269514,21.936286081161377,3.335495435253916,1.763590288015562,59.28811744569657,3.3352019534721467,0.18283019264901876,5.4813504079972075
207.0,0.8073571450999334,0.26995688395382705,21.710802199466627,3.320877003712554,1.7682796150356141,59.03518913475871,3.3266806980773933,0.17717620809022233,5.3352234332120485
208.0,0.8058962376987134,0.2679114296352212,21.487642241389615,3.360330624181048,1.7481941022604257,59.74353391393246,3.3572065667772995,0.18133820242709842,5.396439300412371
209.0,0.8043736384166499,0.26584587284749067,21.259952712928378,3.3641596970491876,1.7435120087874783,59.81875547452194,3.363712314997279,0.17439158923082776,5.183808288999843
210.0,0.8028320008740039,0.2637592904559865,21.034351014366404,3.355939092180386,1.744612806600902,59.67983886020211,3.3591108689366647,0.17148880324217042,5.110009405169284
211.0,0.8012488449323721,0.2616507233143531,20.807488775504915,3.3826343208423912,1.7301714857345547,60.16179812759976,3.382414081830023,0.17041427237447612,5.037915902539449
212.0,0.7995954181127386,0.25951917376060923,20.57578806034661,3.405656678080245,1.7176117250943743,60.578660871469275,3.404355748337034,0.1671214008791128,4.90717111782737
213.0,0.7979446133287451,0.25736360297771854,20.349552395350297,3.407006854810115,1.7149005301461582,60.61013692606721,3.408816058339544,0.16669157152138064,4.892610394547356
214.0,0.7961943638628126,0.25518292821087923,20.115065163902536,3.4462574307186267,1.6964180375734217,61.31626950520269,3.444382637065645,0.17568570516272788,5.097869462586643
215.0,0.7944188158667572,0.25297601983429524,19.882585856966916,3.4911964940923945,1.676067236518004,62.123784770756416,3.4882295199777844,0.18744161379192054,5.36897920552735
216.0,0.7925885561234141,0.2507416982609224,19.64864477774573,3.5298406118081465,1.658845989212015,62.819511403430624,3.5268696482341833,0.1900421047004262,5.383872123423667
217.0,0.7906745304275081,0.2484787306898044,19.40975403594547,3.561754822211261,1.6436822521849657,63.39566024452831,3.5601809379169955,0.1826108670294035,5.126991501229507
218.0,0.788758263095803,0.24618582768714417,19.176342246762008,3.5852857983118955,1.6320007898901434,63.82259012019261,3.5845844149795933,0.17575311453201395,4.902067071327088
219.0,0.7867200092661848,0.24386163959933677,18.93416788633701,3.594488172914108,1.6259834085511202,63.9950144760088,3.5962897070511994,0.17301170993734977,4.813250221298864
220.0,0.7846435852588043,0.241504752798992,18.69376427355781,3.609554237070106,1.6183793463720424,64.27205612219248,3.60895766403961,0.17258568251494844,4.781357230831836
221.0,0.782497112155218,0.23911368576862801,18.45144761969346,3.621123375218121,1.6114163320301738,64.48693759362814,3.623138480479332,0.17543572688566267,4.844787341030466
222.0,0.7802403259727134,0.23668688503148091,18.203450199709955,3.6352668861037696,1.6039693382123867,64.74783969103758,3.6324146190336797,0.18018333052537555,4.956536512192469
223.0,0.7779354369115787,0.23422272094499327,17.95704904133239,3.625937795383005,1.6049062181827178,64.59056230164745,3.6259618836955028,0.1813849934249975,5.002429817079582
224.0,0.7755098965726938,0.23171948338034123,17.70478543870348,3.6277247190309057,1.6021556832902906,64.63172368227188,3.6257948871935337,0.18838535409825094,5.192934103020236
225.0,0.7730290873204375,0.2291753773212247,17.453934886751643,3.616890413017084,1.6033642743924021,64.44817915116575,3.617442199828579,0.18568660292877354,5.133874177124439
226.0,0.7704482354692743,0.22658851842753114,17.2006151967309,3.6018614631450943,1.606063362073622,64.18991753793165,3.603218544457404,0.17213148977911513,4.778959200413343
227.0,0.7677629612945454,0.22395692862492655,16.944580502019893,3.627315205948258,1.5938482912836736,64.65347427541266,3.627433322478948,0.1814258101783583,5.001655491114942
228.0,0.7649167603410512,0.2212785318005776,16.681523148505605,3.67290896990284,1.574414574124941,65.47625833575512,3.6713504755287545,0.18589750315699488,5.061315286610887
229.0,0.7619415234226171,0.2185511497087317,16.415162616173248,3.704615586230445,1.5603694115799347,66.05195306003063,3.7021978864464207,0.18127021509063684,4.893091087895697
230.0,0.7589218834433358,0.215772498218633,16.15341119687549,3.7179044582299476,1.5531547834681387,66.29918478985593,3.719381271695301,0.18925750329297597,5.090434824758228
231.0,0.755666019504285,0.2129401840720513,15.880396243809017,3.751775617759798,1.5394415283777927,66.91404948587346,3.7495851883399665,0.18631973893245227,4.966174897306482
232.0,0.7523059202255111,0.21005170235943016,15.608283506806393,3.759129739896497,1.5357054870958828,67.0563344381994,3.7607651496796652,0.18363681983720195,4.885088638687372
233.0,0.75016954002738,0.20710443497312434,15.437051682710178,3.75699333079365,1.535524924440791,67.0251702972347,3.7624553183326244,0.17903744265324634,4.765444782288857
234.0,0.7484080800930764,0.20409565035409827,15.297776445553193,3.753024353620007,1.5362562230686898,66.96007244752384,3.7629306499778066,0.18337182143925065,4.885974727618755
