T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
183.0,0.834266006890153,0.3149832854473216,26.84445366827431,3.7648992426916523,1.6097843252181412,66.760050612952,3.76397531705575,0.17574619122860652,4.668018448827324
184.0,0.833793536463667,0.31320254444824397,26.73465495196934,3.75768305398225,1.6120560827909387,66.63545880570587,3.7559330248358545,0.1798785173524751,4.786952884752925
185.0,0.8330222605814239,0.3114179699198057,26.555875727780514,3.746475247049398,1.616153801125011,66.44219805630051,3.748271479018385,0.1839091042949772,4.908856783180885
186.0,0.8320514065833999,0.30962896458586003,26.333589161613002,3.7391080602408846,1.6187758045525265,66.31838685900279,3.737827934262873,0.17830781177185645,4.768725827099239
187.0,0.8310797553491003,0.30783493519741156,26.114778356272954,3.718729691174716,1.627030327286021,65.96365488898009,3.7172890432416175,0.18647031107279144,5.014355077093194
188.0,0.8300794989249405,0.3060352908928012,25.893254431525108,3.6930294470930445,1.6376116493808857,65.51467839705198,3.6944176924124665,0.17921294007584146,4.852735204072318
189.0,0.8290780608707327,0.3042294416247227,25.67523996666903,3.6765543256440676,1.6446971463025633,65.2291476898765,3.6794995836995623,0.17642990589714372,4.798784140534529
190.0,0.8280461609337673,0.30241679664133225,25.45444263585944,3.684822284115249,1.641517258197929,65.38279762946155,3.6868396748742325,0.1830862091783323,4.968657782156583
191.0,0.8269979490682924,0.3005967630098679,25.233924763020855,3.729897135256421,1.6261382037794254,66.18980044303886,3.728297583319268,0.21011282540806286,5.633206970294052
192.0,0.8259481843197993,0.2987687441721445,25.01692357553676,3.749967246364029,1.6194172260070117,66.55281140393653,3.750596542002072,0.20690921109005084,5.517627155028358
193.0,0.8248654466132443,0.2969321385221438,24.7970336094018,3.7738093912897175,1.610776559227085,66.98302641951666,3.775414022745162,0.20545871324640602,5.444332024840012
194.0,0.8237792878014104,0.29508633799652173,24.580256443974232,3.815513298528555,1.596147719739183,67.73030644631416,3.8137690531934423,0.19562252827835241,5.127030440538468
195.0,0.8226579444420257,0.29323072666942335,24.360356843243235,3.818338511387522,1.5966819778860477,67.78759136904178,3.8165421561968245,0.189181081188079,4.954539274710185
196.0,0.8215156554487416,0.29136467934340693,24.140452801796467,3.7588787069713976,1.6192871343552422,66.73918925335799,3.7645941661645494,0.1979465988306493,5.266107641715813
197.0,0.8203687239001433,0.2894875601285893,23.923566816817882,3.7488222502775703,1.6234035666216662,66.56769925984662,3.7466054809317084,0.19974676194592203,5.328253745056394
198.0,0.8191836429329588,0.2875987210023984,23.703476184880245,3.7376527977286638,1.6273864834162104,66.37665769160505,3.7378616769685693,0.1990988206401652,5.326840972525743
199.0,0.8179739129940748,0.2856975003424541,23.483051087426766,3.7511994288453767,1.6222433613781118,66.62485164777335,3.751457544082114,0.2074519932174498,5.5302843037941
