T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
183.0,0.6816557435682272,0.3149832854473216,26.8909846527741,3.153117974921926,1.038796750637974,55.91060508155199,3.153337358687947,0.10314529240519833,3.2712157688217265
184.0,0.6807218719520802,0.31320254444824397,26.77787587385289,3.1523511445129424,1.038808966461984,55.899934234650296,3.1526418674210457,0.10061609961634732,3.1917795640083466
185.0,0.6788797586008468,0.3114179699198057,26.55477441617651,3.1525376152546145,1.038924323484746,55.90903228957415,3.1538631808991395,0.10297611814772482,3.266451687981143
186.0,0.6770378183119218,0.30962896458586003,26.33542596113136,3.1656811176706885,1.036938793516122,56.14787873760117,3.1643959447056007,0.10334573780158746,3.2645656324863626
187.0,0.6751419456530059,0.30783493519741156,26.113453451456174,3.164822639038147,1.0375404385767082,56.13846870917681,3.1649903037250295,0.0986451578629567,3.116925310321243
188.0,0.673245718511193,0.3060352908928012,25.895110562281957,3.1568105627543304,1.0401133560835154,56.00209603387308,3.1569863292476845,0.10036387868632209,3.179281008194365
189.0,0.6712933392409985,0.3042294416247227,25.674041180752138,3.1555192478219265,1.0409415107752573,55.98503391459867,3.1567071632057404,0.10172380867600633,3.223678915798737
190.0,0.6693374765216416,0.30241679664133225,25.456375252522513,3.170120950712477,1.0384031276266124,56.24997788498695,3.172588262678644,0.10148453400457338,3.2012827138903006
191.0,0.6673211922358945,0.3005967630098679,25.235865097870008,3.186398916220924,1.0358863551259359,56.54487668610049,3.187952722557066,0.11382340983337735,3.572164466098054
192.0,0.6652721877567073,0.2987687441721445,25.015570003161756,3.202741192108483,1.0335421283595638,56.8408972928557,3.201319996086711,0.11708786985885913,3.655864237402706
193.0,0.6632162716211212,0.2969321385221438,24.79840840969229,3.226257010718696,1.0294345324057093,57.26422536119656,3.2255941798219765,0.11391227915117692,3.5307874968647117
194.0,0.661094028191536,0.29508633799652173,24.57821019264709,3.2497866061167517,1.0261270036155727,57.68796102633083,3.248529473174947,0.10742363295930958,3.305559594501273
195.0,0.6589651751828813,0.29323072666942335,24.361176228364904,3.2363323076834467,1.0297419710320002,57.45512055938449,3.2347873098189894,0.12314761910629843,3.805159897020803
196.0,0.6567670824984535,0.29136467934340693,24.141024436590477,3.205744203274273,1.0362247881890325,56.91819998869639,3.2065109807058856,0.12487806321342143,3.8954469007812245
197.0,0.6545589408759916,0.2894875601285893,23.92388369832996,3.189427165792493,1.0397689939563455,56.634541057019085,3.1905347179272705,0.1257234386844466,3.941881477428486
198.0,0.652276514963625,0.2875987210023984,23.70355890273756,3.1746381157514825,1.0430538382585344,56.3781552742426,3.1760877340473894,0.12368087510425285,3.895904685658189
199.0,0.6499498287461324,0.2856975003424541,23.483009044510563,3.163978740927814,1.0448625091509411,56.19516430425458,3.163901609288477,0.11561494187612459,3.6540998326120655
200.0,0.6476079622190322,0.2837832214252322,23.265178203495427,3.167486363659606,1.044346346350033,56.263617927991156,3.167027972886505,0.10760072750102126,3.3970383814597724
201.0,0.6451823539772322,0.28185519088317856,23.043832390050355,3.1793686800470558,1.042124534872618,56.48094299426642,3.18116506926715,0.10192936442034771,3.2059623993917907
202.0,0.642739578074882,0.27991269711297245,22.825092826099528,3.196935963178965,1.038914454766685,56.79931904776182,3.19675610307885,0.10669845189295425,3.3375223376966106
203.0,0.6402074190692594,0.2779550086275582,22.602642389793527,3.198057027696845,1.0391175317959775,56.82564107030548,3.197850069241278,0.10343589382301631,3.2343355020628906
204.0,0.6376165671520605,0.27598137234450526,22.379583458793164,3.2051031223237834,1.038775744818348,56.957400474469196,3.2048058078756276,0.11087361211130736,3.459283769656719
205.0,0.6350044333383549,0.27399101180313085,22.159060784581385,3.2062186543444016,1.0387446301524579,56.98363968395928,3.206184148325968,0.10842434261459212,3.3816889708279243
206.0,0.6322931608442356,0.27198312530269514,21.934667801324924,3.206287963490986,1.0391346681833733,56.99143961598904,3.204429775814645,0.11176552253068817,3.4858229767047675
