T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
266.0,0.09999999999999977,6.524050913693343,4.233560095809474,0.7057146445450944,75.99502852703948,4.2347419295013955,0.059558508545756124,1.4068185450989399
267.0,0.09999999999999974,6.524050913693349,4.234126729000576,0.7056551676217804,76.00519994413234,4.234792485438114,0.06256663001484043,1.4776749497436197
268.0,0.0999999999999999,6.524050913693352,4.237798041138447,0.706258345213176,76.07110227322062,4.2378791086763865,0.06818849088669676,1.6090547549637009
269.0,0.09999999999999988,6.524050913693352,4.2429453778054445,0.7067971450304119,76.16350015774202,4.243069236304073,0.07021050869842105,1.6547587217522852
270.0,0.0999999999999999,6.524050913693352,4.251327732237242,0.706918218260435,76.31396861685253,4.251694722059324,0.07129569948605868,1.6770219558805841
271.0,0.0999999999999999,6.524050913693352,4.262331095852681,0.7071222106635041,76.51148581583507,4.262861253142151,0.06964675287518357,1.634006164911755
272.0,0.09999999999999988,6.524050913693352,4.2742444680530784,0.7075213637990156,76.72533823312287,4.274661370650711,0.06634815681382673,1.552278006317415
273.0,0.0999999999999999,6.524050913693352,4.284296727386533,0.7075677917921708,76.90578252055926,4.283670410871339,0.05821021469441811,1.3586877473336672
274.0,0.0999999999999999,6.524050913693352,4.288355723601873,0.7074085265561636,76.9786440192022,4.288582533853182,0.05819958136700187,1.3571537698397584
275.0,0.09999999999999988,6.524050913693352,4.291904891962823,0.7071991288402333,77.04235379176575,4.291652280156303,0.061702957122327304,1.4376590039978403
276.0,0.0999999999999999,6.524050913693352,4.293680217301112,0.7071122101749264,77.07422198228979,4.293191581308896,0.06559510393753659,1.5277128388189058
277.0,0.0999999999999999,6.524050913693352,4.2926919919043245,0.7070465045021155,77.0564827237176,4.292847521329372,0.06546737887282322,1.5250891281342684
278.0,0.0999999999999999,6.524050913693352,4.292899210238484,0.7071686684291532,77.06020242129115,4.2930433459396555,0.06692063463650154,1.5588680600023659
279.0,0.0999999999999999,6.524050913693352,4.294045875677737,0.7074119244785951,77.08078577685832,4.293483734087404,0.06997820568746141,1.6296566854078294
280.0,0.0999999999999999,6.524050913693352,4.293783968566066,0.707590998403562,77.07608438182139,4.293773762460357,0.0688488085563151,1.6034530162752358
281.0,0.0999999999999999,6.524050913693352,4.2934853341119075,0.7077346711803277,77.07072370821595,4.293495339939602,0.06556379610277893,1.5270529884397654
282.0,0.0999999999999999,6.524050913693352,4.294103686831852,0.7079540825340633,77.08182352291763,4.29343880278675,0.0676609162921273,1.5756702964489167
283.0,0.09999999999999988,6.524050913693352,4.291970663833715,0.7077404557961441,77.04353443762685,4.292116273403537,0.0666935431095371,1.5539142350512818
284.0,0.0999999999999999,6.524050913693352,4.293028550042942,0.7076837355797151,77.0625241509719,4.2929483185595805,0.06579725311923641,1.5326535184253143
285.0,0.0999999999999999,6.524050913693352,4.293503055794818,0.707493018778814,77.07104182341158,4.293595767824113,0.06750749524477659,1.5723173913586403
286.0,0.0999999999999999,6.524050913693352,4.295543443797303,0.7073988330942649,77.10766805309667,4.29589135831646,0.06722243797615078,1.5649344222840749
287.0,0.0999999999999999,6.524050913693352,4.299177989039268,0.7074556017785657,77.17291039360796,4.299372415434931,0.06736557782341547,1.566940889518035
288.0,0.0999999999999999,6.524050913693352,4.303046103588034,0.7075645864497354,77.24234544798938,4.303197099764912,0.07071332873332564,1.6433318870174858
289.0,0.0999999999999999,6.524050913693352,4.306520920021718,0.7078745173553722,77.30472055736027,4.306749699754871,0.06961653428869237,1.616537701350381
290.0,0.0999999999999999,6.524050913693352,4.310551147865486,0.7085161433500561,77.37706564589716,4.3104623468533125,0.06576096632456971,1.5255813947859882
291.0,0.0999999999999999,6.524050913693352,4.313756253230883,0.7094289132801744,77.43459927437131,4.312743581713078,0.06585339595067131,1.5265905648087779
292.0,0.09999999999999976,6.5240509136933476,4.314590685348319,0.7097876969424856,77.44957784822722,4.313735009044265,0.0655386933883638,1.519001410977941
293.0,0.09999999999999978,6.52405091369334,4.316904477917299,0.7104440211001529,77.49111185939181,4.315484724638322,0.06155428756656379,1.4258894974729857
