T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
241.0,0.20100000000000026,14.770973845896393,3.8135744854436595,0.6739994379792352,68.06245867856276,3.8122209526675093,0.0641871697771216,1.683123537303986
242.0,0.20100000000000032,14.77097384589641,3.8199389567292377,0.6741070306463562,68.17604805921839,3.819882757453463,0.06253624176206854,1.637100552402916
243.0,0.20100000000000035,14.770973845896426,3.8244084851859363,0.6739503051321315,68.2558176027419,3.825340712986133,0.064199652326891,1.6786818818013818
244.0,0.20100000000000035,14.770973845896428,3.8362791155957763,0.6741722418669094,68.46767770796393,3.8366983858929036,0.06455636062691433,1.6827858109820744
245.0,0.20100000000000035,14.770973845896428,3.8468165156922405,0.6744261512922439,68.65574309422625,3.8461752764372212,0.061645594999020184,1.6025093670974575
246.0,0.20100000000000035,14.770973845896426,3.8497212016759073,0.6743865567652679,68.7075842397164,3.850190142822232,0.056859197279605575,1.476969221949188
247.0,0.20100000000000035,14.770973845896426,3.8568999669823074,0.6744403043109876,68.83570666629942,3.857408226253422,0.057819627208477935,1.499121774053083
248.0,0.20100000000000035,14.770973845896428,3.8685667437599394,0.6746382157343738,69.04392851049589,3.868162611644623,0.057375045404300905,1.4831085827030845
249.0,0.20100000000000035,14.770973845896428,3.8815092112569247,0.6746423474986166,69.27491814045447,3.8804259268327987,0.05927395844066497,1.527085347852895
250.0,0.20100000000000035,14.770973845896426,3.8962687273540824,0.6744328610794936,69.53833739667003,3.896217416919776,0.05902203149756259,1.5148347207982205
251.0,0.20100000000000035,14.770973845896428,3.911686797495488,0.6746941756825687,69.81351014232068,3.910511264646741,0.06013422136303216,1.5372964267367708
252.0,0.20100000000000035,14.770973845896428,3.9221092747789945,0.6745749209335149,69.99952445307943,3.921629724597086,0.059757727006737205,1.52361198580079
253.0,0.20100000000000035,14.770973845896428,3.9337657400954167,0.6747370785029877,70.20756226431541,3.9330754167035633,0.06290301185148163,1.5990533246638083
254.0,0.20100000000000035,14.770973845896426,3.946194694252718,0.6747203041741577,70.4293870069494,3.945787431821875,0.0607712280502834,1.5399956859399586
255.0,0.20100000000000035,14.770973845896428,3.9589147837368457,0.6746827528370694,70.65640776351414,3.959479497751457,0.06055586940253013,1.5296078018979495
256.0,0.20100000000000035,14.770973845896428,3.9736653888196347,0.6747836331176735,70.91966798112963,3.9737488084506953,0.06226454313848227,1.566929699558265
257.0,0.20100000000000035,14.770973845896426,3.9889970709823026,0.6749300386287046,71.19329892439629,3.9885496517597097,0.05888094861867637,1.4760840274113503
258.0,0.20100000000000035,14.770973845896426,4.000800765677168,0.6747963040134529,71.40396439992061,4.001600558594797,0.06207713228591229,1.5516176866009281
259.0,0.20100000000000035,14.770973845896428,4.017374938722828,0.6748717804588114,71.69977059758561,4.016971051191636,0.06629439292664217,1.6501918276942795
260.0,0.20100000000000035,14.770973845896428,4.030296478559087,0.6749738822872912,71.93038672283132,4.029528534706005,0.06559636510092509,1.6275816295375154
261.0,0.20100000000000035,14.770973845896426,4.043527116898614,0.674988511382686,72.1665194583299,4.043194630546562,0.0683421759173521,1.6901624235865287
262.0,0.20100000000000035,14.770973845896428,4.0591349704565864,0.6749895771100979,72.4450793479834,4.058796290580895,0.06717220296018882,1.6548403403455452
263.0,0.20100000000000035,14.770973845896428,4.076177956850897,0.6750317261305857,72.7492526535395,4.0759631482150525,0.06218239023005115,1.5255072493962198
264.0,0.20100000000000035,14.770973845896428,4.087874228882699,0.6756628839790148,72.95800091187202,4.087980702088061,0.06806875056373611,1.6651380828402031
265.0,0.20100000000000035,14.770973845896428,4.099458319534752,0.6757502059865347,73.16474702220599,4.098676774298471,0.06746696248456363,1.645753102625043
266.0,0.20100000000000035,14.770973845896428,4.106019789959659,0.6754934264200435,73.28185232888626,4.106540429516298,0.06778638545333598,1.650902550910549
267.0,0.20100000000000035,14.770973845896428,4.115282677923722,0.6754352928586553,73.4471709641205,4.11534285024984,0.06794773967175238,1.6511074691479994
268.0,0.20100000000000035,14.770973845896428,4.12432558731192,0.6753112447726084,73.60856354971638,4.1233587740351245,0.06783946902218238,1.6448621134782329
269.0,0.20100000000000035,14.770973845896426,4.132442696799921,0.674504444562445,73.75343299732403,4.132166544796117,0.06816923103331324,1.6496110420624124
270.0,0.20100000000000035,14.770973845896426,4.147364816746419,0.674284666799247,74.0197543124398,4.146846901600563,0.06673582995613003,1.609114049640896
271.0,0.20100000000000035,14.770973845896428,4.162829022015922,0.674230684286581,74.29575045101517,4.162113996903566,0.066160058872488,1.589305218220297
272.0,0.20100000000000035,14.770973845896426,4.177956535320289,0.6741394432047367,74.56573750728428,4.177644547021647,0.06305926850253137,1.5093328034753508
273.0,0.20100000000000035,14.770973845896426,4.192696704673874,0.674404943136928,74.8288114740765,4.193266291068928,0.06321159736613892,1.5076596715348576
274.0,0.20100000000000035,14.770973845896428,4.208472809462247,0.6749675967604474,75.11037421380163,4.208238918698514,0.06119727355775804,1.4541444445159133
275.0,0.20100000000000035,14.770973845896428,4.220851381754666,0.6753629781432131,75.33129977022338,4.2211396462852075,0.0605157511910255,1.4337332854839413
276.0,0.20100000000000035,14.770973845896428,4.2333082423313835,0.6759556613399713,75.55362257039515,4.23372728427094,0.05697125994445711,1.345785770447032
277.0,0.20100000000000035,14.77097384589643,4.244465255738932,0.6764349427102506,75.75274645454259,4.244530525167283,0.05693332473847857,1.3413544771393555
278.0,0.20100000000000035,14.770973845896428,4.255005328776962,0.6764952333196768,75.94085954591095,4.254658820789356,0.059632215084857706,1.4014604090283973
279.0,0.20100000000000035,14.770973845896428,4.264431511129174,0.6763565527638932,76.10909256438032,4.264973766507523,0.06395491429502222,1.4997289586692804
280.0,0.20100000000000035,14.770973845896428,4.275545553447797,0.6761464438847365,76.3074495255333,4.275412599104936,0.0646911941813398,1.5130512205436066
281.0,0.20100000000000035,14.770973845896428,4.285710605066002,0.6757795430679393,76.48886945278804,4.284972717896104,0.06564217699646936,1.531652111994586
282.0,0.20100000000000035,14.770973845896426,4.29450819016769,0.6754640951288949,76.64588363324789,4.293967083716946,0.06833080554694976,1.5911206247875755
283.0,0.20100000000000035,14.770973845896428,4.303129062441337,0.6753407865504626,76.79974394596438,4.302677710264252,0.06755270594595836,1.5698507984706602
284.0,0.20100000000000035,14.770973845896428,4.311734656130087,0.6755020155664211,76.95333157538677,4.3107463206632035,0.06974160989628532,1.617483807755474
285.0,0.20100000000000035,14.770973845896428,4.318231668557503,0.6756669617776927,77.06928647322954,4.318042136180506,0.07041019096568346,1.6305329674265452
286.0,0.20100000000000035,14.770973845896428,4.324630619753061,0.676156797315092,77.18349123125805,4.325007142762386,0.07155190340305057,1.6545205751499819
287.0,0.20100000000000035,14.77097384589643,4.330969416535975,0.6768819164494877,77.29662238832755,4.330642553004864,0.07006259152877434,1.6177115280766003
288.0,0.20100000000000035,14.770973845896428,4.332461404930586,0.677114555571382,77.3232505291557,4.332792765895186,0.06981182009190827,1.611366231963624
289.0,0.20100000000000035,14.770973845896428,4.335321411827191,0.6776357731520305,77.3742942682943,4.335325629490425,0.06674584533536031,1.5395823975881222
290.0,0.20100000000000035,14.770973845896428,4.336646195473536,0.6784857002224306,77.39793823605514,4.336702098688265,0.06539397969809208,1.5079390097893712
291.0,0.20100000000000035,14.770973845896428,4.3360967791217115,0.6791118044718422,77.38813257265825,4.336337426543008,0.0670753481716747,1.5469061598127196
292.0,0.20100000000000035,14.77097384589643,4.3387430699673075,0.680276851901192,77.43536203205845,4.339005730204936,0.07014173566451375,1.6166372272659664
293.0,0.20100000000000035,14.77097384589643,4.337208985053407,0.681240000842197,77.40798257704569,4.336302306174502,0.0701518058614579,1.6174412186087932
298.0,0.20100000000000035,14.770973845896426,4.338761807945987,0.6727936618208913,77.4356964566001,4.338877368226862,0.06970801213190109,1.6066337636751151
299.0,0.20100000000000035,14.770973845896428,4.354961998907396,0.6732181081590586,77.72482803960824,4.354159766166699,0.06411203999167123,1.4721607216723385
300.0,0.20100000000000035,14.770973845896426,4.364297956374512,0.6737394288247457,77.89145077682122,4.3638870164495955,0.06675969890009224,1.5296778443502639
301.0,0.20100000000000035,14.770973845896426,4.371982410824543,0.6741075087725837,78.02859844902976,4.37159080454402,0.06340734670970667,1.45031111179032
302.0,0.20100000000000035,14.770973845896428,4.379384061704643,0.6745938893099334,78.1606988076574,4.3797968678090315,0.06286304279497944,1.4354311453220767
303.0,0.20100000000000035,14.770973845896428,4.386259961455423,0.675104840511442,78.28341586601078,4.386442102429677,0.059076737224470315,1.3468590038805592
304.0,0.20100000000000035,14.770973845896426,4.391001355855945,0.6750944466367128,78.36803751472806,4.391258144641749,0.060538776530427406,1.3787009300211543
305.0,0.20100000000000035,14.770973845896428,4.396494578122219,0.67523641513067,78.46607734977981,4.396880527899963,0.061289331558240595,1.3940499747964616
306.0,0.20100000000000035,14.770973845896428,4.401721095139945,0.6752678490430767,78.5593571847246,4.4024217529513985,0.06370274313827164,1.447223523739555
307.0,0.20100000000000035,14.770973845896428,4.409493273045996,0.6755276869140775,78.69807049413868,4.408709810755346,0.06233934006599325,1.4137529236535245
308.0,0.20100000000000035,14.770973845896426,4.416895687033769,0.6756552455317446,78.83018447226802,4.4166668148731265,0.06533117589954593,1.4791197376775733
