T(K),j_total,j_sum,c_melt,c_heat,l_heat,l_mix
176.5,50.33942221621648,50.33942221621647,0.5268869554724046,3.0140744825131,46.7921489433644,0.006311834866561875
177.5,55.070418435308014,55.07041843530802,0.5649247461517912,3.0158521489419634,51.48320372909729,0.006437811116976037
178.5,54.6242793057431,54.62427930574311,0.6038415007991995,3.017365487316166,50.99650119613543,0.006571121492304641
179.5,46.83653539872257,46.83653539872256,0.6436931825726229,3.018605128328016,43.167525047598495,0.006712040223430164
180.5,28.919766249251154,28.919766249251158,0.6845377535118196,3.019637280113366,25.208730343516617,0.0068608721093531815
181.5,14.019644790183854,14.019644790183852,0.7264354404458502,3.0204509501716386,10.265740445847639,0.007017953718723853
182.5,9.791130094843616,9.791130094843616,0.7694490079954033,3.0209596134565078,5.9935378185169945,0.007183654874710613
183.5,9.422176013789096,9.422176013789096,0.8136440414832767,3.0211525778498522,5.580021014027791,0.007358380428176108
184.5,9.45038808161454,9.45038808161454,0.8590892425128253,3.0210187547984377,5.562737511974502,0.007542572328774234
185.5,9.522276296301772,9.522276296301772,0.9058567400291422,3.020546628543621,5.588136215720046,0.007736712008962923
186.5,9.597777551373627,9.597777551373628,0.9540224196979268,3.019724223808608,5.616089584767348,0.007941323099744109
187.5,9.68996317114328,9.689963171143281,1.0036662746039018,3.0185390717285,5.659600850308232,0.008156974502646219
188.5,9.800308648214285,9.800308648214285,1.054872780421901,3.016978173797655,5.720073410147517,0.008384283847212024
189.5,9.893325347379541,9.89332534737954,1.1077312984192293,3.0150279635956387,5.761942163996193,0.008623921368478928
190.5,9.9742824670224,9.974282467022398,1.1623365099346226,3.0127484786301735,5.790320864212414,0.00887661424518965
191.5,10.062044458928575,10.062044458928575,1.2187888863105698,3.010123669068194,5.823988752103732,0.00914315144607953
192.5,10.148867451849112,10.148867451849112,1.2771951985913226,3.007063354435683,5.855184509683962,0.009424389138145101
193.5,10.234830783991962,10.23483078399196,1.3376690718054984,3.0035512167547354,5.883889238711817,0.009721256719910658
194.5,10.33553896964285,10.33553896964285,1.400331589112579,2.9995701332312943,5.925602483747936,0.010034763551039359
195.5,10.454795012764153,10.454795012764151,1.4653119517123536,2.9951021183523436,5.984014936238958,0.010366006460498175
196.5,10.575920695931954,10.575920695931954,1.5327482011057239,2.99012826143394,6.042328055264823,0.010716178127466978
197.5,10.679989808167798,10.6799898081678,1.6027880110395396,2.984628659149362,6.081486561536652,0.011086576442245265
198.5,10.780236932058331,10.780236932058331,1.6755895574167332,2.9785823425165803,6.114586417154235,0.011478614970782647
199.5,10.887737146217242,10.88773714621724,1.7513224754264034,2.9719671977675457,6.152553638359622,0.011893834663670699
200.5,10.998482260587489,10.998482260587487,1.8301689143826103,2.964828725762635,6.191150703470263,0.01233391697197995
201.5,11.118615357142852,11.118615357142852,1.9123247020485223,2.957140802524566,6.236349154014339,0.01280069855542511
202.5,11.259702876024932,11.259702876024932,1.998000631833594,2.948807950775503,6.299598105618803,0.013296187797030946
203.5,11.416042839370242,11.416042839370242,2.087423887976987,2.9398024732346033,6.374993894788706,0.013822583369944835
204.5,11.590069935302202,11.590069935302202,2.180839625914559,2.9300950109601773,6.464753003287335,0.014382295140129966
205.5,11.767097317846577,11.767097317846577,2.278512727354208,2.9196544107926843,6.5539522119677125,0.014977967731972238
206.5,11.93451818782755,11.93451818782755,2.3807297523199042,2.908447580231348,6.629728348141127,0.015612507135170229
207.5,12.10372707911031,12.10372707911031,2.4878011135081297,2.8964393283277405,6.703197526484235,0.016289110790204002
208.5,12.278646000760777,12.278646000760777,2.600063501977486,2.8835921910000017,6.777979006123003,0.017011301660285996
209.5,12.450652117159763,12.450652117159764,2.717882597309484,2.869866238966218,6.845120314005463,0.017782966878598504
210.5,12.618966770414202,12.618966770414204,2.8416561002383345,2.855276235388005,6.9034260331320585,0.018608401655805032
211.5,12.79641281825867,12.79641281825867,2.9718171313770494,2.8397749915086066,6.965328336127111,0.019492359245901703
212.5,12.98222201670541,12.982222016705412,3.108838046121586,2.823255819854293,7.029688042829128,0.02044010790040317
213.5,13.178276147432374,13.178276147432374,3.2532347234599874,2.805666486092313,7.0979174419817195,0.021457495898352927
214.5,13.390210575412087,13.390210575412086,3.4055713951342503,2.786950980854194,7.175137173500568,0.022551025923074296
215.5,13.608028377197803,13.608028377197803,3.5664660919535867,2.7670491690280983,7.2507851759402016,0.023727940275916383
216.5,13.838439650000002,13.838439650000002,3.736596795964273,2.745896400068584,7.33095013529284,0.024996318674304685
217.5,14.08821621415892,14.08821621415892,3.9167084012042603,2.723423074303631,7.421719547963588,0.026365190687439154
218.5,14.331841871301773,14.331841871301773,4.107620602138602,2.699554159494424,7.496822444443689,0.02784466522505701
219.5,14.56687550357142,14.56687550357142,4.31023684798057,2.6742086510647396,7.552983924602621,0.02944607992349018
220.5,14.810961963271337,14.810961963271337,4.525554523583708,2.6473445425828834,7.606880723321645,0.03118217378310147
221.5,15.082081723985624,15.082081723985624,4.754676543882303,2.6188649664051145,7.675472926682991,0.03306728701521594
222.5,15.364708541071423,15.364708541071424,4.9988245797585265,2.588620703837559,7.742145664701083,0.03511759277425364
223.5,15.648617358854601,15.6486173588546,5.25935416952124,2.5564998890325845,7.795411933998754,0.037351366302021516
224.5,15.971962176711747,15.971962176711749,5.53777201285161,2.522380817924881,7.87202004791445,0.03978929802080721
225.5,16.333838664951397,16.333838664951397,5.835755794310674,2.4861308636190493,7.969497148713037,0.042454858308635754
226.5,16.719723795984795,16.719723795984795,6.155176942665741,2.447605251003995,8.071566879208369,0.0453747231066906
227.5,17.15175576139054,17.15175576139054,6.498126801989918,2.4066456699368475,8.198404018281439,0.0485792711823346
228.5,17.626735131445486,17.62673513144549,6.866946772840117,2.363078703024486,8.344606489734499,0.05210316584638529
229.5,18.105467646386312,18.105467646386312,7.264263078966783,2.3167140401491793,8.468504491025737,0.055986036244614124
230.5,18.59195376136939,18.59195376136939,7.6930269300790375,2.2673761010340514,8.57127745418933,0.06027327606697078
