T(K),j_total,j_sum,c_melt,c_heat,l_heat,l_mix
176.5,30.095830291858686,30.09583029185868,0.227917655574059,5.363516492859251,24.501665807078616,0.002730336346754993
177.5,30.859694313017755,30.85969431301776,0.2443718190047632,5.384017647731715,25.22852001587018,0.002784830411096574
178.5,29.915904152683616,29.915904152683616,0.26120619949125556,5.4044044611313184,24.247450995033052,0.002842497027992413
179.5,22.98179576765751,22.981795767657506,0.2784450052467257,5.424672880138127,17.27577442745003,0.0029034548226217834
180.5,13.18662724692656,13.18662724692656,0.2961133091489384,5.444955519877551,7.442590582256931,0.0029678356431412653
181.5,8.857564925443784,8.857564925443784,0.3142371637647938,5.46524762527844,3.075044351320115,0.0030357850804344924
182.5,8.476112325443788,8.476112325443788,0.3328437194442412,5.4854077926459315,2.6547533502431855,0.0031074631104296897
183.5,8.487712808093832,8.487712808093832,0.35196134669987383,5.505431396846548,2.627137019686282,0.003183044861128118
184.5,8.533417949017327,8.533417949017327,0.37161976406658115,5.525313641259252,2.633221822182986,0.003262721508507725
185.5,8.585317639148354,8.585317639148355,0.3918501726585153,5.545049544464998,2.645071220717056,0.0033467013077849374
186.5,8.644025925443792,8.644025925443792,0.4126853986500127,5.564633926269097,2.6632713897565083,0.0034352107681747536
187.5,8.70965101578614,8.70965101578614,0.4341600449784498,5.584061392963415,2.6879010818625257,0.0035284959817490943
188.5,8.773917530968374,8.773917530968376,0.45631065363362644,5.603326321730949,2.7106537314847428,0.00362682411905729
189.5,8.835101961822136,8.835101961822136,0.47917587998614786,5.622422844089461,2.7297727526401045,0.0037304851064236207
190.5,8.899940996513104,8.899940996513102,0.5027966807318168,5.641483794110392,2.7518207281683496,0.003839793502545277
191.5,8.965241283981403,8.9652412839814,0.5272165171721507,5.6605022290514935,2.773567447162887,0.003955090594870449
192.5,9.027344480547336,9.027344480547336,0.5524815756965739,5.679332275774526,2.7914538823371613,0.004076746739075516
193.5,9.093598502958582,9.093598502958583,0.5786410075505548,5.6979668755447275,2.8127854558944003,0.004205163968898741
194.5,9.170048870139476,9.170048870139476,0.6057471901741575,5.716398621484704,2.843562279573416,0.004340778907198859
195.5,9.25601441204565,9.25601441204565,0.6338560126611454,5.734619733527179,2.8830545998435375,0.004484066013788217
196.5,9.340857059763312,9.340857059763312,0.663027188190921,5.752622031399889,2.920572298961702,0.0046355412108015194
197.5,9.418230098214284,9.418230098214284,0.6933245966031137,5.7703969054389965,2.949712830240194,0.004795765931979922
198.5,9.501281172474641,9.501281172474641,0.7248166606978438,5.787935285005778,2.983563875121666,0.004965351649353666
199.5,9.581302551542695,9.581302551542695,0.7575767602662394,5.805227604256707,3.0133532220814936,0.005144964938254513
200.5,9.639509947115386,9.639509947115384,0.7916836883854256,5.822398964985947,3.020091960593132,0.005335333150880592
201.5,9.702665812035082,9.702665812035082,0.8272221550758867,5.8394380666372845,3.030468339543237,0.005537250778673918
202.5,9.774677789951397,9.774677789951399,0.8642833441087097,5.856198188912284,3.0484446703342725,0.0057515865961309766
203.5,9.842303842328825,9.842303842328825,0.9029655295042205,5.872667350684349,3.060691670447923,0.005979291692333107
204.5,9.93323916519442,9.933239165194419,0.9433747591563865,5.8888328520354225,3.094810145489711,0.0062214085129007725
205.5,10.03538810454353,10.03538810454353,0.9856256140343553,5.904681216915256,3.138602192540046,0.006479081053874208
206.5,10.121881071259512,10.121881071259512,1.0298420525852905,5.920198130364796,3.165087321938265,0.006753566371159337
207.5,10.228075590976339,10.228075590976337,1.07615835130502,5.935368369690864,3.2095026223857293,0.007046247594724966
208.5,10.350184611876585,10.350184611876585,1.1247201540281684,5.950175728901609,3.2679300802795646,0.007358648667244042
209.5,10.454084160016903,10.454084160016901,1.175685644274203,5.964602935623467,3.30610312905734,0.007692451061892282
210.5,10.570636595414198,10.570636595414198,1.2292268570841918,5.978751686617926,3.3546085389364833,0.00804951277559836
211.5,10.705193664687233,10.705193664687233,1.2855311492214798,5.992601569250553,3.4186290562722235,0.00843188994297601
212.5,10.827255776415893,10.827255776415893,1.3448028494009152,6.006011122682404,3.46759994285934,0.008841861473233303
213.5,10.954710469642857,10.954710469642857,1.407265113516152,6.0189577516935024,3.519205647252734,0.009281957180468228
214.5,11.10644237579248,11.106442375792478,1.4731620136108736,6.03141722808116,3.5921081441433134,0.009754989957130976
215.5,11.260222084721052,11.260222084721052,1.5427608938117763,6.043363538952922,3.663833559321078,0.010264092635276788
216.5,11.405819894642857,11.405819894642855,1.6163550315991129,6.054768718156664,3.7238833845956014,0.010812760291478221
217.5,11.552389114158915,11.552389114158915,1.6942666488473628,6.065602658676241,3.781114907751725,0.011404898883586728
218.5,11.695161919505495,11.695161919505496,1.7768503241603735,6.075832903507763,3.8304338105731253,0.012044881264233706
219.5,11.838332244632293,11.838332244632293,1.8644968662772106,6.085424412168804,3.875673354384918,0.012737611801360394
220.5,11.99278320612849,11.99278320612849,1.9576377180621574,6.094444215664579,3.9272126713450524,0.013488601056700824
221.5,12.150581840458582,12.150581840458582,2.0567499719612274,6.102850411560359,3.9766774047025923,0.014304052234402172
222.5,12.299394009330095,12.299394009330095,2.162362091167987,6.11049324981252,4.011347706927256,0.015190961422332826
223.5,12.451642569568897,12.451642569568897,2.275060446459809,6.117324340151635,4.043100548940505,0.016157234016947058
224.5,12.612871627303464,12.612871627303464,2.3954967971090957,6.1232910365500315,4.0768719734851,0.01721182015923793
225.5,12.776790922020288,12.77679092202029,2.52439686602101,6.128335968046538,4.105693215425661,0.018364872527080363
226.5,12.981180211707525,12.981180211707525,2.662570184828293,6.132396508676391,4.166585587760862,0.019627930441978626
227.5,13.234264261707525,13.234264261707525,2.810921414830825,6.135404177570512,4.2669245343340165,0.02101413497217104
228.5,13.503628480357142,13.50362848035714,2.9704633852896705,6.1372839588545,4.373342655644502,0.022538480568468255
229.5,13.773179375591717,13.773179375591715,3.142332132604759,6.137953529298645,4.468675603915002,0.024218109773310712
230.5,14.045214847020288,14.045214847020286,3.3278042736880358,6.137413474721035,4.55392443988951,0.026072658721705975
231.5,14.314799682142858,14.314799682142858,3.5283171058614182,6.135562914617114,4.622794999135095,0.02812466252923106
232.5,14.586079890067623,14.586079890067623,3.745491895868129,6.132200237384056,4.677987725550381,0.030400031265057675
233.5,14.870480424122986,14.870480424122984,3.9811609044531986,6.127203654391864,4.729187256212998,0.03292860906492477
234.5,15.17080278762679,15.17080278762679,4.237398793891606,6.120438229643593,4.777220933005925,0.035744831085666735
235.5,15.51206607178782,15.512066071787821,4.516559188048678,6.1117541608013255,4.844864227462646,0.03888849547517023
236.5,15.881170748520704,15.881170748520704,4.821317304161133,6.100984803647504,4.91646297033357,0.04240567037849743
237.5,16.26745523964497,16.26745523964497,5.1547197611748725,6.087944397693466,4.978441321482539,0.04634975929409269
238.5,16.682702506075653,16.682702506075653,5.520242903443051,6.072425442919585,5.039251407771769,0.0507827519412471
239.5,17.138998751637796,17.138998751637796,5.9218612791403284,6.05419566820665,5.10716511189875,0.055776692392068256
240.5,17.643330607100598,17.6433306071006,6.364128306765221,6.033069214508302,5.1847176839429725,0.06141540188410316
241.5,18.204608842962802,18.2046088429628,6.852271690879607,6.008751396771158,5.275789254271309,0.06779650104072624
242.5,18.842920774693578,18.842920774693578,7.3923068696067595,5.980836716959614,5.394743401955908,0.0750337861712966
243.5,19.54965644060652,19.54965644060652,7.9911727811011515,5.948952247529107,5.5262713833961365,0.08326002858012319
244.5,20.323174247643706,20.323174247643706,8.656895656550486,5.912675875261087,5.660972428699656,0.09263028713247773
245.5,21.15879457677514,21.15879457677514,9.39878857875557,5.871528631621842,5.785151509264568,0.10332585713316104
246.5,22.046883295224,22.046883295223996,10.22769747313569,5.824965597078505,5.878661195232754,0.1155590297770511
247.5,23.009315099820377,23.009315099820377,11.156308436309878,5.772365033773888,5.951062713179316,0.12957891655729487
248.5,24.07937774631235,24.079377746312346,12.199537454850441,5.7130152849407825,6.021146288803466,0.14567871771765947
249.5,25.28360243329459,25.28360243329459,13.375032489848856,5.646098814856189,6.0982661226389885,0.16420500595055643
250.5,26.652768761939974,26.65276876193997,14.703830867378175,5.570730241421423,6.192637764077094,0.18556988906328237
251.5,28.21351018265003,28.21351018265003,16.211233803814892,5.485813027626151,6.306195995149583,0.21026735605940283
252.5,29.973032103106494,29.973032103106494,17.92798759068667,5.390013232797245,6.4161355088138805,0.2388957708086989
253.5,31.949250572929003,31.949250572929007,19.891902032590366,5.281833966691362,6.503325108255348,0.2721894653919272
254.5,34.195882070889695,34.195882070889695,22.150098677499848,5.159504041063912,6.5752154735150485,0.31106387881088643
255.5,36.77519177443998,36.775191774439975,24.762176952333313,5.02090795984168,6.6354258721564285,0.35668099010856064
256.5,39.74472023076924,39.74472023076924,27.80473782726861,4.86349125403255,6.665945697835078,0.410545451633
257.5,43.15404989469545,43.15404989469545,31.37795214138134,4.684130295392637,6.617319616759491,0.47464784116198006
258.5,47.08069357869798,47.08069357869798,35.61527807743622,4.4789500224024925,6.434783759269911,0.5516817195893557
259.5,51.66704823252326,51.66704823252326,40.698159696557845,4.2430636753710695,6.0804454650396,0.6453793955547432
260.5,56.99345243609469,56.99345243609469,46.878851769811675,3.9702274973770755,5.38332829146944,0.7610448774365012
261.5,63.06483449467456,63.06483449467456,54.51698136230243,3.6521934875990496,3.9892326742437425,0.9064269705293334
262.5,69.89600708540783,69.89600708540783,64.14029401838697,3.2778425980395562,1.3846654063254127,1.0932050626558947
263.5,77.28785776743014,77.28785776743014,76.55002874236894,2.8318450387879266,-3.433650789100454,1.3396347753737292
264.5,84.70453676486252,84.70453676486252,93.01332790036288,2.2922695899807564,-12.276581285889778,1.6755205604086634
265.5,91.201172230653,91.20117223065301,115.63701980293159,1.6264332236737387,-28.214472656444375,2.152191860492046
