T(K),j_total,j_sum,c_melt,c_heat,l_heat,l_mix
176.5,41.07952245724142,41.07952245724142,0.7631149482362701,4.7875491092762985,35.52440198814822,0.004456411580628367
177.5,42.75040090863978,42.75040090863978,0.7854023859462494,4.801730654133978,37.15872251263341,0.004545355926147358
178.5,41.80119108742957,41.80119108742957,0.8084333584616448,4.815725572657354,36.17239267784906,0.004639478461510095
179.5,33.46326232646133,33.46326232646134,0.8322397462092674,4.829527249734946,27.796756357712276,0.004738972804849065
180.5,19.08201329256654,19.08201329256654,0.8568554539507544,4.84325054455855,13.377063239900606,0.004844054156630305
181.5,10.639873633488486,10.639873633488486,0.8823165334662322,4.856887695976628,4.895714443897647,0.004954960147978163
182.5,9.466205554841856,9.466205554841856,0.9086613191587066,4.870309500234032,3.6821627835600577,0.005071951889060666
183.5,9.408964339109332,9.40896433910933,0.9359305774111982,4.883508408261429,3.5843300382156875,0.005195315221016662
184.5,9.445322308517405,9.445322308517405,0.9641676706767599,4.896476591090208,3.579352684572198,0.005325362178238728
185.5,9.500011444518309,9.500011444518309,0.9934187374800182,4.909205918127403,3.5919243562393075,0.005462432671580249
186.5,9.564838665823526,9.564838665823526,1.0237328896290747,4.921687934341581,3.613810945447088,0.00560689640578155
187.5,9.625493256273584,9.625493256273584,1.0551624281731586,4.933913836208077,3.6306578368439397,0.0057591550484086835
188.5,9.692991496916246,9.692991496916248,1.0877630798299496,4.945874446254366,3.6534343261609443,0.005919644670986436
189.5,9.781457060979555,9.781457060979553,1.1215942558101546,4.957560186037032,3.696213780645715,0.006088838486652811
190.5,9.87266606375041,9.872666063750412,1.1567193352411762,4.969083450077332,3.740596028518791,0.0062672499131111205
191.5,9.958512089974572,9.958512089974572,1.1932059756735496,4.980432906541744,3.778417771764968,0.006455435994310743
192.5,10.046359008261168,10.046359008261168,1.2311264534135948,4.991474878751456,3.817103674877221,0.0066540012188965264
193.5,10.143538609177154,10.143538609177156,1.2705580368443818,5.0021978455518035,3.863919125001022,0.006863601779947732
194.5,10.237705925494103,10.237705925494101,1.3115833962226406,5.012589717555256,3.906447861389854,0.007084950326350706
195.5,10.3131579869359,10.3131579869359,1.3542910539169217,5.022637796259686,3.928910315495421,0.007318821263870188
196.5,10.391877659230936,10.391877659230936,1.3987758795524206,5.032328729954742,3.95320699305136,0.0075660566724130105
197.5,10.485103287756708,10.485103287756708,1.4451396350596237,5.041648466083985,3.9904876136978946,0.007827572915204537
198.5,10.59422064206252,10.594220642062519,1.4934915753192821,5.050582199695078,4.042042499020986,0.008104368027174489
199.5,10.699655735890683,10.699655735890683,1.543949110775476,5.059114317570296,4.088194777562931,0.00839752998198022
200.5,10.794346951244895,10.794346951244895,1.5966385392780131,5.06734600474623,4.121654161268334,0.008708245952318235
201.5,10.907084795829311,10.907084795829311,1.651695855315255,5.075258816634678,4.17109231118489,0.009037812694488308
202.5,11.022230528992296,11.022230528992296,1.7092676459440694,5.082716282820041,4.220858952019769,0.009387648208416236
203.5,11.118704566537023,11.118704566537023,1.7695120839309795,5.089698847897952,4.249734329861515,0.009759304846575511
204.5,11.22106105551665,11.221061055516651,1.8326000300905647,5.096185783264055,4.2821207580898895,0.010154484072141555
205.5,11.35383498445198,11.353834984451979,1.898716258432768,5.102155093523364,4.342388579398586,0.010575053097261514
206.5,11.492644536047177,11.492644536047177,1.96806081965906,5.107583414027279,4.405977238692236,0.011023063668602087
