T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K
184.0,0.3614943002592402,0.31320254444824397,26.777106003423008,3.216766850213145,0.35894031375443647,57.04217376002366,3.2156063510174704
185.0,0.35779840933559,0.3114179699198057,26.55329258705765,3.2241973415743175,0.35935829661199015,57.1798843951866,3.2218028031027544
186.0,0.35410935992935116,0.30962896458586003,26.33358285841386,3.2220908789353757,0.3599390350028954,57.14837316061467,3.2237843908360717
187.0,0.3503728067657872,0.30783493519741156,26.114736612655243,3.229603840125079,0.36042525373254997,57.28751206950299,3.2277863236514257
188.0,0.34652521907107625,0.3060352908928012,25.893140410253537,3.2279739991410246,0.36039547437284414,57.264575499208846,3.232210356153347
189.0,0.34261685454859375,0.3042294416247227,25.671861624111568,3.235464804446737,0.3604575305968001,57.403474701501665,3.2373101248548655
190.0,0.33870687481073475,0.30241679664133225,25.454238478376606,3.2866528331035267,0.3607192227982734,58.31770391087701,3.2736042698056718
191.0,0.3347316179633434,0.3005967630098679,25.236734014895955,3.2353216609037987,0.3601042843009919,57.41285725093607,3.242918312059548
192.0,0.3306288620958613,0.2987687441721445,25.01612221128316,3.213245700810535,0.3610124537734886,57.027159089796186,3.2160960246911006
193.0,0.3265188557046557,0.2969321385221438,24.798938091538602,3.230499327112082,0.3608966991533806,57.33938701808703,3.230365938616718
194.0,0.3223366307510388,0.29508633799652173,24.58179316534799,3.2306351134185753,0.36117866454340947,57.34784104739644,3.229368458034166
195.0,0.3180141488514981,0.29323072666942335,24.36131528005185,3.2371813970369647,0.3612519938634387,57.47025030606263,3.2350587333900753
196.0,0.3136121048331408,0.29136467934340693,24.140806291667268,3.2433682040906415,0.36137748787265006,57.58630949307696,3.2427713315941786
197.0,0.30919241146467286,0.2894875601285893,23.92337767274962,3.204091655178886,0.36160917465474673,56.89503986046434,3.208542116923473
198.0,0.304683389280453,0.2875987210023984,23.705577295011988,3.2116713700066506,0.3617925994021717,57.035820474582174,3.20901333505676
199.0,0.30001851347547853,0.2856975003424541,23.48437146365599,3.22353129142392,0.3619146253436754,57.25274423785277,3.226409224114179
200.0,0.2952561543977778,0.2837832214252322,23.262756660710238,3.2578776319434306,0.36139943756170684,57.86919336891353,3.260274343051514
201.0,0.29046190914997244,0.28185519088317856,23.043834874808322,3.281493738912954,0.3614379211166086,58.29510083333803,3.2736534269262925
202.0,0.28556415398632135,0.27991269711297245,22.8244160553576,3.248266029788482,0.3617031523075452,57.71124708108084,3.2483037993836845
203.0,0.28048504397011464,0.2779550086275582,22.601233909362417,3.239985745035473,0.36194217608831475,57.570675457691635,3.2369822816462888
204.0,0.2753571500609491,0.27598137234450526,22.380273518274684,3.2222323503386683,0.3614968180110788,57.26169877168646,3.2257252570644956
205.0,0.2700965655474128,0.27399101180313085,22.158057883422487,3.2332103126603053,0.360564023047374,57.46336067402553,3.241529147176771
206.0,0.26470756196600664,0.27198312530269514,21.93493443172881,3.321927803607124,0.36012307263223203,59.04694048805611,3.3112818406052473
207.0,0.2591885960002056,0.26995688395382705,21.711058484383408,3.3112064457030925,0.360382417529961,58.86321743367476,3.314695280802352
208.0,0.25353334568825425,0.2679114296352212,21.48632532295361,3.3234908480631997,0.3608957902385468,59.088550070432724,3.325563670494118
209.0,0.2477397279458627,0.26584587284749067,21.26088990564848,3.3311815711098904,0.3615933991342474,59.23228756369775,3.3318683985542386
210.0,0.24180359487617892,0.2637592904559865,21.034734103775268,3.32016034055105,0.3619765355320621,59.04339192901173,3.3210199228695276
211.0,0.23570908398419277,0.2616507233143531,20.807520360734,3.3542535149852006,0.36229252482541796,59.656891836162586,3.347521995302865
212.0,0.22945140130720162,0.25951917376060923,20.579246877628265,3.3500260109559807,0.3627144483341523,59.588992750513,3.349711069626186
213.0,0.2230188044981673,0.25736360297771854,20.34977691973375,3.32503492477634,0.3632306990732673,59.151735356672816,3.331482934357043
214.0,0.2163011712059309,0.25518292821087923,20.115524324821035,3.313442540636823,0.3638170322496065,58.95298520522333,3.3163793193954514
215.0,0.20949632881564342,0.25297601983429524,19.883661843903756,3.3479296748962595,0.3651223692843397,59.5741103890139,3.3434563594971736
216.0,0.20250601131883672,0.2507416982609224,19.650997131839965,3.348453747256499,0.3659074472361101,59.59101343554466,3.3462921891000197
217.0,0.19519012622921297,0.2484787306898044,19.413236017752613,3.3504082541855316,0.36613186955554644,59.63361714866315,3.350605837944765
218.0,0.1876455371363946,0.24618582768714417,19.173996047414036,3.3347493990431185,0.367088784745727,59.36276326652345,3.3402757044942666
219.0,0.1799573487427042,0.24386163959933677,18.936168424073706,3.36715982632555,0.3666508158023558,59.94764876438724,3.361988191473618
220.0,0.17199499449496813,0.241504752798992,18.69603053550567,3.374291871128012,0.36683362176676315,60.082720660728945,3.370366982301425
221.0,0.1636479900553737,0.23911368576862801,18.450733278392306,3.356086283583591,0.368031723445492,59.76682649263641,3.355896731989664
222.0,0.1551400167343464,0.23668688503148091,18.207223909511722,3.349401058939375,0.3692253624940011,59.6560102024439,3.3498797970859115
