T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K
267.988522,0.081,5.175226459284482,4.2413538847321695,0.3503431099040645,76.21727436293996,
268.0168895,0.081,5.175226459284482,4.292662016134437,0.3547298416922607,77.1392832389768,
268.044953,0.081,5.175226459284482,4.330264942905708,0.3579676963079928,77.81500911907663,
268.0734185,0.081,5.175226459284482,4.170854748603017,0.3448939437606035,74.95040247562864,
268.1020115,0.081,5.175226459284482,4.289016336662497,0.354729841693039,77.0737702541838,
268.1303495,0.081,5.175226459284482,4.244221109615159,0.3510687354436118,76.26879849214637,
268.158913,0.081,5.175226459284482,4.220545357256816,0.3491444403909527,75.84334441255622,
268.1874375,0.081,5.175226459284482,4.255253615541362,0.3520326635679046,76.46705300095194,
268.21557,0.081,5.175226459284482,4.339021646686995,0.3589699378749841,77.97236738550563,
268.24382949999995,0.081,5.175226459284482,4.217422924955113,0.3489129939832087,75.78723419730744,
268.2725895,0.081,5.175226459284482,4.188657516113948,0.3465192150984089,75.27031881665472,
268.3013695,0.081,5.175226459284482,4.21177323180408,0.3484267400477456,75.68570901816386,
268.3297955,0.081,5.175226459284482,4.293620340766211,0.3552338613661755,77.15650436538448,
268.358035,0.081,5.175226459284482,4.266309884858715,0.3530143606416779,76.66573453870919,
268.386344,0.081,5.175226459284482,4.271661182606792,0.3534885223302521,76.7618975422565,
268.4145745,0.081,5.175226459284482,4.289546009921142,0.3549816726122393,77.08328850075648,
268.443128,0.081,5.175226459284482,4.175734255418644,0.3455971484193438,75.03808737998459,
268.4713385,0.081,5.175226459284482,4.395839442781079,0.3638413542302704,78.99338512448494,4.2572559763620035
268.499608,0.081,5.175226459284482,4.158285366576794,0.3441935951573506,74.72453025074455,4.255056357069233
268.5285735,0.081,5.175226459284482,4.183511409923366,0.3463032266392407,75.17784311241311,4.253153543926771
268.5570885,0.081,5.175226459284482,4.291273442482764,0.3552086263662186,77.11433052296701,4.252697565445862
268.585378,0.081,5.175226459284482,4.250720703580185,0.3517973732059976,76.385596417984,4.253666662056607
268.6140395,0.081,5.175226459284482,4.182322386363175,0.3460635550530956,75.15647631837189,4.254893033547664
268.642554,0.081,5.175226459284482,4.296811934884476,0.3554737728228474,77.21385742084222,4.257827022310079
268.6706665,0.081,5.175226459284482,4.3036089224071965,0.3559672393710646,77.33599951908249,4.25613628916495
268.6988085,0.081,5.175226459284482,4.289407729531796,0.3547298416929554,77.08080359743073,4.257180200491577
268.7272545,0.081,5.175226459284482,4.213634623301743,0.3484267400473331,75.71915828703646,4.2533969012684
268.75527850000003,0.081,5.175226459284482,4.422467788918971,0.365677325549045,79.47189741527231,4.256120325251992
268.783548,0.081,5.175226459284482,4.142636155920261,0.3425665464817802,74.44331340004364,4.256488823162931
268.8122295,0.081,5.175226459284482,4.292337023676343,0.3549816726109268,77.13344311339011,4.258642540501157
268.8403715,0.081,5.175226459284482,4.301033937829276,0.3557140085708043,77.28972695815278,4.257453112007864
268.8686705,0.081,5.175226459284482,4.244580646886126,0.3510687354435333,76.27525938920182,4.258403977268609
268.8976755,0.081,5.175226459284482,4.094545967453442,0.3387030406089705,73.57913106861045,4.25601614253643
268.925984,0.081,5.175226459284482,4.461282126735148,0.3691190949753639,80.16939239327937,4.25367877026873
268.953979,0.081,5.175226459284482,4.18174055883515,0.3460515801825406,75.14602085779478,4.258941032884555
268.982935,0.081,5.175226459284482,4.164367209485232,0.3446680968306811,74.83382117580821,4.2514836820077475
269.011734,0.081,5.175226459284482,4.226063556148294,0.3498528642770019,75.94250663535848,4.254081343897312
269.040023,0.081,5.175226459284482,4.314305696073892,0.3572260604212463,77.52822090770266,4.258179328286884
269.0683805,0.081,5.175226459284482,4.204773129979039,0.3481841209986132,75.5599169489644,4.258088563393258
269.0966795,0.081,5.175226459284482,4.331939338849506,0.3587252854014022,77.84509807145103,4.257961313414249
269.1245075,0.081,5.175226459284482,4.346910716299691,0.3599907658393018,78.11413423625196,4.25620710029529
269.1529045,0.081,5.175226459284482,4.161369697177321,0.3446562183437239,74.77995577712012,4.255275348255802
269.181478,0.081,5.175226459284482,4.291790511973296,0.3554737728239192,77.12362227939565,4.252424135746057
269.2098945,0.081,5.175226459284482,4.2066061738757865,0.3484267400488935,75.59285681047905,4.253904843105321
269.2382425,0.081,5.175226459284482,4.312742764380827,0.3572133005448922,77.50013497172603,4.256189382316008
269.26661,0.081,5.175226459284482,4.201554942996851,0.3479539456781772,75.50208601883249,4.250689955588235
269.2950655,0.081,5.175226459284482,4.287153338641973,0.3549816726127515,77.04029211604046,4.253222767594816
269.3233545,0.081,5.175226459284482,4.251990343500959,0.3520326635686143,76.40841189078199,4.253801798004116
269.3516045,0.081,5.175226459284482,4.299590168984744,0.3559672393719192,77.26378238263965,4.251635204882264
269.38007000000005,0.081,5.175226459284482,4.188086966980535,0.3467715424251413,75.2600660292145,4.252434298117842
269.4088395,0.081,5.175226459284482,4.207737980551671,0.3484267400493318,75.61319541515248,4.255855325581862
269.4370405,0.081,5.175226459284482,4.359913446972513,0.3610043845092172,78.34779375113597,4.253578992918172
269.4654965,0.081,5.175226459284482,4.1348321620928,0.3423437365640591,74.30307536406758,4.258834762686546
269.49431500000003,0.081,5.175226459284482,4.249203532711544,0.3517973732056247,76.35833280558728,4.259279741525157
269.5224865,0.081,5.175226459284482,4.326940863558395,0.358211316107543,77.75527529952191,4.262599282150804
269.55053050000004,0.081,5.175226459284482,4.288096671205893,0.3549816726125495,77.05724383447607,4.261354170001361
