T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K
183.0,0.8441226026553711,0.3149832854473216,26.996743259774128,3.4197825035661786,0.4797014147534199,60.636044995878194,3.416717186479967
184.0,0.8432424152816353,0.31320254444824397,26.776008540972896,3.4052003887316813,0.4809044083429622,60.3836534111223,3.4002038004319592
185.0,0.8423519550789249,0.3114179699198057,26.556347611144314,3.437088354240308,0.479910695933861,60.955365488342935,3.434278590416306
186.0,0.8414368008447659,0.30962896458586003,26.334316189778637,3.4390637720382062,0.48065663086505783,60.99666805937671,3.4375665171277245
187.0,0.840509035694526,0.30783493519741156,26.1129736947293,3.4021412843819956,0.4815300238389632,60.34807830143571,3.4112421900247765
188.0,0.8395675369966388,0.3060352908928012,25.89212547393282,3.445328633081666,0.4804511493272042,61.12050388366994,3.4491823141404088
189.0,0.838610895688081,0.3042294416247227,25.6715181136278,3.4430084833536125,0.4806147669942683,61.08568260620324,3.441091121734453
190.0,0.8376532599500899,0.30241679664133225,25.454404071274702,3.509150389854097,0.47906463980506736,62.26569178832732,3.48539887200259
191.0,0.836679053751252,0.3005967630098679,25.237278190309013,3.386662402453489,0.4802375455851763,60.09845399610815,3.4131346206356894
192.0,0.8356723095235488,0.2987687441721445,25.01675680179908,3.3672075813319142,0.4802589613871157,59.75957895377642,3.373935754316492
193.0,0.834648425204331,0.2969321385221438,24.796398081859657,3.4370302015873557,0.4786482068473575,61.00524730640162,3.43106483894632
194.0,0.833621439769359,0.29508633799652173,24.57922592229798,3.397708623346229,0.4800204990993701,60.313658409465155,3.3951401984016063
195.0,0.8325754788080911,0.29323072666942335,24.361930029632724,3.434511982095099,0.47837572277150203,60.97347537800917,3.430011884878052
196.0,0.8314944816214614,0.29136467934340693,24.14135528572965,3.422073820975931,0.4791491841769376,60.7592312112748,3.4282078714219524
197.0,0.8304097730982799,0.2894875601285893,23.92398228438822,3.4554658515615957,0.47835688193002335,61.35867152109354,3.463173711190269
198.0,0.8293030314907138,0.2875987210023984,23.706213706113676,3.5658583083501436,0.4760963855024755,63.32575270513483,3.5425717133752253
199.0,0.8281584097222553,0.2856975003424541,23.48511373367225,3.468423590466098,0.47813103253912176,61.60223749686549,3.4757169648729698
200.0,0.8269916024202493,0.2837832214252322,23.26393107902112,3.483555737215151,0.47757708522310827,61.87783134005764,3.498741159235925
201.0,0.8258166970777356,0.28185519088317856,23.045367385301052,3.541494161429803,0.47571407660851955,62.913908254564845,3.527015731091029
202.0,0.824619035525679,0.27991269711297245,22.826789602576763,3.4843597162966167,0.47841309775954194,61.90577294119072,3.4799748971508837
203.0,0.8233790005265492,0.2779550086275582,22.604779296849728,3.4203198257413416,0.47881887402484036,60.774878668472276,3.4279108192131074
204.0,0.822110382551327,0.27598137234450526,22.38208049839898,3.5208940884720983,0.4768983207998406,62.56912965010025,3.5017691601895287
205.0,0.8208099914062812,0.27399101180313085,22.158301060389977,3.3976871339171457,0.47833014609493224,60.38656423668619,3.423289316433529
206.0,0.8194793189802955,0.27198312530269514,21.933907781014366,3.508570672660013,0.4765734407212025,62.364526935611956,3.5064343567261127
207.0,0.818135603318412,0.26995688395382705,21.711853952606994,3.6132580924728748,0.4732644324727657,64.23276340488864,3.589563822598956
208.0,0.8167569727422648,0.2679114296352212,21.48868616843913,3.4514305569702253,0.47633812645524237,61.36309573173792,3.4684226499754827
