,0
196.0,
196.5,
197.0,
197.5,
198.0,
198.5,
199.0,
199.5,
200.0,
200.5,2.72526553625878
201.0,2.79552219205816
201.5,2.8597805475268876
202.0,2.924038902995614
202.5,2.982542511181505
203.0,3.041046119367397
203.5,3.0940702622797147
204.0,3.1470944051920333
204.5,3.1949394225343513
205.0,3.24278443987667
205.5,3.285768877645744
206.0,3.3287533154148172
206.5,3.3672072439520764
207.0,3.405661172489335
207.5,3.4399199513304866
208.0,3.4741787301716376
208.5,3.504577414735349
209.0,3.5349760992990604
209.5,3.5618446056306374
210.0,3.5887131119622153
210.5,3.612372188175514
211.0,3.6360312643888126
211.5,3.65678926440106
212.0,3.6775472644133074
212.5,3.6956976813797797
213.0,3.7138480983462516
213.5,3.729667790324486
214.0,3.7454874823027193
214.5,3.7592355087783256
215.0,3.7729835352539323
215.5,3.784900517713723
216.0,3.796817500173514
216.5,3.8071254205307508
217.0,3.817433340887988
217.5,3.8263356962600814
218.0,3.835238051632175
218.5,3.8429202911192593
219.0,3.850602530606343
219.5,3.8572327081436906
220.0,3.863862885681039
220.5,3.8695924718616155
221.0,3.875322058042193
221.5,3.8802868624553457
222.0,3.885251666868499
222.5,3.889572830618273
223.0,3.8938939943680477
223.5,3.8976790197960494
224.0,3.901464045224051
224.5,3.904807836396728
225.0,3.9081516275694046
225.5,3.9111375207591883
226.0,3.9141234139489707
226.5,3.916824182177946
227.0,3.919524950406922
227.5,3.9220037702094275
228.0,3.924482590011932
228.5,3.926793961947882
229.0,3.929105333883832
229.5,3.9312959511142607
230.0,3.9334865683446893
230.5,3.9355961298180326
231.0,3.937705691291377
231.5,3.9397676578791745
232.0,3.9418296244669717
232.5,3.943871917783313
233.0,3.9459142110996543
233.5,3.9479598558213067
234.0,3.9500055005429586
234.5,3.9520732118512703
235.0,3.9541409231595823
235.5,3.9562456415192533
236.0,3.958350359878924
236.5,3.9605037357767485
237.0,3.9626571116745737
237.5,3.9648679432090415
238.0,3.9670787747435097
238.5,3.969353401109992
239.0,3.9716280274764744
239.5,3.9739706814528564
240.0,3.9763133354292375
240.5,3.9787264579622725
241.0,3.9811395804953076
241.5,3.983624100427339
242.0,3.9861086203593703
242.5,3.9886642022360403
243.0,3.9912197841127104
243.5,3.993845046886492
244.0,3.9964703096602734
244.5,3.9991630189591794
245.0,4.001855728258085
245.5,4.004612964728871
246.0,4.007370201199658
246.5,4.010188507275063
247.0,4.013006813350469
247.5,4.015882320619419
248.0,4.01875782788837
248.5,4.021686367087889
249.0,4.0246149062874075
249.5,4.02759210177055
250.0,4.030569297253693
250.5,4.033590647635779
251.0,4.0366119980178645
251.5,4.039672944553232
252.0,4.042733891088599
252.5,4.045829875191521
253.0,4.048925859294444
253.5,4.052052370485708
254.0,4.055178881676972
254.5,4.05833149711416
255.0,4.061484112551348
255.5,4.064658529187294
256.0,4.067832945823239
256.5,4.071025006131622
257.0,4.0742170664400055
257.5,4.077422778548517
258.0,4.080628490657028
258.5,4.083844043641042
259.0,4.087059596625055
259.5,4.090281371631433
260.0,4.093503146637812
260.5,4.096727724435665
261.0,4.099952302233517
261.5,4.103176467719833
262.0,4.1064006332061505
262.5,4.109621377334235
263.0,4.11284212146232
263.5,4.116056641004688
264.0,4.119271160547057
264.5,4.122476856055947
265.0,4.125682551564838
265.5,4.12887702384652
266.0,4.132071496128202
266.5,4.135252541510577
267.0,4.138433586892953
267.5,4.141599191526074
268.0,4.144764796159198
268.5,4.147913129559653
269.0,4.151061462960107
269.5,4.154190870979478
270.0,4.157320278998849
270.5,4.160429276372604
271.0,4.163538273746357
271.5,4.166625536356196
272.0,4.169712798966035
272.5,4.172777155928928
273.0,4.175841512891822
273.5,4.178881938571977
274.0,4.181922364252132
274.5,4.184937970276623
275.0,4.187953576301113
275.5,4.19094360364571
276.0,4.1939336309903075
276.5,4.196897442191269
277.0,4.199861253392231
277.5,4.202798324928978
278.0,4.205735396465726
278.5,4.208645311350184
279.0,4.21155522623464
279.5,4.214437666836053
280.0,4.217320107437467
280.5,4.220174848563576
281.0,4.223029589689684
281.5,4.225856491941104
282.0,4.228683394192523
282.5,4.23148239760045
283.0,4.234281401008376
283.5,4.237052518963079
284.0,4.239823636917783
284.5,4.242566950390542
285.0,4.245310263863302
285.5,4.248025915923026
286.0,4.25074156798275
286.5,4.2534297586039305
287.0,4.256117949225111
287.5,4.258778930384249
288.0,4.261439911543387
288.5,4.264073982596983
289.0,4.2667080536505795
289.5,4.269315556988188
290.0,4.271923060325796
290.5,4.274504377289645
291.0,4.277085694253495
291.5,4.279641241315918
292.0,4.282196788378342
292.5,4.284727013567125
293.0,4.28725723875591
293.5,4.289762618317703
294.0,4.292267997879498
294.5,4.29474903317118
295.0,4.297230068462863
295.5,4.299687283060076
296.0,4.30214449765729
296.5,4.304578434669953
297.0,4.307012371682615
297.5,4.309423591267201
298.0,4.311834810851788
298.5,4.314223887909567
299.0,4.31661296496735
299.5,4.318980487019217
300.0,4.321348009071085
300.5,4.323694574298679
301.0,4.326041139526274
301.5,4.328367354970125
302.0,4.3306935704139775
302.5,4.333000050319306
303.0,4.335306530224634
303.5,4.337593894526074
304.0,4.339881258827515
304.5,4.342150131764241
305.0,4.344419004700967
305.5,4.346670013553721
306.0,4.3489210224064765
306.5,4.351154796349254
307.0,4.35338857029203
307.5,4.355605739350553
308.0,4.3578229084090765
308.5,4.3600241025189685
309.0,4.3622252966288615
309.5,4.364411144787213
310.0,4.366596992945564
310.5,4.368768122449084
311.0,4.370939251952604
311.5,4.373096287716448
312.0,4.375253323480294
312.5,4.377396887432226
313.0,4.379540451384158
313.5,4.381671161928092
314.0,4.383801872472027
314.5,4.385920344016448
315.0,4.388038815560868
315.5,4.39014565810705
316.0,4.392252500653232
316.5,4.394348319439042
317.0,4.396444138224853
317.5,4.398529533419693
318.0,4.400614928614535
318.5,4.40269049506178
319.0,4.404766061509025
319.5,4.406832388512189
320.0,4.408898715515352
320.5,4.41095638666436
321.0,4.413014057813368
321.5,4.415063650848222
322.0,4.417113243883076
322.5,4.419155330591437
323.0,4.421197417299798
323.5,4.423232563445921
324.0,4.425267709592042
324.5,4.427296474874707
325.0,4.429325240157373
325.5,4.431348178193801
326.0,4.433371116230229
326.5,4.435388774564497
327.0,4.437406432898764
327.5,4.439419353032086
328.0,4.441432273165409
328.5,4.443440990606608
329.0,4.445449708047807
329.5,4.447454752382161
330.0,4.449459796716516
330.5,4.451461691691364
331.0,4.453463586666211
331.5,4.455462850291693
332.0,4.457462113917176
332.5,4.4594592585809245
333.0,4.461456403244672
333.5,4.4634519358388465
334.0,4.4654474684330205
334.5,4.467441890492828
335.0,4.469436312552636
335.5,4.4714301204049995
336.0,4.473423928257363
336.5,4.4754176131789185
337.0,4.477411298100472
337.5,4.4794053464838175
338.0,4.481399394867163
338.5,4.483394288394651
339.0,4.485389181922139
339.5,4.487385397746368
