Index,Time(s),Furnace Temperature(K),Sample Temperature(K),HeatFlow(mW),T(K),Sample Temperature(K)_2
6096.684210526316,103017.06315789474,172.27868642105264,172.0,-0.18856249122807178,172.0,171.98885871929824
6199.789473684211,104759.54210526314,171.53149422807024,171.0,-0.5184835263157894,171.0,170.99557817543865
6069.684210526316,102560.76315789472,170.31695143859648,170.0,-0.330796684210527,170.0,170.00253373684208
5987.724137931034,101175.63793103446,169.19071306896555,169.0,-0.12169005172413871,169.0,169.0034875172414
6086.8448275862065,102850.7775862069,168.440585637931,168.0,-0.4508542413793099,168.0,167.99926727586208
5962.724137931034,100753.13793103448,167.22866827586213,167.0,-0.2925739137931038,167.0,166.99636944827589
6017.8421052631575,101684.63157894737,166.40453171929826,166.0,-0.46096954385964994,166.0,166.0057122280702
5980.372881355932,101051.40169491526,165.35851506779665,165.0,-0.46075208474576307,165.0,165.0090138135593
5925.724137931034,100127.83793103449,164.27933718965525,164.0,-0.2060173793103442,164.0,164.00629772413794
5892.3,99562.97,163.25929946666665,163.0,-0.2132890166666666,163.0,162.99789859999996
5901.517241379311,99718.74137931035,162.34779350000002,162.0,-0.30816405172413863,162.0,161.99552956896548
5868.5,99160.75,161.31568078333328,161.0,-0.3398481166666664,161.0,160.99875565
5816.0847457627115,98274.93220338984,160.22754603389834,160.0,-0.25069654237288247,160.0,159.99457335593223
5845.1,98765.29,159.34397973333338,159.0,-0.2930977666666666,159.0,158.99503036666664
5793.4915254237285,97893.10677966102,158.25507952542378,158.0,-0.2562565932203403,158.0,157.99930650847455
5821.7,98369.83,157.33297215000002,157.0,-0.3417181666666654,157.0,157.00288126666663
5809.7,98167.03000000001,156.342397,156.0,-0.27248478333333337,156.0,155.99764866666666
5759.3050847457625,97315.35593220338,155.23310750847457,155.0,-0.23247110169491456,155.0,155.0046499661017
5730.950819672131,96836.16885245901,154.19002970491803,154.0,-0.1894296557377053,154.0,154.00001354098362
5737.118644067797,96940.40508474577,153.24946794915257,153.0,-0.2515481525423732,153.0,152.99600355932202
5763.3,97382.87000000001,152.33429418333338,152.0,-0.3474717999999997,152.0,152.00249229999994
5660.666666666667,95648.36666666667,151.12786953333332,151.0,-0.23417013333333306,151.0,151.00067381666665
5740.3,96994.16999999998,150.39374081666665,150.0,-0.5776439499999998,150.0,150.00534036666667
5675.901639344263,95905.83770491803,149.22501581967214,149.0,-0.4741775245901641,149.0,149.00199240983605
5681.152542372882,95994.5779661017,148.24742996610178,148.0,-0.5658074237288145,148.0,148.00481220338978
5654.081967213115,95537.08524590165,147.23187547540982,147.0,-0.4187810163934425,147.0,147.0072840491804
5608.083333333333,94759.70833333333,146.14502543333327,146.0,-0.2958121166666674,146.0,146.00411818333333
5632.672131147541,95175.25901639344,145.2929289344262,145.0,-0.5100105409836065,145.0,145.0046216885246
5573.854838709677,94181.24677419354,144.23108611290323,144.0,-0.4395546129032252,144.0,143.99918183870972
5483.9838709677415,92662.42741935483,143.11729240322586,143.0,-0.29638766129032196,143.0,142.9987281129032
5509.714285714285,93097.27142857142,142.27816403174603,142.0,-0.5297599047619054,142.0,142.00470334920632
5415.753846153846,91509.34,141.11702658461533,141.0,-0.36641701538461524,141.0,140.99608339999997
5375.625,90831.1625,140.108991875,140.0,-0.3512910937500004,140.0,139.99223335937498
5402.307692307692,91282.1,139.26346444615382,139.0,-0.5463481538461543,139.0,139.0037763692308
5318.686567164179,89868.90298507463,138.111749,138.0,-0.3864022238805973,138.0,138.0013868955224
5350.863636363636,90412.69545454546,137.24307904545452,137.0,-0.5125028030303028,137.0,137.00114495454545
5344.863636363636,90311.29545454546,136.15854725757572,136.0,-0.5244032121212121,136.0,136.00227528787883
5338.863636363636,90209.89545454545,135.13584978787875,135.0,-0.545527045454545,135.0,134.99805365151516
5332.863636363636,90108.49545454545,134.15134201515153,134.0,-0.6206093333333338,134.0,133.99746506060606
5291.835820895522,89415.12537313432,133.100357238806,133.0,-0.5578348358208963,133.0,132.99361986567163
5286.835820895522,89330.62537313433,132.15185268656714,132.0,-0.66000852238806,132.0,131.99346599999996
5219.701492537313,88196.05522388058,131.0282669402985,131.0,-0.5603948358208951,131.0,131.00255891044773
5245.441176470588,88631.05588235296,130.11114067647057,130.0,-0.615653735294118,130.0,130.00671975
5241.441176470588,88563.45588235294,129.1009402647059,129.0,-0.6908133970588236,129.0,129.00198882352944
5207.04347826087,87982.13478260869,128.0622393623189,128.0,-0.6558666521739126,128.0,127.99576573913043
5233.911764705882,88436.20882352942,127.15813676470592,127.0,-0.7917591176470584,127.0,126.99828592647057
5229.911764705882,88368.60882352942,126.03679708823532,126.0,-0.7125271323529411,126.0,125.99697833823532
5255.611940298508,88802.94179104477,125.09067719402987,125.0,-0.7567589552238798,125.0,124.9913848059702
5250.611940298508,88718.44179104477,124.04550574626866,124.0,-0.7243521641791038,124.0,123.9923946716418
5275.136363636364,89132.90454545454,123.12122857575756,123.0,-0.7769425454545453,123.0,122.99384853030301
5240.149253731343,88541.6223880597,122.08567765671636,122.0,-0.7115312238805969,122.0,122.00121949253732
5180.782608695652,87538.32608695653,120.95933100000002,121.0,-0.5920881884057976,121.0,120.99964653623188
5177.782608695652,87487.62608695653,120.06328510144925,120.0,-0.7112694637681156,120.0,119.99655699999994
5149.814285714286,87014.96142857142,119.02484131428571,119.0,-0.7045114714285718,119.0,119.00322244285715
5146.486111111111,86958.71527777778,118.06100375,118.0,-0.7562513472222226,118.0,117.99746249999998
5100.0,86173.1,116.99621900000004,117.0,-0.6844294444444451,117.0,116.99384431944443
5100.0,86173.09999999999,116.10693645945943,116.0,-0.7603022702702698,116.0,115.99739139189191
5038.92,85140.84800000001,114.95257021333332,115.0,-0.6629057333333338,115.0,115.00368881333331
5043.506493506494,85218.35974025974,114.0109482207792,114.0,-0.6895097922077913,114.0,114.00179803896104
5011.291139240507,84673.92025316454,112.97183051898737,113.0,-0.6488152784810131,113.0,112.99785639240508
4999.825,84480.1425,112.02203296249998,112.0,-0.7055297375000011,112.0,112.00161111249997
5024.024691358025,84889.11728395062,110.99604934567905,111.0,-0.7324799382716054,111.0,111.0030204814815
5093.727272727273,86067.09090909091,109.99848612987016,110.0,-0.8094168571428576,110.0,109.99799732467531
5146.445945945946,86958.03648648648,108.99226204054055,109.0,-0.8092121891891892,109.0,109.00411499999996
5215.25,88120.825,107.87468708333334,108.0,-0.805128902777778,108.0,108.00291505555553
5308.373134328358,89694.60597014926,106.97174065671643,107.0,-0.8558726119402984,107.0,107.00517104477613
5346.89705882353,90345.66029411765,105.94846776470592,106.0,-0.8245306617647062,106.0,106.00481038235294
5375.363636363636,90826.74545454545,104.9636506212121,105.0,-0.8586519545454547,105.0,105.00170719696969
5375.385714285714,90827.11857142857,103.89929940000005,104.0,-0.7715701142857146,104.0,103.99742324285714
5388.428571428572,91047.54285714286,102.93585680000001,103.0,-0.777872971428572,103.0,102.99250799999994
5399.105263157895,91227.97894736842,101.95502324999998,102.0,-0.759946605263158,102.0,101.99388234210527
5415.464285714285,91504.44642857143,100.92157738095239,101.0,-0.6419379642857143,101.0,100.98539202380951
5486.2,92699.88,99.917501247619,100.0,-0.4354905714285713,100.0,99.96502079999999
5642.0,95332.9,98.85267504999997,99.0,-0.6113291374999996,99.0,98.98847297916673
5439.273972602739,91906.83013698629,97.86896468036524,98.0,-0.6293209863013695,98.0,98.01019397260266
5237.048128342246,88489.21336898395,96.84887801069526,97.0,-0.600875497326203,97.0,97.01315820320846
5082.672316384181,85880.26214689265,95.8403427683616,96.0,-0.5969661807909605,96.0,96.00296198870056
4949.4,83627.96,94.84682749714284,95.0,-0.6028744000000001,95.0,94.99863870285711
4829.639344262295,81604.00491803279,93.82496913661207,94.0,-0.5859428415300549,94.0,93.99185712021854
4738.968468468468,80071.66711711712,92.82053621621633,93.0,-0.575855472972973,93.0,92.97880038738734
4655.410764872521,78659.54192634561,91.77499292351274,92.0,-0.5652989376770536,92.0,91.93361458640233
4617.5,78018.85,91.25764548026325,91.0,-0.5281908552631578,91.0,91.41920630263152
