T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K
181.500094,0.9087112252774958,0.3176483633730901,27.333688169747195,4.018947400443801,0.5296655600580612,71.24881142349804,
181.528048,0.9086969307696192,0.3175987478921345,27.32743170496726,4.10264956673033,0.530898050402889,72.73291041206909,
181.556582,0.9086827006727148,0.3175481010932818,27.321046130258367,3.251698574607012,0.5280660086563613,57.64718327854355,
181.5851195,0.9086678039224708,0.3174974461707131,27.31466047925007,4.102839412827349,0.5295344713858486,72.73670074169178,
181.6132375,0.9086535600942772,0.3174475339897605,27.308369386655624,3.809183140008857,0.5284560885256193,67.53084469132473,
181.6417335,0.9086390813731896,0.3173969489004797,27.301994417223536,3.619203288312496,0.5282876425976817,64.16298685711756,
181.670069,0.9086244411080476,0.3173466467928759,27.29565604733154,4.051487894710186,0.5307456465392882,71.82694573878143,
181.6983165,0.9086101161629228,0.317296498973932,27.28933804848293,3.761137190927626,0.5290187435197158,66.6796457920863,
181.7264045,0.908595555501668,0.3172466323892087,27.283056401947103,4.297049094654621,0.5325002801707822,76.18082525056278,
181.754515,0.9085813836049196,0.3171967239217673,27.276770398165315,3.7512061285550375,0.5286935242086853,66.50396453042029,
181.7830295,0.9085667896225016,0.3171460961834018,27.27039474056782,3.751779665062085,0.526538608497725,66.51432666533367,
181.8115065,0.9085521939827405,0.3170955330084168,27.26402815709536,3.797515750639795,0.526934863476327,67.32536604096606,
181.8401855,0.9085376279271468,0.3170446091135818,27.257617106967164,3.501005371676919,0.5269037296999156,62.06877744186665,
181.86848300000003,0.9085228147951948,0.3169943605963025,27.25129202037845,4.344562620893546,0.530403799167757,77.02429523205451,
181.896342,0.9085086292846593,0.3169448887468806,27.24506560683565,4.1059796112769815,0.5285336990819314,72.79468962569412,
181.9241625,0.9084942552447498,0.3168954832851651,27.23884844874245,4.415754920494836,0.5320082526295735,78.28690218429685,
181.9525285,0.9084800992314788,0.3168451070375742,27.232510053372284,3.4013263907555973,0.5263017373578964,60.30227772167317,
181.981608,0.9084651552521888,0.316793461493804,27.226012924095915,3.484384091380376,0.5236090342540979,61.7749955312642,3.946860685425347
182.010115,0.9084502565719308,0.316742830575241,27.219644390471267,4.211173274978554,0.5297296110215212,74.66053183041245,3.9421127662527398
182.0382405,0.9084358895207992,0.3166928751419121,27.21336174671051,4.027835866794991,0.5278377360316421,71.41032061993825,3.9424639082433326
182.0665265,0.9084213719921916,0.316642632524994,27.207043911808785,4.004693446286514,0.5265178648289042,71.00022953631216,3.9547127943361855
182.0947095,0.9084068297193388,0.3165925707425081,27.200749740147543,4.173967261339606,0.5279137828347709,74.00154160489397,3.9546108667272244
182.1229805,0.9083924076357256,0.3165423505068384,27.1944365729232,3.902357307895952,0.5237267764086992,69.18628595569139,3.9505271639943462
182.1512015,0.9083777644197446,0.3164922169412638,27.188135226274948,4.268784551420396,0.5261735131930863,75.6830240550766,3.951821599644245
182.179373,0.9083633833837887,0.3164421691551561,27.181845583285536,3.9796205895710415,0.5266353922311688,70.55652163660496,3.9362482873396867
182.207537,0.9083487805689268,0.3163921325266748,27.175558263143035,4.285712548135219,0.5281413211487143,75.98358570350614,3.931465003273107
182.2359795,0.90833439690747,0.3163415988981728,27.1692094268742,3.6311453352966847,0.5259627542926124,64.37861691324245,3.916856950434544
182.26459,0.908319496737389,0.3162907645278826,27.16282375354197,4.078217849521266,0.5264257397522243,72.30522867471568,3.9291713401279456
182.292952,0.9083049295128816,0.3162403694372721,27.156494198529742,3.9885545558534594,0.5250080212848148,70.71573846478297,3.930872811497309
182.3218215,0.9082902745546396,0.3161890702804363,27.150052052224712,3.432572941896648,0.5245479374121829,60.85855030167546,3.920347442649344
182.3503365,0.9082751734632148,0.3161383987406303,27.14368967088116,4.467526970293598,0.5259576303748046,79.20822468786179,3.933696134675459
182.3782335,0.9082608733016184,0.3160888231640836,27.13746581246444,4.234343706619468,0.5255184684638151,75.074153601686,3.9101862990638803
182.4065805,0.9082463988257496,0.3160384456213841,27.13114219720224,3.845872111041573,0.525831020218047,68.18681993509921,3.902369877401574
182.4353815,0.9082316239165033,0.3159872588799181,27.12471796171065,3.6172299705691127,0.5245045512076387,64.13321326043923,3.895482420854867
182.463736,0.9082166700870224,0.3159368633434127,27.118393966312755,4.422805588415601,0.5295851770725786,78.41623566608718,3.896894855996895
182.491873,0.9082023454382864,0.31588685206938,27.112119112032588,3.852770229402558,0.5256494231707585,68.30971947762853,3.9120911474988094
182.5201895,0.9081876054303986,0.3158365194128594,27.105804860504627,4.114939536401076,0.5275236423866823,72.95819995162925,3.907619124055306
182.54859,0.9081730848288332,0.315786035078793,27.099472514159796,3.680409587856857,0.5271361664064814,65.25413981791048,3.8976134137614564
182.5769525,0.9081582471758654,0.3157356159130059,27.09314927457632,4.099271946513718,0.5289841103347965,72.68083500506378,3.8979634246612656
182.605269,0.9081437552229455,0.3156852761335457,27.086836920674884,3.6662535443581104,0.5265068445279978,65.00352878973874,3.9027917069985896
182.6338525,0.9081289542837796,0.3156344592612115,27.0804656836157,3.664508536058974,0.5281944737771284,64.97277966481721,3.8946779649100587
182.6625125,0.908114175293118,0.3155835039161948,27.074078035328355,3.506421964050612,0.5278085271732702,62.17004230032328,3.8886736173916314
182.691199,0.9080992841604542,0.3155324989671083,27.067685121234742,3.593722248597341,0.5289586977013385,63.71809303945955,3.893308815789963
182.71966,0.9080844667242058,0.3154818924847158,27.061343092160485,3.7857672453049314,0.5315668336561539,67.12332127685721,3.88291371199421
