index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
9870,166786.1,211.121302,205.546103,-19.406686,-19.415956,0.7068488070793636,2.1577644476744595e-07
9871,166803.0,211.149329,205.575034,-19.42856,-19.436217,0.7067863594127849,2.1592430188288603e-07
9872,166819.9,211.17758,205.603507,-19.452672,-19.452672,0.7067248585459737,2.1607001904344614e-07
9873,166836.8,211.20574,205.631888,-19.467917,-19.458045,0.7066635150792985,2.1621546325567564e-07
9874,166853.7,211.23411,205.659972,-19.489223,-19.458600999999998,0.7066027728962512,2.1635958025179036e-07
9875,166870.6,211.261458,205.688315,-19.50628,-19.463977,0.7065414294653114,2.1650522330496358e-07
9876,166887.5,211.290327,205.717307,-19.521085,-19.473146,0.7064786386504397,2.166544061932285e-07
9877,166904.4,211.318816,205.745138,-19.532523,-19.485796,0.7064183216116557,2.1679781070371718e-07
9878,166921.3,211.346629,205.773764,-19.536665,-19.491552,0.7063562399348486,2.1694551111117732e-07
9879,166938.2,211.375227,205.801703,-19.54064,-19.501572,0.7062956073677176,2.1708986347457326e-07
9880,166955.1,211.402636,205.830077,-19.549026,-19.528084,0.70623398946843,2.172366611596921e-07
9881,166972.0,211.431277,205.858931,-19.561009,-19.566042999999997,0.7061712864407435,2.1738614758293195e-07
9882,166988.9,211.458971,205.886984,-19.57122,-19.592964000000002,0.7061102826956596,2.175316839436725e-07
9883,167005.8,211.48736,205.915709,-19.562869,-19.591658,0.7060477752918571,2.176809097975685e-07
9884,167022.7,211.515154,205.943968,-19.539237,-19.560575,0.7059862400770511,2.1782791642666055e-07
9885,167039.6,211.54331,205.972266,-19.533933,-19.546010000000003,0.7059245782811202,2.1797532584466595e-07
9886,167056.5,211.571684,206.000472,-19.526821,-19.551779000000003,0.7058630754156315,2.1812245626362525e-07
9887,167073.4,211.599821,206.028868,-19.522923,-19.566395,0.7058011163087652,2.1827077967273567e-07
9888,167090.3,211.627634,206.056685,-19.512212,-19.582446,0.7057403796940904,2.1841627584340273e-07
9889,167107.2,211.656214,206.085524,-19.497623,-19.591798,0.7056773688488888,2.1856732396186018e-07
9890,167124.1,211.683256,206.114249,-19.496931,-19.607196,0.7056145637515081,2.1871798366879247e-07
9891,167141.0,211.712164,206.142813,-19.49162,-19.599864,0.7055520677252608,2.1886800627424208e-07
9892,167157.9,211.740092,206.170882,-19.491166,-19.595982,0.7054906129508325,2.1901563096449195e-07
9893,167174.8,211.768442,206.198721,-19.492735,-19.597745,0.7054296207861823,2.1916224390849948e-07
9894,167191.7,211.796484,206.227942,-19.495439,-19.598228000000002,0.7053655568771254,2.1931634619498652e-07
9895,167208.6,211.825453,206.255705,-19.504258,-19.595574,0.7053046477320136,2.194629614704624e-07
9896,167225.5,211.85361,206.284598,-19.512008,-19.585820000000002,0.7052412162304734,2.196157542488919e-07
9897,167242.4,211.882269,206.312682,-19.52463,-19.57913,0.7051795184637853,2.1976447228677642e-07
9898,167259.3,211.910639,206.340651,-19.520559,-19.560374999999997,0.7051180318026202,2.199127829838332e-07
9899,167276.2,211.939123,206.369215,-19.527522,-19.566531,0.7050551942582707,2.2006445582478662e-07
9900,167293.1,211.966841,206.397169,-19.534715,-19.582568,0.7049936566698433,2.2021309303843495e-07
9901,167310.0,211.995596,206.426642,-19.520109,-19.575799,0.7049287301440337,2.2037002539443407e-07
9902,167326.9,212.023562,206.454459,-19.495938,-19.546397,0.7048674091895712,2.2051834591696462e-07
9903,167343.8,212.05168,206.482771,-19.476975,-19.520595,0.7048049546415265,2.2066951005372815e-07
9904,167360.7,212.080031,206.511565,-19.474075,-19.515079,0.7047413929033907,2.2082346223806226e-07
9905,167377.6,212.108439,206.540076,-19.467772,-19.508371,0.7046784121700389,2.209761126859e-07
9906,167394.5,212.137003,206.567908,-19.461304,-19.497881,0.7046168893377893,2.2112533115681288e-07
9907,167411.4,212.165682,206.59619,-19.464063,-19.50968,0.7045543292050829,2.2127716975406386e-07
9908,167428.3,212.193552,206.624464,-19.484107,-19.527510000000003,0.7044917438143757,2.214291724422779e-07
9909,167445.2,212.221785,206.653441,-19.496072,-19.538869000000002,0.7044275576861706,2.215851729325813e-07
9910,167462.1,212.249846,206.681097,-19.508507,-19.546680000000002,0.7043662554787774,2.2173426583727007e-07
9911,167479.0,212.277987,206.709708,-19.510039,-19.554236,0.7043027929978235,2.2188871823258793e-07
9912,167495.9,212.305739,206.738882,-19.51757,-19.557544999999998,0.7042380361828303,2.2204643185252948e-07
9913,167512.8,212.334303,206.767584,-19.533563,-19.566706,0.704174282122462,2.2220181228327363e-07
9914,167529.7,212.362868,206.795348,-19.544982,-19.561251000000002,0.7041125691223017,2.2235232155498608e-07
9915,167546.6,212.391238,206.823607,-19.563005,-19.581281,0.7040497129098661,2.2250572312421113e-07
9916,167563.5,212.418528,206.851752,-19.581031,-19.60533,0.7039870671491225,2.226587156872739e-07
9917,167580.4,212.446322,206.880278,-19.578343,-19.610472,0.7039235293816667,2.228139938664775e-07
9918,167597.3,212.474959,206.909705,-19.578825,-19.607336999999998,0.7038579383115563,2.2297440299690052e-07
9919,167614.2,212.503409,206.937308,-19.569558,-19.585620000000002,0.7037963698963134,2.2312507813593285e-07
9920,167631.1,212.531412,206.965475,-19.557455,-19.562474,0.7037335005769839,2.2327904219965333e-07
9921,167648.0,212.560168,206.99433,-19.54371,-19.533673,0.703669050627422,2.2343698602433903e-07
9922,167664.9,212.588072,207.023222,-19.539805,-19.536192,0.7036044723408074,2.2359535523097662e-07
9923,167681.8,212.616877,207.051321,-19.556622,-19.553812,0.703541622617331,2.2374959268711692e-07
9924,167698.7,212.645514,207.079108,-19.578875,-19.575865,0.7034794281029166,2.2390232540248078e-07
9925,167715.6,212.672644,207.107649,-19.588839,-19.578604,0.7034155017273912,2.2405941912939653e-07
9926,167732.5,212.701106,207.136389,-19.600597,-19.570697,0.7033510842921215,2.2421782958081948e-07
9927,167749.4,212.729643,207.164534,-19.606966,-19.560415,0.7032879563278284,2.2437317603873908e-07
9928,167766.3,212.757525,207.192923,-19.624362,-19.572597000000002,0.7032242367592451,2.2453008735601188e-07
9929,167783.2,212.785292,207.221533,-19.651777,-19.603427,0.7031599760542359,2.246884400203264e-07
9930,167800.1,212.813197,207.249602,-19.681423,-19.637289,0.7030968864269398,2.2484401429601064e-07
9931,167817.0,212.841212,207.278357,-19.71103,-19.673319,0.7030322095897338,2.2500361246402534e-07
9932,167833.9,212.869578,207.307227,-19.734809,-19.714952,0.7029672278892969,2.2516407588435428e-07
9933,167850.8,212.897479,207.335684,-19.763621,-19.765025,0.7029031304168487,2.2532246640727394e-07
9934,167867.7,212.925032,207.364058,-19.80086,-19.836959,0.7028391749889279,2.254806141244181e-07
9935,167884.6,212.952704,207.391966,-19.828288,-19.887044,0.7027762261282939,2.2563638069073022e-07
9936,167901.5,212.980296,207.420302,-19.846062,-19.912433,0.702712267370232,2.2579475439377106e-07
9937,167918.4,213.008219,207.449057,-19.853382,-19.919949,0.702647316954779,2.2595569526551174e-07
9938,167935.3,213.035792,207.476935,-19.864557,-19.926909000000002,0.7025843032514275,2.261119448343507e-07
9939,167952.2,213.063849,207.505446,-19.876099,-19.930026,0.7025198136687211,2.2627196349933598e-07
9940,167969.1,213.091731,207.534026,-19.89305,-19.937351,0.7024551221926874,2.264325949519197e-07
9941,167986.0,213.119074,207.562247,-19.913226,-19.949506000000003,0.7023911982427726,2.2659143034120532e-07
9942,168002.9,213.147055,207.590811,-19.929973,-19.963044,0.7023264516792849,2.267524208399152e-07
9943,168019.8,213.175112,207.619307,-19.925069,-19.952526,0.7022618133992118,2.2691325396451134e-07
9944,168036.7,213.20315,207.647849,-19.889494,-19.927369,0.7021970248016964,2.2707457381088147e-07
9945,168053.6,213.230685,207.675765,-19.852954,-19.902649,0.7021336126150745,2.2723257481205295e-07
9946,168070.5,213.258723,207.704253,-19.833627,-19.894538999999998,0.7020688556060196,2.2739403682248138e-07
9947,168087.4,213.287085,207.732779,-19.823921,-19.909671999999997,0.7020039660960239,2.275559420894524e-07
9948,168104.3,213.315337,207.761099,-19.822646,-19.915803,0.7019394994664782,2.2771690327827443e-07
9949,168121.2,213.343428,207.789397,-19.83079,-19.923339000000002,0.7018750373539387,2.2787796521983594e-07
9950,168138.1,213.371695,207.818289,-19.852528,-19.93165,0.7018091750692135,2.2804263904996347e-07
