T(K),X,m,cp(J/gK),cpm(J/molK)
181.307051,0.3179909462937216,27.37691239134934,3.37404125557568,59.814587869299125
181.335547,0.3179403812384858,27.37052978795103,3.580944447741684,63.48272719810684
181.3635315,0.3178907220738721,27.364262452133897,3.6782124137824512,65.20727338609
181.3918975,0.317840384148161,27.357910383172584,3.351324047052709,59.41237557664199
181.420393,0.3177898145946767,27.351530029316844,3.587607857448442,63.60140759894661
181.448614,0.3177397303719821,27.345211841841454,3.482924766570353,61.74575538374337
181.476828,0.3176896567569626,27.3388959198018,3.553727146716878,63.0011312614097
181.5049275,0.3176397845362456,27.332606321553776,3.535607938594518,62.68009076562405
181.533194,0.3175896140723032,27.32628003816324,3.4520969709740004,61.19976561969205
181.5613575,0.317539624570417,27.319977498438647,3.583009467122757,63.520802931965015
181.589514,0.317489645630016,27.313677213225805,3.4637097202836453,61.40599358169636
181.6180405,0.3174390080103163,27.307294836658627,3.39181525956582,60.131596107063565
181.646109,0.3173891814957274,27.30101561624395,3.74243165926262,66.34766873759838
181.674216,0.3173392847401825,27.29472846251031,3.379759870497745,59.9182172435826
181.7027805,0.3172885738522332,27.28833966706416,3.481755464139525,61.726630894578285
181.73099,0.31723849124802,27.28203095721751,3.570336584903416,63.29723237792858
181.7590965,0.3171885895651363,27.2757459577726,3.522879258402581,62.45605788005978
181.787375,0.3171383805338117,27.26942317560076,3.4573758804355483,61.29494573509881
181.8158325,0.3170878516745106,27.26306105638273,3.4106372139795087,60.466503788038295
181.8443395,0.3170372328876911,27.256688558251305,3.4240001841158936,60.70359030517397
181.872515,0.3169872007165737,27.250390838507563,3.599583988626437,63.81667349683634
181.900614,0.3169373023790879,27.244110883736187,3.4863158115495296,61.8087307852648
181.9288545,0.3168871507290146,27.237799972754846,3.5540292606817365,63.00940149991893
181.957255,0.3168367128659449,27.231453980242097,3.439791000643321,60.98424812761981
181.9857695,0.3167860704393352,27.225083192634145,3.529965945562941,62.58314746129229
182.0139525,0.3167360146777941,27.21878713518637,3.65305841868406,64.7656540533052
182.0421585,0.3166859159750547,27.21248660017223,3.536546365981934,62.7001743680279
182.0705435,0.3166354972118494,27.20614674625261,3.553246932018157,62.99644527172435
182.0988675,0.3165851846601681,27.19982118027704,3.5746137402600238,63.37544677854429
182.127287,0.3165347003076152,27.19347495064198,3.51046693955059,62.23834914137427
182.155592,0.3164844171860398,27.1871549489874,3.642546354884156,64.58022043556171
182.1838895,0.3164341452127014,27.180837278025898,3.527740490132456,62.5449606872216
182.2123205,0.3163836338652329,27.17449046078364,3.574103836591428,63.367142604065286
182.240744,0.3163331336196424,27.16814597604137,3.546761400347605,62.88255737259628
182.2690035,0.3162829225368068,27.1618387488009,3.6809738478273033,65.26227531785744
182.296946,0.3162332725077582,27.15560290875798,3.71532427210142,65.8714838468631
182.3252435,0.3161829894615291,27.14928848727805,3.472182315124103,61.56083489346215
182.3537965,0.3161322501173674,27.14291770626842,3.54973771020274,62.93605469787674
182.3820745,0.3160819971744882,27.13660892905186,3.610094020929477,64.0063439440395
182.4102995,0.3160318361415912,27.13031261475933,3.5726516327213536,63.34267997772152
182.4385015,0.3159817136985995,27.12402206673815,3.6024320377243177,63.87086744412366
182.466856,0.3159313179057967,27.117698141711283,3.4601043679478614,61.34758601437112
182.4950775,0.3158811561796562,27.111404513807333,3.666236041393401,65.00248466010902
182.5232605,0.3158310605605108,27.105120101177825,3.488009739825327,61.84270506016909
182.551615,0.3157806577405499,27.098798079431457,3.561605188468797,63.14774196192988
182.580008,0.3157301840997781,27.092468107951333,3.4689056204348434,61.5043449814399
182.6084125,0.3156796876152707,27.08613620600328,3.5511612199275278,62.96293536420167
182.6366715,0.3156294473990235,27.079837365583693,3.545326307124638,62.859662969539656
182.6651215,0.3155788651853303,27.07349658161779,3.450596442017592,61.180253349326165
182.693343,0.3155286868083817,27.06720734698132,3.680852032326365,65.26295232698901
182.7215145,0.315478594913791,27.060929871505135,3.4908158945998853,61.89371563478274
182.7499605,0.3154280124635186,27.054591852207253,3.520458360661721,62.41947167388592
182.778174,0.3153778409817141,27.04830625273967,3.634884378176272,64.44848802360772
182.8063225,0.31532778263181,27.04203574477882,3.587555357185463,63.60950209825404
182.83457,0.3152775457435847,27.03574379415115,3.5900566569141628,63.65403592337687
182.8626655,0.315227576702497,27.02948630602782,3.693204328389698,65.4830996921027
182.8909365,0.3151772930191094,27.023190337914425,3.507315318385165,62.18733754190829
182.9195315,0.3151264304859086,27.016822833143195,3.513937453643153,62.30493560285736
182.947943,0.3150758917709749,27.01049680402612,3.633808792892312,64.43053845347897
182.976057,0.3150258797103336,27.00423761620221,3.7050623062945456,65.69411353748134
183.004183,0.3149758437588323,26.997976352945138,3.631878500015784,64.39668399302252
183.0325645,0.3149253506816021,26.991658814310327,3.567427239325957,63.254085474346425
183.0608315,0.3148750587067407,26.98536736262367,3.7152670656519,65.87562572780035
183.08861,0.3148256333156378,26.97918521913761,3.848657774051543,68.24097883882612
183.116755,0.3147755532377122,26.972922096854457,3.480602898926188,61.7151350408966
183.1453845,0.3147246083764721,26.96655176217803,3.535856685104694,62.69503295415434
183.1737045,0.3146742115794834,26.960250891362172,3.636561366996167,64.48083652572224
183.201544,0.3146246672472359,26.95405750339007,3.796510780486303,67.31713430143805
183.229193,0.3145754593645095,26.947907060210618,3.725144101970882,66.05189643859119
183.257521,0.3145250403700031,26.941606157308257,3.3824244036343423,59.97518201547668
183.2859975,0.314474354331452,26.9352728159069,3.626982313202732,64.31172845698993
