index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc
6344,107196.7,111.783575,108.822669,-5.043799,-4.211592,
6345,107213.6,111.81217,108.837942,-5.06487,-4.231778,
6346,107230.5,111.840201,108.852942,-5.088457,-4.258821,
6347,107247.4,111.868826,108.86875,-5.117027,-4.283714,
6348,107264.3,111.896079,108.88497,-5.13836,-4.304167,
6349,107281.2,111.925146,108.900381,-5.16411,-4.325933,
6350,107298.1,111.95426,108.916083,-5.188902,-4.351393,
6351,107315.0,111.982306,108.932593,-5.21397,-4.369066,
6352,107331.9,112.01084,108.948767,-5.229014,-4.381065,
6353,107348.8,112.038977,108.963873,-5.244096,-4.394334,
6354,107365.7,112.067709,108.980734,-5.265687,-4.410394999999999,
6355,107382.6,112.096167,108.997321,-5.28885,-4.427722,
6356,107399.5,112.124701,109.013602,-5.313274,-4.445072,
6357,107416.4,112.152686,109.029807,-5.342394,-4.472073,
6358,107433.3,112.181433,109.04595,-5.367437,-4.493456,
6359,107450.2,112.209738,109.062018,-5.387778,-4.518191,
6360,107467.1,112.238013,109.078879,-5.409336,-4.53733,
6361,107484.0,112.266577,109.095023,-5.425907,-4.557983999999999,
6362,107500.9,112.295401,109.11228,-5.447438,-4.579879,
6363,107517.8,112.323477,109.128394,-5.463063,-4.587511,
6364,107534.7,112.35192,109.145529,-5.484902,-4.600734,
6365,107551.6,112.380118,109.161902,-5.508646,-4.620511,
6366,107568.5,112.408911,109.179038,-5.536733,-4.644633,
6367,107585.4,112.437445,109.196112,-5.558244,-4.664966,
6368,107602.3,112.465567,109.212897,-5.58383,-4.688758,
6369,107619.2,112.493933,109.22991,-5.605333,-4.711254,
6370,107636.1,112.522131,109.246558,-5.624343,-4.732804,
6371,107653.0,112.550696,109.26467,-5.644539,-4.75059,
6372,107669.9,112.578757,109.281699,-5.662585,-4.767461,
6373,107686.8,112.607413,109.298514,-5.682512,-4.7747589999999995,
6374,107703.7,112.635504,109.315497,-5.699926,-4.790381999999999,
6375,107720.6,112.664008,109.333533,-5.722918,-4.812518,
6376,107737.5,112.692343,109.351172,-5.741232,-4.825947,
6377,107754.4,112.720206,109.36843,-5.765183,-4.8496570000000006,
6378,107771.3,112.748663,109.386008,-5.787552,-4.870861,
6379,107788.2,112.77706,109.404288,-5.807385,-4.891071,
6380,107805.1,112.805396,109.421378,-5.830076,-4.915383,
6381,107822.0,112.834387,109.439383,-5.843976,-4.923477999999999,
6382,107838.9,112.862357,109.456885,-5.86414,-4.9399999999999995,
6383,107855.8,112.890509,109.474951,-5.889895,-4.959333,
6384,107872.7,112.919516,109.492514,-5.915977,-4.983947,
6385,107889.6,112.947821,109.510748,-5.930785,-4.9948060000000005,
6386,107906.5,112.975851,109.528204,-5.957796,-5.020658,
6387,107923.4,113.004462,109.546545,-5.978519,-5.040839,
6388,107940.3,113.032248,109.56478,-5.991441,-5.059408,
6389,107957.2,113.060996,109.582556,-5.999386,-5.06341,
6390,107974.1,113.08956,109.601096,-6.016344,-5.076115,
6391,107991.0,113.117773,109.619192,-6.04049,-5.093854,
