T(K),X,m(mol/kg),cp(J/gK),cpm(J/molK)
181.8958075,0.31694583792748726,27.245185060044292,3.887733401157629,68.92541064388365
181.924124,0.31689555165735495,27.238857052042516,3.411879518016377,60.489198754959126
181.95286,0.3168445183019418,27.232435983527942,3.5533624446468934,62.99773430621073
181.981585,0.3167935023429531,27.226018062625528,3.4436957146985576,61.053627070550455
182.0101495,0.3167427692989422,27.2196366834964,3.7382948437680996,66.27679839692998
182.038313,0.3166927463674986,27.213345552586855,3.846012201741537,68.1867324180324
182.066668,0.31664238118223204,27.207012308663156,3.6242955945462407,64.25606012025878
182.0952135,0.31659167546226785,27.200637186677206,3.6997885836574653,65.59468625108427
182.1237855,0.3165409204838489,27.19425681884826,3.599311204182047,63.813478646837424
182.152121,0.31649058344714953,27.187929926034172,3.8838886249133373,68.85905352183558
182.180323,0.31644048140481207,27.181633495109075,3.681535874003595,65.27164712567604
182.208781,0.3163899223655214,27.175280568000083,3.645602455690349,64.6347553192164
182.23707050000002,0.3163396604801934,27.168965910740926,3.8278222422936694,67.86561994182402
182.26561550000002,0.3162889424047381,27.16259488108835,3.4561999076287933,61.27709703858301
182.294123,0.31623828869466564,27.15623288013784,3.8928514976064283,69.01896352267656
182.322451,0.3161879516752274,27.149911588590154,3.6301760907940026,64.36200255837379
182.35085149999998,0.3161374835575271,27.143574768024653,3.8361612688392785,68.0142597387829
182.379176,0.3160871482147934,27.137255550340033,3.6746294543104954,65.15052669925731
182.40743500000002,0.31603692699072683,27.130951586330106,3.8464887980604927,68.1977596856953
182.43571300000002,0.31598666970573763,27.1246440225016,3.5930538565966006,63.70457475488341
182.46441099999998,0.3159356636117107,27.11824342668098,3.4250758277266673,60.72651543965146
182.49312049999997,0.3158846346841421,27.11184092061923,3.525199643638603,62.50189219550422
182.5215705,0.31583406462140545,27.105496929713166,3.59323331325646,63.70831680757979
182.549887,0.3157837294927845,27.09918334242018,3.5980903988191235,63.79461838537742
182.5779175,0.31573390041943766,27.092934145067716,3.8067715156623727,67.49475599465751
182.606337,0.3156833774451115,27.086598852916868,3.268225956003951,57.94641333404763
182.634909,0.31563258092687274,27.08023020293114,3.676140382994492,65.17902267823175
182.66290099999998,0.3155828131750933,27.07399145210009,3.739397254712461,66.30077530343792
182.6913625,0.31553220825493694,27.06764868636537,3.2727074766991087,58.02637726560568
182.7200685,0.3154811661131617,27.061252069749166,3.5171953096076547,62.36142513402795
182.74829749999998,0.3154309696652913,27.054962366048937,3.6511471942470752,64.73663843761433
182.77646099999998,0.315380887244225,27.04868786929392,3.5566513967257576,63.061363404459016
182.804377,0.31533124252307404,27.04246911501933,3.8609356124102465,68.4566838747544
182.832438,0.31528133749516696,27.03621866224732,3.456385616898405,61.2839481859605
182.8607275,0.31523102359751226,27.029917922060317,3.7020771448615513,65.64040790436665
182.88933,0.31518015045783276,27.023548090091275,3.2550447150819815,57.71438057385507
182.9178945,0.3151293423226238,27.017187341846697,3.804633594002447,67.45920051687764
182.94621899999999,0.31507895851619383,27.01088064787606,3.5263654653246745,62.52546529268339
182.974314,0.31502898041091537,27.00462565336562,4.080560468375456,72.35202343290693
183.00239399999998,0.3149790264529901,26.998374593058504,3.5959161028072435,63.75902455574849
183.03105399999998,0.31492803805408504,26.991995026632658,3.6217087613281946,64.2165416994628
183.0593895,0.31487762434197286,26.985688297439104,3.9002955132050534,69.15636613123615
183.0872675,0.31482802204087035,26.97948398113079,4.032319882212753,71.49750225387527
