T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK)
181.500094,0.9244506691951688,0.31764836337309016,27.333688169747195,4.2843250497661165,75.95348660548449
181.528048,0.9244388392576156,0.3175987478921345,27.32743170496726,4.38594241031961,77.75520458514434
181.556582,0.924427062625695,0.3175481010932818,27.321046130258367,3.3582008859161547,59.53529133000052
181.5851195,0.9244147342806656,0.3174974461707131,27.31466047925007,4.387147958323744,77.77703098894027
181.6132375,0.9244029462849188,0.3174475339897605,27.308369386655624,4.032795838580634,71.49514723683679
181.6417335,0.9243909638950536,0.31739694890047976,27.301994417223536,3.8037258969112107,67.43429293395324
181.670069,0.9243788478135568,0.31734664679287594,27.29565604733154,4.326554250077655,76.70346930123351
181.6983165,0.9243669926865568,0.317296498973932,27.28933804848293,3.9761996837516134,70.49239978554799
181.7264045,0.924354942484139,0.3172466323892087,27.283056401947103,4.624240499886613,81.98148303138059
181.754515,0.9243432140178643,0.31719672392176734,27.276770398165315,3.9651653515025127,70.29718092168702
181.7830295,0.9243311362393116,0.31714609618340184,27.27039474056782,3.9663488421761177,70.31836784391885
181.8115065,0.9243190570891644,0.31709553300841686,27.26402815709536,4.022103326649885,71.30703241340578
181.84018550000002,0.9243070024224664,0.31704460911358184,27.257617106967164,3.6643151277960038,64.96407060212415
181.86848300000003,0.924294743278782,0.3169943605963025,27.251292020378454,4.684098400676714,83.04388947569456
181.896342,0.9242830035459249,0.31694488874688065,27.24506560683565,4.396292091478866,77.94162382690637
181.9241625,0.9242711077887584,0.31689548328516515,27.23884844874245,4.771083227723416,84.58651639119182
181.9525285,0.9242593924674306,0.31684510703757424,27.232510053372284,3.5458091392503666,62.86381925717595
181.981608,0.9242470250362942,0.316793461493804,27.226012924095915,3.646673107286118,64.65223379473555
182.01011499999998,0.9242346950940116,0.316742830575241,27.219644390471267,4.525367516304348,80.23092934761178
182.03824049999997,0.9242228051206612,0.3166928751419121,27.21336174671051,4.30432252283606,76.31220873255836
182.0665265,0.9242107906142274,0.316642632524994,27.207043911808785,4.276849030150381,75.82534516203917
182.09470950000002,0.9241987556297976,0.3165925707425081,27.200749740147543,4.481876393371231,79.46055673795762
182.1229805,0.9241868201123248,0.3165423505068384,27.194436572923202,4.154172651854107,73.65081009341398
182.1512015,0.924174701588754,0.3164922169412638,27.188135226274948,4.597427791854373,81.5096742342305
182.179373,0.9241628000417564,0.3164421691551561,27.181845583285536,4.24851193813563,75.3238198817219
182.207537,0.9241507149535944,0.31639213252667486,27.175558263143035,4.618861854633618,81.89015983746181
182.23597949999998,0.924138811233768,0.3163415988981728,27.169209426874197,3.8284238406892137,67.87627843629602
182.26459,0.9241264800585288,0.31629076452788263,27.16282375354197,4.369133224559011,77.46304600896232
182.292952,0.9241144244244538,0.3162403694372721,27.156494198529742,4.26128479348526,75.55115437441485
182.3218215,0.92410229618315,0.3161890702804363,27.150052052224712,3.589979236897526,63.64931952472311
182.3503365,0.9240897987281776,0.3161383987406303,27.14368967088116,4.8410427269638285,85.83057306438384
182.37823350000002,0.9240779641116842,0.3160888231640836,27.137465812464438,4.559767668140805,80.84386200649254
182.40658050000002,0.9240659852351032,0.3160384456213841,27.13114219720224,4.090861323310803,72.53044728949908
182.4353815,0.9240537577240024,0.3159872588799181,27.124717961710655,3.8150899747890445,67.6412561412052
182.46373599999998,0.924041382140984,0.31593686334341275,27.118393966312755,4.788987278762832,84.90862814250194
182.491873,0.9240295272592716,0.31588685206938005,27.112119112032588,4.1006892808104345,72.70533090692935
182.52018950000001,0.924017328632054,0.3158365194128594,27.105804860504627,4.417972521433504,78.33099848690767
182.54859,0.9240053115824828,0.315786035078793,27.099472514159793,3.8934150878867433,69.03075498780737
182.5769525,0.9239930321455436,0.3157356159130059,27.09314927457632,4.400036693728173,78.01344851615922
182.60526900000002,0.9239810388051962,0.3156852761335457,27.086836920674884,3.877304891600276,68.74551830589785
182.6338525,0.9239687897520934,0.3156344592612115,27.0804656836157,3.8756986426645725,68.71724038276982
182.6625125,0.92395655886327,0.31558350391619483,27.074078035328355,3.685181974697186,65.33951749111449
182.69119899999998,0.9239442351672724,0.31553249896710833,27.067685121234746,3.7911744000354917,67.2189964721297
182.71965999999998,0.9239319724614116,0.3154818924847158,27.061343092160485,4.023729390145981,71.34249495154762
182.7476825,0.9239198329966326,0.31543206327653933,27.055099387643548,4.50325667826857,79.84495433626505
182.775694,0.9239079374597096,0.31538225121287844,27.048858739784837,4.055607073779665,71.90811324310663
182.80429700000002,0.9238957985848144,0.31533138479540035,27.042486935497475,3.594284372805059,63.72879834017405
182.832831,0.923883386478536,0.31528063854765703,27.036131127669865,4.246177005409868,75.28746237034245
182.8613455,0.9238712978213188,0.3152299244341318,27.02978028567691,3.7071724531047945,65.73075543426252
182.8900055,0.9238588932299784,0.3151789489649855,27.023397662466195,4.083091152898382,72.39626907150263
182.9182075,0.9238466704964688,0.3151287855701423,27.01711764637854,4.497188464003232,79.73875554466285
182.946722,0.9238346504611524,0.3150780637533452,27.010768656079808,3.6229444943336175,64.23789710561279
182.9753705,0.923822149879495,0.3150271009570243,27.004390448695673,4.306753887509065,76.36264536532684
183.003584,0.9238100055511824,0.314976909402132,26.99810969299476,4.353651927394172,77.19441334989253
183.0320835,0.92379787007223,0.3149262064428597,26.991765876770913,3.898597539318394,69.12606572667168
183.060656,0.92378547044674,0.31487537096021295,26.985406422221708,4.309100799193142,76.40492630728727
183.08878950000002,0.9237732629928952,0.31482531392883595,26.9791452730362,4.703532484268028,83.39885889527734
