index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
6408.0,108278.3,113.57126998058256,111.0,-4.964715611650488,-3.9645291116504877,2.3780753002920325,59.98380219490953,,
6476.0,109427.5,115.50930665369644,112.0,-6.524864867704278,-5.48543653208784,1.4334742310975641,26.132363809375114,,
6530.0,110340.1,117.03407993939398,113.0,-7.383959160173159,-6.249180335173159,1.0205697287606446,16.331257445339276,,
6578.0,111151.3,118.3873914147466,114.0,-7.9972487465437725,-6.774227213210439,0.779107494223761,11.501053473736773,,
6621.5,111886.45000000001,119.61433567788461,115.0,-8.47858369711538,-7.208085607025289,0.6611490181240132,9.172324722109721,,
6663.0,112587.8,120.782579079602,116.0,-8.907995850746268,-7.607204789425513,0.6185049803702685,8.130515708345708,,
6703.0,113263.8,121.91301925888327,117.0,-9.33511917766497,-8.013044045957653,0.6367102293084281,7.945921994895684,,
6742.5,113931.34999999999,123.02494961340211,118.0,-9.808096561855665,-8.4725556472828,0.7216482305631927,8.51747997423457,,
6781.5,114590.45,124.1249683263157,119.0,-10.322341157894737,-8.978159245074224,0.796407375667739,8.870497324990975,,
6819.5,115232.65,125.19659343085105,120.0,-10.791473005319151,-9.441902307402485,0.744586948212112,7.885984454937151,,
6857.0,115866.40000000001,126.25272436898402,121.0,-11.1183539946524,-9.765373671901077,0.5349532242794341,5.47806200001041,,
6894.5,116500.15,127.30675673118282,122.0,-11.315967182795692,-9.96333830044275,0.29034929328991904,2.9141768003302317,,
6931.5,117125.45,128.34993732065217,123.0,-11.394787027173914,-10.044082500292193,0.18288969757467452,1.820870124965163,,
6968.5,117750.75000000001,129.39197287500002,124.0,-11.370188374999996,-10.022104119565213,0.16900405106154437,1.6863130640562156,,
7005.0,118367.59999999998,130.4182956885246,125.0,-11.325690333333332,-9.982076632246375,0.10114001926477469,1.0132162173354708,,
7041.5,118984.45,131.44857557692313,126.0,-11.354901296703297,-10.016698099981983,0.12361125118471514,1.2340518796801658,,
7078.0,119601.3,132.47740487292828,127.0,-11.42789153038674,-10.09669026115597,0.12456544240423334,1.2337254999637064,,
7114.0,120209.7,133.49392119889492,128.0,-11.506755331491712,-10.18200467955801,0.12391579713427432,1.217007858806576,,
7150.5,120826.55,134.52254272777785,129.0,-11.588771211111109,-10.272134172437076,0.12660894033445827,1.2325475719951597,,
7186.5,121434.95,135.53461898333344,130.0,-11.656740027777781,-10.348362088888893,0.11565877076833084,1.1176529171946394,,
7222.5,122043.35,136.5507226833333,131.0,-11.718071022222226,-10.418392622222227,0.10551999779551884,1.012824162245976,,
7258.5,122651.74999999999,137.5655599055555,132.0,-11.783836711111116,-10.492102066666671,0.09500771363147682,0.9055164830440948,,
7294.5,123260.15,138.57600979999995,133.0,-11.836304272222224,-10.552720355555557,0.08139668569031973,0.7713336746146963,,
7330.0,123860.09999999999,139.577863698324,134.0,-11.882808474860337,-10.607293535971447,0.0900183718900789,0.8486459961234094,,
7366.0,124468.5,140.59252396089383,135.0,-11.93944467597766,-10.67082912597766,0.09260462748210124,0.8678297289632292,,
7402.0,125076.90000000001,141.60335139106147,136.0,-11.987990977653634,-10.727175279329611,0.08113558976447854,0.7563555889761603,,
7438.0,125685.3,142.61948053072618,137.0,-12.035222150837988,-10.782254044692737,0.08724998956138262,0.8091999056943848,,
7474.0,126293.7,143.63323308379879,138.0,-12.090293173184358,-10.845290972067039,0.08649945307578907,0.7975761397142382,,
7509.0,126885.2,144.61635191620115,139.0,-12.132168167597762,-10.89353216201117,0.07611582895977122,0.6987249665926416,,
7545.0,127493.59999999999,145.63426295530732,140.0,-12.173901709497208,-10.942850882681567,0.07933583083183585,0.7250014798007962,,
7580.5,128093.54999999999,146.63566773033702,141.0,-12.21958229775281,-10.99493286199862,0.06825848652120554,0.6208176746319646,,
