index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc
6064,107315.1,111.990912,108.335226,-1.644596,-0.29500899999999985,
6065,107332.8,112.019904,108.35546,-1.648827,-0.3010870000000001,
6066,107350.5,112.049246,108.375922,-1.650525,-0.30304299999999995,
6067,107368.2,112.078879,108.396201,-1.65044,-0.2918019999999999,
6068,107385.9,112.10874,108.416357,-1.654712,-0.28873100000000007,
6069,107403.6,112.138022,108.43653,-1.659579,-0.2964,
6070,107421.3,112.167365,108.456946,-1.664883,-0.3016519999999998,
6071,107439.0,112.19689,108.476935,-1.670841,-0.312948,
6072,107456.7,112.226172,108.497382,-1.676371,-0.31240500000000004,
6073,107474.4,112.25582,108.51853,-1.681724,-0.32404199999999994,
6074,107492.1,112.285666,108.539191,-1.687112,-0.33127299999999993,
6075,107509.8,112.315573,108.55979,-1.692175,-0.343564,
6076,107527.5,112.344504,108.580527,-1.695757,-0.33949300000000004,
6077,107545.2,112.373633,108.601813,-1.698628,-0.33535099999999995,
6078,107562.9,112.403159,108.622122,-1.704319,-0.342576,
6079,107580.6,112.433157,108.642889,-1.711909,-0.3491639999999998,
6080,107598.3,112.462622,108.664252,-1.716765,-0.3533360000000001,
6081,107616.0,112.492468,108.68479,-1.721401,-0.35476399999999986,
6082,107633.7,112.522421,108.705847,-1.725703,-0.3637569999999999,
6083,107651.4,112.551642,108.727148,-1.726548,-0.36960799999999994,
6084,107669.1,112.58103,108.748206,-1.728316,-0.37195599999999995,
6085,107686.8,112.611121,108.76853,-1.732217,-0.381494,
6086,107704.5,112.639883,108.790366,-1.741297,-0.3835660000000001,
6087,107722.2,112.669913,108.81124,-1.749267,-0.3845379999999998,
6088,107739.9,112.700095,108.832495,-1.7561,-0.3929020000000001,
6089,107757.6,112.729849,108.854193,-1.760217,-0.395705,
6090,107775.3,112.759573,108.875754,-1.764952,-0.39881200000000017,
6091,107793.0,112.78884,108.896841,-1.766638,-0.402031,
6092,107810.7,112.8189,108.917944,-1.767446,-0.40783900000000006,
6093,107828.4,112.848181,108.939475,-1.769952,-0.40903899999999993,
6094,107846.1,112.877448,108.961035,-1.774034,-0.4190560000000001,
6095,107863.8,112.907355,108.982733,-1.783514,-0.4275420000000001,
6096,107881.5,112.937018,109.004416,-1.79037,-0.43182699999999996,
6097,107899.2,112.966223,109.026282,-1.794484,-0.4321109999999999,
6098,107916.9,112.995596,109.048056,-1.797951,-0.433945,
6099,107934.6,113.024893,109.069311,-1.799942,-0.44030599999999986,
6100,107952.3,113.054388,109.091254,-1.79996,-0.4390160000000001,
6101,107970.0,113.084311,109.113394,-1.801896,-0.44122099999999986,
6102,107987.7,113.11344,109.135031,-1.805393,-0.449392,
6103,108005.4,113.143378,109.15676,-1.810943,-0.460561,
6104,108023.1,113.172415,109.178854,-1.816267,-0.4626830000000002,
6105,108040.8,113.201819,109.201193,-1.821555,-0.46604,
6106,108058.5,113.231497,109.222678,-1.826529,-0.46907600000000005,
6107,108076.2,113.261343,109.244665,-1.83014,-0.47294800000000015,
6108,108093.9,113.290869,109.267111,-1.833712,-0.4730209999999999,
6109,108111.6,113.320685,109.289282,-1.836182,-0.475133,
6110,108129.3,113.349921,109.311697,-1.842941,-0.483101,
6111,108147.0,113.380118,109.333701,-1.849589,-0.48184099999999996,
6112,108164.7,113.409354,109.355704,-1.854537,-0.4839150000000001,
6113,108182.4,113.439688,109.377997,-1.857927,-0.4894670000000001,
6114,108200.1,113.469092,109.400946,-1.860557,-0.492046,
6115,108217.8,113.49848,109.42298,-1.859492,-0.492513,
6116,108235.5,113.528311,109.445029,-1.859385,-0.500211,
6117,108253.2,113.557898,109.467215,-1.861951,-0.507126,
6118,108270.9,113.588019,109.490088,-1.869878,-0.514383,
6119,108288.6,113.617285,109.512915,-1.877563,-0.5135430000000001,
6120,108306.3,113.646979,109.535483,-1.882616,-0.510399,
6121,108324.0,113.676886,109.557776,-1.886278,-0.5140149999999999,
6122,108341.7,113.706763,109.580923,-1.889855,-0.5140980000000002,
6123,108359.4,113.735953,109.60369,-1.890846,-0.52007,
6124,108377.1,113.764838,109.62609,-1.891176,-0.52287,
6125,108394.8,113.794928,109.648459,-1.893461,-0.526364,
6126,108412.5,113.824164,109.671881,-1.897373,-0.5324249999999999,
6127,108430.2,113.853461,109.693716,-1.905068,-0.54321,
6128,108447.9,113.883124,109.71749,-1.910966,-0.548753,
6129,108465.6,113.911948,109.740347,-1.915141,-0.5441130000000001,
6130,108483.3,113.941794,109.763388,-1.918865,-0.544038,
6131,108501.0,113.97132,109.7862,-1.921542,-0.5447980000000001,
6132,108518.7,114.00141,109.809012,-1.920927,-0.544146,
6133,108536.4,114.030386,109.831656,-1.921705,-0.5405040000000001,
6134,108554.1,114.059821,109.85549,-1.925373,-0.551016,
6135,108571.8,114.089636,109.877997,-1.929287,-0.553013,
6136,108589.5,114.118826,109.901495,-1.934171,-0.563169,
6137,108607.2,114.147971,109.924262,-1.938794,-0.5708829999999998,
6138,108624.9,114.177435,109.947745,-1.942461,-0.569507,
6139,108642.6,114.207037,109.970923,-1.946298,-0.5692440000000001,
6140,108660.3,114.236884,109.994269,-1.950182,-0.5674560000000002,
6141,108678.0,114.266409,110.0176,-1.953402,-0.5703310000000001,
6142,108695.7,114.295798,110.041251,-1.954938,-0.5743260000000001,
6143,108713.4,114.325095,110.064734,-1.960444,-0.585105,
6144,108731.1,114.35488,110.088019,-1.965993,-0.5896800000000002,
6145,108748.8,114.384253,110.111578,-1.971422,-0.5963179999999999,
6146,108766.5,114.414084,110.134756,-1.974451,-0.607736,
6147,108784.2,114.443777,110.158453,-1.977213,-0.6089000000000002,
6148,108801.9,114.472708,110.181723,-1.975508,-0.604967,
6149,108819.6,114.502432,110.204962,-1.975791,-0.5958540000000001,
6150,108837.3,114.531653,110.228415,-1.977396,-0.5999159999999999,
6151,108855.0,114.561575,110.252158,-1.984067,-0.607483,
6152,108872.7,114.591238,110.27587,-1.990798,-0.613553,
6153,108890.4,114.620734,110.299857,-1.995123,-0.6175269999999999,
6154,108908.1,114.650641,110.323218,-1.998463,-0.6270610000000001,
6155,108925.8,114.680228,110.34725,-2.000685,-0.6289379999999998,
6156,108943.5,114.709097,110.370779,-2.001301,-0.6354330000000001,
6157,108961.2,114.739478,110.394217,-2.000108,-0.6310830000000001,
6158,108978.9,114.768378,110.418768,-2.001453,-0.6221120000000002,
6159,108996.6,114.79798,110.442648,-2.005205,-0.62707,
6160,109014.3,114.827704,110.466116,-2.011618,-0.6322019999999999,
6161,109032.0,114.857428,110.490302,-2.017232,-0.6393389999999999,
6162,109049.7,114.886816,110.514105,-2.022261,-0.643708,
6163,109067.4,114.916174,110.53768,-2.025619,-0.6529389999999999,
6164,109085.1,114.94631,110.562186,-2.027816,-0.6557190000000002,
6165,109102.8,114.975165,110.585913,-2.025678,-0.6544750000000001,
6166,109120.5,115.004446,110.609732,-2.02616,-0.6549229999999999,
6167,109138.2,115.034582,110.634238,-2.028397,-0.656809,
6168,109155.9,115.063559,110.657965,-2.032461,-0.659904,
6169,109173.6,115.093634,110.682196,-2.036382,-0.6625430000000001,
6170,109191.3,115.122778,110.706915,-2.040181,-0.66537,
6171,109209.0,115.152411,110.730673,-2.045756,-0.6743249999999998,
6172,109226.7,115.181616,110.754858,-2.048776,-0.6686100000000001,
6173,109244.4,115.211279,110.779883,-2.050721,-0.6705169999999998,
6174,109262.1,115.241003,110.803198,-2.051712,-0.6736460000000002,
6175,109279.8,115.270483,110.828024,-2.052834,-0.6747359999999998,
6176,109297.5,115.299475,110.852133,-2.059747,-0.6828530000000002,
6177,109315.2,115.329306,110.876914,-2.06572,-0.6962339999999998,
6178,109332.9,115.358923,110.900534,-2.067743,-0.69977,
6179,109350.6,115.388434,110.924933,-2.070094,-0.6946430000000001,
6180,109368.3,115.41828,110.949683,-2.070966,-0.6923819999999998,
6181,109386.0,115.448111,110.973822,-2.067925,-0.6930229999999997,
6182,109403.7,115.477927,110.998511,-2.067264,-0.6886080000000001,
6183,109421.4,115.50733,111.023703,-2.070168,-0.6905489999999999,
6184,109439.1,115.536826,111.047766,-2.077573,-0.700701,
6185,109456.8,115.566687,111.072867,-2.084086,-0.715543,
6186,109474.5,115.595953,111.097311,-2.088394,-0.72323,
6187,109492.2,115.625479,111.121832,-2.092269,-0.725824,
6188,109509.9,115.6556,111.146536,-2.095059,-0.7180489999999999,
6189,109527.6,115.68508,111.171011,-2.093586,-0.7168500000000002,
6190,109545.3,115.714743,111.195715,-2.09321,-0.714583,
6191,109563.0,115.743964,111.22048,-2.096584,-0.718234,
6192,109580.7,115.77384,111.245917,-2.100409,-0.719247,
6193,109598.4,115.803671,111.270575,-2.106761,-0.7277260000000001,
6194,109616.1,115.832663,111.294959,-2.110928,-0.738351,
6195,109633.8,115.861899,111.320196,-2.113529,-0.7415430000000003,
6196,109651.5,115.891699,111.344107,-2.116017,-0.7436839999999998,
6197,109669.2,115.920721,111.369315,-2.115404,-0.7383989999999998,
6198,109686.9,115.950339,111.394781,-2.114356,-0.7329869999999998,
6199,109704.6,115.979178,111.419058,-2.11579,-0.736556,
6200,109722.3,116.008719,111.444663,-2.119552,-0.737503,
6201,109740.0,116.038534,111.46929,-2.123297,-0.747385,
6202,109757.7,116.067618,111.494101,-2.12832,-0.7529999999999999,
6203,109775.4,116.097372,111.519339,-2.132382,-0.7607270000000002,
6204,109793.1,116.126746,111.544546,-2.135078,-0.7643170000000001,
6205,109810.8,116.155814,111.570196,-2.137521,-0.765485,
6206,109828.5,116.185751,111.59519,-2.139072,-0.7608380000000001,
6207,109846.2,116.215399,111.620047,-2.139302,-0.7582619999999998,
6208,109863.9,116.244986,111.645453,-2.144564,-0.761952,
6209,109881.6,116.274085,111.67066,-2.149755,-0.7705,
6210,109899.3,116.304175,111.696494,-2.153542,-0.7745579999999999,
6211,109917.0,116.33335,111.721472,-2.15555,-0.7836279999999998,
6212,109934.7,116.362585,111.746527,-2.156368,-0.7859450000000001,
6213,109952.4,116.392508,111.771384,-2.154558,-0.7825670000000002,
6214,109970.1,116.422095,111.796515,-2.152622,-0.7799830000000001,
6215,109987.8,116.451651,111.821661,-2.153029,-0.778203,
6216,110005.5,116.480826,111.8478,-2.159283,-0.7819539999999998,
6217,110023.2,116.510504,111.872687,-2.164572,-0.7856700000000001,
6218,110040.9,116.540137,111.898474,-2.168884,-0.7948729999999997,
6219,110058.6,116.569846,111.923178,-2.173047,-0.7928489999999999,
6220,110076.3,116.598883,111.94921,-2.176749,-0.7956030000000001,
6221,110094.0,116.628836,111.974265,-2.175048,-0.7954059999999998,
6222,110111.7,116.658148,111.999442,-2.17356,-0.7929630000000001,
6223,110129.4,116.687292,112.025565,-2.175573,-0.7909519999999999,
6224,110147.1,116.716681,112.050879,-2.177802,-0.7949899999999999,
6225,110164.8,116.746558,112.076254,-2.183359,-0.8011299999999999,
6226,110182.5,116.776404,112.101706,-2.188381,-0.8048980000000001,
6227,110200.2,116.805792,112.127387,-2.191275,-0.814214,
6228,110217.9,116.835654,112.153021,-2.193127,-0.819407,
6229,110235.6,116.864722,112.178198,-2.194475,-0.8247160000000002,
6230,110253.3,116.894369,112.204291,-2.191891,-0.8174970000000001,
6231,110271.0,116.924063,112.229575,-2.191942,-0.809536,
6232,110288.7,116.953528,112.255408,-2.193983,-0.8115439999999998,
6233,110306.4,116.982565,112.281088,-2.197485,-0.8119449999999999,
6234,110324.1,117.012762,112.307028,-2.201756,-0.816498,
6235,110341.8,117.042304,112.3328,-2.204662,-0.8227439999999999,
6236,110359.5,117.071829,112.358221,-2.206717,-0.8302859999999999,
6237,110377.2,117.101202,112.3841,-2.20909,-0.8341690000000002,
6238,110394.9,117.130637,112.409415,-2.210462,-0.8394910000000002,
6239,110412.6,117.16001,112.435355,-2.211702,-0.8354849999999998,
6240,110430.3,117.189673,112.461081,-2.212384,-0.8333840000000001,
6241,110448.0,117.219077,112.487357,-2.218587,-0.8361869999999998,
6242,110465.7,117.248206,112.513586,-2.222701,-0.8396559999999997,
6243,110483.4,117.277914,112.53913,-2.223791,-0.8459249999999998,
6244,110501.1,117.307867,112.565115,-2.225292,-0.8483150000000002,
6245,110518.8,117.336951,112.590887,-2.226367,-0.8462920000000003,
6246,110536.5,117.366538,112.617011,-2.223887,-0.8535759999999999,
6247,110554.2,117.396429,112.642401,-2.223534,-0.8550279999999999,
6248,110571.9,117.426321,112.668616,-2.226118,-0.8551330000000001,
6249,110589.6,117.455267,112.694098,-2.232943,-0.8558160000000001,
6250,110607.3,117.484869,112.720297,-2.236571,-0.8554300000000001,
6251,110625.0,117.514655,112.746191,-2.239563,-0.8596090000000001,
6252,110642.7,117.544516,112.772452,-2.240333,-0.8658530000000002,
6253,110660.4,117.573202,112.798132,-2.241233,-0.8636709999999999,
6254,110678.1,117.603674,112.824438,-2.2406,-0.8694200000000001,
6255,110695.8,117.632361,112.850531,-2.239747,-0.874034,
6256,110713.5,117.662421,112.876135,-2.24144,-0.8760009999999998,
6257,110731.2,117.691855,112.90238,-2.247093,-0.8752070000000001,
6258,110748.9,117.721213,112.928976,-2.251601,-0.8775469999999999,
6259,110766.6,117.750738,112.954596,-2.254428,-0.8806539999999998,
6260,110784.3,117.780158,112.981116,-2.256641,-0.880082,
6261,110802.0,117.808966,113.007712,-2.257969,-0.884735,
6262,110819.7,117.83895,113.033438,-2.255254,-0.8819919999999999,
6263,110837.4,117.86814,113.059683,-2.25532,-0.8927030000000002,
6264,110855.1,117.897192,113.085623,-2.257511,-0.897599,
6265,110872.8,117.926489,113.11199,-2.260656,-0.896139,
6266,110890.5,117.956061,113.138709,-2.262833,-0.8918840000000001,
6267,110908.2,117.985388,113.164587,-2.265974,-0.891033,
6268,110925.9,118.014304,113.191229,-2.269183,-0.890239,
6269,110943.6,118.04357,113.217276,-2.272543,-0.8883990000000002,
6270,110961.3,118.073584,113.24317,-2.275022,-0.9021109999999999,
6271,110979.0,118.102362,113.269507,-2.277271,-0.9025029999999998,
6272,110996.7,118.131964,113.295676,-2.278853,-0.9116639999999998,
6273,111014.4,118.161658,113.322256,-2.277726,-0.9126369999999999,
6274,111032.1,118.190512,113.349081,-2.280583,-0.9096790000000001,
6275,111049.8,118.219504,113.374731,-2.282162,-0.912142,
6276,111067.5,118.249258,113.401526,-2.284208,-0.9135439999999999,
6277,111085.2,118.278723,113.427481,-2.286095,-0.9129689999999999,
6278,111102.9,118.30773,113.454077,-2.287566,-0.916541,
6279,111120.6,118.337531,113.480582,-2.285378,-0.9149220000000002,
6280,111138.3,118.367117,113.507223,-2.282947,-0.918841,
6281,111156.0,118.397208,113.533423,-2.284849,-0.9185809999999999,
6282,111173.7,118.426459,113.560034,-2.291029,-0.9274629999999999,
6283,111191.4,118.456015,113.586981,-2.29622,-0.9253309999999999,
6284,111209.1,118.485495,113.613013,-2.299152,-0.9200339999999998,
6285,111226.8,118.515036,113.639685,-2.301366,-0.9210029999999998,
6286,111244.5,118.544424,113.666022,-2.303029,-0.9226369999999999,
6287,111262.2,118.574622,113.69274,-2.299637,-0.9198230000000001,
6288,111279.9,118.603964,113.719138,-2.297907,-0.925951,
6289,111297.6,118.63291,113.745383,-2.298946,-0.9327209999999999,
6290,111315.3,118.663046,113.77236,-2.303322,-0.9425240000000001,
6291,111333.0,118.69274,113.798438,-2.30867,-0.9399580000000003,
6292,111350.7,118.722021,113.825461,-2.31158,-0.9404090000000003,
6293,111368.4,118.751502,113.852011,-2.313871,-0.9417559999999998,
6294,111386.1,118.781256,113.878912,-2.316548,-0.945311,
6295,111403.8,118.811148,113.90502,-2.313633,-0.9341789999999999,
6296,111421.5,118.840567,113.931738,-2.312816,-0.9393980000000002,
6297,111439.2,118.870047,113.95864,-2.313276,-0.9461870000000001,
6298,111456.9,118.899756,113.985465,-2.314935,-0.9520550000000001,
6299,111474.6,118.9289,114.012213,-2.317049,-0.950496,
6300,111492.3,118.958701,114.038962,-2.319283,-0.9511890000000001,
6301,111510.0,118.987967,114.065695,-2.321758,-0.9518139999999999,
6302,111527.7,119.017325,114.091986,-2.323495,-0.950799,
6303,111545.4,119.047461,114.119055,-2.323426,-0.949789,
6304,111563.1,119.077139,114.146033,-2.325483,-0.9539350000000002,
6305,111580.8,119.106177,114.173392,-2.331517,-0.9572179999999999,
6306,111598.5,119.136099,114.199728,-2.335432,-0.9662359999999999,
6307,111616.2,119.165625,114.226446,-2.337832,-0.9713250000000002,
6308,111633.9,119.1957,114.253729,-2.339578,-0.9793889999999998,
6309,111651.6,119.225317,114.2806,-2.339459,-0.9701780000000002,
6310,111669.3,119.25524,114.307288,-2.335585,-0.9647589999999999,
6311,111687.0,119.285376,114.334082,-2.333569,-0.9608969999999999,
6312,111704.7,119.314185,114.36106,-2.338365,-0.965055,
6313,111722.4,119.343558,114.388037,-2.343088,-0.9661239999999998,
6314,111740.1,119.373068,114.414526,-2.347898,-0.9730239999999999,
6315,111757.8,119.402182,114.442038,-2.350982,-0.9751710000000002,
6316,111775.5,119.432242,114.468726,-2.353958,-0.983242,
6317,111793.2,119.461783,114.495734,-2.355562,-0.990855,
6318,111810.9,119.491476,114.522848,-2.353872,-0.9894369999999999,
6319,111828.6,119.521017,114.549948,-2.35145,-0.9812439999999998,
6320,111846.3,119.550085,114.577094,-2.352108,-0.9788589999999999,
6321,111864.0,119.579215,114.603949,-2.357788,-0.9769720000000002,
6322,111881.7,119.608511,114.630774,-2.363385,-0.991282,
6323,111899.4,119.637564,114.65795,-2.366557,-0.9902029999999997,
6324,111917.1,119.667288,114.685461,-2.369353,-0.9983969999999998,
6325,111934.8,119.696143,114.712241,-2.371978,-1.0070139999999999,
6326,111952.5,119.72518,114.739066,-2.372187,-1.0095979999999998,
6327,111970.2,119.754141,114.765784,-2.369842,-1.0084279999999999,
6328,111987.9,119.78298,114.793509,-2.368003,-0.9993279999999998,
6329,112005.6,119.812125,114.819739,-2.368453,-0.9979430000000002,
6330,112023.3,119.840826,114.847617,-2.374363,-1.0038219999999998,
6331,112041.0,119.86991,114.874442,-2.379247,-1.012589,
6332,112058.7,119.899146,114.901709,-2.38189,-1.0091849999999998,
6333,112076.4,119.927573,114.928702,-2.382495,-1.016373,
6334,112094.1,119.956824,114.955634,-2.38301,-1.0231700000000001,
6335,112111.8,119.986441,114.982901,-2.380298,-1.015008,
6336,112129.5,120.015799,115.010169,-2.379338,-1.010115,
6337,112147.2,120.04505,115.037543,-2.379957,-1.0070890000000001,
6338,112164.9,120.074103,115.064459,-2.382533,-1.00783,
6339,112182.6,120.103354,115.091742,-2.384792,-1.0088570000000001,
6340,112200.3,120.132666,115.119009,-2.38739,-1.0141319999999998,
6341,112218.0,120.162161,115.146079,-2.389381,-1.0178970000000003,
6342,112235.7,120.191748,115.173239,-2.390511,-1.019601,
6343,112253.4,120.220816,115.199942,-2.391997,-1.027353,
6344,112271.1,120.250082,115.227728,-2.394075,-1.023695,
6345,112288.8,120.28028,115.254797,-2.396163,-1.026653,
6346,112306.5,120.309348,115.282217,-2.397666,-1.028421,
6347,112324.2,120.338629,115.309363,-2.398774,-1.028301,
6348,112341.9,120.368475,115.33634,-2.402249,-1.0377399999999999,
6349,112359.6,120.398352,115.363699,-2.405607,-1.0383689999999999,
6350,112377.3,120.428275,115.391379,-2.408181,-1.038816,
6351,112395.0,120.4578,115.418051,-2.408625,-1.0362289999999998,
6352,112412.7,120.487585,115.445029,-2.407549,-1.036622,
6353,112430.4,120.517722,115.472693,-2.404756,-1.031702,
6354,112448.1,120.54743,115.499747,-2.403081,-1.0288019999999998,
6355,112465.8,120.577582,115.527365,-2.403382,-1.0392480000000002,
6356,112483.5,120.607672,115.554648,-2.409119,-1.048251,
6357,112501.2,120.637213,115.582419,-2.413431,-1.052229,
6358,112518.9,120.667349,115.609488,-2.416836,-1.04902,
6359,112536.6,120.697669,115.637427,-2.417119,-1.048373,
6360,112554.3,120.727774,115.664374,-2.419329,-1.047262,
6361,112572.0,120.757437,115.692023,-2.415663,-1.0441649999999998,
6362,112589.7,120.787695,115.719321,-2.414424,-1.039005,
6363,112607.4,120.816717,115.746848,-2.415669,-1.0471009999999998,
6364,112625.1,120.847372,115.773886,-2.417628,-1.0511190000000001,
6365,112642.8,120.877234,115.801321,-2.422883,-1.058437,
6366,112660.5,120.906943,115.828558,-2.425892,-1.0620150000000002,
6367,112678.2,120.936545,115.855688,-2.427678,-1.0604819999999997,
6368,112695.9,120.96694,115.883658,-2.427997,-1.054492,
6369,112713.6,120.996649,115.910864,-2.427723,-1.0506069999999998,
6370,112731.3,121.026419,115.938925,-2.425944,-1.052682,
6371,112749.0,121.055869,115.966437,-2.426471,-1.0561659999999997,
6372,112766.7,121.086066,115.993079,-2.427985,-1.05675,
6373,112784.4,121.115881,116.021109,-2.431234,-1.0596729999999999,
6374,112802.1,121.1453,116.04856,-2.432436,-1.069498,
6375,112819.8,121.174673,116.076636,-2.434699,-1.0675510000000001,
6376,112837.5,121.204367,116.103613,-2.43693,-1.0694529999999998,
6377,112855.2,121.234213,116.131522,-2.439036,-1.0697370000000002,
6378,112872.9,121.263769,116.159369,-2.439872,-1.0669659999999999,
6379,112890.6,121.29325,116.186438,-2.444927,-1.073481,
6380,112908.3,121.323416,116.21424,-2.449364,-1.0781930000000002,
6381,112926.0,121.353369,116.241705,-2.452336,-1.08411,
6382,112943.7,121.382788,116.268988,-2.453714,-1.0908240000000002,
6383,112961.4,121.412665,116.297186,-2.453975,-1.101476,
6384,112979.1,121.442603,116.32482,-2.449409,-1.0876440000000003,
6385,112996.8,121.472266,116.352499,-2.446141,-1.0834499999999998,
6386,113014.5,121.501898,116.380408,-2.446736,-1.082825,
6387,113032.2,121.531271,116.407217,-2.451461,-1.088708,
6388,113049.9,121.560828,116.435232,-2.455975,-1.08724,
6389,113067.6,121.590277,116.46311,-2.459421,-1.098088,
6390,113085.3,121.620138,116.4905,-2.461923,-1.1005550000000002,
6391,113103.0,121.649603,116.518957,-2.463654,-1.105829,
6392,113120.7,121.678946,116.546332,-2.465956,-1.1110639999999998,
6393,113138.4,121.708853,116.573859,-2.462813,-1.1072970000000002,
6394,113156.1,121.737891,116.601431,-2.461233,-1.100332,
6395,113173.8,121.767554,116.629416,-2.461882,-1.0964930000000002,
6396,113191.5,121.796317,116.65708,-2.467799,-1.1032669999999998,
6397,113209.2,121.825659,116.684576,-2.472935,-1.104516,
6398,113226.9,121.854865,116.712378,-2.475296,-1.1074410000000001,
6399,113244.6,121.88378,116.739966,-2.476572,-1.114318,
6400,113262.3,121.912741,116.767905,-2.477249,-1.11882,
6401,113280.0,121.94158,116.795645,-2.477988,-1.1207139999999998,
6402,113297.7,121.970725,116.823218,-2.473642,-1.120787,
6403,113315.4,121.99903,116.851446,-2.472487,-1.1249390000000001,
6404,113333.1,122.02793,116.879233,-2.47453,-1.1165630000000002,
6405,113350.8,122.056525,116.906531,-2.480007,-1.120524,
6406,113368.5,122.085272,116.935034,-2.484069,-1.1266249999999998,
6407,113386.2,122.11434,116.962317,-2.485634,-1.1254940000000002,
6408,113403.9,122.143225,116.990073,-2.487417,-1.1352460000000002,
6409,113421.6,122.17214,117.0176,-2.489272,-1.1329120000000001,
6410,113439.3,122.201361,117.045447,-2.488113,-1.1340919999999999,
6411,113457.0,122.230231,117.073645,-2.485902,-1.1392489999999997,
6412,113474.7,122.25997,117.101355,-2.48591,-1.141596,
