index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc
6132,103613.9,105.615881,104.441916,-1.660476,-1.1612120000000001,
6133,103630.8,105.661047,104.447501,-1.69805,-1.203424,
6134,103647.7,105.704398,104.454153,-1.741123,-1.254541,
6135,103664.6,105.748572,104.46073,-1.782571,-1.293504,
6136,103681.5,105.79151,104.467749,-1.818815,-1.32912,
6137,103698.4,105.833258,104.474783,-1.857003,-1.357387,
6138,103715.3,105.874838,104.482123,-1.899399,-1.403183,
6139,103732.2,105.915884,104.489554,-1.942763,-1.444061,
6140,103749.1,105.955969,104.496832,-1.983204,-1.483874,
6141,103766.0,105.994971,104.504553,-2.035311,-1.536286,
6142,103782.9,106.033621,104.513007,-2.082535,-1.581642,
6143,103799.8,106.070975,104.520743,-2.129764,-1.6248350000000003,
6144,103816.7,106.107794,104.529578,-2.181185,-1.6815120000000001,
6145,103833.6,106.144354,104.538077,-2.23001,-1.7365270000000002,
6146,103850.5,106.179724,104.546988,-2.279794,-1.7773189999999999,
6147,103867.4,106.215125,104.555167,-2.327315,-1.826691,
6148,103884.3,106.248923,104.563544,-2.380013,-1.890224,
6149,103901.2,106.282477,104.572821,-2.425555,-1.9326580000000002,
6150,103918.1,106.316428,104.582144,-2.480166,-1.999344,
6151,103935.0,106.348563,104.591482,-2.532176,-2.046389,
6152,103951.9,106.380911,104.600928,-2.581583,-2.0883540000000003,
6153,103968.8,106.412848,104.610159,-2.632607,-2.143396,
6154,103985.7,106.444052,104.619925,-2.678427,-2.177436,
6155,104002.6,106.47518,104.62966,-2.72424,-2.219211,
6156,104019.5,106.506171,104.639639,-2.768421,-2.269272,
6157,104036.4,106.536154,104.649756,-2.81,-2.31487,
6158,104053.3,106.565665,104.659644,-2.857409,-2.365371,
6159,104070.2,106.595709,104.669867,-2.902211,-2.418221,
6160,104087.1,106.624396,104.67977,-2.94183,-2.447607,
6161,104104.0,106.653052,104.690146,-2.995361,-2.4977229999999997,
6162,104120.9,106.682028,104.700766,-3.041427,-2.548737,
6163,104137.8,106.710211,104.711386,-3.084895,-2.582592,
6164,104154.7,106.738531,104.722327,-3.124461,-2.6202900000000002,
6165,104171.6,106.766623,104.732687,-3.173749,-2.673908,
6166,104188.5,106.794257,104.743872,-3.215885,-2.724713,
6167,104205.4,106.821967,104.754935,-3.257046,-2.774235,
6168,104222.3,106.849722,104.765662,-3.305654,-2.812606,
6169,104239.2,106.877081,104.776419,-3.343247,-2.849259,
6170,104256.1,106.904639,104.788962,-3.385641,-2.887617,
6171,104273.0,106.931937,104.800223,-3.431621,-2.929251,
6172,104289.9,106.959677,104.81098,-3.470487,-2.9712069999999997,
6173,104306.8,106.986304,104.822684,-3.503173,-3.0116319999999996,
6174,104323.7,107.013861,104.834418,-3.53294,-3.040772,
6175,104340.6,107.04064,104.846487,-3.576926,-3.0890899999999997,
6176,104357.5,107.068182,104.858069,-3.612508,-3.125596,
6177,104374.4,107.095252,104.869711,-3.655844,-3.165512,
6178,104391.3,107.122671,104.881674,-3.691725,-3.199216,
6179,104408.2,107.149954,104.893805,-3.725976,-3.235938,
6180,104425.1,107.176276,104.906104,-3.760863,-3.274227,
6181,104442.0,107.203345,104.917548,-3.790595,-3.301782,
6182,104458.9,107.230505,104.929984,-3.816088,-3.325406,
6183,104475.8,107.257925,104.942236,-3.847725,-3.357346,
6184,104492.7,107.284598,104.954901,-3.886455,-3.3945160000000003,
6185,104509.6,107.311545,104.967001,-3.919053,-3.4267969999999996,
6186,104526.5,107.338553,104.979529,-3.953893,-3.457598,
6187,104543.4,107.36579,104.992133,-3.988725,-3.487772,
6188,104560.3,107.393164,105.005255,-4.022564,-3.522843,
6189,104577.2,107.42066,105.017676,-4.046403,-3.549155,
6190,104594.1,107.448691,105.030615,-4.072804,-3.5814359999999996,
6191,104611.0,107.475913,105.043738,-4.104686,-3.6061810000000003,
6192,104627.9,107.502661,105.056738,-4.133013,-3.640391,
6193,104644.8,107.529959,105.07012,-4.158414,-3.6732249999999995,
6194,104661.7,107.557822,105.082465,-4.191595,-3.7032950000000002,
6195,104678.6,107.585303,105.096045,-4.216979,-3.7296030000000004,
6196,104695.5,107.612707,105.109869,-4.245577,-3.756641,
6197,104712.4,107.640128,105.122397,-4.272922,-3.7799470000000004,
6198,104729.3,107.668158,105.136755,-4.304396,-3.8061419999999995,
6199,104746.2,107.695563,105.150198,-4.333958,-3.830736,
6200,104763.1,107.723471,105.163641,-4.359963,-3.8629339999999996,
6201,104780.0,107.751486,105.177405,-4.388533,-3.9042079999999997,
6202,104796.9,107.779761,105.19129,-4.418061,-3.930939,
6203,104813.8,107.807532,105.205923,-4.441427,-3.954915,
6204,104830.7,107.835761,105.219077,-4.469033,-3.9822019999999996,
6205,104847.6,107.86402,105.232428,-4.495981,-4.007593,
6206,104864.5,107.891867,105.247168,-4.526422,-4.029034,
6207,104881.4,107.91976,105.26113,-4.548499,-4.051099,
6208,104898.3,107.947989,105.275137,-4.574439,-4.078584,
6209,104915.2,107.976599,105.28942,-4.600686,-4.109474,
6210,104932.1,108.005286,105.303488,-4.625645,-4.136596,
6211,104949.0,108.033652,105.318304,-4.646704,-4.152063,
6212,104965.9,108.062125,105.332495,-4.672293,-4.183535,
6213,104982.8,108.090796,105.347388,-4.693661,-4.204585,
6214,104999.7,108.119025,105.36228,-4.722112,-4.228066,
6215,105016.6,108.147803,105.376486,-4.752516,-4.255363,
6216,105033.5,108.176825,105.391394,-4.783209,-4.290387,
6217,105050.4,108.205344,105.406332,-4.80713,-4.317094,
6218,105067.3,108.234045,105.421271,-4.831045,-4.345651999999999,
6219,105084.2,108.262366,105.436011,-4.853029,-4.362044,
6220,105101.1,108.290793,105.451498,-4.875625,-4.384942000000001,
6221,105118.0,108.320029,105.46662,-4.894687,-4.3968620000000005,
6222,105134.9,108.348471,105.48165,-4.918577,-4.424777,
6223,105151.8,108.377387,105.496893,-4.944706,-4.439729,
6224,105168.7,108.406058,105.512335,-4.971466,-4.482921,
6225,105185.6,108.434759,105.527457,-4.998874,-4.516216,
6226,105202.5,108.463767,105.543555,-5.023343,-4.5443999999999996,
6227,105219.4,108.491797,105.559103,-5.044287,-4.554479,
6228,105236.3,108.520331,105.574377,-5.064916,-4.564862,
6229,105253.2,108.548911,105.590201,-5.084554,-4.5838719999999995,
6230,105270.1,108.577094,105.606268,-5.103533,-4.604702,
6231,105287.0,108.606375,105.621832,-5.131854,-4.629912,
6232,105303.9,108.634299,105.637442,-5.155664,-4.654643999999999,
6233,105320.8,108.66236,105.653479,-5.176237,-4.680793,
6234,105337.7,108.691336,105.66976,-5.20483,-4.722408000000001,
6235,105354.6,108.71926,105.685751,-5.231822,-4.741327,
6236,105371.5,108.747397,105.701468,-5.253033,-4.7662510000000005,
6237,105388.4,108.776236,105.718024,-5.280631,-4.792599999999999,
6238,105405.3,108.804129,105.733862,-5.304396,-4.812633,
6239,105422.2,108.832739,105.750723,-5.328756,-4.841639000000001,
6240,105439.1,108.860846,105.767172,-5.347344,-4.855256,
6241,105456.0,108.889151,105.783438,-5.368826,-4.884177,
6242,105472.9,108.917487,105.79975,-5.39287,-4.905418,
6243,105489.8,108.946005,105.816,-5.421726,-4.927441,
6244,105506.7,108.974204,105.833167,-5.444758,-4.961324,
6245,105523.6,109.002066,105.850577,-5.466489,-4.97436,
6246,105540.5,109.030112,105.866888,-5.486336,-4.995750999999999,
6247,105557.4,109.058264,105.883795,-5.502943,-5.004901,
6248,105574.3,109.086249,105.900732,-5.522111,-5.0262329999999995,
6249,105591.2,109.114554,105.91712,-5.537769,-5.034434,
6250,105608.1,109.143027,105.934378,-5.563009,-5.067115,
6251,105625.0,109.170783,105.951468,-5.587929,-5.097303,
6252,105641.9,109.199515,105.968253,-5.615101,-5.117638,
6253,105658.8,109.227316,105.985709,-5.63454,-5.1445170000000005,
6254,105675.7,109.255515,106.002402,-5.656252,-5.171496,
6255,105692.6,109.283118,106.019949,-5.684652,-5.190265999999999,
6256,105709.5,109.311804,106.037115,-5.697036,-5.215679,
6257,105726.4,109.340033,106.054968,-5.713872,-5.2228840000000005,
6258,105743.3,109.367957,106.072485,-5.736487,-5.239904,
6259,105760.2,109.396231,106.089835,-5.757822,-5.260609,
6260,105777.1,109.424246,106.107153,-5.773386,-5.278647,
6261,105794.0,109.453177,106.124747,-5.800465,-5.310994,
6262,105810.9,109.481406,106.142264,-5.81601,-5.3293230000000005,
6263,105827.8,109.509924,106.160284,-5.842736,-5.353249,
6264,105844.7,109.537482,106.178,-5.862104,-5.376331,
6265,105861.6,109.565482,106.1957,-5.88563,-5.395196,
6266,105878.5,109.593466,106.213675,-5.901134,-5.409138,
6267,105895.4,109.621466,106.231757,-5.91759,-5.432415,
6268,105912.3,109.649924,106.249884,-5.936919,-5.4477009999999995,
6269,105929.2,109.677985,106.267813,-5.96233,-5.464099999999999,
6270,105946.1,109.706305,106.285544,-5.987105,-5.491039,
6271,105963.0,109.734854,106.303809,-6.009288,-5.5153859999999995,
6272,105979.9,109.762823,106.321829,-6.031477,-5.534460999999999,
6273,105996.8,109.7909,106.340674,-6.048825,-5.546214,
6274,106013.7,109.818549,106.358817,-6.061724,-5.564383,
6275,106030.6,109.847464,106.376975,-6.075898,-5.575443,
6276,106047.5,109.875235,106.396048,-6.092262,-5.596766,
6277,106064.4,109.904013,106.414465,-6.116323,-5.639756,
6278,106081.3,109.931952,106.432944,-6.127912,-5.6429540000000005,
6279,106098.2,109.960364,106.451117,-6.146221,-5.654735,
6280,106115.1,109.989035,106.469046,-6.169329,-5.672868,
6281,106132.0,110.016104,106.488089,-6.188864,-5.688358,
6282,106148.9,110.045111,106.507025,-6.213827,-5.71145,
6283,106165.8,110.07337,106.525671,-6.225067,-5.720197,
6284,106182.7,110.102347,106.543921,-6.246858,-5.746015999999999,
6285,106199.6,110.130392,106.562857,-6.259992,-5.76908,
6286,106216.5,110.158469,106.582144,-6.289701,-5.805921,
6287,106233.4,110.186819,106.601355,-6.311109,-5.817694,
6288,106250.3,110.21514,106.619894,-6.324246,-5.830202,
6289,106267.2,110.243643,106.638953,-6.346926,-5.847595,
6290,106284.1,110.271338,106.658957,-6.367639,-5.863645,
6291,106301.0,110.300009,106.676962,-6.37728,-5.862407,
6292,106317.9,110.327994,106.696661,-6.394809,-5.876824,
6293,106334.8,110.356558,106.716376,-6.405954,-5.883926000000001,
6294,106351.7,110.384817,106.734961,-6.426079,-5.9080829999999995,
6295,106368.6,110.41297,106.75405,-6.442347,-5.921239,
6296,106385.5,110.441656,106.77381,-6.46049,-5.93565,
6297,106402.4,110.469794,106.792563,-6.488556,-5.961226,
6298,106419.3,110.497855,106.81246,-6.500626,-5.957146,
6299,106436.2,110.526267,106.831869,-6.520363,-5.965388,
6300,106453.1,110.554343,106.851462,-6.529892,-5.965285000000001,
6301,106470.0,110.581717,106.871756,-6.541612,-5.971416,
6302,106486.9,110.609793,106.890433,-6.556913,-5.982367,
6303,106503.8,110.63822,106.910284,-6.574697,-5.98835,
6304,106520.7,110.666754,106.930731,-6.592128,-6.007644,
6305,106537.6,110.694479,106.950339,-6.608322,-6.009866000000001,
6306,106554.5,110.722433,106.96984,-6.626108,-6.02517,
6307,106571.4,110.750586,106.989798,-6.649275,-6.032813,
6308,106588.3,110.778571,107.009482,-6.663223,-6.037758,
6309,106605.2,110.807059,107.029334,-6.68193,-6.0468470000000005,
6310,106622.1,110.835455,107.049521,-6.699659,-6.054955,
6311,106639.0,110.86405,107.069479,-6.715806,-6.059931,
6312,106655.9,110.89234,107.089743,-6.731295,-6.071391,
6313,106672.8,110.919653,107.109808,-6.749016,-6.083845,
6314,106689.7,110.948599,107.129706,-6.762608,-6.090617,
6315,106706.6,110.97695,107.14968,-6.786679,-6.108492,
6316,106723.5,111.004874,107.170233,-6.80404,-6.121518,
6317,106740.4,111.033347,107.1901,-6.82016,-6.128651,
6318,106757.3,111.061408,107.210989,-6.830823,-6.128461,
6319,106774.2,111.088919,107.230963,-6.855187,-6.148809,
6320,106791.1,111.117071,107.251715,-6.860767,-6.1395,
6321,106808.0,111.145438,107.27146,-6.871161,-6.145879,
6322,106824.9,111.174094,107.292059,-6.891031,-6.159251,
6323,106841.8,111.202246,107.31275,-6.903272,-6.170275,
6324,106858.7,111.230048,107.333517,-6.917726,-6.17761,
6325,106875.6,111.258704,107.354163,-6.932817,-6.177828,
6326,106892.5,111.286673,107.374701,-6.948861,-6.189861,
6327,106909.4,111.314734,107.395361,-6.961722,-6.200575,
6328,106926.3,111.343497,107.416296,-6.979955,-6.214491000000001,
6329,106943.2,111.371436,107.436972,-6.994075,-6.231123999999999,
6330,106960.1,111.399985,107.457083,-7.01139,-6.243815,
6331,106977.0,111.428534,107.47753,-7.030268,-6.265207,
6332,106993.9,111.456671,107.498877,-7.048457,-6.269149,
6333,107010.8,111.484595,107.520483,-7.067895,-6.278691,
6334,107027.7,111.512503,107.540961,-7.076614,-6.280616,
6335,107044.6,111.54122,107.562201,-7.09416,-6.293543,
6336,107061.5,111.569922,107.583563,-7.107259,-6.304819,
6337,107078.4,111.59812,107.603293,-7.114425,-6.30737,
6338,107095.3,111.626196,107.625342,-7.124314,-6.324744,
6339,107112.2,111.653769,107.645758,-7.144735,-6.340545,
6340,107129.1,111.682364,107.667212,-7.164777,-6.3590789999999995,
6341,107146.0,111.710409,107.6883,-7.18325,-6.368595,
6342,107162.9,111.738913,107.709601,-7.194744,-6.370206,
6343,107179.8,111.766684,107.730124,-7.212605,-6.385934,
6344,107196.7,111.795081,107.751669,-7.22471,-6.392503,
6345,107213.6,111.823401,107.773398,-7.233323,-6.400231000000001,
6346,107230.5,111.851202,107.794607,-7.239115,-6.409479,
6347,107247.4,111.879309,107.816214,-7.255949,-6.422636000000001,
6348,107264.3,111.907721,107.837363,-7.271223,-6.43703,
6349,107281.2,111.935919,107.858618,-7.285222,-6.447045,
6350,107298.1,111.963827,107.879919,-7.306799,-6.46929,
6351,107315.0,111.992423,107.901785,-7.322966,-6.478062,
6352,107331.9,112.020239,107.922736,-7.339179,-6.49123,
6353,107348.8,112.048514,107.944815,-7.350901,-6.501139,
6354,107365.7,112.076651,107.966589,-7.358847,-6.5035549999999995,
6355,107382.6,112.104727,107.988333,-7.369634,-6.508506,
6356,107399.5,112.132407,108.009619,-7.380759,-6.512557,
6357,107416.4,112.160788,108.031821,-7.388673,-6.518352,
6358,107433.3,112.188834,108.053442,-7.406084,-6.532103,
6359,107450.2,112.216803,108.07543,-7.42063,-6.551043,
6360,107467.1,112.244665,108.09696,-7.435828,-6.563822,
6361,107484.0,112.273047,108.118918,-7.450997,-6.583074,
6362,107500.9,112.301062,108.141074,-7.462049,-6.59449,
6363,107517.8,112.329352,108.162909,-7.477847,-6.602295,
6364,107534.7,112.357993,108.184882,-7.490163,-6.605995,
6365,107551.6,112.385901,108.206549,-7.50596,-6.617825,
6366,107568.5,112.413992,108.229025,-7.520131,-6.628031,
6367,107585.4,112.442221,108.250525,-7.531831,-6.638553,
6368,107602.3,112.470526,108.272955,-7.54442,-6.649348,
6369,107619.2,112.498938,108.294699,-7.552633,-6.6585540000000005,
6370,107636.1,112.526953,108.31655,-7.571232,-6.679693,
6371,107653.0,112.555609,108.339148,-7.580964,-6.687015,
6372,107669.9,112.583762,108.361395,-7.594807,-6.699683,
6373,107686.8,112.611838,108.383765,-7.607694,-6.699941000000001,
6374,107703.7,112.639975,108.40531,-7.620623,-6.711079,
6375,107720.6,112.668585,108.427802,-7.638215,-6.727815,
6376,107737.5,112.697012,108.450278,-7.652027,-6.7367420000000005,
6377,107754.4,112.725546,108.472723,-7.662374,-6.746848,
6378,107771.3,112.754538,108.495108,-7.673351,-6.75666,
6379,107788.2,112.782034,108.517798,-7.684307,-6.767993000000001,
6380,107805.1,112.810675,108.540625,-7.695251,-6.780558,
6381,107822.0,112.838904,108.562765,-7.702774,-6.7822759999999995,
6382,107838.9,112.867438,108.585333,-7.715612,-6.791472000000001,
6383,107855.8,112.896079,108.607672,-7.731289,-6.800727,
6384,107872.7,112.924765,108.630347,-7.745998,-6.813968,
6385,107889.6,112.952979,108.653113,-7.762268,-6.826289,
6386,107906.5,112.981039,108.675101,-7.771039,-6.833901,
6387,107923.4,113.009299,108.698019,-7.790745,-6.853065,
6388,107940.3,113.038199,108.720831,-7.795378,-6.863345000000001,
6389,107957.2,113.066412,108.742957,-7.800992,-6.865016,
6390,107974.1,113.094473,108.766089,-7.812195,-6.8719660000000005,
6391,107991.0,113.122763,108.789237,-7.828102,-6.8814660000000005,
6392,108007.9,113.150977,108.81217,-7.83774,-6.886236,
6393,108024.8,113.179236,108.834387,-7.849613,-6.894482999999999,
6394,108041.7,113.207861,108.857169,-7.863018,-6.90519,
6395,108058.6,113.235922,108.88053,-7.875443,-6.91182,
6396,108075.5,113.26438,108.903235,-7.892606,-6.9324699999999995,
6397,108092.4,113.29212,108.926504,-7.900951,-6.942138,
6398,108109.3,113.320898,108.948538,-7.915637,-6.954747,
6399,108126.2,113.348669,108.972601,-7.92863,-6.965974,
6400,108143.1,113.376715,108.995657,-7.938858,-6.971958,
6401,108160.0,113.405249,109.018271,-7.956943,-6.986737,
6402,108176.9,113.433402,109.040747,-7.968764,-6.9964830000000005,
6403,108193.8,113.461523,109.06394,-7.983357,-7.008386,
6404,108210.7,113.489478,109.087073,-7.99607,-7.013159999999999,
6405,108227.6,113.517813,109.110556,-8.005627,-7.026512,
6406,108244.5,113.545874,109.133307,-8.01272,-7.0337,
6407,108261.4,113.573966,109.156805,-8.01601,-7.03245,
6408,108278.3,113.602194,109.18038,-8.021172,-7.030299,
6409,108295.2,113.630392,109.203742,-8.039487,-7.041611,
6410,108312.1,113.658545,109.226904,-8.057495,-7.057554,
6411,108329.0,113.686957,109.249823,-8.070194,-7.067573000000001,
6412,108345.9,113.714163,109.273321,-8.080039,-7.081836999999999,
6413,108362.8,113.742819,109.296484,-8.096155,-7.100823999999999,
6414,108379.7,113.770712,109.320029,-8.101926,-7.103297,
6415,108396.6,113.799185,109.343024,-8.10679,-7.106103,
6416,108413.5,113.827048,109.366919,-8.115661,-7.10983,
6417,108430.4,113.85578,109.390295,-8.128623,-7.116416999999999,
6418,108447.3,113.883856,109.413077,-8.139742,-7.123012,
6419,108464.2,113.911581,109.437048,-8.150785,-7.134463000000001,
6420,108481.1,113.939856,109.460272,-8.157185,-7.136959,
6421,108498.0,113.968115,109.483862,-8.178237,-7.155647999999999,
6422,108514.9,113.996954,109.507437,-8.189916,-7.171442,
6423,108531.8,114.024985,109.531134,-8.199088,-7.179482,
6424,108548.7,114.052557,109.555212,-8.212289,-7.1918690000000005,
6425,108565.6,114.080405,109.57868,-8.220844,-7.194058,
6426,108582.5,114.108191,109.602026,-8.230339,-7.194414000000001,
6427,108599.4,114.136755,109.62554,-8.247618,-7.209334999999999,
6428,108616.3,114.165244,109.649405,-8.255826,-7.218274000000001,
6429,108633.2,114.192816,109.673163,-8.267156,-7.22324,
6430,108650.1,114.221167,109.696738,-8.281611,-7.238734,
6431,108667.0,114.249716,109.720541,-8.291371,-7.255382,
6432,108683.9,114.277472,109.744604,-8.302359,-7.267095999999999,
