index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc
6049,102211.2,103.479804,103.351019,-1.126606,-0.6341950000000001,
6050,102228.1,103.477728,103.352881,-1.128553,-0.6512889999999999,
6051,102245.0,103.477454,103.353919,-1.130181,-0.6430120000000001,
6052,102261.9,103.475958,103.355216,-1.128532,-0.6323860000000001,
6053,102278.8,103.475256,103.356924,-1.125898,-0.6238680000000001,
6054,102295.7,103.473731,103.358542,-1.11999,-0.6185700000000001,
6055,102312.6,103.473013,103.359976,-1.112447,-0.6150389999999999,
6056,102329.5,103.471442,103.361578,-1.101302,-0.6109990000000001,
6057,102346.4,103.470511,103.362982,-1.101617,-0.611618,
6058,102363.3,103.469488,103.363867,-1.095389,-0.607545,
6059,102380.2,103.468939,103.365469,-1.098649,-0.607704,
6060,102397.1,103.468405,103.366766,-1.097,-0.610689,
6061,102414.0,103.468054,103.367972,-1.097644,-0.608541,
6062,102430.9,103.468573,103.369284,-1.093377,-0.599624,
6063,102447.8,103.470435,103.370642,-1.08289,-0.580776,
6064,102464.7,103.473471,103.371924,-1.072731,-0.5715370000000001,
6065,102481.6,103.478873,103.373709,-1.066168,-0.57332,
6066,102498.5,103.486624,103.375159,-1.058627,-0.572884,
6067,102515.4,103.496008,103.376425,-1.059271,-0.574762,
6068,102532.3,103.508887,103.377753,-1.064497,-0.576265,
6069,102549.2,103.524512,103.378683,-1.067762,-0.5724070000000001,
6070,102566.1,103.543204,103.380438,-1.073312,-0.5794950000000001,
6071,102583.0,103.564093,103.381689,-1.071337,-0.57349,
6072,102599.9,103.589377,103.383398,-1.074596,-0.5776690000000001,
6073,102616.8,103.617453,103.385672,-1.07163,-0.57284,
6074,102633.7,103.64823,103.387915,-1.072265,-0.573465,
6075,102650.6,103.681998,103.389136,-1.077819,-0.5762250000000001,
6076,102667.5,103.718466,103.391638,-1.082052,-0.5888070000000001,
6077,102684.4,103.756995,103.394034,-1.088577,-0.5928479999999999,
6078,102701.3,103.798117,103.396063,-1.104269,-0.612244,
6079,102718.2,103.841559,103.399008,-1.115043,-0.622701,
6080,102735.1,103.885565,103.402045,-1.127453,-0.6230340000000001,
6081,102752.0,103.931692,103.404974,-1.143462,-0.645844,
6082,102768.9,103.978735,103.407599,-1.157837,-0.667639,
6083,102785.8,104.025961,103.411307,-1.171547,-0.68753,
6084,102802.7,104.074667,103.415167,-1.195072,-0.7101169999999999,
6085,102819.6,104.123862,103.418723,-1.222525,-0.724566,
6086,102836.5,104.17301,103.42243,-1.255537,-0.7584989999999999,
6087,102853.4,104.221854,103.426733,-1.282979,-0.7809800000000001,
6088,102870.3,104.270819,103.431357,-1.312706,-0.8144129999999999,
6089,102887.2,104.319525,103.435721,-1.338508,-0.8433010000000001,
6090,102904.1,104.367957,103.440314,-1.366595,-0.8710720000000001,
6091,102921.0,104.415427,103.445715,-1.391727,-0.8934099999999999,
6092,102937.9,104.462546,103.451102,-1.422091,-0.928409,
6093,102954.8,104.509573,103.456412,-1.458669,-0.977671,
6094,102971.7,104.555472,103.461874,-1.502438,-1.015858,
6095,102988.6,104.600821,103.467642,-1.548817,-1.052635,
6096,103005.5,104.645163,103.473914,-1.590605,-1.0968900000000001,
6097,103022.4,104.68862,103.480261,-1.636968,-1.137363,
6098,103039.3,104.731284,103.48606,-1.683333,-1.182483,
6099,103056.2,104.772772,103.493491,-1.72869,-1.230618,
6100,103073.1,104.813986,103.500342,-1.769798,-1.28441,
6101,103090.0,104.853949,103.507529,-1.805338,-1.3134420000000002,
6102,103106.9,104.892462,103.514594,-1.852321,-1.3579400000000001,
6103,103123.8,104.930746,103.521994,-1.898638,-1.406725,
6104,103140.7,104.968848,103.528952,-1.951496,-1.4651489999999998,
6105,103157.6,105.006125,103.536932,-2.000082,-1.510322,
6106,103174.5,105.042288,103.545325,-2.057154,-1.5658390000000002,
6107,103191.4,105.077521,103.553366,-2.103764,-1.6077949999999999,
6108,103208.3,105.112158,103.562018,-2.15428,-1.655516,
6109,103225.2,105.146002,103.569189,-2.203181,-1.7006959999999998,
6110,103242.1,105.179465,103.578497,-2.251384,-1.752916,
6111,103259.0,105.212347,103.585715,-2.294064,-1.798372,
6112,103275.9,105.244788,103.595114,-2.337024,-1.835443,
6113,103292.8,105.27619,103.603995,-2.389136,-1.8856900000000003,
6114,103309.7,105.307669,103.612585,-2.435692,-1.9374989999999999,
6115,103326.6,105.338248,103.622275,-2.490387,-1.990639,
6116,103343.5,105.368628,103.630957,-2.543135,-2.051739,
6117,103360.4,105.398383,103.640143,-2.592271,-2.1095360000000003,
6118,103377.3,105.427985,103.650198,-2.645301,-2.1582239999999997,
6119,103394.2,105.456503,103.65946,-2.689522,-2.194389,
6120,103411.1,105.486044,103.669043,-2.733729,-2.237037,
6121,103428.0,105.514578,103.679175,-2.772366,-2.274431,
6122,103444.9,105.543036,103.688635,-2.812318,-2.305702,
6123,103461.8,105.571509,103.69866,-2.85323,-2.355589,
6124,103478.7,105.599036,103.708624,-2.899361,-2.406354,
6125,103495.6,105.626868,103.718893,-2.946783,-2.461511,
6126,103512.5,105.654211,103.72904,-2.989304,-2.495972,
6127,103529.4,105.682379,103.739645,-3.038661,-2.552132,
6128,103546.3,105.710104,103.749731,-3.078558,-2.5855200000000003,
6129,103563.2,105.736853,103.760794,-3.125277,-2.622318,
6130,103580.1,105.764441,103.770468,-3.170392,-2.667117,
6131,103597.0,105.791769,103.781226,-3.203725,-2.7088069999999997,
6132,103613.9,105.818579,103.79241,-3.238673,-2.7394089999999998,
6133,103630.8,105.846579,103.802954,-3.269718,-2.775092,
6134,103647.7,105.873084,103.813742,-3.31021,-2.8236280000000002,
6135,103664.6,105.900794,103.824957,-3.348074,-2.859007,
6136,103681.5,105.927893,103.836035,-3.390827,-2.9011319999999996,
6137,103698.4,105.955039,103.846838,-3.426406,-2.92679,
6138,103715.3,105.982519,103.85845,-3.471739,-2.975523,
6139,103732.2,106.009924,103.869925,-3.506633,-3.007931,
6140,103749.1,106.037497,103.881491,-3.541519,-3.042189,
6141,103766.0,106.064612,103.893179,-3.570527,-3.0715019999999997,
6142,103782.9,106.092444,103.903937,-3.603468,-3.102575,
6143,103799.8,106.11933,103.915991,-3.629521,-3.124592,
6144,103816.7,106.14675,103.927603,-3.660796,-3.161123,
6145,103833.6,106.174612,103.939505,-3.692383,-3.1989,
6146,103850.5,106.202856,103.950827,-3.725936,-3.223461,
6147,103867.4,106.230902,103.963034,-3.761412,-3.260788,
6148,103884.3,106.258307,103.975455,-3.789381,-3.299592,
6149,103901.2,106.286124,103.987418,-3.818988,-3.326091,
6150,103918.1,106.314002,103.999899,-3.852481,-3.371659,
6151,103935.0,106.342246,104.012167,-3.879135,-3.393348,
6152,103951.9,106.37049,104.024863,-3.917168,-3.4239390000000003,
6153,103968.8,106.398718,104.037512,-3.946078,-3.456867,
6154,103985.7,106.427435,104.050101,-3.983123,-3.482132,
6155,104002.6,106.455832,104.062781,-4.013973,-3.508944,
6156,104019.5,106.484244,104.075491,-4.047094,-3.5479450000000003,
6157,104036.4,106.512747,104.087973,-4.070777,-3.5756469999999996,
6158,104053.3,106.540793,104.101157,-4.092805,-3.6007670000000003,
6159,104070.2,106.569403,104.113806,-4.108338,-3.624348,
6160,104087.1,106.598135,104.126593,-4.143386,-3.6491629999999997,
6161,104104.0,106.626685,104.139914,-4.170926,-3.6732879999999994,
6162,104120.9,106.655295,104.153098,-4.204971,-3.7122809999999995,
6163,104137.8,106.683997,104.166693,-4.236393,-3.7340899999999997,
6164,104154.7,106.712668,104.179968,-4.261314,-3.7571429999999997,
6165,104171.6,106.74108,104.193533,-4.290773,-3.7909319999999997,
6166,104188.5,106.769507,104.206641,-4.315364,-3.8241919999999996,
6167,104205.4,106.798239,104.220526,-4.336671,-3.85386,
6168,104222.3,106.827048,104.234259,-4.360905,-3.867857,
6169,104239.2,106.855002,104.247961,-4.380909,-3.886921,
6170,104256.1,106.884116,104.262061,-4.412596,-3.9145719999999997,
6171,104273.0,106.912512,104.275397,-4.443003,-3.940633,
6172,104289.9,106.940894,104.289862,-4.470113,-3.9708329999999994,
6173,104306.8,106.969382,104.304266,-4.501119,-4.009578,
6174,104323.7,106.997534,104.317954,-4.52727,-4.035101999999999,
6175,104340.6,107.026007,104.332358,-4.555338,-4.067502,
6176,104357.5,107.054144,104.346625,-4.57626,-4.089348,
6177,104374.4,107.082129,104.361517,-4.59553,-4.105198,
6178,104391.3,107.110037,104.375677,-4.621641,-4.129132,
6179,104408.2,107.138129,104.389807,-4.649047,-4.159009,
6180,104425.1,107.166663,104.404349,-4.67773,-4.1910940000000005,
6181,104442.0,107.194388,104.419302,-4.705417,-4.216603999999999,
6182,104458.9,107.22254,104.434241,-4.730826,-4.240144000000001,
6183,104475.8,107.250769,104.448691,-4.756897,-4.2665180000000005,
6184,104492.7,107.278967,104.463278,-4.780685,-4.288746,
6185,104509.6,107.306906,104.477942,-4.805438,-4.313181999999999,
6186,104526.5,107.334982,104.493399,-4.820746,-4.324451,
6187,104543.4,107.36286,104.508093,-4.846461,-4.345508,
6188,104560.3,107.391547,104.523138,-4.864372,-4.364651,
6189,104577.2,107.419379,104.539313,-4.893261,-4.396013,
6190,104594.1,107.447775,104.554663,-4.917311,-4.425943,
6191,104611.0,107.47605,104.569205,-4.943656,-4.445151,
6192,104627.9,107.503897,104.584708,-4.971579,-4.478957,
6193,104644.8,107.532385,104.600241,-4.993659,-4.50847,
6194,104661.7,107.560294,104.615652,-5.018007,-4.529707,
6195,104678.6,107.588553,104.631491,-5.0446,-4.557224,
6196,104695.5,107.616507,104.647025,-5.073144,-4.584208,
6197,104712.4,107.645026,104.66268,-5.091956,-4.598980999999999,
6198,104729.3,107.673575,104.678381,-5.121775,-4.623521,
6199,104746.2,107.701254,104.694876,-5.148316,-4.645094,
6200,104763.1,107.729498,104.710623,-5.161926,-4.664897,
6201,104780.0,107.758093,104.726233,-5.175862,-4.691537,
6202,104796.9,107.785986,104.7423,-5.198842,-4.71172,
6203,104813.8,107.814551,104.758032,-5.21924,-4.732728,
6204,104830.7,107.843573,104.77442,-5.246403,-4.759572,
6205,104847.6,107.871542,104.791174,-5.269984,-4.781596,
6206,104864.5,107.900168,104.807425,-5.294875,-4.797487,
6207,104881.4,107.928213,104.823645,-5.314259,-4.816859,
6208,104898.3,107.957312,104.839941,-5.341724,-4.845869,
6209,104915.2,107.985373,104.856421,-5.354617,-4.863405,
6210,104932.1,108.014731,104.873007,-5.370736,-4.881687,
6211,104949.0,108.042914,104.889548,-5.387177,-4.892536000000001,
6212,104965.9,108.071951,104.906592,-5.412647,-4.923889,
6213,104982.8,108.09986,104.923132,-5.437484,-4.948408000000001,
6214,104999.7,108.128668,104.939917,-5.463275,-4.969229,
6215,105016.6,108.156897,104.956335,-5.485195,-4.988042,
6216,105033.5,108.185812,104.973853,-5.509002,-5.016179999999999,
6217,105050.4,108.214148,104.990057,-5.525749,-5.035713,
6218,105067.3,108.242255,105.007483,-5.538562,-5.053169,
6219,105084.2,108.271109,105.02439,-5.555917,-5.064932,
6220,105101.1,108.299445,105.042258,-5.574195,-5.083512,
6221,105118.0,108.327673,105.059378,-5.596053,-5.098228000000001,
6222,105134.9,108.356009,105.076361,-5.622109,-5.128309,
6223,105151.8,108.383902,105.093741,-5.636194,-5.1312169999999995,
6224,105168.7,108.412543,105.11109,-5.664159,-5.1756139999999995,
6225,105185.6,108.441443,105.128439,-5.683078,-5.20042,
6226,105202.5,108.469717,105.146628,-5.704859,-5.225916,
6227,105219.4,108.497626,105.163992,-5.73248,-5.242672,
6228,105236.3,108.526343,105.181601,-5.753952,-5.2538979999999995,
6229,105253.2,108.554205,105.19924,-5.778643,-5.2779609999999995,
6230,105270.1,108.582709,105.217535,-5.800393,-5.301562,
6231,105287.0,108.610938,105.234579,-5.818325,-5.316383,
6232,105303.9,108.639136,105.252722,-5.831041,-5.330021,
6233,105320.8,108.667166,105.270758,-5.846983,-5.351539,
6234,105337.7,108.696036,105.288641,-5.862283,-5.379861,
6235,105354.6,108.72457,105.30657,-5.884669,-5.394174,
6236,105371.5,108.752692,105.324622,-5.904142,-5.41736,
6237,105388.4,108.780951,105.343131,-5.932289,-5.444258,
6238,105405.3,108.808844,105.361426,-5.951094,-5.459331000000001,
6239,105422.2,108.837378,105.379584,-5.967644,-5.480527,
6240,105439.1,108.865683,105.397177,-5.993559,-5.5014710000000004,
6241,105456.0,108.893668,105.415686,-5.99881,-5.514161,
6242,105472.9,108.921515,105.434546,-6.013381,-5.525929,
6243,105489.8,108.950293,105.452536,-6.023804,-5.5295190000000005,
6244,105506.7,108.978491,105.471091,-6.047719,-5.564285,
6245,105523.6,109.006369,105.48963,-6.072594,-5.580464999999999,
6246,105540.5,109.034766,105.508353,-6.092303,-5.601718,
6247,105557.4,109.062979,105.526923,-6.114266,-5.616224,
6248,105574.3,109.089819,105.54621,-6.135545,-5.639666999999999,
6249,105591.2,109.118109,105.565207,-6.159727,-5.656392,
6250,105608.1,109.146262,105.583929,-6.178447,-5.682553,
6251,105625.0,109.173926,105.602805,-6.185255,-5.694629,
6252,105641.9,109.20188,105.621466,-6.196894,-5.699431000000001,
6253,105658.8,109.229742,105.64054,-6.215906,-5.7258830000000005,
6254,105675.7,109.257468,105.659293,-6.236213,-5.751457,
6255,105692.6,109.285223,105.677771,-6.255884,-5.761498,
6256,105709.5,109.313361,105.697058,-6.280332,-5.7989749999999995,
6257,105726.4,109.341589,105.716788,-6.299609,-5.8086210000000005,
6258,105743.3,109.369147,105.736044,-6.312477,-5.815894,
6259,105760.2,109.39675,105.754721,-6.32505,-5.827837,
6260,105777.1,109.424521,105.773306,-6.337302,-5.842563,
6261,105794.0,109.453375,105.793082,-6.34885,-5.859379,
6262,105810.9,109.48075,105.81275,-6.364573,-5.877886,
6263,105827.8,109.508765,105.831839,-6.382247,-5.892759999999999,
6264,105844.7,109.536398,105.850882,-6.409548,-5.923775,
6265,105861.6,109.564246,105.870566,-6.425896,-5.935462,
6266,105878.5,109.592383,105.88999,-6.445462,-5.953466,
6267,105895.4,109.620413,105.910406,-6.458876,-5.973701,
6268,105912.3,109.647772,105.929159,-6.475578,-5.9863599999999995,
6269,105929.2,109.676123,105.949072,-6.487084,-5.988854,
6270,105946.1,109.703848,105.968573,-6.496042,-5.999976,
6271,105963.0,109.732626,105.988089,-6.515578,-6.021675999999999,
6272,105979.9,109.760413,106.007864,-6.525477,-6.028461,
6273,105996.8,109.788534,106.028159,-6.537911,-6.0353,
6274,106013.7,109.816565,106.047598,-6.560961,-6.06362,
6275,106030.6,109.845267,106.067618,-6.570196,-6.0697410000000005,
6276,106047.5,109.873709,106.0875,-6.582318,-6.086822,
6277,106064.4,109.90206,106.107352,-6.599884,-6.123317,
6278,106081.3,109.930792,106.127509,-6.614547,-6.129589,
6279,106098.2,109.958807,106.147177,-6.639158,-6.147672,
6280,106115.1,109.987418,106.167731,-6.656351,-6.15989,
6281,106132.0,110.015738,106.187491,-6.670698,-6.170192,
6282,106148.9,110.044821,106.20806,-6.683399,-6.181022,
6283,106165.8,110.072821,106.228247,-6.693555,-6.1886849999999995,
6284,106182.7,110.101355,106.248236,-6.701799,-6.200957000000001,
6285,106199.6,110.129492,106.26879,-6.71673,-6.225818,
6286,106216.5,110.158164,106.288763,-6.740003,-6.256222999999999,
6287,106233.4,110.187247,106.309332,-6.751724,-6.258309000000001,
6288,106250.3,110.215445,106.330084,-6.768229,-6.274185,
6289,106267.2,110.244406,106.350638,-6.790494,-6.291163,
6290,106284.1,110.273367,106.370383,-6.804163,-6.300169,
6291,106301.0,110.300986,106.391028,-6.81874,-6.303867,
6292,106317.9,110.330023,106.411322,-6.821186,-6.303201,
6293,106334.8,110.358374,106.432196,-6.839897,-6.317869,
6294,106351.7,110.386954,106.452811,-6.846475,-6.328479,
6295,106368.6,110.415137,106.473379,-6.860082,-6.338974,
6296,106385.5,110.443915,106.49462,-6.877162,-6.352322,
6297,106402.4,110.472357,106.515158,-6.900022,-6.372692,
6298,106419.3,110.499838,106.53559,-6.917453,-6.373973,
6299,106436.2,110.528235,106.557364,-6.931614,-6.376639,
6300,106453.1,110.556296,106.577902,-6.952859,-6.3882520000000005,
6301,106470.0,110.584082,106.598975,-6.958112,-6.387916,
6302,106486.9,110.612357,106.619757,-6.970399,-6.395853,
6303,106503.8,110.640112,106.640753,-6.973099,-6.386752,
6304,106520.7,110.668341,106.662344,-6.979594,-6.39511,
6305,106537.6,110.696021,106.683295,-6.995052,-6.396596000000001,
6306,106554.5,110.723868,106.703802,-7.018182,-6.417244,
6307,106571.4,110.75173,106.72515,-7.033608,-6.417146,
6308,106588.3,110.779608,106.745902,-7.04651,-6.4210449999999994,
6309,106605.2,110.807196,106.767706,-7.067001,-6.4319180000000005,
6310,106622.1,110.834891,106.788657,-7.081795,-6.437091,
6311,106639.0,110.86254,106.810477,-7.095582,-6.439707,
6312,106655.9,110.890601,106.831061,-7.10306,-6.443156,
6313,106672.8,110.918066,106.852759,-7.10952,-6.444349,
6314,106689.7,110.946127,106.873328,-7.118905,-6.446914,
6315,106706.6,110.974219,106.895026,-7.138734,-6.460547,
6316,106723.5,111.001868,106.916373,-7.149661,-6.467139,
6317,106740.4,111.029471,106.938101,-7.165975,-6.4744660000000005,
6318,106757.3,111.057044,106.95954,-7.185482,-6.48312,
6319,106774.2,111.085211,106.980994,-7.196072,-6.489694,
6320,106791.1,111.112646,107.002432,-7.205387,-6.48412,
6321,106808.0,111.140402,107.024695,-7.216881,-6.491599,
6322,106824.9,111.168753,107.04592,-7.223021,-6.4912410000000005,
6323,106841.8,111.19689,107.067465,-7.228824,-6.495827,
6324,106858.7,111.224829,107.089072,-7.245114,-6.5049980000000005,
6325,106875.6,111.252509,107.111075,-7.26519,-6.5102009999999995,
6326,106892.5,111.280737,107.132651,-7.279564,-6.520563999999999,
6327,106909.4,111.30889,107.154547,-7.289783,-6.528636,
6328,106926.3,111.33663,107.17568,-7.306714,-6.541250000000001,
6329,106943.2,111.365179,107.197592,-7.313113,-6.550162,
6330,106960.1,111.393866,107.220175,-7.324872,-6.557297,
6331,106977.0,111.421622,107.241248,-7.329725,-6.564664,
6332,106993.9,111.450674,107.263449,-7.340864,-6.5615559999999995,
6333,107010.8,111.478506,107.284949,-7.348864,-6.55966,
6334,107027.7,111.507147,107.306937,-7.360008,-6.56401,
6335,107044.6,111.535132,107.329184,-7.371134,-6.570517,
6336,107061.5,111.564414,107.351294,-7.387975,-6.585535,
6337,107078.4,111.592658,107.373282,-7.398156,-6.591101,
6338,107095.3,111.621161,107.395789,-7.411793,-6.612223,
6339,107112.2,111.649878,107.417395,-7.421036,-6.616846,
6340,107129.1,111.678748,107.43978,-7.438477,-6.632778999999999,
6341,107146.0,111.706885,107.461417,-7.447712,-6.633057,
6342,107162.9,111.736456,107.483847,-7.458483,-6.633945000000001,
6343,107179.8,111.765234,107.506613,-7.469232,-6.642561,
6344,107196.7,111.794394,107.52883,-7.484128,-6.651921,
6345,107213.6,111.823477,107.550833,-7.496813,-6.663721000000001,
6346,107230.5,111.851965,107.57363,-7.505648,-6.676012,
6347,107247.4,111.881171,107.595923,-7.513875,-6.680562,
6348,107264.3,111.910193,107.618536,-7.523665,-6.689472,
6349,107281.2,111.93949,107.640646,-7.530314,-6.692137,
6350,107298.1,111.969229,107.662878,-7.539487,-6.701978,
6351,107315.0,111.998221,107.685187,-7.549918,-6.705014,
6352,107331.9,112.027213,107.708487,-7.567883,-6.719934,
6353,107348.8,112.056753,107.730658,-7.581478,-6.731716,
6354,107365.7,112.085959,107.753317,-7.592193,-6.736901,
6355,107382.6,112.115057,107.776343,-7.606047,-6.744919,
6356,107399.5,112.143973,107.798987,-7.61138,-6.7431779999999995,
6357,107416.4,112.172827,107.82157,-7.61956,-6.749239,
6358,107433.3,112.202399,107.844336,-7.625198,-6.7512170000000005,
6359,107450.2,112.231024,107.867438,-7.644721,-6.7751339999999995,
6360,107467.1,112.259924,107.889456,-7.656716,-6.7847100000000005,
6361,107484.0,112.288855,107.912466,-7.673389,-6.805466,
6362,107500.9,112.31774,107.934958,-7.681242,-6.813683,
6363,107517.8,112.346137,107.958807,-7.700383,-6.8248310000000005,
6364,107534.7,112.37493,107.98165,-7.710735,-6.826567,
6365,107551.6,112.402655,108.004156,-7.71384,-6.825705,
6366,107568.5,112.431967,108.02796,-7.720658,-6.828558,
6367,107585.4,112.459891,108.050833,-7.733208,-6.839930000000001,
6368,107602.3,112.488135,108.073706,-7.744808,-6.849736,
6369,107619.2,112.515982,108.097235,-7.765199,-6.87112,
6370,107636.1,112.543997,108.119879,-7.778065,-6.886526,
6371,107653.0,112.572333,108.14379,-7.790536,-6.896587,
6372,107669.9,112.600119,108.166754,-7.797068,-6.901944,
6373,107686.8,112.628317,108.189932,-7.809575,-6.901821999999999,
6374,107703.7,112.655981,108.212912,-7.8161,-6.906555999999999,
6375,107720.6,112.683478,108.236197,-7.820084,-6.9096839999999995,
6376,107737.5,112.712363,108.259406,-7.832894,-6.917609,
6377,107754.4,112.739935,108.28266,-7.849793,-6.934267,
6378,107771.3,112.767554,108.306265,-7.866036,-6.949345,
6379,107788.2,112.795233,108.329382,-7.876318,-6.9600040000000005,
6380,107805.1,112.822501,108.35343,-7.88906,-6.974367,
6381,107822.0,112.850348,108.376959,-7.896161,-6.975663,
6382,107838.9,112.877707,108.399496,-7.903005,-6.978865000000001,
6383,107855.8,112.905569,108.423758,-7.909744,-6.979182,
6384,107872.7,112.933325,108.446829,-7.918124,-6.986094,
6385,107889.6,112.961264,108.470358,-7.928677,-6.992698000000001,
6386,107906.5,112.988547,108.49436,-7.943288,-7.00615,
6387,107923.4,113.016623,108.518027,-7.952252,-7.014571999999999,
6388,107940.3,113.044424,108.541388,-7.968149,-7.036116000000001,
6389,107957.2,113.072287,108.565512,-7.978651,-7.042675,
6390,107974.1,113.099814,108.588202,-7.981377,-7.041148,
6391,107991.0,113.127646,108.612311,-7.987473,-7.040837,
6392,108007.9,113.155188,108.635825,-7.993604,-7.0421000000000005,
6393,108024.8,113.183188,108.659155,-8.001629,-7.046498999999999,
6394,108041.7,113.210623,108.682898,-8.014338,-7.05651,
6395,108058.6,113.239508,108.706412,-8.027056,-7.063433,
6396,108075.5,113.266898,108.730475,-8.039109,-7.0789729999999995,
6397,108092.4,113.295019,108.754294,-8.046777,-7.087964,
6398,108109.3,113.322699,108.777762,-8.055092,-7.094202,
6399,108126.2,113.350409,108.802313,-8.059886,-7.097230000000001,
6400,108143.1,113.377997,108.825919,-8.07007,-7.1031699999999995,
6401,108160.0,113.4065,108.849921,-8.076148,-7.105942,
6402,108176.9,113.435004,108.873511,-8.081936,-7.109655000000001,
6403,108193.8,113.463202,108.897467,-8.087699,-7.112728000000001,
6404,108210.7,113.490515,108.921484,-8.096592,-7.113681999999999,
6405,108227.6,113.519217,108.944861,-8.103954,-7.124839,
6406,108244.5,113.547064,108.969214,-8.113448,-7.134428,
6407,108261.4,113.575415,108.993079,-8.132684,-7.149124,
6408,108278.3,113.603354,109.016898,-8.140009,-7.1491359999999995,
6409,108295.2,113.631415,109.041663,-8.15354,-7.155664,
6410,108312.1,113.659766,109.065024,-8.169344,-7.169403000000001,
6411,108329.0,113.688254,109.089133,-8.169752,-7.167131000000001,
6412,108345.9,113.716269,109.11283,-8.17269,-7.174487999999999,
6413,108362.8,113.744757,109.137915,-8.17429,-7.178958999999999,
6414,108379.7,113.772543,109.161108,-8.179761,-7.181131999999999,
6415,108396.6,113.801352,109.185919,-8.187635,-7.186948,
6416,108413.5,113.82923,109.209494,-8.202153,-7.196321999999999,
6417,108430.4,113.857611,109.234045,-8.217857,-7.2056510000000005,
6418,108447.3,113.885657,109.258261,-8.227633,-7.210903000000001,
6419,108464.2,113.913611,109.282507,-8.236779,-7.220457000000001,
6420,108481.1,113.941428,109.307196,-8.25121,-7.230984,
6421,108498.0,113.969519,109.330786,-8.265078,-7.242489000000001,
6422,108514.9,113.997351,109.355261,-8.266698,-7.248224,
6423,108531.8,114.025275,109.379584,-8.264576,-7.24497,
6424,108548.7,114.053824,109.403326,-8.266554,-7.246134,
6425,108565.6,114.081549,109.427481,-8.271316,-7.244530000000001,
6426,108582.5,114.109,109.451727,-8.28263,-7.2467049999999995,
6427,108599.4,114.136099,109.476569,-8.29484,-7.256557000000001,
6428,108616.3,114.164267,109.50025,-8.308055,-7.270503,
6429,108633.2,114.191534,109.525778,-8.316468,-7.272552,
6430,108650.1,114.219473,109.549704,-8.326538,-7.2836609999999995,
