T(K),X,m(mol/kg),cp(J/gK),cpm(J/molK)
208.5944845,0.2666859695748568,21.353546968394987,3.590178397301396,63.8344499494627
208.6227935,0.26662743343945333,21.347155962132465,3.6654069359156995,65.17225519150897
208.65117500000002,0.26656873076272875,21.340747797307667,3.552868517348241,63.17149469515099
208.6796515,0.2665098148382092,21.334317385009637,3.6202746442074627,64.3702218876503
208.70784600000002,0.2664514657965818,21.32794986354312,3.737312968341406,66.4514423234141
208.73606,0.2663930598879417,21.321577150677086,3.629380556301733,64.53256236384968
208.7644335,0.266334307119199,21.315167615341608,3.6553507077886533,64.99454667203324
208.7927765,0.2662756007867521,21.30876417116314,3.6472795691471194,64.85125528941165
208.821013,0.2662170984079556,21.302383992688505,3.709432954110355,65.95660894056566
208.849177,0.2661587296762315,21.296019403337855,3.67993671848943,65.43236235851016
208.8777145,0.26609956998692114,21.28956960017142,3.4906872005741505,62.06755815757931
208.9062905,0.2660403134235389,21.283110277751696,3.672253966458245,65.2962009158727
208.9345765,0.2659816413825191,21.276715699319766,3.6816542762780875,65.46356816803215
208.9628545,0.2659229691715892,21.270322124563666,3.697333596174544,65.74258412787871
208.9911825,0.26586417639160004,21.263916436368376,3.666610953319081,65.1965226298988
209.019476,0.2658054383812738,21.257517740003344,3.7226130169807554,66.1925265889369
209.047785,0.2657466513349819,21.251114726880356,3.6482202316677794,64.86995273799806
209.0760445,0.26568795024211206,21.244722098667506,3.734437832879414,66.40323432237905
209.103995,0.26562987443859226,21.238398571013064,3.8267000631159993,68.04400565045216
209.1322545,0.2655711398172885,21.23200432578414,3.5658250579149766,63.40550221160254
209.160569,0.2655122739462579,21.225596817913598,3.8150658076696664,67.83759097465686
209.1888855,0.26545338693992543,21.219188037017,3.5790248636472124,63.6406443853235
209.217221,0.2653944434046683,21.212774132927457,3.8119675406202345,67.78295809850833
209.2455945,0.26533540374368025,21.206350800694782,3.5608287493862028,63.31751836928016
209.2738155,0.265276664431675,21.19996116994764,3.9038091154835697,69.41651988902436
209.30188199999998,0.2652182298864989,21.19360570522425,3.6376093781894254,64.68324248729355
209.33043700000002,0.26515876105676706,21.187138787291804,3.5851317902919275,63.750314365581566
209.35915599999998,0.26509893313275595,21.180633875888507,3.5191967137914877,62.578081151008575
209.3873865,0.265040105688049,21.17423877623193,3.8630209812551124,68.69216963159188
209.4151025,0.26498233378829117,21.167959420577226,3.8185969623852776,67.9024479436386
209.443509,0.2649231055221975,21.161522793905256,3.4549277666815117,61.43587646682983
209.47197599999998,0.264863733753513,21.155071613043038,3.7874868867633573,67.34970629037045
209.500403,0.264804428047784,21.148628650618736,3.4838773203075526,61.9510828409775
209.5289275,0.2647449014713414,21.142162738028123,3.7325491436648144,66.37324764633065
209.5573165,0.26468564027487335,21.13572669150753,3.566521497978085,63.42111291928017
209.585772,0.26462622283065335,21.129274717164247,3.696738546027832,65.73690172921407
209.614056,0.264567146176856,21.122860781891166,3.6626823027810493,65.13152091763493
209.642512,0.2645076928241652,21.116406988771793,3.578501465560635,63.634795493621674
209.6711415,0.2644478592975609,21.109912980257324,3.5387255475181285,62.927695545526625
209.6991945,0.26438921339066584,21.103548894767286,3.9032345920335474,69.40984330550467
209.7272855,0.2643304709398256,21.097175349773263,3.488746143687181,62.03935090594254
209.755896,0.264270624522498,21.090683071250144,3.5597810104091097,63.302760820922344
209.7844205,0.26421094027828523,21.08420943747154,3.5173740747894446,62.54886261983519
209.812588,0.2641519856324463,21.077815970331873,3.7599643186542897,66.86303000663567
209.8407465,0.26409303253643895,21.071423695607823,3.5114341652759427,62.44365727415349
209.8691945,0.26403345576450565,21.064964836191788,3.5742675894951343,63.5612384844844
209.897343,0.26397448880790947,21.058573117916822,3.6776892521874114,65.40060859968897
209.92535650000002,0.26391578744352195,21.052211205646596,3.6448667312436864,64.8171420066508
209.9538695,0.26385602173770517,21.045734985000554,3.3834212615385972,60.168029629959925
209.98224900000002,0.263796518150321,21.039288212130646,3.732239141852869,66.37135186266289
210.01064000000002,0.2637369727501383,21.032837952287906,3.390982848553176,60.30291127662119
210.039395,0.2636766458514511,21.026304100436477,3.5287589159775488,62.7532438047095
210.06811,0.26361638470191534,21.019778438505718,3.4164229493370777,60.755741526825446
210.0965755,0.26355662920820977,21.013308588444033,3.6730313461760415,65.31934499729208
210.124638,0.2634977021924589,21.006929467511604,3.653907274304283,64.97947211423336
210.15277700000001,0.2634385970602305,21.000532089978172,3.644204487155091,64.80714212245528
210.1808,0.26337971816709416,20.994160220686002,3.7504604460617195,66.69698318968932
210.209469,0.26331946396103023,20.98764056963749,3.3024308501097197,58.72957217343891
210.2377245,0.2632600609729444,20.98121406636249,4.0400404565428545,71.84727498468129
210.265883,0.2632008442682653,20.974808747508803,3.388226028365307,60.25574200349878
210.2944645,0.263140719967999,20.968306309670545,3.8169446505215663,67.88024904383701
210.32267050000002,0.26308136773662516,20.961888411717553,3.641326637574815,64.75729268943192
210.3512615,0.2630211872667006,20.955382009823147,3.6042122458145185,64.09747259197263
210.37956450000001,0.26296159502416777,20.94894025102991,3.811364002166803,67.78170081770183
210.407906,0.2629019037748787,20.942488834068733,3.572370088788049,63.53162565438027
210.436352,0.2628419743546401,20.936012726710633,3.7417499543336246,66.54413457104287
210.464434,0.26278279401332333,20.929618599743357,3.7883723326999807,67.37350666577011
210.4928725,0.26272284434512877,20.92314239762328,3.5427593113612446,63.005670842123436
210.521183,0.262663146458258,20.91669444124424,3.894404021023156,69.25968091916562
210.5497075,0.26260297907755004,20.9101968313036,3.4534877074013597,61.41845638771223
210.5782415,0.2625427733217839,20.90369613841829,3.920248802638333,69.71979731227114
210.606583,0.2624829555570608,20.897238389818842,3.585324704409944,63.76354751030058
210.635098,0.26242275329646675,20.89074018975671,3.819399921891653,67.92671538221546
210.6632945,0.2623632053909592,20.884313663906234,3.7643504884556633,66.94790916771016
210.6915385,0.26230353912644194,20.877875405133004,3.7684282371843025,67.02066052569776
210.7195705,0.2622443028391309,20.871484573000792,3.8620432462430268,68.68581646244807
210.7480185,0.2621841692416742,20.8649979822894,3.496657847103407,62.18771089976892
210.7766785,0.2621235689206982,20.85846211586697,3.716705644871977,66.10146916945118
210.8051915,0.2620632608793759,20.851958838106675,3.576365759852852,63.60575001355307
210.833714,0.26200291421409383,20.84545245925517,3.7159336746673772,66.08819782739708
210.8619695,0.2619431141586582,20.83900606364441,3.740983205201513,66.53393445563702
210.8901085,0.26188354254295915,20.83258533220376,3.7871781228313504,67.35574836101908
210.91845,0.2618235239225555,20.826117469838383,3.6200586970028965,64.38371672015624
210.94716699999998,0.2617626913497811,20.819562965659557,3.5660489721878506,63.423360911701316
210.97573899999998,0.2617021471746172,20.81304060780592,3.7047274994603576,65.89003359487185
211.0038305,0.26164260291197483,20.80662701273003,3.843999960223011,68.36728288614464
211.032084,0.2615826969716024,20.80017550464261,3.593908648236577,63.91951545390211
211.060723,0.261521954907914,20.793635019841084,3.5970058085653456,63.97482329739636
211.089402,0.2614611090684251,20.787084439457818,3.5576531906031468,63.27513547313865
211.118098,0.2614002081697463,20.780529012215805,3.576742278673573,63.614869678582
211.1462845,0.26134037005412425,20.77408903672378,3.853613305568206,68.53945067238338
211.1742135,0.26128106047051186,20.76770697311768,3.7167743062146386,66.1058899874111
211.2025645,0.2612208362597458,20.761227538731475,3.5902947671638117,63.85656822748469
211.2309725,0.2611604722748906,20.75473412623846,3.6796968577476266,65.44689045250006
211.259573,0.26109968032211717,20.748195749080548,3.4793169688866343,61.88316064924774
211.287991,0.26103925745114787,20.741698133906798,3.802412567037368,67.62997641601397
211.316178,0.26097930716973483,20.73525238904419,3.635791786046388,64.66667024581733
211.3443455,0.26091937986740893,20.728810159938906,3.8399744789174037,68.29852557529183
211.3727935,0.2608588370027327,20.722302818210856,3.4930614251345116,62.12847928321614
211.401337,0.26079807189422594,20.71577266081977,3.7907395640044657,67.42329376870255
211.42952400000001,0.2607380470227129,20.709323107405574,3.7009692878212124,65.82683821458973
211.457951,0.26067749221997094,20.702817675107095,3.6434680500446115,64.80432491108508
211.486378,0.26061691846795276,20.696311273156756,3.6987542651330734,65.78789877578043
211.5147595,0.2605564227421725,20.689814316154678,3.6642802265200403,65.17495273747316
211.5433125,0.26049554235257694,20.683277121201307,3.5866326014620196,63.79409144359298
211.571711,0.26043497235178054,20.676774323133174,3.7503014780195354,66.70544059002631
211.5997835,0.26037507898255535,20.67034521554667,3.7782321314604874,67.2024656199122
211.6282295,0.2603143697732025,20.66382959610934,3.522012288950905,62.64536613771775
211.6571085,0.2602527169021531,20.657213792630763,3.519849071702621,62.607111141445834
211.685555,0.2601919680733447,20.65069607802765,3.791107624436522,67.43218810501088
211.71365600000001,0.26013193825668296,20.644256557296824,3.7365639908895445,66.46225318935308
211.7420945,0.2600711684005828,20.637738715294653,3.592855875873206,63.906340449113955
211.7706665,0.26001009393038066,20.631189280638065,3.6514692081186637,64.94912713756884
211.79920049999998,0.259949081316875,20.624647558673374,3.6061269615354385,64.14284389572518
211.82745599999998,0.2598886451045901,20.618168701295712,3.8127181355120814,67.81775457548976
211.8558165,0.25982796517014833,20.61166478094448,3.5425950834882975,63.01322910830419
