cp(J/gK),T(K),X
0.21838987527543777,175.12739399999998,0.3289397490890575
0.29084726127326116,175.1759555,0.3288536360119216
0.19137757781249115,175.22504650000002,0.32876658857685576
0.4376074706883282,175.273825,0.32868009975065304
0.3306861281208733,175.322539,0.3285937296691555
0.559300607327893,175.371264,0.3285073443787044
0.5080501778486618,175.419829,0.3284212469441015
0.6364349833695443,175.4687145,0.32833458545721816
0.6497151713004437,175.517607,0.3282479156301104
0.8437633918548324,175.566378,0.3281614651508792
0.8389972825009606,175.61526350000003,0.32807481560529345
1.090504385918211,175.664118,0.3279882248176268
1.189763645537311,175.712641,0.32790222527509494
1.3194488064061145,175.761519,0.32781560018113515
1.5065794397001482,175.810519,0.327728762444008
1.7366699493753923,175.85952600000002,0.32764191579612384
2.0584453754742893,175.90832699999999,0.32755543759552036
2.3780270259240965,175.9568805,0.32746940125283586
2.5687377831922005,176.00585,0.3273826309861002
3.126705486373534,176.05483850000002,0.32729583020874886
3.492232934671621,176.10361699999999,0.32720940457519576
4.061033101720235,176.1524565,0.32712287383136096
4.672243849758309,176.20105949999999,0.327036764970966
5.360015219985212,176.24946799999998,0.32695100346449074
5.839508596653517,176.2981705,0.32686472380234016
6.6312526094998905,176.3472085,0.32677785243453705
7.404365131544261,176.396113,0.32669122013361446
8.159482812311273,176.4450745,0.3266044893479773
9.08389665980964,176.4939025,0.32651799744285287
9.79863464532264,176.54273849999998,0.32643149367986185
10.980575083617465,176.59134899999998,0.32634539156378917
11.30109045289597,176.6404135,0.3262584874532445
12.949470242382203,176.689364,0.32617178734269825
13.501875824738004,176.737872,0.32608587294859287
14.861952090912968,176.7865205,0.32599971159849606
15.393455897996605,176.835337,0.3259132545246192
16.941197121931367,176.884146,0.3258268124767185
17.685814984675964,176.932726,0.3257407776446198
18.955451165355775,176.98145899999997,0.3256544734251959
19.835669917932204,177.03015749999997,0.3255682317994476
21.04053668797126,177.07894,0.3254818428344622
21.999714820560406,177.12771099999998,0.32539547557447296
23.350606503657644,177.1763365,0.3253093672306112
24.321310024605722,177.224802,0.3252235433897425
25.142003068527814,177.273516,0.32513728059476416
26.241591157959576,177.32232499999998,0.3250508505958535
27.46423954840375,177.3708975,0.32496484032331896
28.25152495985997,177.41944,0.32487888402904425
29.172037141093494,177.468146,0.32479263899924743
30.59559104778697,177.5165655,0.3247069019803456
30.796399560567753,177.565138,0.32462089466344407
32.001126117352726,177.6139775,0.3245344151182876
33.080954603136774,177.66249299999998,0.32444850974295053
33.815710288445956,177.7109515,0.3243627056833049
34.624079179979454,177.759501,0.3242767408031906
35.62051815997422,177.80794,0.3241909718144094
36.13663453079317,177.856402,0.32410516225646696
37.353889395442444,177.904753,0.3240195493205887
37.54987793271297,177.953131,0.3239338885800216
38.8582699436988,178.0014595,0.32384831541396036
39.05856855177992,178.0496925,0.3237629111974563
39.83642277350293,178.0980935,0.32367720928571514
40.15668355970437,178.146567,0.32359137869950505
40.62381504402241,178.195254,0.3235051696949727
41.797384868849534,178.2436585,0.3234194604531891
41.7051673549609,178.292063,0.3233337506831959
42.0916341057853,178.340872,0.3232473240542302
43.623509349543966,178.3892465,0.3231616661174982
43.56255494311633,178.4374225,0.3230763589204525
44.51812720554571,178.4856935,0.32299088267867004
44.33484163401874,178.53412500000002,0.3229051213261061
45.46156461851411,178.5826515,0.32281919076615234
45.5425492948378,178.63114,0.32273332643772235
46.94631516866806,178.6794765,0.322647730145564
46.3860251426966,178.7279385,0.3225619104072003
47.89059410479887,178.77646499999997,0.32247597516341453
48.10961441870597,178.8246785,0.3223905928620378
48.52248978881302,178.873045,0.3223049381864439
48.59712954910677,178.921572,0.32221899776611446
48.6070941814039,178.970381,0.3221325563306089
50.27363534606373,179.01871699999998,0.3220469509305298
50.09803711213142,179.06658,0.3219621815415378
49.542661291448496,179.114878,0.321876639948519
49.48705352256739,179.163489,0.3217905421125982
49.97796727923716,179.21184399999999,0.32170489574637773
49.32606452061308,179.2600885,0.3216194430890807
49.058135018040545,179.3084245,0.3215338262779205
48.249617876996545,179.35677950000002,0.32144817365064093
47.87658718381646,179.405024,0.3213627145276009
46.11469601271116,179.45338650000002,0.32127704407596414
45.11404066711906,179.5019325,0.3211910461723657
43.828014114657364,179.5502155,0.32110551171212687
41.650746030786514,179.5985895,0.32101981351614406
41.17075388928654,179.64651700000002,0.3209349037624319
38.11270440702014,179.6944755,0.32084993646028964
36.51229969801377,179.7430865,0.3207638103790852
35.17770114408313,179.791499,0.3206780331585557
34.02919191402814,179.8395145,0.3205929564810748
31.488063167873992,179.8879725,0.32050709279494927
30.549569791771138,179.936812,0.3204205500377951
29.24044382978496,179.9853385,0.3203345587718341
28.465932141555594,180.0335145,0.3202491854408554
26.595218790499587,180.08182399999998,0.3201635722915581
25.66343495898519,180.1304725,0.3200773550204835
24.772198920742944,180.17880100000002,0.3199917014657339
23.52504964006307,180.2271295,0.31990604444682397
22.31962296635958,180.2758355,0.31981971477256305
21.257384768038417,180.324866,0.31973280623194056
20.970131865470545,180.373469,0.3196466517135885
19.96021256767633,180.4216445,0.31956125124397344
18.84915364427825,180.470255,0.3194750758006244
18.138680967321104,180.5191025,0.3193884762396982
17.310509414784537,180.56799949999998,0.3193017848630248
16.86716308673793,180.6167285,0.3192153872262226
15.800270398729369,180.6656255,0.3191286875201012
15.339412048214498,180.71477750000003,0.31904153135531477
15.097262830910454,180.76327750000002,0.3189555270006194
14.037615327643849,180.811919,0.31886926734947035
13.677049535328031,180.8609185,0.31878236832526596
13.155027524944785,180.90967,0.31869590456125935
