T(K),X,m(mol/kg),cp(J/gK),cpm(J/molK)
181.8994545,0.3169393614645696,27.244370011769423,3.3588307554166805,59.548547090784346
181.92758800000001,0.31688939992095344,27.238082983477597,3.2237642081695093,57.15412341965102
181.956076,0.3168388067523271,27.231717410256444,3.1916846598102673,56.58555002708947
181.9844305,0.31678844858242444,27.2253823405077,3.3268399305222,58.981896320225054
182.01265899999999,0.31673831210579256,27.219076087490052,3.284653610279113,58.234138866314666
182.0409565,0.3166880509764536,27.212755084306988,3.302083515674146,58.54332597646017
182.0689415,0.31663834281611913,27.20650453883432,3.4455297436629273,61.08668901538719
182.0972125,0.3165881245325482,27.20019077130388,3.1474902208183364,55.8028306474292
182.1258605,0.31653723439168746,27.19379348005463,3.239947872120746,57.44220950857657
182.154604,0.3164861723797997,27.187375540699946,3.0903961513864395,54.790914117909416
182.1829015,0.31643590048263515,27.181057846865425,3.46681340976888,61.464749772686005
182.210894,0.31638616827979155,27.174808890956776,3.239973453759208,57.4431631749184
182.239306,0.31633568857862243,27.168466940054078,3.248922536844044,57.601993672084284
182.2679925,0.31628471890570253,27.162064382344216,3.1152095641642625,55.23148264725748
182.29650750000002,0.3162340516795947,27.155700762550993,3.346689348568246,59.33570458993559
182.32469400000002,0.3161839659131961,27.14941109883925,3.273829572199775,58.04409219643669
182.3530105,0.3161336468885233,27.143093070795743,3.2645306672663623,57.879393034726
182.3816665,0.3160827222490607,27.13669994865026,3.0878281667766,54.74665819729766
182.410223,0.3160319720992933,27.13032967919687,3.2997674246614066,58.50447561949696
182.4384445,0.31598181500504885,27.12403478013445,3.241264883487055,57.467398787233385
182.4668185,0.3159313845578591,27.11770650494183,3.2077887835156575,56.87403518219814
182.49498599999998,0.31588131881821035,27.111424918044037,3.329742315132743,59.03643935881398
182.523539,0.3158305655118,27.105058002727397,2.988890679843533,52.99328380127744
182.55215700000002,0.3157796942608878,27.098677239325642,3.27076205792712,57.99105711940456
182.5801605,0.3157299129972614,27.092434111118312,3.2833208051288207,58.213892430175385
182.60827849999998,0.31567992584124327,27.086166075661176,3.202084746133561,56.77372545132384
182.636992,0.3156288775848695,27.07976593074083,2.976667780222984,52.77718420602762
182.6655945,0.3155780242020205,27.073391167235016,3.2542257442406233,57.69853661050361
182.6935525,0.3155283143042482,27.067160661675434,3.3005892964921655,58.52074591436382
182.722041,0.31547765871823985,27.06081255698626,2.989075830405061,52.99764439757439
182.75090649999999,0.3154263302511334,27.054381085814814,3.105542622637756,55.062815320956624
182.778994,0.3153763827559303,27.048123576612596,3.389860086191001,60.104078368455
182.8066735,0.31532715840961717,27.041957558012957,3.330121904564651,59.04505514367508
182.835272,0.3152762972369015,27.035587435904905,2.9415333582282637,52.155300436792864
182.86414150000002,0.3152249515051736,27.029157584903167,3.2028107262099743,56.78808621461612
182.892317,0.31517483755403686,27.022882915343057,3.2965012949386145,58.44945467826806
182.9204885,0.315124728204783,27.01660974011416,3.2106379100315965,56.92719648296271
182.9489575,0.3150740871186053,27.010270929446676,3.152925957900097,55.9040802299999
182.97738850000002,0.3150235110389058,27.0039411911916,3.2468203998672767,57.56907697283171
183.005686,0.3149731698607717,26.997641779684212,3.2422029924382723,57.48737291643513
183.034014,0.31492277182893813,26.991336181186853,3.2555502441162467,57.724200157710136
183.062262,0.3148725135258233,26.985048988809485,3.3077498089683557,58.64992112985658
183.09060499999998,0.3148220835789378,26.978741251281573,3.2234294876702636,57.1549982794664
183.11883749999998,0.3147718476174402,26.972458700387588,3.3756819528674953,59.854777495186426
183.147219,0.31472134387660317,26.96614358928024,3.15178741868342,55.885028961956564
183.175631,0.31467078318337294,26.95982228903634,3.358358414167374,59.54795776234601
183.2038255,0.3146206068798917,26.95354996877798,3.2599794184475392,57.803740426175374
183.2323135,0.3145699055410582,26.94721294892968,3.2022868690671933,56.780941232879776
183.2607175,0.3145193509763662,26.940895207338876,3.2969447086419827,58.459524952767666
183.2890415,0.3144689360762238,26.934595847401855,3.237694223620287,57.409096259509354
183.31750699999998,0.31441826656211175,26.928265606846608,3.218814724353575,57.07450152941122
183.345759,0.3143679743422617,26.921983427603706,3.3428075287255643,59.27325512159037
183.3740295,0.31431764644131743,26.915697713838345,3.205451249320967,56.837876269616785
183.4026395,0.3142667113401183,26.90933710308678,3.1639380194783957,56.10194369713555
183.431166,0.3142159220643815,26.902995643334453,3.2425937542064616,57.49681047359762
183.4592535,0.31416591161870494,26.896752344672308,3.3876897921750393,60.06978796132739
183.48749400000003,0.31411562596214987,26.890475606688245,3.165909024089288,56.13738167465054
183.5158105,0.31406520215498174,26.88418254860568,3.351452336610274,59.42757806143536
183.54420299999998,0.31401464016069736,26.877873173270817,3.1260004615313846,55.430052125824304
183.5723595,0.3139644956063036,26.871616806684802,3.465876636481638,61.45689359689093
183.60054250000002,0.3139143010176407,26.865355113390574,3.099252335842529,54.95607372586581
183.6290955,0.31386344453909143,26.859011784763762,3.2576029838891642,57.76412340773251
183.6574885,0.31381287012127307,26.85270457003073,3.163042974892939,56.08753986452413
183.6858735,0.31376230702956037,26.84639969714133,3.2390034003567285,57.43464856407711
183.7142545,0.3137117481267214,26.840096275498297,3.1449676495130343,55.76735051407714
183.7426855,0.31366109719433494,26.833782311304486,3.2023775089162587,56.78552219478722
183.770964,0.3136107149963242,26.82750277103099,3.226055095128873,57.20554636164059
183.79916250000002,0.31356047238632384,26.821241546702808,3.259029477644591,57.790427049959895
183.8276315,0.31350974481816213,26.814920816783154,3.1059740136424687,55.076546735030526
183.856131,0.31345895987507305,26.80859387350808,3.2591049271126438,57.79210300263812
183.884333,0.31340870206842186,26.80233352394487,3.270271902825312,57.99028942438952
183.9126875,0.3133581694782658,26.79603987001656,3.18833079958375,56.537428604510325
183.941111,0.3133075108667976,26.7897314503307,3.2376749238537412,57.412596338362086
183.9692445,0.31325736609420024,26.78348793460129,3.340059126033893,59.22831196693203
183.997702,0.3132066407559411,26.77717306036493,3.0781662513578123,54.58440016521042
184.0262475,0.31315575543996044,26.77083920741842,3.301516536213251,58.5451900418263
184.05461,0.31310519323365393,26.764546502441334,3.179585498831065,56.38317348612511
184.0827735,0.3130549827094533,26.758298482660358,3.415302760139333,60.563292051206176
184.1109945,0.3130046665830777,26.752038238301854,3.1533324501903706,55.91795551516538
184.139475,0.312953884636322,26.745720967103402,3.277040542346579,58.11183767105737
184.16798599999998,0.3129030451239384,26.739397470126093,3.1343772694320395,55.582149292440825
184.1963485,0.3128524672365349,26.733107442961405,3.3530580915228123,59.46020614549419
184.22438649999998,0.31280246489457614,26.726889902611802,3.304097548386173,58.59215141322754
184.2525235,0.31275228286197265,26.72065092825877,3.307290158021378,58.64893611419543
184.281069,0.3127013690498661,26.714321905143663,3.110294888682703,55.15573555892871
184.30967950000002,0.31265033603117226,26.707979004538828,3.300169389813161,58.52300567203683
184.3379885,0.3125998375646842,26.70170347055389,3.2907338126634835,58.35585123169842
184.36608,0.3125497238838601,26.69547666602646,3.438459154808331,60.975697740287174
184.394236,0.3124994919290753,26.68923607652715,3.27653380514565,58.10437297788008
184.422457,0.312449140772749,26.682981593084754,3.4195608446988737,60.64091720255267
184.4512125,0.31239783262773924,26.676609177391832,3.022441189704698,53.59873858371582
184.4797885,0.31234684140093455,26.670277064737476,3.5231403350704307,62.47811645521871
184.5078875,0.31229669805509286,26.66405115803363,3.2585710830434342,57.786506484780695
184.5364825,0.3122456662310612,26.657715868066642,3.2575880857757067,57.76924417552742
184.564734,0.3121952440950124,26.651457190463546,3.435614627678578,60.926498903720095
184.59299299999998,0.31214480524221117,26.645197355904877,3.2520703165966887,57.67172860839641
184.62133999999998,0.3120942059595752,26.638918533173133,3.394195067149113,60.19232316608278
184.649859,0.31204329624735894,26.632602121627055,3.171639703705606,56.24571311721643
184.6786335,0.31199192695738637,26.6262296373474,3.2581882379809457,57.780731876161546
184.706923,0.3119414200850861,26.61996506574934,3.4107456414696484,60.48636190548512
184.73502200000001,0.3118912499511995,26.61374317163521,3.3382722009915438,59.20128482262566
184.763205,0.31184092644798234,26.607503168662856,3.3435404668321795,59.294884752736614
184.791483,0.31179042988810773,26.601242624328282,3.2720716267779895,58.02761367126269
184.81976500000002,0.3117399227405417,26.594981686277272,3.3304846284800362,59.06369413880066
184.84798999999998,0.3116895139378217,26.588733855347424,3.2958715551402036,58.45002651606601
184.876566,0.3116384747392991,26.582408823407476,3.150955188189591,55.88019824918951
184.90520700000002,0.31158731587458144,26.576069903017952,3.261692329989614,57.84422195383517
184.933497,0.3115367804470006,26.569809155521362,3.3278140682222968,59.01702447478313
184.96174100000002,0.31148632368473866,26.56355907064234,3.280773942191974,58.182961836041954
184.99032449999999,0.31143525683909334,26.557234347334862,3.147976724002804,55.82803074103203
185.018534,0.3113848546312517,26.550992860482193,3.4730167150164366,61.5926558511638
185.04665949999998,0.3113345989879047,26.544770432864265,3.1803203338540054,56.401958033329784
185.075617,0.31128285301200986,26.538364427870633,3.0380446813415567,53.878905738828394
185.104071,0.31123200311592153,26.5320702927011,3.447321419984001,61.137497794590956
185.13203650000003,0.3111820226694671,26.525884682489057,3.2839201816690426,58.23977997826575
185.160269,0.311131561458226,26.51964048311602,3.29890646866823,58.50572938940115
185.18834149999998,0.31108138264489,26.51343213545531,3.3634042224296197,59.6497621356676
185.21688699999999,0.3110303546858697,26.507119655098435,3.0576736405846296,54.22780894269214
185.24544,0.31097930960263004,26.500805991826187,3.3579575709195657,59.553516343086905
185.2735775,0.3109290036712185,26.49458466794008,3.2625586465137815,57.86178017882008
185.30203899999998,0.3108781147728725,26.48829217282042,3.186731100194388,56.51713731681632
185.3303665,0.31082746175676873,26.482029767755748,3.3364880687929137,59.17327151853628
185.358839,0.31077654572115987,26.475735772359272,3.121704338993478,55.364202275437385
185.387415,0.3107254408156931,26.46941936482233,3.2895639187981565,58.34140541838643
185.41540750000001,0.3106753757427108,26.463232385526325,3.4287617569985605,60.810296345287156
185.4436365,0.3106248839732227,26.456993585773766,3.1679540670769466,56.184943628661934
185.47216650000001,0.31057385001925625,26.45068872191141,3.262604943328638,57.863785243413965
185.500517,0.3105231333527798,26.444423981214054,3.2508857042005834,57.6561076660643
185.5290435,0.31047209800111786,26.438120805434583,3.171406189787683,56.24666352733478
185.55757749999998,0.310421045368496,26.431816428814592,3.2539289109182588,57.71041991023614
185.58596999999997,0.310370242057148,26.425543766914387,3.251667773603418,57.670486053400246
185.6141835,0.3103197552181671,26.419311095212525,3.3537066443335917,59.48038615681857
185.6422065,0.31026960549185395,26.4131209438653,3.3503656922725646,59.421303665076536
185.670527,0.3102189195224683,26.40686551679489,3.187681678075416,56.53614306618794
