T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK),,
201.350336,0.896872149,0.281176348,22.96763507,3.898135762,69.25230751,,
201.378561,0.896851608,0.281121579,22.96141177,4.789020541,85.07958373,,
201.406622,0.896831961,0.281067116,22.95522425,4.102365131,72.88100104,,
201.434889,0.896811629,0.281012241,22.94899091,4.438514733,78.85315116,,
201.4633775,0.896791665,0.280956925,22.94270834,3.736036259,66.37336741,,
201.491759,0.896770992,0.280901804,22.93644897,4.503967316,80.01646786,,
201.5198505,0.896751157,0.280847235,22.93025317,4.047073593,71.89962264,,
201.5481365,0.896730873,0.280792277,22.92401408,4.186835074,74.38283652,,
201.576384,0.896710736,0.280737381,22.91778308,4.110562518,73.02801751,,
201.604754,0.896690482,0.280682235,22.91152466,4.092847681,72.71352736,,
201.6332,0.896670145,0.280626929,22.90524908,4.100079872,72.84224617,,
201.6616575,0.896649758,0.280571589,22.89897055,4.135924284,73.47929384,,
201.6901155,0.896629379,0.280516236,22.89269151,4.108243662,72.98774917,,
201.7186305,0.896608967,0.28046076,22.88639947,4.044521032,71.85587146,,
201.7470115,0.896588481,0.280405532,22.8801366,4.29230431,76.25828721,,
201.775267,0.896568236,0.280350537,22.87390102,4.245520566,75.42735261,,
201.8036865,0.896547905,0.28029521,22.86762883,4.114903731,73.10700241,,
201.8320675,0.8965274,0.280239946,22.86136473,4.350693612,77.2963841,,
201.8604185,0.8965071,0.280184729,22.85510684,4.199638967,74.61291613,,
201.8887235,0.896486612,0.280129589,22.84885868,4.428227902,78.67439259,,
201.916922,0.896466353,0.280074644,22.84263363,4.33404758,77.00137525,,
201.9450135,0.896445993,0.280019896,22.83643178,4.556661353,80.95672439,,
201.9734825,0.896425864,0.2799644,22.83014618,3.792174657,67.37455226,,
202.0018145,0.896404935,0.279909159,22.8238904,4.70856884,83.65614824,,
202.029818,0.896384979,0.279854546,22.81770674,4.180881048,74.28106398,,
202.058188,0.896364499,0.279799207,22.81144173,4.116255374,73.13310243,,
202.086741,0.896343988,0.279743498,22.80513588,3.825074479,67.95993798,,
202.1153815,0.896323218,0.279687606,22.79881026,3.888662311,69.0899224,,
202.1435645,0.896302555,0.279632594,22.79258527,4.377601148,77.77715223,,
202.172091,0.896282422,0.2795769,22.78628398,3.403853505,60.47670202,,
202.2007205,0.896261236,0.279520992,22.77995949,4.215628556,74.89985435,,
202.228781,0.896240928,0.279466183,22.77376028,4.142329034,73.59776014,,
202.257063,0.896220541,0.279410929,22.7675117,3.887420769,69.06896292,,
202.285502,0.896199887,0.279355355,22.76122799,3.896321472,69.22732561,,
202.3137115,0.896179247,0.279300218,22.75499456,4.177037695,74.21514564,,
202.3420545,0.8961589,0.279244808,22.74873119,3.724514058,66.17518306,,
202.370646,0.896138041,0.2791889,22.74241247,3.877153928,68.8874285,,
202.3993135,0.896117307,0.27913283,22.7360765,3.671154211,65.22753374,,
202.4274735,0.89609631,0.27907774,22.72985225,4.61910343,82.07055931,,
202.4555115,0.89607629,0.279022877,22.72365453,3.845805563,68.33109806,,
202.4838815,0.896055446,0.278967351,22.71738298,4.148404679,73.70782205,,
202.51203,0.896034917,0.278912247,22.71115995,4.157330059,73.86664007,,
202.540461,0.896014369,0.278856577,22.70487402,3.808358697,67.66640072,,
202.568976,0.895993402,0.27880073,22.69856907,4.103583373,72.91214689,,
202.597239,0.895972706,0.278745364,22.69231938,4.210953699,74.82013262,,
202.625132,0.895952081,0.278690711,22.68615107,4.681450487,83.18017063,,
202.6535135,0.895931901,0.278635088,22.67987427,3.602620496,64.0116876,,
202.682124,0.895910535,0.278579003,22.67354637,4.370788529,77.66081735,,
202.7104175,0.895889995,0.278523528,22.66728813,4.025155134,71.51978021,,
202.7388175,0.895869066,0.27846783,22.66100586,4.230724554,75.17262052,,
202.766901,0.895848344,0.278412741,22.65479316,4.448898024,79.04943421,,
202.7952215,0.895827854,0.278357175,22.64852756,3.869187392,68.74917112,,
202.823649,0.895806757,0.278301385,22.64223783,4.242336386,75.37966409,,
202.851992,0.895786084,0.278245749,22.63596632,3.916868027,69.59682448,,
202.8804305,0.895765085,0.278189913,22.62967322,4.0498118,71.95926543,,
202.908938,0.895744246,0.278133928,22.62336437,3.782671468,67.21278666,,
202.9371285,0.895723119,0.278078553,22.61712522,4.459156628,79.23323504,,
202.9655825,0.89570272,0.278022648,22.61082727,3.424790015,60.85412271,,
202.9941735,0.895681178,0.277966461,22.60449851,4.278569273,76.0249299,,
203.0221045,0.895660552,0.277911558,22.59831539,4.345437432,77.21333888,,
203.050593,0.895639956,0.277855546,22.59200837,3.581987709,63.64793556,,
203.0792605,0.89561848,0.277799169,22.58566124,4.150040357,73.74183806,,
203.10739,0.895597595,0.277743838,22.57943275,4.349684833,77.28955566,,
203.1358325,0.895576887,0.277687878,22.57313447,3.766242513,66.92258364,,
203.164061,0.895555512,0.277632326,22.5668831,4.68781441,83.29831471,,
203.1925755,0.895535095,0.277576198,22.56056791,3.42077193,60.78428699,,
203.221434,0.895513268,0.27751938,22.55417603,4.220722649,74.99899447,,
203.249453,0.895492315,0.277464202,22.54796961,4.57042213,81.2131429,,
203.277712,0.895471707,0.277408538,22.54170955,3.915103091,69.56881344,,
203.306368,0.895450371,0.27735208,22.53536104,4.027976678,71.57473541,,
203.3346695,0.895429146,0.277296306,22.52909058,4.398156718,78.15286387,,
203.362738,0.89540831,0.277240979,22.52287126,4.335945994,77.04765811,,
203.391428,0.895387405,0.277184414,22.51651372,3.532877482,62.77772419,,
203.419737,0.895365617,0.277128587,22.51024012,4.858545491,86.33455576,,
203.447962,0.895345253,0.277072912,22.50398464,3.673305771,65.27349343,,
203.4764805,0.895323562,0.277016646,22.4976636,4.513583993,80.20523385,,
203.5048735,0.895302734,0.276960613,22.49136988,3.921713178,69.68806528,,
203.5331825,0.895281204,0.276904734,22.48509428,4.717455625,83.82852007,,
203.5613195,0.895260474,0.276849181,22.47885631,4.24465368,75.42713726,,
203.589861,0.895239173,0.276792816,22.47252816,4.259587053,75.69274735,,
203.6183645,0.895217813,0.276736513,22.46620792,4.40165505,78.21754508,,
203.646624,0.895196541,0.276680678,22.45994127,4.68338052,83.22408249,,
203.6747305,0.895175518,0.276625133,22.45370805,4.675569694,83.08554881,,
203.702963,0.895154448,0.276569326,22.44744638,4.547266816,80.80584743,,
203.7313485,0.89513321,0.276513203,22.44115027,4.482064527,79.64744664,,
203.7597835,0.895111884,0.276456969,22.43484266,4.440810964,78.91461532,,
203.7882755,0.895090544,0.276400609,22.42852188,4.311466731,76.61637569,,
203.8167865,0.895069104,0.276344197,22.42219637,4.337506904,77.07936932,,
203.84529,0.895047708,0.276287787,22.415872,4.262622685,75.74889012,,
203.8737435,0.895026252,0.276231463,22.4095582,4.319430633,76.75864374,,
203.9020715,0.895004904,0.276175374,22.40327172,4.315197353,76.68366336,,
203.930476,0.894983609,0.276119119,22.39696774,4.089837022,72.67910924,,
203.958678,0.894962118,0.276063253,22.39070818,4.504313814,80.04489313,,
203.9871125,0.894941101,0.276006912,22.38439649,3.737696974,66.4217762,,
204.0153715,0.894919231,0.275950906,22.37812323,4.750232881,84.41559697,,
204.0434705,0.894898452,0.275895204,22.37188497,3.961924389,70.40692362,,
204.072157,0.894876795,0.275838323,22.36551574,3.950589705,70.2057258,,
204.1005425,0.894855101,0.275782026,22.3592128,4.388011216,77.97937331,,
204.1289925,0.894833872,0.275725587,22.352895,3.881322686,68.97523228,,
204.1574155,0.894812052,0.275669188,22.34658266,4.461914945,79.29323139,,
204.185862,0.894790836,0.275612729,22.34026456,3.893114897,69.18524137,,
204.213847,0.894768952,0.275557172,22.33404844,5.17585149,91.98127667,,
204.241877,0.894748409,0.275501513,22.32782179,3.873082809,68.82968769,,
204.2705785,0.894726428,0.275444507,22.32144542,4.251611266,75.55687528,,
204.2988495,0.894704838,0.275388342,22.31516414,4.502780256,80.02074593,,
204.327292,0.894683483,0.275331823,22.30884422,4.04600914,71.90351363,,
204.355765,0.894661604,0.275275229,22.30251697,4.466474065,79.37605002,,
204.3839595,0.894640175,0.275219176,22.29625106,4.43071306,78.74077624,,
204.412314,0.894618692,0.27516279,22.28994905,4.236100383,75.28244534,,
204.4407105,0.894596991,0.275106308,22.28363715,4.338789006,77.10764085,,
204.468981,0.894575415,0.275050062,22.2773527,4.324530164,76.85448558,,
204.497385,0.894553878,0.274993537,22.27103803,3.998790396,71.06574956,,
204.525858,0.89453207,0.27493686,22.26470745,4.041641423,71.82752399,,
204.5543885,0.8945104,0.274880056,22.25836352,3.760776269,66.83624341,,
204.5827585,0.894488475,0.274823557,22.25205473,4.127370812,73.35157336,,
204.6106745,0.894467022,0.274767949,22.24584634,4.283957997,76.13468192,,
204.639029,0.894445764,0.274711453,22.23953987,3.499198035,62.18809682,,
204.6677,0.89442361,0.274654313,22.23316244,3.817548077,67.84606844,,
204.6962225,0.894401839,0.274597455,22.22681747,3.646501646,64.80641607,,
204.724215,0.894379884,0.274541639,22.22058984,4.51565382,80.25343405,,
204.7525775,0.894358898,0.274485072,22.21427932,3.147582322,55.93987535,,
204.7813975,0.894336346,0.274427578,22.20786644,3.860334497,68.60736984,,
204.809508,0.894314629,0.274371486,22.20161085,4.073635438,72.39847079,,
204.837748,0.894293138,0.274315121,22.19532589,3.710747679,65.94928096,,
204.866068,0.894271193,0.274258583,22.18902254,4.026224103,71.55631983,,
204.8944645,0.894249551,0.274201879,22.18270159,3.702248153,65.79865149,,
204.922831,0.894227459,0.27414522,22.17638675,4.193625625,74.53195963,,
204.951056,0.894205835,0.274088829,22.17010282,4.01849543,71.41965853,,
204.9792695,0.894183932,0.274032448,22.16382088,4.316787764,76.72137814,,
205.007548,0.894162297,0.273975923,22.15752389,4.01509312,71.35965338,,
205.035971,0.894140265,0.273919095,22.15119414,4.189018041,74.45103841,,
205.0642915,0.894118378,0.273862458,22.14488663,4.209616293,74.8173729,,
205.092486,0.894096475,0.273806058,22.1386066,4.382918235,77.89771524,,
205.1206995,0.894074754,0.273749607,22.13232175,4.16370098,74.00180166,,
205.1491535,0.894052793,0.27369266,22.12598274,4.015102273,71.36097818,,
205.177588,0.89403067,0.273635738,22.11964748,4.162907849,73.98818963,,
205.205687,0.89400871,0.273579474,22.11338638,4.497598718,79.93697562,,
205.234015,0.893987078,0.273522737,22.10707367,3.922915051,69.72320283,,
205.2626595,0.893964733,0.273465352,22.10068982,4.133697074,73.4697404,,
205.290766,0.893942581,0.27340903,22.09442527,4.72303138,83.94447071,,
205.31909,0.893921043,0.273352258,22.08811166,3.877006161,68.90792504,,
205.347746,0.893898522,0.273294807,22.08172342,4.286929002,76.19393567,,
205.3763375,0.893876438,0.27323747,22.07534896,3.996971327,71.04059338,,
205.4045015,0.893853988,0.273180976,22.0690692,4.903291363,87.1494516,,
205.4324745,0.893832541,0.273124851,22.06283144,4.235651242,75.28328355,,
205.460631,0.893810359,0.273068344,22.05655216,4.590924317,81.59807314,,
205.489016,0.893788598,0.273011364,22.05022131,3.848267158,68.39847315,,
205.5175535,0.893766029,0.272954063,22.04385584,4.281663388,76.10183779,,
205.5456795,0.893744,0.272897574,22.03758155,4.337628843,77.09681232,,
205.574019,0.893722044,0.272840642,22.03125902,3.969911986,70.56126102,,
205.602263,0.893699651,0.272783888,22.02495718,4.473467823,79.51172765,,
205.630503,0.893677816,0.272727127,22.01865562,3.972146374,70.60143579,,
205.6592125,0.893655399,0.272669407,22.01224867,3.827630613,68.03301998,,
205.687514,0.893632798,0.272612494,22.00593215,4.532558579,80.56280464,,
205.715922,0.893610992,0.272555352,21.99959124,3.682611091,65.45584515,,
205.7443645,0.893588193,0.272498125,21.993242,4.46952678,79.44298435,,
205.7724405,0.893566302,0.272441622,21.98697395,4.142565476,73.63169513,,
205.80049,0.89354405,0.272385158,21.98071121,4.467747783,79.41187952,,
205.8286465,0.893522171,0.272328463,21.97442396,3.970314246,70.57048864,,
205.857619,0.89349972,0.272270111,21.96795385,3.368150465,59.8675084,,
205.886103,0.893476526,0.272212728,21.96159219,4.65621294,82.76256946,,
205.9139045,0.893454815,0.272156705,21.95538235,4.28731013,76.20569544,,
205.9423735,0.893432667,0.272099323,21.94902278,3.75589786,66.76021651,,
205.9709685,0.893409872,0.272041672,21.94263441,4.139607139,73.58080414,,
205.9993465,0.893387494,0.271984443,21.93629389,4.083295328,72.58011018,,
206.027533,0.893365011,0.271927586,21.92999552,4.426864384,78.68726825,,
206.055651,0.893342907,0.271870853,21.92371182,4.152791182,73.81587307,,
206.0841315,0.893320502,0.271813373,21.91734647,3.875332796,68.88427721,,
206.112505,0.893297793,0.271756095,21.91100439,4.250594485,75.55482543,,
206.140738,0.893275527,0.271699085,21.90469307,4.045070573,71.90184895,,
206.1689935,0.89325301,0.271642016,21.89837608,4.235065023,75.27928106,,
206.197226,0.893230679,0.271584978,21.89206359,4.120260753,73.23884818,,
206.225966,0.893208168,0.271526899,21.88563696,3.610860454,64.18432215,,
206.2541795,0.893184999,0.27146987,21.87932741,4.909342054,87.26557808,,
206.2821755,0.893163294,0.271413265,21.87306587,3.908894961,69.48244482,,
206.310698,0.89314044,0.271355581,21.86668591,4.162164562,73.98467632,,
206.3393045,0.893117868,0.271297712,21.8602865,3.801076308,67.5663664,,
206.3676705,0.893094848,0.271240315,21.85394022,4.486139662,79.74403343,,
206.3957965,0.893072628,0.271183388,21.84764699,4.082806235,72.57475845,,
206.4241395,0.89304996,0.271126007,21.84130454,4.117145444,73.18540349,,
206.452578,0.893027363,0.271068418,21.83494006,3.869840455,68.78959622,,
206.4809635,0.893004512,0.27101092,21.82858678,4.10967221,73.05304432,,
206.509337,0.892981968,0.270953432,21.82223551,3.839227111,68.24586994,,
206.537451,0.892959104,0.270896455,21.81594167,4.442194593,78.96444222,,
206.5657865,0.892936946,0.270839014,21.80959757,3.499615726,62.20936756,,
206.5943245,0.892913696,0.270781147,21.80320747,4.091428034,72.72969862,,
206.6226525,0.892891182,0.270723691,21.7968637,3.72078003,66.14123521,,
206.651171,0.892868237,0.270665833,21.7904766,3.808964764,67.70904761,,
206.679476,0.892845385,0.270608393,21.78413664,4.000308025,71.11064491,,
206.707781,0.892822752,0.270550938,21.77779601,3.799579314,67.54265574,,
206.735983,0.892799869,0.270493677,21.77147777,4.139650332,73.58811973,,
206.764414,0.89277737,0.270435936,21.76510755,3.503430964,62.27863039,,
206.793036,0.892754087,0.270377791,21.75869384,3.888428318,69.12275477,,
206.8212955,0.892731249,0.270320367,21.75236067,4.015221342,71.3769301,,
206.849585,0.892708518,0.270262867,21.7460201,3.908081261,69.47257478,,
206.877699,0.8926856,0.270205709,21.73971819,4.323800761,76.86292544,,
206.9060805,0.892663121,0.270147991,21.73335563,3.58452678,63.72128225,,
206.9349655,0.892639739,0.270089234,21.72687948,3.64279974,64.75740554,,
206.9632745,0.892616414,0.270031633,21.72053178,4.374635333,77.7673747,,
206.991263,0.892593932,0.269974669,21.71425526,4.105499705,72.98322144,,
207.019358,0.892571094,0.269917473,21.70795418,4.267312776,75.86001208,,
207.0478575,0.892548408,0.269859438,21.70156168,3.592552707,63.8650165,,
207.0763265,0.892524883,0.26980145,21.69517532,4.304739102,76.52585015,,
207.10446,0.892502214,0.26974413,21.68886352,4.017051335,71.41182637,,
207.1325365,0.892479201,0.26968691,21.68256383,4.387187804,77.99206382,,
207.160891,0.892456594,0.269629109,21.67620105,3.664694212,65.14834267,,
207.18965,0.892433096,0.269570467,21.66974679,3.8346415,68.16977517,,
207.218024,0.892409799,0.269512594,21.66337822,4.159599106,73.94690719,,
207.246241,0.892386896,0.269455026,21.65704418,4.003615352,71.17415523,,
207.2748245,0.892363822,0.269396695,21.65062716,3.621975429,64.38977851,,
207.30321,0.892340288,0.269338752,21.64425387,4.254208692,75.62957647,,
207.3312595,0.892317505,0.269281479,21.63795532,4.082916928,72.58466071,,
207.3595375,0.892294488,0.269223724,21.63160475,3.969406338,70.56694363,,
207.3878425,0.892271299,0.269165899,21.6252474,4.078840412,72.51267156,,
207.416285,0.892248206,0.269107777,21.61885845,3.818180017,67.87893873,,
207.444632,0.89222476,0.269049834,21.61249023,4.2395387,75.37003096,,
207.4729485,0.89220179,0.268991938,21.60612815,3.887650549,69.11443389,,
207.50165,0.892178361,0.268933238,21.59967882,3.779847099,67.19813691,,
207.530081,0.892154727,0.268875076,21.59328955,4.354332831,77.41160534,,
207.558165,0.892131709,0.268817608,21.58697754,4.330313348,76.98483972,,
207.58647,0.892108612,0.268759672,21.58061513,4.092058681,72.74936139,,
207.614794,0.892085198,0.268701682,21.57424773,4.316679517,76.74296714,,
207.6431985,0.892062037,0.268643511,21.5678615,3.970250853,70.58431098,,
207.6717365,0.892038457,0.26858505,21.56144451,4.09843178,72.86339479,,
207.700003,0.892015044,0.268527129,21.55508784,4.301924786,76.48142126,,
207.7285025,0.891991879,0.268468715,21.54867803,3.763714336,66.91311504,,
207.756945,0.891968048,0.268410402,21.54228029,4.387064788,77.99559915,,
207.7849945,0.891944943,0.268352879,21.53597023,4.335132196,77.07256837,,
207.813204,0.891921728,0.268295012,21.52962344,4.216878676,74.97043604,,
207.841421,0.891898327,0.268237114,21.52327423,4.36594005,77.62080524,,
207.8696425,0.891875066,0.26817919,21.51692326,4.2311758,75.22512043,,
207.8981345,0.891851624,0.268120695,21.51051068,3.986349995,70.87265591,,
207.9265155,0.891827882,0.268062412,21.50412232,4.353449774,77.39952132,,
207.9548665,0.891804591,0.268004175,21.49773997,3.990601629,70.94872014,,
207.983069,0.891780865,0.267946226,21.49139031,4.546359884,80.82978942,,
208.011359,0.891757787,0.267888082,21.48502019,3.889375982,69.14949546,,
208.0399845,0.891733883,0.267829231,21.47857377,4.072879547,72.41226346,,
208.068358,0.891710214,0.267770883,21.47218333,4.167299655,74.09121948,,
208.096682,0.891686694,0.26771262,21.46580329,4.077481676,72.49457117,,
208.1251625,0.891663074,0.267654019,21.45938723,3.935738481,69.97471896,,
208.153372,0.89163926,0.267595959,21.45303146,4.464367749,79.37364802,,
208.1814865,0.891616058,0.267538079,21.44669635,4.085958016,72.64600286,,
208.2099175,0.891592368,0.26747953,21.44028915,4.050869674,72.0223945,,
208.2381655,0.891568605,0.267421343,21.43392244,4.357033422,77.46608866,,
208.26628,0.891545187,0.267363414,21.42758505,4.251141985,75.58363832,,
208.2947605,0.891521613,0.267304715,21.42116439,3.889056137,69.14612712,,
208.3234315,0.891497549,0.267245607,21.4147,4.041129873,71.85019173,,
208.3515455,0.891473622,0.26718763,21.40836043,4.723743251,83.98715206,,
208.3797095,0.891450457,0.267129535,21.40200882,4.056179929,72.11825871,,
208.408419,0.891426412,0.267070297,21.3955334,4.062201126,72.22556055,,
208.4368425,0.891402298,0.267011633,21.3891217,4.520367734,80.37199147,,
208.464957,0.891378698,0.26695359,21.38277894,4.520983015,80.38319927,,
208.493319,0.891355069,0.26689502,21.37637956,4.185196133,74.41314997,,
208.522009,0.891331019,0.266835756,21.36990537,4.037008793,71.77861069,,
208.550318,0.891306803,0.266777262,21.36351638,4.654657753,82.76077833,,
208.5785395,0.89128336,0.266718933,21.35714635,4.123503718,73.3169954,,
208.607058,0.891259257,0.266659973,21.35070849,4.246541412,75.50489425,,
208.6350765,0.891235279,0.26660203,21.34438272,4.830998898,85.8970254,,
208.66297,0.891211985,0.26654433,21.33808441,4.408602535,78.38691491,,
208.6911915,0.891188184,0.266485935,21.33171126,4.336209693,77.0999967,,
208.7194965,0.891164302,0.26642735,21.32531845,4.247337524,75.52005894,,
208.7480915,0.891140325,0.266368148,21.31885935,3.913516707,69.58477309,,
208.776629,0.891115918,0.266309049,21.31241242,4.353695055,77.41168217,,
208.8047815,0.891092004,0.26625073,21.30605168,4.51371886,80.25728407,,
208.832972,0.891068214,0.266192316,21.29968156,4.368370937,77.67315046,,
208.8615095,0.8910442,0.266133166,21.29323222,4.058983864,72.17224465,,
208.8899825,0.891019786,0.266074133,21.28679664,4.438366427,78.91826256,,
208.918162,0.890995847,0.266015691,21.2804266,4.420289896,78.59710908,,
208.946513,0.890971897,0.265956877,21.27401699,4.152049438,73.827779,,
208.975024,0.890947631,0.265897714,21.26757039,4.142487429,73.6580069,,
209.0036685,0.890923374,0.265838257,21.26109277,3.923421831,69.76301671,,
209.031916,0.890898845,0.265779607,21.25470412,4.666208315,82.97090647,,
209.060347,0.890875228,0.265720559,21.24827316,3.665872808,65.18393552,,
209.088885,0.890850351,0.265661272,21.24181716,4.475926696,79.58800713,,
209.116568,0.890826517,0.265603745,21.23555379,4.753719571,84.52781815,,
209.144787,0.890803064,0.265545087,21.22916835,3.67331694,65.31696038,,
209.173237,0.890778279,0.265485932,21.22272981,4.426428975,78.70866401,,
209.2014565,0.890754397,0.265427239,21.21634262,4.040106606,71.83950488,,
209.22959,0.89072997,0.265368708,21.20997408,4.618304686,82.12106021,,
209.258225,0.8907062,0.265309117,21.20349118,3.444743419,61.25341867,,
209.287272,0.890680878,0.26524865,21.19691414,4.091209208,72.74893679,,
209.315529,0.890656365,0.265189811,21.19051514,4.534071785,80.62408939,,
209.343634,0.890632362,0.265131271,21.18414975,4.334276955,77.07163113,,
209.3717105,0.890608075,0.265072774,21.17778999,4.600192333,81.80038379,,
209.400103,0.890584085,0.265013601,21.17135782,3.922812049,69.75547955,,
209.428471,0.890559218,0.264954462,21.16493036,4.639700316,82.50347362,,
209.456761,0.890535236,0.264895469,21.15851974,4.027838798,71.62355236,,
209.4849,0.890510467,0.264836773,21.1521425,4.865952626,86.52729308,,
209.5129035,0.89048671,0.264778343,21.14579515,4.226907668,75.16392672,,
209.5414165,0.890462138,0.264718833,21.13933147,4.150917316,73.81289972,,
209.569796,0.890437466,0.264659584,21.13289721,4.359335944,77.51932837,,
209.5983585,0.890413089,0.264599936,21.12642059,3.82152751,67.95605226,,
209.627152,0.890388063,0.264539787,21.11989073,3.95457509,70.32220482,,
209.655417,0.890363249,0.264480725,21.11347986,4.46656512,79.42693364,,
209.6835085,0.890339102,0.264422008,21.10710751,4.142159176,73.65841607,,
209.7117525,0.890314552,0.264362955,21.10069972,4.225739219,75.14494265,,
209.740227,0.890290105,0.264303403,21.09423878,3.813579122,67.81586609,,
209.7686275,0.890265118,0.264243988,21.08779377,4.320927014,76.83816144,,
209.7968735,0.890240763,0.264184878,21.08138296,4.024450862,71.56622973,,
209.8250315,0.890216008,0.264125936,21.07499127,4.451222774,79.15572121,,
209.8533635,0.89019177,0.264066612,21.06855923,3.795398983,67.49349182,,
209.8818385,0.890166675,0.264006971,21.06209385,4.24213548,75.43805508,,
209.9101985,0.890142151,0.263947553,21.05565372,3.941433039,70.09089153,,
209.93878,0.89011722,0.263887653,21.04916241,3.953727674,70.30977023,,
209.9673235,0.890092272,0.263827815,21.04267884,4.012870507,71.36176202,,
209.995724,0.89006737,0.263768259,21.03622688,4.171283853,74.17911535,,
210.024161,0.890042635,0.263708608,21.02976576,4.000984433,71.15087669,,
210.052674,0.890017631,0.263648781,21.02328648,4.107651006,73.048016,,
210.080996,0.889992726,0.263589336,21.01684972,4.270797909,75.94958264,,
210.1090395,0.889968019,0.263530459,21.0104754,4.464445541,79.39357701,,
210.1373615,0.889943565,0.263470979,21.0040369,3.838187099,68.25672787,,
210.1660005,0.889918333,0.263410815,20.99752544,3.958749648,70.40100562,,
210.1944565,0.889893285,0.263351018,20.99105469,4.043397756,71.90660474,,
210.2227215,0.889868336,0.263291605,20.9846265,4.224380412,75.12540389,,
210.25112,0.889843587,0.263231893,20.97816705,3.895705284,69.28055914,,
210.2794995,0.889818366,0.263172203,20.97171104,4.29477588,76.37782459,,
210.3078695,0.889793612,0.263112515,20.96525629,3.973943725,70.67242299,,
210.336056,0.88976837,0.263053195,20.95884241,4.651291672,82.71862804,,
210.364378,0.889743903,0.262993573,20.95239681,3.878771098,68.980349,,
210.3929695,0.889718383,0.262933364,20.94588896,4.308271521,76.618881,,
210.421263,0.889693403,0.262873766,20.93944805,4.267652934,75.89677447,,
210.449488,0.889668371,0.262814294,20.93302184,4.363743237,77.6059284,,
210.4780985,0.889643475,0.262753991,20.92650694,3.701956607,65.83677342,,
210.5063825,0.889617723,0.262694358,20.92006549,4.778754147,84.98717444,,
210.53455,0.889593367,0.262634953,20.91364968,3.844775985,68.3771863,,
210.56345,0.889567782,0.262573985,20.90706609,3.805838571,67.68494331,,
210.5919365,0.889542089,0.262513871,20.90057578,4.458450029,79.29158688,,
210.620095,0.8895172,0.262454431,20.89415929,4.297814088,76.43500785,,
210.648051,0.889492051,0.2623954,20.88778806,4.801858114,85.399531,,
210.676064,0.889467484,0.262336232,20.88140295,4.260518484,75.77223412,,
210.7046935,0.889442196,0.262275743,20.87487639,3.9559356,70.35554975,,
210.7333035,0.889416494,0.262215276,20.86835335,4.259093163,75.74741153,,
210.7613755,0.889391201,0.262155929,20.86195206,4.650991592,82.71755558,,
210.7897265,0.88936642,0.262095973,20.85548623,3.843612277,68.3586072,,
210.818337,0.889340591,0.262035451,20.84896028,4.26706978,75.89005869,,
210.846457,0.889315308,0.261975947,20.8425453,4.526008686,80.49557582,,
210.8750765,0.889290317,0.261915368,20.83601543,3.640788117,64.75205334,,
210.903639,0.889264101,0.261854891,20.82949763,4.638087803,82.48948929,,
210.9313645,0.889239173,0.261796169,20.82316992,4.786542834,85.13008436,,
210.959725,0.889214418,0.261736083,20.81669637,3.760040268,66.87366253,,
210.988173,0.889188313,0.261675794,20.8102019,4.632919684,82.3984209,,
211.016543,0.889163362,0.261615651,20.80372431,3.813643917,67.82749191,,
211.045018,0.889137358,0.261555267,20.7972218,4.403652752,78.32135462,,
211.073157,0.88911218,0.261495577,20.79079508,4.18108646,74.36314731,,
211.101555,0.88908674,0.261435319,20.78430828,3.994435526,71.04369368,,
211.130022,0.889061058,0.261374897,20.77780476,4.050352943,72.03847222,,
211.158604,0.889035454,0.261314211,20.77127402,3.799908574,67.58437264,,
211.186953,0.889009524,0.261254001,20.76479556,4.316889946,76.77955989,,
211.2150825,0.888984302,0.261194239,20.75836633,4.040919657,71.87144032,,
211.2433955,0.888958728,0.261134069,20.75189422,4.032896971,71.72899748,,
211.271651,0.888933135,0.261074002,20.7454343,4.108576221,73.07527876,,
211.2999635,0.888907627,0.261013796,20.7389604,3.950588063,70.26553895,,
211.328295,0.888881891,0.26095353,20.73248121,4.092761993,72.79451017,,
211.35681,0.888856309,0.260892855,20.72595908,3.753860449,66.76698659,,
211.3851515,0.888830201,0.260832531,20.71947569,4.406883143,78.38206333,,
211.413029,0.888804893,0.260773176,20.71309749,4.447008899,79.09602102,,
211.4413395,0.888779588,0.26071288,20.70661928,3.841755522,68.33101418,,
211.469759,0.888753454,0.260652333,20.70011517,4.293357551,76.36365573,,
211.497986,0.888727911,0.260592178,20.69365414,4.099672525,72.9189357,,
211.526249,0.888702088,0.260531927,20.68718392,4.248160365,75.5602802,,
211.5548305,0.88867644,0.260470978,20.6806398,3.681897418,65.48862349,,
211.5832695,0.888649995,0.260410314,20.67412733,4.459025717,79.31140953,,
211.611773,0.888624567,0.260349493,20.66759911,3.620984485,64.40563591,,
211.6403545,0.888597963,0.260288487,20.66105204,4.361302044,77.57376954,,
211.668408,0.888572353,0.260228589,20.65462495,4.331022486,77.03545704,,
211.6968255,0.888546673,0.260167894,20.64811349,3.917374043,69.67817716,,
211.725079,0.888520356,0.260107531,20.64163863,4.666431415,83.00191883,,
211.75343,0.888494938,0.26004694,20.63514045,3.89981197,69.36628324,,
211.781916,0.888468401,0.259986042,20.62861033,4.575759353,81.38970088,,
211.810276,0.888442695,0.259925394,20.62210811,4.134008917,73.53247743,,
211.838501,0.888416348,0.259865016,20.61563587,4.796472411,85.31614946,,
211.8667355,0.888390849,0.259804598,20.60916046,4.12997029,73.46115129,,
