T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK)
181.500094,0.9118591140610304,0.31764836337309016,27.333688169747195,3.8282390215622564,67.86789001051521
181.528048,0.9118453124672184,0.3175987478921345,27.32743170496726,3.9152894727330643,69.41133865463517
181.556582,0.9118315730633108,0.3175481010932818,27.321046130258367,3.0343154505884327,53.79334366074443
181.5851195,0.9118171899941098,0.3174974461707131,27.31466047925007,3.916219990499151,69.42824050022224
181.6132375,0.9118034373324052,0.3174475339897605,27.308369386655624,3.6124384184091363,64.04286925148863
181.6417335,0.9117894578775624,0.31739694890047976,27.301994417223536,3.416040990672088,60.56122735511366
181.670069,0.9117753224491496,0.31734664679287594,27.29565604733154,3.8641290246305537,68.50534741623436
181.6983165,0.9117614914676496,0.317296498973932,27.28933804848293,3.5637735522977447,63.18066746504686
181.7264045,0.911747432898162,0.3172466323892087,27.283056401947103,4.1191870575862435,73.02757368974851
181.754515,0.9117337496875084,0.31719672392176734,27.276770398165315,3.5542137216699685,63.011547534051935
181.7830295,0.9117196589458636,0.31714609618340184,27.27039474056782,3.5551764342146988,63.028799079100374
181.8115065,0.911705566604025,0.31709553300841686,27.26402815709536,3.602914367916951,63.875318645721876
181.84018550000002,0.9116915028262108,0.31704460911358184,27.257617106967164,3.296186169960293,58.437569803621635
181.86848300000003,0.9116772004919124,0.3169943605963025,27.251292020378454,4.170235934204966,73.9336756797541
181.896342,0.9116635041369124,0.31694488874688065,27.24506560683565,3.9234937283284843,69.55940731357002
181.9241625,0.9116496257535516,0.31689548328516515,27.23884844874245,4.244693036429472,75.25414669256182
181.9525285,0.911635957878669,0.31684510703757424,27.232510053372284,3.194404791741932,56.63375482888404
181.981608,0.91162152920901,0.316793461493804,27.226012924095915,3.2808066440050463,58.1657505192153
182.01011499999998,0.9116071442763468,0.316742830575241,27.219644390471267,4.033922281463624,71.51802199308902
182.03824049999997,0.9115932726407714,0.3166928751419121,27.21336174671051,3.8444034165694374,68.15820943271385
182.0665265,0.9115792557165986,0.316642632524994,27.207043911808785,3.8208028940139407,67.73998712424469
182.09470950000002,0.9115652149014306,0.3165925707425081,27.200749740147543,3.996489253057905,70.8549797390501
182.1229805,0.9115512901310456,0.3165423505068384,27.194436572923202,3.71554805290657,65.87427797817645
182.1512015,0.9115371518535464,0.3164922169412638,27.188135226274948,4.095429770798116,72.60954637686187
182.179373,0.9115232667153824,0.3164421691551561,27.181845583285536,3.7963068462560035,67.30646806858664
182.207537,0.9115091674458602,0.31639213252667486,27.175558263143035,4.1136982948896055,72.93385719117282
182.23597949999998,0.9114952797727294,0.3163415988981728,27.169209426874197,3.436126615892218,60.92102040631953
182.26459,0.911480893401617,0.31629076452788263,27.16282375354197,3.8995397757801706,69.13733537972551
182.292952,0.911466828495196,0.3162403694372721,27.156494198529742,3.8070457977189616,67.49764888130974
182.3218215,0.9114526788803416,0.3161890702804363,27.150052052224712,3.231586861336291,57.29512376980968
182.3503365,0.9114380985162072,0.3161383987406303,27.14368967088116,4.303875940132517,76.30672959816408
182.37823350000002,0.9114242914636316,0.3160888231640836,27.137465812464438,4.062731105278124,72.03149299457844
182.40658050000002,0.9114103161076204,0.3160384456213841,27.13114219720224,3.660758319591116,64.90477612274859
182.4353815,0.9113960506780028,0.3159872588799181,27.124717961710655,3.4243291712338313,60.71309670646399
182.46373599999998,0.9113816124978148,0.31593686334341275,27.118393966312755,4.259046986948319,75.51279963927158
182.491873,0.9113677818024836,0.31588685206938005,27.112119112032588,3.6690242240503252,65.05189787566599
182.52018950000001,0.9113535500707296,0.3158365194128594,27.105804860504627,3.94092913292934,69.87298188272463
182.54859,0.9113395301795632,0.315786035078793,27.099472514159793,3.4912550361823897,61.900405058908454
182.5769525,0.9113252041698008,0.3157356159130059,27.09314927457632,3.9254500422177694,69.59894111970101
182.60526900000002,0.9113112119393956,0.3156852761335457,27.086836920674884,3.477340846468354,61.65406268013993
182.6338525,0.9112969213774424,0.3156344592612115,27.0804656836157,3.475910814613033,61.62888836801263
182.6625125,0.9112826520071484,0.31558350391619483,27.074078035328355,3.3125571036811112,58.7327530369983
182.69119899999998,0.9112682743618176,0.31553249896710833,27.067685121234746,3.403354317538812,60.34279558912065
182.71965999999998,0.9112539678716468,0.3154818924847158,27.061343092160485,3.6026342517494543,63.87629261230792
182.7476825,0.911239805162738,0.31543206327653933,27.055099387643548,4.013605790805174,71.16320342943948
182.775694,0.911225927036328,0.31538225121287844,27.048858739784837,3.629853068120463,64.35926378710741
182.80429700000002,0.9112117650156166,0.31533138479540035,27.042486935497475,3.234379317909032,57.34746779253623
182.832831,0.9111972842249588,0.31528063854765703,27.036131127669865,3.7930916656408753,67.25396649276793
182.8613455,0.9111831807915384,0.3152299244341318,27.02978028567691,3.3310334326547126,59.06154803286935
182.8900055,0.911168708768308,0.3151789489649855,27.023397662466195,3.6531960128678773,64.77390575294501
182.9182075,0.9111544489125468,0.3151287855701423,27.01711764637854,4.008083978422957,71.06654104361286
182.946722,0.9111404255380112,0.3150780637533452,27.010768656079808,3.258677122633995,57.77912579990545
182.9753705,0.9111258415260776,0.3150271009570243,27.004390448695673,3.84474630218535,68.17083261826247
183.003584,0.9111116731430462,0.314976909402132,26.99810969299476,3.884891392492432,68.88284065258226
183.0320835,0.9110975150842684,0.3149262064428597,26.991765876770913,3.49479029266015,61.96615604328221
183.060656,0.91108304885453,0.31487537096021295,26.985406422221708,3.8465966641245326,68.20423757813303
183.08878950000002,0.9110688068250444,0.31482531392883595,26.9791452730362,4.1846281425706815,74.19810815780295
