T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK)
271.5,0.08199999999999999,5.244825244341697,4.280288894168834,0.1773063241049624,76.91256421490206
272.5,0.08199999999999999,5.244825244341697,4.279624520990821,0.11942003210038464,76.90062608502812
273.5,0.08199999999999999,5.244825244341697,4.279319192853486,0.1611477872472424,76.89513963994229
274.5,0.08199999999999999,5.244825244341697,4.277472973253219,0.2174463108903657,76.86196489705196
275.5,0.08199999999999999,5.244825244341697,4.275153972699213,0.23097143279094018,76.82029474734142
276.5,0.08199999999999999,5.244825244341697,4.273744556349696,0.22311151744087168,76.79496892748018
277.5,0.08199999999999999,5.244825244341697,4.273609978571437,0.18822430125669082,76.79255069771388
278.5,0.08199999999999999,5.244825244341697,4.2750286678606875,0.18502699214716928,76.81804314314418
279.5,0.08199999999999999,5.244825244341697,4.2788084432796305,0.21092826375812135,76.88596197451638
280.5,0.08199999999999999,5.244825244341697,4.284311445028833,0.21939197262147483,76.98484548118502
281.5,0.08199999999999999,5.244825244341697,4.2889260209015685,0.18814802396724054,77.06776485226294
282.5,0.08199999999999999,5.244825244341697,4.291275475719582,0.15926125931437266,77.10998223502106
283.5,0.08199999999999999,5.244825244341697,4.291419233603618,0.18857832145907566,77.1125654222219
284.5,0.08199999999999999,5.244825244341697,4.289698624272867,0.23253596625560824,77.08164777182209
285.5,0.08199999999999999,5.244825244341697,4.286632059321322,0.23316045580824,77.02654462818238
286.5,0.08199999999999999,5.244825244341697,4.284474540938613,0.1945322473269873,76.98777615361026
287.5,0.08199999999999999,5.244825244341697,4.284230759432018,0.15927538672918543,76.98339564069535
288.5,0.08199999999999999,5.244825244341697,4.285434052696967,0.15019037387931916,77.00501763229406
300.5,0.08199999999999999,5.244825244341697,4.298765720138788,0.2058212606665966,77.24457452986881
301.5,0.08199999999999999,5.244825244341697,4.298559013935872,0.24655888248242647,77.24086022354545
302.5,0.08199999999999999,5.244825244341697,4.295885770103278,0.30674608501963435,77.19282467196936
303.5,0.08199999999999999,5.244825244341697,4.294461870175738,0.32030590585682567,77.16723859651502
304.5,0.08199999999999999,5.244825244341697,4.2955096142199185,0.30898636170545063,77.18606552223693
305.5,0.08199999999999999,5.244825244341697,4.2965131415837545,0.2933749720160488,77.20409791788144
306.5,0.08199999999999999,5.244825244341697,4.298393224182068,0.29488492626348284,77.23788114540356
307.5,0.08199999999999999,5.244825244341697,4.304125607992855,0.29725287239953707,77.34088642118115
308.5,0.08199999999999999,5.244825244341697,4.310676416348564,0.2989566407912337,77.4585979777549
309.5,0.08199999999999999,5.244825244341697,4.313058788167326,0.3178553922183888,77.50140684650765
310.5,0.08199999999999999,5.244825244341697,4.313397351643117,0.34435745086165537,77.50749049780234
