cp(J/gK),T(K),X
17.43356401168313,175.148154,0.32890293526329034
16.715856044831853,175.197123,0.3288161015527457
15.99506877293179,175.2461685,0.3287291367582658
15.998779707277972,175.29465349999998,0.32864317022121436
14.60300486900434,175.3432375,0.32855703246525025
14.597165415878697,175.391955,0.3284706622698203
13.787538641323621,175.4403365,0.32838489189151
12.872882907053958,175.489237,0.32829820553153904
12.633029878012495,175.5382255,0.3282113672189434
12.057398613624011,175.5870845,0.3281247624099309
11.517112780115985,175.6360345,0.3280380001685938
11.452487451048372,175.6846525,0.32795183013601775
10.599425969603773,175.7333855,0.32786545994543587
10.38835622501739,175.7822825,0.3277788027010757
9.971626264373668,175.8309885,0.3276924874618681
9.492569551475407,175.8799195,0.32760577692554466
9.16874634947996,175.92886950000002,0.32751903608611366
9.09224836934143,175.97748,0.3274329001002043
8.565248357341565,176.02610249999998,0.32734674600782215
8.284249456181687,176.074862,0.3272603522538283
7.947039167114714,176.123648,0.3271739145588527
7.80704089443512,176.17231600000002,0.32708768885334144
7.64386057110318,176.2206825,0.3270020001278806
6.706835045964067,176.269812,0.3269149624139405
6.9928174699606975,176.31914,0.3268275757764086
6.980434499808921,176.3675715,0.32674177991436004
6.425847734604675,176.41607900000002,0.3266558519084326
6.541342641344785,176.464594,0.32656991302815813
5.834546662869082,176.513365,0.32648352302227235
6.166378347367326,176.5621095,0.3263971822296079
5.651173616393692,176.610594,0.32631130414668186
5.388687615126588,176.6595825,0.32622453547489716
5.457440454999326,176.7084605,0.32613796456372357
5.230432302414451,176.757109,0.3260518020794818
5.018330033763283,176.805956,0.32596528989869333
5.094274369148379,176.854582,0.3258791709098878
4.788998594646916,176.903143,0.3257931687340916
4.69936753126445,176.95189499999998,0.3257068299185182
4.6762453929569645,177.000441,0.3256208574619902
4.391463580430947,177.04908949999998,0.32553470494255404
4.396049841883438,177.0977155,0.32544859364927614
4.353139074797539,177.1461625,0.3253628006391629
4.003377412594973,177.1948955,0.3252765023859397
4.069235934564761,177.24365849999998,0.32519015215664215
4.000268933439653,177.29222299999998,0.3251041544975226
4.027525023549202,177.340567,0.32501854827438603
3.938491071320115,177.388739,0.32493324751602054
3.7034131090819145,177.437159,0.32484750843074117
3.5255170065623855,177.4858845,0.32476122913710165
3.8012850595940697,177.53432350000003,0.3246754578249493
3.428716071253536,177.5826935,0.3245898092807656
3.3136371878900635,177.6315215,0.32450335027690497
3.33101296237075,177.6802925,0.3244169926439975
3.2041588356847934,177.7290365,0.32433068318213887
3.5466053734700735,177.777342,0.3242451504391815
3.145847717559699,177.82555250000001,0.3241597861118241
2.9158152209794475,177.8745065,0.3240731054293535
3.2562350006520195,177.92310550000002,0.32398705338113026
2.951496556132979,177.971476,0.3239014059017197
3.1605092170791167,178.0199455,0.3238155830252484
2.937933247439682,178.0682815,0.3237299963537509
2.9822325440705186,178.1166595,0.3236443350609194
2.752048205332457,178.165213,0.3235583626849042
2.905721532013717,178.21376650000002,0.32347238990069704
2.8526433992589775,178.262133,0.3233867477523003
2.78461511829677,178.3105835,0.32330095630817823
2.7129275100474115,178.35905300000002,0.32321513058658713
2.7591545257747225,178.4074655,0.32312940508723126
2.574757586757583,178.456019,0.3230434291278841
3.1057538146420254,178.50401549999998,0.3229584386257833
2.3014043399108117,178.55228649999998,0.32287296112346087
2.664138146648383,178.60109549999999,0.32278652992021484
2.585126863707015,178.64944300000002,0.3227009148577417
2.6164917543149024,178.697802,0.3226152782752002
2.5735162745738895,178.746119,0.3225297148398857
2.4639532857823374,178.7946455,0.322443779095205
2.4621621049074993,178.84331350000002,0.3223575913730127
2.9126220947098758,178.8912795,0.32227264540495076
2.280354497712284,178.9393905,0.3221874411381222
2.347800595578587,178.9882875,0.3221008432466532
2.523844183612337,179.0368145,0.32201489894171875
2.1354725671988106,179.085551,0.32192858182616985
2.3568148373752122,179.134524,0.3218418439799307
2.560413715280553,179.182822,0.32175629974404363
2.3924596327417302,179.2310165,0.32167093686431975
2.397011562817376,179.2794475,0.32158515304569235
1.987525304983869,179.3284475,0.3214983592182444
2.5089410463219317,179.37722250000002,0.3214119616981406
2.198025315844248,179.425589,0.3213262854971373
2.486365031615266,179.47396300000003,0.32124059366958774
2.1751304963862794,179.5224515,0.32115469658870327
2.125041949208944,179.57142449999998,0.3210679386818377
1.9959453288977131,179.620577,0.3209808601427211
2.475599493947636,179.6691995,0.3208947178744271
2.214675446041184,179.717509,0.32080912742397094
2.0737837810246704,179.76637499999998,0.32072254819437523
2.092076959920401,179.8153175,0.3206358305046564
2.258212578530422,179.864016,0.3205495421662297
1.9602513689644678,179.91292399999998,0.3204628795559312
2.351238967894212,179.961649,0.32037653808809186
2.0147383110588946,180.01026000000002,0.320290395448479
2.1996964860598998,180.0590155,0.3202039934773387
2.2807674737533206,180.1074085,0.32011823060285527
2.1673639586779094,180.155859,0.32003236245281613
2.026467384350532,180.2046455,0.3199458953310805
2.261997001727725,180.25337100000002,0.319859532760664
1.9987138857572662,180.3021415,0.3197730867920714
2.22531145609305,180.350859,0.31968673105830886
1.8332498709180098,180.3998705,0.31959985037197036
2.2856849593690645,180.448874,0.3195129799683723
1.974167083502058,180.497603,0.31942659224238945
2.1973129060955365,180.5463665,0.319340139348521
2.1028352019851133,180.594893,0.3192541025819922
2.019020444358359,180.6437325,0.31916750671839345
2.1737244338974584,180.69244650000002,0.3190811291522224
2.0157395009951413,180.741164,0.3189947410892773
1.9328510831249692,180.79030849999998,0.31890759142939773
2.0962904505703612,180.83930800000002,0.3188206944081739
