cp(J/gK),T(K),X
36.87071469111691,180.8163895,0.31886133925122967
36.26332194840834,180.8649085,0.31877529198835014
37.60633356782108,180.913851,0.3186884890881847
37.687929221401376,180.9627975,0.31860167442969306
39.320018764723265,181.01161050000002,0.31851509183716253
38.77564887454129,181.0606105,0.3184281727391219
40.88028878375162,181.109576,0.3183413099495632
41.36149724047213,181.15796899999998,0.3182554578772338
42.36749029179671,181.2063775,0.3181695733879924
42.39140479968393,181.2550415,0.31808323057035626
43.24728343819631,181.3040375,0.31799629352915476
44.39177630317084,181.3528125,0.31790974340112804
44.86691824880499,181.4015415,0.3178232696234759
45.376577075841205,181.4505185,0.3177363503626373
46.54080261453997,181.499415,0.31764956850587095
46.84681360776145,181.5482885,0.31756282194662333
47.49477857099123,181.5973415,0.3174757511641789
