index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
9625,170344.8,217.071269,211.347918,-16.853436,-16.949471,0.8455416604052046,1.2597319992702083e-07
9626,170362.5,217.100012,211.378771,-16.866808,-16.956884,0.845502777530078,1.2607930421904e-07
9627,170380.2,217.128798,211.408659,-16.87883,-16.960964,0.8454650795669483,1.261822533682455e-07
9628,170397.9,217.15845,211.438376,-16.855125,-16.933285,0.8454275667579708,1.2628477197296206e-07
9629,170415.6,217.188158,211.469019,-16.843295,-16.922838000000002,0.8453888530972106,1.2639065216646372e-07
9630,170433.3,217.217944,211.499026,-16.79557,-16.873520000000003,0.8453509114776981,1.2649449865342888e-07
9631,170451.0,217.247019,211.528857,-16.772468,-16.847834,0.8453131614853321,1.2659789766500396e-07
9632,170468.7,217.276305,211.558882,-16.740432,-16.841375,0.8452751348224962,1.2670213189736046e-07
9633,170486.4,217.3058,211.589369,-16.725845,-16.844032,0.8452364909888902,1.2680813737953045e-07
9634,170504.1,217.33412,211.619047,-16.725976,-16.879648,0.845198841536977,1.269114922597403e-07
9635,170521.8,217.36381,211.649206,-16.726682,-16.900963,0.8451605504413051,1.270166869460354e-07
9636,170539.5,217.392748,211.679617,-16.727776,-16.910767,0.8451219072462564,1.2712292901673194e-07
9637,170557.2,217.421591,211.709971,-16.738989,-16.919587,0.8450833042369185,1.2722914072282876e-07
9638,170574.9,217.45003,211.740035,-16.749022,-16.927228,0.8450450382340072,1.2733450399649016e-07
9639,170592.6,217.479372,211.770274,-16.759245,-16.937438,0.8450065175090615,1.2744064858960513e-07
9640,170610.3,217.508597,211.799777,-16.777034,-16.948871,0.8449689033977651,1.2754437128670304e-07
9641,170628.0,217.53744,211.829688,-16.789846,-16.949581000000002,0.8449307378534983,1.2764969342660137e-07
9642,170645.7,217.56605,211.85929,-16.791168,-16.955053,0.8448929355435619,1.2775408997356408e-07
9643,170663.4,217.594717,211.889487,-16.777791,-16.940871,0.8448543415409225,1.2786075181958623e-07
9644,170681.1,217.622942,211.920302,-16.767564,-16.923499,0.8448149244575046,1.2796977172380153e-07
9645,170698.8,217.651049,211.950037,-16.771857,-16.936894000000002,0.8447768569846148,1.2807513782853164e-07
9646,170716.5,217.67943,211.97962,-16.760891,-16.941566,0.8447389529907419,1.2818012956605784e-07
9647,170734.2,217.708075,212.01055,-16.750068,-16.969754,0.8446992898780384,1.2829007645098756e-07
9648,170751.9,217.737364,212.039614,-16.733578,-16.974244000000002,0.8446619886168258,1.2839355345573011e-07
9649,170769.6,217.766222,212.069945,-16.730911,-16.981462,0.844623029170003,1.2850171005052147e-07
9650,170787.3,217.794409,212.100298,-16.721901,-16.975008,0.8445840085976475,1.2861011905451747e-07
9651,170805.0,217.823538,212.129919,-16.734326,-16.990583,0.844545897304995,1.2871608029429993e-07
9652,170822.7,217.852652,212.160368,-16.75365,-17.009294,0.8445066879407706,1.2882517635981472e-07
9653,170840.4,217.881224,212.190375,-16.782104,-17.040105,0.844468015217897,1.2893286094328715e-07
