T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK)
175.110701,0.3613892932382553,0.3289693514905851,28.78544404257904,2.136458905597312,0.37355061830144365,37.85091414719212
175.1403795,0.3612880611591267,0.328916721730122,28.778581698805272,2.108337359995255,0.3680827046681909,37.3528076901736
175.1702715,0.3611849093517815,0.32886371509331735,28.771671302351294,2.1552428854600896,0.36874867287388835,38.18393615062021
175.19991950000002,0.3610821479132308,0.32881114283000124,28.764818612630183,2.234218231380605,0.37063240086237703,39.58324397594609
175.229449,0.3609806180489788,0.32875878235167844,28.75799459560175,2.26171750380905,0.3693050390351023,40.070564663250124
175.25879500000002,0.3608786144015098,0.32870674886953755,28.751214249797787,2.3630852022220266,0.37349702688749054,41.86660907176979
175.288275,0.3607782916947611,0.32865447940052306,28.744404211366287,2.3187470376322827,0.3653166122645925,41.081196868562316
175.3177055,0.3606753053125183,0.32860229928726503,28.73760687246769,2.4714428557556776,0.372398430432684,43.78663752607961
175.347086,0.3605752664592065,0.32855020938959384,28.73082233940882,2.434116714416877,0.3643968101654548,43.12545856149946
175.3767265,0.3604725659662043,0.32849766009373,28.723979037836084,2.523804887464956,0.3657711490959223,44.71460727716058
175.4060845,0.3603706744400116,0.3284456131711668,28.71720221416212,2.629610584047976,0.36835993616473534,46.58932157849947
175.436087,0.3602698653631246,0.3283924252120599,28.710277905785496,2.501137372010777,0.35165316950244807,44.31327265248406
175.466048,0.3601634626217511,0.32833931237397485,28.703364471419196,2.7890691525582896,0.36730158858927153,49.41478295874967
175.4954785,0.3600628808937308,0.3282871414600142,28.696574707027644,2.7871473824848825,0.35993924407306704,49.38088295419425
175.5251755,0.3599600825299835,0.32823449960372136,28.6897247209612,2.8880582309653664,0.35983627393997203,51.16891174811201
175.55473899999998,0.3598575997474299,0.3281820958490622,28.682906783930346,3.006915620343686,0.3604555041553309,53.27491785464173
175.584269,0.3597556645042331,0.328129752906694,28.676097820525015,3.0974177767924256,0.3583438150754449,54.878552173662094
175.613852,0.359653353626057,0.32807731743507257,28.669277884226897,3.2108962465661732,0.35732653810416415,56.88928092832247
175.643393,0.3595509920285849,0.32802495780253155,28.662468873855094,3.3510146562595042,0.35715377247395014,59.37201802688789
175.673262,0.3594489119305908,0.3279720182077787,28.655585522096253,3.377267914875834,0.34848398771055356,59.837346083245514
175.7028105,0.3593442190372459,0.327919648029139,28.648777274353787,3.753272032722989,0.36230137881913144,66.4994668865758
175.7323745,0.3592442983752809,0.32786725171841613,28.641966691121215,3.6948173912487148,0.34584979485810546,65.46398104726866
175.762175,0.3591394365394391,0.32781443759533313,28.635102874247114,4.040307386557556,0.3545839185691359,71.58551662456833
175.791655,0.3590378178917987,0.327762192782358,28.62831410705249,4.193563044685781,0.3505898716441443,74.30109960106986
175.8211805,0.3589351157070969,0.3277098686131154,28.62151608572733,4.460889046809658,0.3516094817316408,79.03779149429499
175.850752,0.3588331216785198,0.32765746418893044,28.61470869810961,4.654401005016344,0.347478316618528,82.46667515950944
175.88016349999998,0.3587300397375979,0.3276053445420884,28.6079393558174,5.062494523382372,0.35333827047963867,89.69754556341803
175.9096055,0.3586290955378827,0.3275531720641175,28.60116420272017,5.22813634471315,0.34479561920884116,92.63267482051052
175.93918100000002,0.3585257410870754,0.32750076422639174,28.594359544003446,5.666547261700627,0.348625650588451,100.4007894387168
175.9686115,0.358423810294551,0.3274486145123738,28.587589452861735,6.02085990082676,0.3463191429906596,106.67887820027367
175.998202,0.3583214014248196,0.3273961824562628,28.580783766353456,6.397968660181072,0.34338387529014786,113.36091429647573
176.02770850000002,0.3582182986645666,0.3273439003931509,28.57399860538062,6.9619226483011865,0.3466262387441408,123.35357331579768
176.0569215,0.3581164124354832,0.32729213949248226,28.567282119770034,7.544989512128006,0.34864847050135234,133.68493764110653
176.0863445,0.3580152884825688,0.32724000760757543,28.56051853995368,7.902781999468721,0.3407404368116767,140.0248593179543
176.11600349999998,0.3579118818581755,0.3271874586782627,28.55370191362631,8.53439394366182,0.3421461433756572,151.21648716303812
176.145445,0.3578090561707518,0.3271352961850533,28.546936468642034,9.217548726443743,0.34463344169122223,163.32144271140487
176.17458549999998,0.3577071006612989,0.3270836680215634,28.540241358724593,9.943582312511452,0.34826755035436174,176.18621743765826
176.203913,0.3576063083905321,0.32703170957527783,28.53350445506539,10.251376592126332,0.33977025421435253,181.64044108028438
176.23353400000002,0.3575029906545382,0.3269792321712011,28.526701319462433,10.868882531899791,0.34096036328777685,192.58238871178747
176.26269000000002,0.3574000943461498,0.3269275795627581,28.520006145774783,11.791484910303856,0.35000749274389675,208.9303190042154
176.291987,0.3572999534067746,0.32687567812944784,28.513279754541312,11.90704660691712,0.3373241796023455,210.97855874943383
176.321646,0.3571960134005374,0.32682313636315685,28.50647143305252,12.680952970668576,0.341199353459574,224.69193041861965
176.35074450000002,0.3570932893524345,0.32677158847156335,28.499792929820337,13.709943150508433,0.34993143532395854,242.9251773725072
176.3800645,0.3569931942077806,0.32671964911035123,28.493064742422295,13.776746455497086,0.3358838360784554,244.109589927837
176.409697,0.3568888641313132,0.3266671570832811,28.4862660177077,14.775315269168406,0.34230341549014487,261.80398115415403
176.4388905,0.3567865286785069,0.32661544359961064,28.479569165792714,15.671052446863419,0.34563035402669,277.6763865772549
176.4679245,0.3566851986872102,0.32656401350743847,28.472910032904633,16.436795031261394,0.3457680907207785,291.24549247229737
176.4971835,0.3565839152102608,0.3265121856986135,28.466200432799646,16.914703128452732,0.3401912854510902,299.7144976725989
