index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
10319,182628.6,237.525061,232.200125,-23.758796,-23.987233,0.7512730800485469,3.478272175838626e-07
10320,182646.3,237.554465,232.229556,-23.79066,-24.013973,0.751170638328744,3.483213871224855e-07
10321,182664.0,237.583071,232.259955,-23.812442,-24.050502,0.7510646743767763,3.4883301319732496e-07
10322,182681.7,237.612009,232.28995,-23.839162,-24.088182000000003,0.7509599660527226,3.4933904219380807e-07
10323,182699.4,237.641707,232.318896,-23.860254,-24.129694,0.7508587755598984,3.498285098268994e-07
10324,182717.1,237.670916,232.348811,-23.876754,-24.156394,0.7507540485521722,3.503355385792162e-07
10325,182734.8,237.699873,232.378729,-23.894389,-24.182904,0.7506491591622052,3.5084381738714754e-07
10326,182752.5,237.728888,232.408354,-23.900495,-24.208857,0.7505451469834507,3.5134830334015987e-07
10327,182770.2,237.758078,232.438036,-23.909248,-24.230264000000002,0.7504407846185994,3.518549459569087e-07
10328,182787.9,237.787054,232.468283,-23.921753,-24.234616,0.7503342808183672,3.5237245782360205e-07
10329,182805.6,237.816012,232.497691,-23.924464,-24.217448,0.7502305809956539,3.5287680416606904e-07
10330,182823.3,237.845805,232.527609,-23.927528,-24.198176,0.7501249304097135,3.533911038799964e-07
10331,182841.0,237.874876,232.557215,-23.93401,-24.191782,0.7500202299533428,3.5390124192291594e-07
10332,182858.7,237.904379,232.586432,-23.945998,-24.184843,0.7499167569398886,3.544058530535743e-07
10333,182876.4,237.933123,232.616522,-23.967961,-24.193175999999998,0.7498100378785688,3.5492676625503705e-07
10334,182894.1,237.962458,232.646243,-23.992212,-24.205500999999998,0.7497044734817536,3.55442514976545e-07
10335,182911.8,237.991991,232.675829,-24.012496,-24.213670999999998,0.7495992361618554,3.5595713215874625e-07
10336,182929.5,238.021738,232.705336,-24.035806,-24.23262,0.7494941280211449,3.564715823634046e-07
10337,182947.2,238.050684,232.735815,-24.057932,-24.254923,0.7493853979045197,3.570042501066517e-07
10338,182964.9,238.08008,232.765326,-24.068571,-24.267252,0.749279966126832,3.5752123256349577e-07
10339,182982.6,238.109827,232.795065,-24.083545,-24.286184000000002,0.7491735652682403,3.580434414507394e-07
10340,183000.3,238.139243,232.824282,-24.09363,-24.307219,0.7490688806208856,3.585576914821864e-07
10341,183018.0,238.168986,232.854449,-24.103098,-24.343702,0.7489606342753207,3.5908992201960643e-07
10342,183035.7,238.197993,232.883707,-24.119227,-24.38722,0.7488554960821721,3.596073412381884e-07
