NH3-H2O 4wt%  Specific Heat - Large HF,,,,
Creation Date : 6/27/2022 10:38:41 AM,,,,
User : admin,,,,
,,,,
HeatFlow :,,,,
 Initial Mass : 4745.9 mg,,,,
 Molar Mass : 17 g/mol,,,,
,,,,
Index,Time(s),Furnace Temperature(K),Sample Temperature(K),HeatFlow(mW)
145,1670.4,297.670273,298.725293,3.14825
146,1682,297.645497,298.720208,3.228537
147,1693.6,297.619889,298.715023,3.306424
148,1705.2,297.593907,298.709639,3.391174
149,1716.8,297.568617,298.704258,3.472837
150,1728.4,297.542258,298.698557,3.558104
151,1740,297.51586,298.693888,3.645083
152,1751.6,297.488314,298.68809,3.734297
153,1763.2,297.46065,298.68245,3.825055
154,1774.8,297.432312,298.676058,3.917876
155,1786.4,297.404133,298.67022,4.014812
156,1798,297.376032,298.664442,4.109005
157,1809.6,297.3471,298.658228,4.206288
158,1821.2,297.317061,298.651877,4.309405
159,1832.8,297.287516,298.645703,4.408234
160,1844.4,297.25722,298.639349,4.512897
161,1856,297.226805,298.632502,4.617221
162,1867.6,297.194609,298.626131,4.724803
163,1879.2,297.163302,298.618927,4.834963
164,1890.8,297.131384,298.612219,4.946666
165,1902.4,297.099465,298.60565,5.059057
166,1914,297.065882,298.597239,5.173173
167,1925.6,297.03242,298.591223,5.292254
168,1937.2,296.998303,298.583704,5.413574
169,1948.8,296.964129,298.575135,5.530613
170,1960.4,296.928944,298.568169,5.653992
171,1972,296.892533,298.560215,5.776692
172,1983.6,296.857367,298.551983,5.90317
173,1995.2,296.820738,298.54369,6.031023
174,2006.8,296.78397,298.535361,6.158363
175,2018.4,296.746689,298.526514,6.289311
176,2030,296.708556,298.518242,6.423689
177,2041.6,296.669512,298.509318,6.559789
178,2053.2,296.630173,298.500948,6.700005
179,2064.8,296.590575,298.491845,6.836454
180,2076.4,296.550976,298.482226,6.976683
181,2088,296.510193,298.473183,7.118798
182,2099.6,296.468399,298.463705,7.264864
183,2111.2,296.426485,298.453751,7.41351
184,2122.8,296.38394,298.444352,7.5649
185,2134.4,296.340781,298.434061,7.715785
186,2146,296.296988,298.424523,7.869584
187,2157.6,296.252543,298.413519,8.024255
188,2169.2,296.207423,298.403487,8.183896
189,2180.8,296.161454,298.392821,8.344405
190,2192.4,296.115466,298.382195,8.506461
191,2204,296.068646,298.37125,8.671954
192,2215.6,296.02133,298.360249,8.839681
193,2227.2,295.973757,298.348435,9.007077
194,2238.8,295.925236,298.337313,9.179103
195,2250.4,295.875882,298.325875,9.354224
196,2262,295.825598,298.314022,9.530898
197,2273.6,295.775534,298.301951,9.707576
198,2285.2,295.724154,298.290058,9.891122
199,2296.8,295.672772,298.276898,10.076057
200,2308.4,295.620303,298.264351,10.264594
201,2320,295.567774,298.252322,10.450213
202,2331.6,295.51408,298.23926,10.643226
203,2343.2,295.460186,298.226139,10.835388
204,2354.8,295.405918,298.212288,11.035113
205,2366.4,295.350346,298.19891,11.235523
206,2378,295.294339,298.185217,11.439719
207,2389.6,295.237046,298.170889,11.644442
208,2401.2,295.180207,298.15688,11.856374
209,2412.8,295.122677,298.143046,12.064535
210,2424.4,295.064711,298.128205,12.283011
211,2436,295.005343,298.113284,12.49892
212,2447.6,294.946963,298.097948,12.723079
213,2459.2,294.886368,298.082869,12.943122
214,2470.8,294.824982,298.067296,13.170214
215,2482.4,294.763676,298.051564,13.395256
216,2494,294.70237,298.035613,13.630607
217,2505.6,294.64053,298.019604,13.865622
218,2517.2,294.577088,298.003218,14.100135
219,2528.8,294.513527,297.986281,14.339125
220,2540.4,294.450186,297.969262,14.583962
221,2552,294.38455,297.952956,14.832057
222,2563.6,294.319804,297.935067,15.079325
223,2575.2,294.254544,297.91783,15.332429
224,2586.8,294.187762,297.899863,15.590874
225,2598.4,294.121947,297.881676,15.85328
226,2610,294.054947,297.863747,16.113802
227,2621.6,293.987513,297.845324,16.383784
228,2633.2,293.919999,297.825871,16.652076
229,2644.8,293.851357,297.806895,16.923804
230,2656.4,293.782954,297.787997,17.199661
231,2668,293.713581,297.768485,17.479485
232,2679.6,293.643517,297.748932,17.760354
233,2691.2,293.573849,297.728629,18.0488
234,2702.8,293.503664,297.708781,18.331414
235,2714.4,293.432,297.687905,18.623499
236,2726,293.361065,297.667937,18.917982
237,2737.6,293.289914,297.646742,19.214392
238,2749.2,293.217694,297.625746,19.516474
239,2760.8,293.145535,297.604355,19.820466
240,2772.4,293.07383,297.582627,20.127225
241,2784,293.000445,297.561097,20.437428
242,2795.6,292.926959,297.538815,20.749378
243,2807.2,292.853831,297.516137,21.069762
244,2818.8,292.780287,297.49346,21.389475
245,2830.4,292.70621,297.470642,21.710579
246,2842,292.631579,297.447312,22.036861
247,2853.6,292.55675,297.423367,22.365748
248,2865.2,292.482193,297.399285,22.6962
249,2876.8,292.407399,297.376429,23.03265
250,2888.4,292.331103,297.352503,23.369485
251,2900,292.255717,297.327568,23.709106
252,2911.6,292.180231,297.302735,24.052179
253,2923.2,292.1036,297.278395,24.397661
254,2934.8,292.027007,297.253203,24.74421
255,2946.4,291.951146,297.227774,25.09336
256,2958,291.873824,297.202227,25.446654
257,2969.6,291.797133,297.175749,25.79913
258,2981.2,291.719672,297.150124,26.156069
259,2992.8,291.64217,297.123467,26.51649
260,3004.4,291.564414,297.09705,26.874862
261,3016,291.486124,297.070076,27.240139
262,3027.6,291.408148,297.042452,27.605628
263,3039.2,291.329148,297.015459,27.972665
264,3050.8,291.250758,296.987162,28.34371
265,3062.4,291.171757,296.959696,28.715267
266,3074,291.093052,296.931359,29.088074
267,3085.6,291.014149,296.903773,29.468784
268,3097.2,290.934397,296.874051,29.847003
269,3108.8,290.855099,296.845633,30.225546
270,3120.4,290.775643,296.816225,30.60947
271,3132,290.695299,296.786978,30.99152
272,3143.6,290.615902,296.75783,31.380466
273,3155.2,290.535162,296.727692,31.765854
274,3166.8,290.454543,296.697909,32.155211
275,3178.4,290.373782,296.66783,32.547692
276,3190,290.293162,296.63698,32.941942
277,3201.6,290.212422,296.605952,33.33605
278,3213.2,290.131644,296.575199,33.733614
279,3224.8,290.050251,296.543992,34.132933
280,3236.4,289.969216,296.511717,34.531802
281,3248,289.887804,296.479817,34.932917
282,3259.6,289.806116,296.448075,35.336631
283,3271.2,289.724726,296.416077,35.738836
284,3282.8,289.642506,296.383129,36.14763
285,3294.4,289.560641,296.350537,36.554036
286,3306,289.478953,296.316401,36.960696
287,3317.6,289.396849,296.284026,37.369382
288,3329.2,289.314433,296.249752,37.777996
289,3340.8,289.232062,296.215695,38.188001
290,3352.4,289.149995,296.182192,38.599911
291,3364,289.067102,296.147879,39.009815
292,3375.6,288.984247,296.113901,39.422486
293,3387.2,288.901313,296.078598,39.834204
294,3398.8,288.817906,296.043413,40.246986
295,3410.4,288.734953,296.008883,40.660799
296,3422,288.651585,295.972887,41.075391
297,3433.6,288.568632,295.937306,41.4912
298,3445.2,288.485126,295.902043,41.908743
299,3456.8,288.402606,295.865572,42.322413
300,3468.4,288.318193,295.828469,42.738211
301,3480,288.234332,295.793145,43.156881
302,3491.6,288.151241,295.756083,43.573771
303,3503.2,288.066768,295.718954,43.993446
304,3514.8,287.982513,295.681452,44.414545
305,3526.4,287.89881,295.644442,44.836691
306,3538,287.815382,295.606226,45.253932
307,3549.6,287.73091,295.56906,45.674083
308,3561.2,287.647404,295.530844,46.09208
309,3572.8,287.562931,295.492827,46.511819
310,3584.4,287.478636,295.454296,46.932134
311,3596,287.394716,295.41541,47.353876
312,3607.6,287.310224,295.375908,47.777404
313,3619.2,287.225593,295.3371,48.198003
314,3630.8,287.140786,295.297678,48.618156
315,3642.4,287.056826,295.257981,49.040936
316,3654,286.97255,295.218264,49.46255
317,3665.6,286.888137,295.178685,49.885566
318,3677.2,286.804158,295.137959,50.308331
319,3688.8,286.718954,295.097252,50.729758
320,3700.4,286.6346,295.05712,51.15136
321,3712,286.54997,295.016077,51.570122
322,3723.6,286.465043,294.974917,51.994431
323,3735.2,286.380551,294.934092,52.415836
324,3746.8,286.295506,294.892655,52.83593
325,3758.4,286.210659,294.850743,53.25368
326,3770,286.124903,294.808554,53.673888
327,3781.6,286.04119,294.766167,54.086397
328,3793.2,285.95556,294.724196,54.507708
329,3804.8,285.870996,294.681572,54.921683
330,3816.4,285.786274,294.63889,55.339141
331,3828,285.700921,294.596108,55.756301
332,3839.6,285.615568,294.552771,56.170775
333,3851.2,285.530886,294.510266,56.582656
334,3862.8,285.445415,294.466338,56.994485
335,3874.4,285.361146,294.422528,57.407724
336,3886,285.275773,294.378441,57.821536
337,3897.6,285.191525,294.334591,58.23244
338,3909.2,285.106468,294.290425,58.64375
339,3920.8,285.02139,294.24539,59.056186
340,3932.4,284.936037,294.201205,59.46568
341,3944,284.851552,294.155873,59.870975
342,3955.6,284.766416,294.111193,60.278681
343,3967.2,284.68197,294.066038,60.682838
344,3978.8,284.596755,294.020192,61.089663
345,3990.4,284.511678,293.975235,61.494575
346,4002,284.426818,293.929507,61.897163
347,4013.6,284.34182,293.883581,62.301182
348,4025.2,284.256862,293.837479,62.700084
349,4036.8,284.172987,293.791001,63.099395
350,4048.4,284.087221,293.744542,63.501158
351,4060,284.00238,293.698082,63.89451
352,4071.6,283.917777,293.651782,64.29307
353,4083.2,283.832621,293.604273,64.685719
354,4094.8,283.748135,293.557538,65.079725
355,4106.4,283.663492,293.510268,65.472263
356,4118,283.578809,293.463314,65.861891
357,4129.6,283.494088,293.414919,66.24648
358,4141.2,283.409089,293.367135,66.632449
359,4152.8,283.324781,293.320023,67.019958
360,4164.4,283.240374,293.271449,67.4002
361,4176,283.155751,293.223231,67.78287
362,4187.6,283.071305,293.175408,68.163139
363,4199.2,282.986701,293.126715,68.540751
364,4210.8,282.902255,293.078753,68.914899
365,4222.4,282.817635,293.030157,69.290693
366,4234,282.734074,292.980555,69.664695
367,4245.6,282.649904,292.931309,70.031122
368,4257.2,282.565517,292.882655,70.399614
369,4268.8,282.481484,292.832875,70.764784
370,4280.4,282.396999,292.783114,71.125848
371,4292,282.31269,292.734402,71.488081
372,4303.6,282.228461,292.684185,71.847013
373,4315.2,282.144507,292.6349,72.20247
374,4326.8,282.060573,292.583914,72.557226
375,4338.4,281.976836,292.534251,72.910205
376,4350,281.893,292.484505,73.259769
377,4361.6,281.808771,292.43351,73.608092
378,4373.2,281.724344,292.382712,73.952984
379,4384.8,281.640921,292.331618,74.295001
380,4396.4,281.557046,292.281649,74.634729
381,4408,281.473113,292.230061,74.975139
382,4419.6,281.389789,292.179125,75.310535
383,4431.2,281.305382,292.127419,75.647587
384,4442.8,281.222117,292.076285,75.979267
385,4454.4,281.138695,292.023787,76.312143
386,4466,281.055056,291.972258,76.647051
387,4477.6,280.971713,291.919802,76.976717
388,4489.2,280.888055,291.868136,77.304979
389,4500.8,280.805066,291.815283,77.63113
390,4512.4,280.721683,291.76334,77.956036
391,4524,280.638655,291.709876,78.281108
392,4535.6,280.555193,291.657635,78.604393
393,4547.2,280.472027,291.604428,78.928306
394,4558.8,280.388743,291.551319,79.253128
395,4570.4,280.305695,291.497895,79.573859
396,4582,280.222844,291.443997,79.895539
397,4593.6,280.139737,291.390513,80.220159
398,4605.2,280.056669,291.336535,80.538122
399,4616.8,279.973247,291.282378,80.861155
400,4628.4,279.890278,291.228066,81.180098
401,4640,279.807663,291.173771,81.497862
402,4651.6,279.724694,291.119379,81.817578
403,4663.2,279.641174,291.064808,82.135278
404,4674.8,279.559065,291.01006,82.450437
405,4686.4,279.476707,290.954583,82.767088
