T(K),5.2,8.2,8.4,10.0,14.3,20.07,26.912
236.5,4.916334493,4.700337049,4.696976616,4.67340004,4.549675044,4.263801879,3.960503736
237,4.851864865,4.688132116,4.685519955,4.664852703,4.543402678,4.261064436,3.962657112
237.5,4.80949896,4.677697246,4.675595711,4.656897088,4.537186193,4.258359854,3.964867943
238,4.767133056,4.667262375,4.665671467,4.648941474,4.530969708,4.255655271,3.967078775
238.5,4.737239814,4.658079632,4.656837459,4.641424624,4.524828011,4.253010419,3.969353401
239,4.707346572,4.648896889,4.648003451,4.633907774,4.518686314,4.250365567,3.971628027
239.5,4.68514791,4.640618516,4.639961292,4.626727246,4.512637992,4.247802613,3.973970681
240,4.662949247,4.632340142,4.631919133,4.619546718,4.50658967,4.245239659,3.976313335
240.5,4.645783115,4.624728874,4.624464782,4.612634269,4.500652179,4.242776638,3.978726458
241,4.628616983,4.617117607,4.617010432,4.605721821,4.494714687,4.240313617,3.98113958
241.5,4.614881345,4.610009829,4.610003203,4.599032542,4.488903873,4.237964946,3.9836241
242,4.601145706,4.60290205,4.602995973,4.592343264,4.483093059,4.235616276,3.98610862
242.5,4.589822528,4.596184208,4.596338463,4.585848206,4.477422909,4.233393215,3.988664202
243,4.578499349,4.589466366,4.589680952,4.579353148,4.471752759,4.231170154,3.991219784
243.5,4.568915368,4.583059451,4.58330571,4.573034253,4.466235299,4.22908122,3.993845047
244,4.559331386,4.576652536,4.576930467,4.566715357,4.460717839,4.226992287,3.99647031
244.5,4.551027772,4.570501624,4.570790944,4.560561937,4.455363136,4.225043627,3.999163019
245,4.542724157,4.564350712,4.56465142,4.554408518,4.450008434,4.223094967,4.001855728
245.5,4.535380937,4.558417783,4.55871572,4.548414796,4.444824668,4.221290686,4.004612965
246,4.528037717,4.552484854,4.55278002,4.542421074,4.439640902,4.219486406,4.007370201
246.5,4.521427736,4.546743789,4.547026534,4.536584457,4.434634474,4.217828863,4.010188507
247,4.514817755,4.541002724,4.541273048,4.53074784,4.429628045,4.216171321,4.013006813
247.5,4.50877749,4.53543578,4.535687364,4.525067708,4.424803713,4.214661389,4.015882321
248,4.502737225,4.529868836,4.530101681,4.519387576,4.419979381,4.213151458,4.018757828
248.5,4.497147667,4.524464137,4.524674387,4.513864437,4.415340408,4.211788755,4.021686367
249,4.491558108,4.519059437,4.519247093,4.508341298,4.410701435,4.210426052,4.024614906
249.5,4.486331895,4.513809178,4.513972204,4.502976206,4.406249742,4.209209145,4.027592102
250,4.481105682,4.508558919,4.508697316,4.497611114,4.401798049,4.207992237,4.030569297
250.5,4.476178246,4.50345808,4.503571149,4.492405268,4.397534361,4.206918818,4.033590648
251,4.471250811,4.49835724,4.498444981,4.487199422,4.393270673,4.205845399,4.036611998
251.5,4.46657417,4.493402659,4.493465346,4.482153903,4.389194666,4.204912445,4.039672945
252,4.461897529,4.488448077,4.488485711,4.477108384,4.385118659,4.203979491,4.042733891
252.5,4.45743586,4.483637786,4.483651339,4.472223987,4.381229093,4.203183401,4.045829875
253,4.452974191,4.478827495,4.478816966,4.467339589,4.377339528,4.202387311,4.048925859
253.5,4.448700642,4.474160246,4.474127098,4.46261672,4.373634378,4.201724024,4.05205237
254,4.444427092,4.469492997,4.469437229,4.45789385,4.369929228,4.201060737,4.055178882
254.5,4.440321449,4.464967929,4.464891335,4.453332475,4.366405795,4.200525837,4.058331497
255,4.436215806,4.460442861,4.46034544,4.4487711,4.362882362,4.199990937,4.061484113
255.5,4.432262783,4.456059264,4.455943021,4.444370728,4.359537382,4.199579742,4.064658529
256,4.42830976,4.451675667,4.451540602,4.439970357,4.356192402,4.199168546,4.067832946
256.5,4.424497728,4.447432825,4.447281063,4.435730046,4.353022143,4.198876186,4.071025006
257,4.420685696,4.443189982,4.443021524,4.431489736,4.349851883,4.198583825,4.074217066
257.5,4.417005738,4.439087065,4.438904089,4.42740811,4.346852227,4.198405306,4.077422779
258,4.413325779,4.434984148,4.434786654,4.423326484,4.343852571,4.198226787,4.080628491
258.5,4.409770978,4.431020151,4.43081032,4.419401767,4.341019096,4.198157051,4.083844044
259,4.406216177,4.427056154,4.426833987,4.41547705,4.338185622,4.198087316,4.087059597
259.5,4.402781091,4.423229858,4.422997501,4.411707102,4.335513667,4.198121288,4.090281372
260,4.399346006,4.419403563,4.419161014,4.407937153,4.332841713,4.198155261,4.093503147
260.5,4.396026267,4.41571352,4.415462865,4.404319507,4.33032644,4.198287888,4.096727724
261,4.392706528,4.412023477,4.411764716,4.400701861,4.327811168,4.198420516,4.099952302
261.5,4.389498544,4.408468006,4.408203143,4.397233768,4.325447613,4.198646802,4.103176468
262,4.38629056,4.404912535,4.40464157,4.393765675,4.323084058,4.198873088,4.106400633
262.5,4.383191291,4.401489733,4.401214576,4.390444141,4.320867179,4.19918812,4.109621377
263,4.380092021,4.39806693,4.397787582,4.387122608,4.318650299,4.199503153,4.112842121
263.5,4.377098811,4.394774684,4.394492953,4.383944435,4.316575013,4.199902127,4.116056641
264,4.374105601,4.391482439,4.391198325,4.380766262,4.314499727,4.200301101,4.119271161
264.5,4.371216059,4.388318448,4.388033654,4.377728083,4.312560948,4.200779337,4.122476856
265,4.368326517,4.385154457,4.384868984,4.374689903,4.310622169,4.201257574,4.125682552
265.5,4.365538422,4.382116251,4.381831694,4.371788213,4.308814835,4.201810534,4.128877024
266,4.362750327,4.379078045,4.378794405,4.368886523,4.307007501,4.202363493,4.132071496
266.5,4.360061566,4.376163008,4.375881773,4.366117716,4.305326601,4.202986789,4.135252542
267,4.357372805,4.373247971,4.372969142,4.363348909,4.3036457,4.203610084,4.138433587
267.5,4.354781323,4.370453364,4.370178324,4.360709304,4.302086293,4.204299487,4.141599192
268,4.35218984,4.367658757,4.367387506,4.358069698,4.300526885,4.20498889,4.144764796
268.5,4.349693611,4.364981739,4.36471556,4.355555562,4.299084118,4.205740337,4.14791313
269,4.347197382,4.362304722,4.362043614,4.353041426,4.297641351,4.206491785,4.151061463
269.5,4.344794384,4.359742372,4.35948752,4.350649,4.296310475,4.207301384,4.154190871
270,4.342391387,4.357180023,4.356931427,4.348256574,4.2949796,4.208110983,4.157320279
270.5,4.340079593,4.35472936,4.35448811,4.345982094,4.293755981,4.208975011,4.160429276
271,4.3377678,4.352278698,4.352044794,4.343707613,4.292532363,4.209839039,4.163538274
271.5,4.335545168,4.349936698,4.349711141,4.341547324,4.291411491,4.210753945,4.166625536
272,4.333322536,4.347594697,4.347377489,4.339387034,4.29029062,4.211668852,4.169712799
272.5,4.331187005,4.34535831,4.345150368,4.337337209,4.289268116,4.212631257,4.172777156
273,4.329051474,4.343121923,4.342923246,4.335287384,4.288245613,4.213593663,4.175841513
273.5,4.327000965,4.340988088,4.340799517,4.333344336,4.287317236,4.214600356,4.178881939
274,4.324950457,4.338854252,4.338675787,4.331401288,4.286388858,4.215607048,4.181922364
274.5,4.322982878,4.336819913,4.336652318,4.329561384,4.285550506,4.216654984,4.18493797
275,4.321015299,4.334785573,4.334628848,4.327721479,4.284712154,4.217702919,4.187953576
275.5,4.319128544,4.332847687,4.332702529,4.325981146,4.283959869,4.218789214,4.190943604
276,4.317241789,4.3309098,4.33077621,4.324240812,4.283207583,4.219875509,4.193933631
276.5,4.315433747,4.329065352,4.328943961,4.322596547,4.282537551,4.22099744,4.196897442
277,4.313625705,4.327220904,4.327111713,4.320952282,4.281867519,4.22211937,4.199861253
277.5,4.311894263,4.325466913,4.325370494,4.319400661,4.281276071,4.223274366,4.202798325
278,4.31016282,4.323712922,4.323629276,4.317849039,4.280684623,4.224429362,4.205735396
278.5,4.308505868,4.322046452,4.321976096,4.31638672,4.280168233,4.225615001,4.208645311
279,4.306848916,4.320379982,4.320322917,4.314924401,4.279651844,4.226800641,4.211555226
279.5,4.305264355,4.318798147,4.318754839,4.313548129,4.279207132,4.228014646,4.214437667
280,4.303679794,4.317216312,4.317186761,4.312171858,4.278762419,4.229228651,4.217320107
280.5,4.30216554,4.315716283,4.315700909,4.31087847,4.278386142,4.230468883,4.220174849
281,4.300651285,4.314216254,4.314215056,4.309585081,4.278009864,4.231709115,4.22302959
281.5,4.299205273,4.312795262,4.312808618,4.308371506,4.277698919,4.232973567,4.225856492
282,4.29775926,4.311374271,4.311402181,4.307157931,4.277387973,4.234238019,4.228683394
282.5,4.29637945,4.310029615,4.310072415,4.306021194,4.277139391,4.235524812,4.231482398
283,4.29499964,4.30868496,4.30874265,4.304884457,4.27689081,4.236811606,4.234281401
283.5,4.293684022,4.307414007,4.307486887,4.303821679,4.276701757,4.238118984,4.237052519
284,4.292368403,4.306143053,4.306231124,4.302758901,4.276512703,4.239426362,4.239823637
284.5,4.291114999,4.304943241,4.305046769,4.3017673,4.276380472,4.240752685,4.24256695
285,4.289861595,4.303743428,4.303862414,4.300775699,4.27624824,4.242079007,4.245310264
285.5,4.288668465,4.302612269,4.302746947,4.299852589,4.276170249,4.243422745,4.248025916
286,4.287475334,4.301481109,4.301631481,4.298929479,4.276092257,4.244766482,4.250741568
286.5,4.286340575,4.300416188,4.300582462,4.298072272,4.276066045,4.246126211,4.253429759
287,4.285205816,4.299351268,4.299533444,4.297215064,4.276039834,4.24748594,4.256117949
287.5,4.28412757,4.298350249,4.298548509,4.296421265,4.276063058,4.248860337,4.25877893
288,4.283049324,4.297349231,4.297563575,4.295627466,4.276086283,4.250234734,4.261439912
288.5,4.282025775,4.296409853,4.296640441,4.294894676,4.276156715,4.251622573,4.264073983
289,4.281002227,4.295470475,4.295717307,4.294161885,4.276227146,4.253010411,4.266708054
289.5,4.280031607,4.294590552,4.294853767,4.293487797,4.276342664,4.254410553,4.269315557
290,4.279060988,4.29371063,4.293990227,4.292813709,4.276458183,4.255810695,4.27192306
290.5,4.278141578,4.292888054,4.293184152,4.292196107,4.276616772,4.25722209,4.274504377
291,4.277222167,4.292065478,4.292378078,4.291578505,4.276775362,4.258633485,4.277085694
291.5,4.276352293,4.291298215,4.291627418,4.291015263,4.276975109,4.260055162,4.279641241
292,4.275482419,4.290530952,4.290876758,4.29045202,4.277174856,4.26147684,4.282196788
292.5,4.27466046,4.289817043,4.290179538,4.289941097,4.277413945,4.262907906,4.284727014
293,4.273838501,4.289103134,4.289482318,4.289430175,4.277653033,4.264338973,4.287257239
293.5,4.273062885,4.288440693,4.288836638,4.288969617,4.277929739,4.265778607,4.289762618
294,4.272287269,4.287778252,4.288190958,4.288509059,4.278206445,4.267218242,4.292267998
294.5,4.271556475,4.287165466,4.287594992,4.288096994,4.278519135,4.268665692,4.294749033
295,4.270825682,4.28655268,4.286999026,4.287684929,4.278831825,4.270113142,4.297230068
295.5,4.27013824,4.285987808,4.28645102,4.287319564,4.27917895,4.27156772,4.299687283
296,4.269450799,4.285422935,4.285903013,4.286954199,4.279526076,4.273022298,4.302144498
296.5,4.26880529,4.284904302,4.285401284,4.286633821,4.279906171,4.274483375,4.304578435
297,4.268159782,4.284385669,4.284899554,4.286313442,4.280286267,4.275944452,4.307012372
297.5,4.267554837,4.28391167,4.284442486,4.286036411,4.280697944,4.277411459,4.309423591
298,4.266949892,4.283437672,4.283985418,4.28575938,4.281109621,4.278878466,4.311834811
298.5,4.266384192,4.283006769,4.283571464,4.28552413,4.281551568,4.280350886,4.314223888
299,4.265818492,4.282575866,4.283157511,4.28528888,4.281993514,4.281823305,4.316612965
299.5,4.265290768,4.282186584,4.282785189,4.285093916,4.282464488,4.283300671,4.318980487
300,4.264763043,4.281797302,4.282412867,4.284898951,4.282935462,4.284778038,4.321348009
300.5,4.264272072,4.281448229,4.282080758,4.284742845,4.283434291,4.286259932,4.323694574
301,4.263781102,4.281099155,4.281748649,4.284586738,4.283933121,4.287741826,4.32604114
301.5,4.263325712,4.280788938,4.281455395,4.284468128,4.284458697,4.289227874,4.328367355
302,4.262870323,4.280478721,4.281162141,4.284349517,4.284984273,4.290713921,4.33069357
302.5,4.262449388,4.280206068,4.280906443,4.284267103,4.28553555,4.29220379,4.33300005
303,4.262028453,4.279933415,4.280650745,4.284184689,4.286086827,4.293693659,4.33530653
303.5,4.261640893,4.279697089,4.280431363,4.284137234,4.286662818,4.295187055,4.337593895
304,4.261253333,4.279460763,4.280211981,4.284089779,4.28723881,4.296680452,4.339881259
304.5,4.260898112,4.279259584,4.28002773,4.284076103,4.287838586,4.298177119,4.342150132
305,4.260542891,4.279058405,4.279843478,4.284062427,4.288438361,4.299673786,4.344419005
305.5,4.260219017,4.278891244,4.279693225,4.284081406,4.289061044,4.301173502,4.346670014
306,4.259895144,4.278724084,4.279542972,4.284100385,4.289683727,4.302673218,4.348921022
306.5,4.259601669,4.278589865,4.279425637,4.28415095,4.290328492,4.304175793,4.351154796
307,4.259308193,4.278455646,4.279308303,4.284201514,4.290973257,4.305678367,4.35338857
307.5,4.259044209,4.278353341,4.279222857,4.284282647,4.291639326,4.307183639,4.355605739
308,4.258780225,4.278251037,4.27913741,4.28436378,4.292305396,4.308688911,4.357822908
308.5,4.258544865,4.278179667,4.27908287,4.284474513,4.292992039,4.310196749,4.360024103
309,4.258309505,4.278108297,4.27902833,4.284585246,4.293678682,4.311704587,4.362225297
309.5,4.25810194,4.278066928,4.27900376,4.284724658,4.294385211,4.313214884,4.364411145
310,4.257894375,4.278025559,4.27897919,4.284864071,4.295091741,4.314725182,4.366596993
310.5,4.257713816,4.278013301,4.278983698,4.285031288,4.295817512,4.316237858,4.368768122
311,4.257533256,4.278001044,4.278988206,4.285198505,4.296543283,4.317750534,4.370939252
311.5,4.257378948,4.27801705,4.279020944,4.285392696,4.297287689,4.319265529,4.373096288
312,4.25722464,4.278033056,4.279053682,4.285586887,4.298032096,4.320780525,4.375253323
312.5,4.257095865,4.278076519,4.279113841,4.285807262,4.29879457,4.322297802,4.377396887
313,4.25696709,4.278119983,4.279174,4.286027638,4.299557044,4.32381508,4.379540451
313.5,4.256863165,4.278190136,4.279260812,4.286273449,4.300337054,4.325334623,4.381671162
314,4.256759239,4.278260289,4.279347624,4.28651926,4.301117064,4.326854165,4.383801872
314.5,4.256679511,4.278356402,4.279460358,4.286789797,4.301914112,4.328375973,4.385920344
315,4.256599783,4.278452516,4.279573092,4.287060333,4.302711159,4.329897781,4.388038816
315.5,4.256543633,4.278573895,4.279711053,4.287354921,4.303524779,4.331421874,4.390145658
316,4.256487483,4.278695274,4.279849015,4.287649508,4.304338398,4.332945966,4.392252501
316.5,4.256454323,4.27884126,4.280011544,4.287967508,4.305168153,4.334472377,4.394348319
317,4.256421163,4.278987247,4.280174073,4.288285508,4.305997909,4.335998788,4.396444138
317.5,4.256410433,4.279157214,4.280360543,4.288626316,4.306843395,4.337527566,4.398529533
318,4.256399704,4.279327181,4.280547012,4.288967123,4.307688882,4.339056344,4.400614929
318.5,4.256410873,4.279520534,4.280756828,4.289330164,4.30854972,4.340587554,4.402690495
319,4.256422043,4.279713887,4.280966644,4.289693205,4.309410559,4.342118763,4.404766062
319.5,4.256454608,4.279930063,4.281199242,4.290077939,4.310286397,4.34365248,4.406832389
320,4.256487173,4.280146239,4.28143184,4.290462672,4.311162236,4.345186197,4.408898716
320.5,4.256540657,4.280384703,4.281686685,4.290868583,4.312052748,4.346722509,4.410956387
321,4.25659414,4.280623166,4.281941529,4.291274495,4.312943259,4.348258821,4.413014058
321.5,4.25666809,4.280883411,4.282218114,4.2917011,4.313848141,4.349797827,4.415063651
322,4.256742039,4.281143655,4.282494699,4.292127705,4.314753022,4.351336834,4.417113244
322.5,4.256836026,4.2814252,4.282792543,4.292574545,4.315671992,4.352878646,4.419155331
323,4.256930012,4.281706745,4.283090388,4.293021385,4.316590961,4.354420457,4.421197417
323.5,4.257043632,4.282009136,4.283409038,4.293488027,4.31752376,4.355965193,4.423232563
324,4.257157251,4.282311526,4.283727688,4.29395467,4.318456559,4.357509928,4.42526771
324.5,4.25729012,4.282634333,4.284066713,4.294440706,4.319402948,4.359057716,4.427296475
325,4.257422989,4.28295714,4.284405738,4.294926742,4.320349336,4.360605504,4.42932524
325.5,4.257574746,4.283299955,4.284764731,4.295431787,4.321309094,4.362156482,4.431348178
326,4.257726502,4.283642771,4.285123725,4.295936832,4.322268852,4.363707459,4.433371116
326.5,4.257896806,4.284005211,4.285502303,4.296460523,4.323241778,4.365261771,4.435388775
327,4.258067109,4.284367652,4.285880881,4.296984214,4.324214704,4.366816083,4.437406433
327.5,4.258255638,4.284749353,4.286278681,4.297526209,4.325200614,4.36837388,4.439419353
328,4.258444166,4.285131055,4.286676481,4.298068205,4.326186523,4.369931678,4.441432273
328.5,4.258650616,4.285531676,4.287093161,4.298628183,4.327185248,4.37149312,4.443440991
329,4.258857067,4.285932297,4.287509841,4.299188162,4.328183974,4.373054561,4.445449708
329.5,4.259081153,4.286351515,4.287945078,4.299765822,4.329195363,4.374619813,4.447454752
330,4.25930524,4.286770732,4.288380314,4.300343481,4.330206751,4.376185064,4.449459797
330.5,4.259546696,4.287208241,4.288833805,4.30093854,4.331230667,4.377754295,4.451461692
331,4.259788151,4.28764575,4.289287295,4.301533598,4.332254582,4.379323526,4.453463587
331.5,4.260046723,4.288101265,4.289758753,4.302145788,4.333290901,4.380896913,4.45546285
332,4.260305295,4.28855678,4.29023021,4.302757979,4.33432722,4.3824703,4.457462114
332.5,4.260580748,4.289030032,4.290719367,4.303387053,4.335375833,4.384048024,4.459459259
333,4.260856201,4.289503284,4.291208524,4.304016128,4.336424447,4.385625748,4.461456403
333.5,4.261148314,4.289994019,4.291715127,4.304661854,4.337485257,4.387207995,4.463451936
334,4.261440426,4.290484755,4.292221731,4.30530758,4.338546068,4.388790242,4.465447468
334.5,4.261748991,4.290992737,4.292745544,4.30596974,4.339618993,4.390377202,4.46744189
335,4.262057557,4.291500719,4.293269358,4.3066319,4.340691917,4.391964162,4.469436313
335.5,4.262382382,4.292025726,4.29381016,4.307310293,4.341776883,4.393556029,4.47143012
336,4.262707207,4.292550733,4.294350962,4.307988686,4.342861848,4.395147897,4.473423928
336.5,4.263048111,4.293092557,4.294908546,4.308683123,4.343958794,4.39674487,4.475417613
337,4.263389016,4.293634382,4.29546613,4.30937756,4.345055739,4.398341843,4.477411298
337.5,4.263745833,4.294192829,4.296040302,4.310087867,4.346164613,4.399944123,4.479405346
338,4.26410265,4.294751276,4.296614474,4.310798173,4.347273487,4.401546404,4.481399395
338.5,4.264475223,4.295326166,4.297205054,4.311524188,4.34839425,4.403154197,4.483394288
339,4.264847797,4.295901055,4.297795634,4.312250203,4.349515013,4.404761991,4.485389182
339.5,4.265235982,4.296492219,4.298402455,4.312991777,4.350647633,4.406375505,4.487385398
