T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK)
263.0,0.07899999999999999,5.036482301450551,17.38940868493458,0.3369738789258788,312.52380578164
264.0,0.07900000000000003,5.03648230145055,16.31208713517474,0.3367605901901204,293.1620990737396
265.0,0.07900000000000001,5.03648230145055,11.174247642748144,0.33573797339390515,200.82444799193627
266.0,0.07900000000000003,5.03648230145055,5.856794034100684,0.335161270465038,105.25875803943332
267.0,0.07900000000000001,5.03648230145055,4.471389103051459,0.3349686071007028,80.36015283411308
268.0,0.07900000000000003,5.03648230145055,4.274329282944678,0.33563660003203066,76.81857841589998
269.0,0.07900000000000003,5.03648230145055,4.251023553600859,0.33620715093305936,76.39972603494712
270.0,0.07900000000000001,5.03648230145055,4.249099901906888,0.33675706756907875,76.36515401704297
271.0,0.07900000000000003,5.03648230145055,4.247069776718954,0.3363166937964765,76.32866844922171
272.0,0.07900000000000001,5.03648230145055,4.255893050430627,0.33699459373485635,76.48724101081855
273.0,0.07900000000000003,5.03648230145055,4.2547547448684,0.3370391905250158,76.46678329469404
274.0,0.07900000000000003,5.03648230145055,4.257420374205764,0.33726875160282316,76.51469019253112
275.0,0.07900000000000003,5.03648230145055,4.273614777470392,0.3386654066356405,76.8057372679276
276.0,0.07900000000000003,5.03648230145055,4.279399903917102,0.3391791240798821,76.90970801051067
277.0,0.07900000000000003,5.03648230145055,4.260578089648418,0.33850962347134184,76.57144090013674
278.0,0.07900000000000001,5.03648230145055,4.273057673405508,0.33915988919457796,76.79572495033081
279.0,0.07900000000000003,5.03648230145055,4.270538943330409,0.3387835732820821,76.7504581374639
280.0,0.07900000000000003,5.03648230145055,4.270887593159334,0.33810546314369244,76.75672409931428
281.0,0.07900000000000003,5.03648230145055,4.273006173327001,0.33787446056969095,76.79479938691318
282.0,0.07900000000000003,5.03648230145055,4.283452355155828,0.3381059898622469,76.98253897945378
283.0,0.07900000000000003,5.03648230145055,4.29177833758118,0.33850549455374834,77.13217418336365
284.0,0.07900000000000001,5.03648230145055,4.292745314601959,0.3390334452727202,77.14955276961183
285.0,0.07900000000000003,5.03648230145055,4.289665842090807,0.3392284586960135,77.09420825005854
286.0,0.07900000000000003,5.03648230145055,4.29179310392451,0.3395957294976792,77.13243956523479
287.0,0.07900000000000003,5.03648230145055,4.285826585634279,0.3394195396877804,77.02520883432764
288.0,0.07900000000000003,5.03648230145055,4.283681192383043,0.33915920538821104,76.98665165990485
289.0,0.07900000000000003,5.03648230145055,4.295561147049595,0.3398161348210807,77.20015912943258
290.0,0.07900000000000003,5.03648230145055,4.297569586504672,0.3401660289489317,77.23625495957579
291.0,0.07900000000000003,5.03648230145055,4.304252274253732,0.34085361233879,77.35635674371503
292.0,0.07900000000000003,5.03648230145055,4.312744474406126,0.34226702426906686,77.50897922554705
293.0,0.07900000000000003,5.03648230145055,4.296897102266595,0.3419576662064161,77.22416902052984
294.0,0.07900000000000003,5.03648230145055,4.31130680867646,0.3433576635628458,77.48314138520308
295.0,0.07900000000000003,5.03648230145055,4.2756336293568244,0.3412261625536117,76.8420202310972
296.0,0.07900000000000003,5.03648230145055,4.262372851602677,0.3373010297276533,76.60369650161118
297.0,0.07900000000000001,5.03648230145055,4.295941846658407,0.3369939613686974,77.20700109242057
298.0,0.07900000000000003,5.03648230145055,4.323850327077361,0.338800152529626,77.70857447378978
299.0,0.07900000000000003,5.03648230145055,4.321571691166401,0.33937413139838357,77.66762265192011
300.0,0.07900000000000003,5.03648230145055,4.330704061917054,0.34055763999191335,77.83175032954931
301.0,0.07900000000000003,5.03648230145055,4.32135907134507,0.3407223960549752,77.66380143194932
302.0,0.07900000000000003,5.03648230145055,4.324284284449616,0.34091345940457246,77.71637358944584
303.0,0.07900000000000003,5.03648230145055,4.342388328707419,0.3422793643000796,78.04174088134172
304.0,0.07900000000000003,5.03648230145055,4.341796146926201,0.34321890691461626,78.0310981442979
305.0,0.07900000000000003,5.03648230145055,4.3168988964115425,0.3417299898028959,77.5836428210424
306.0,0.07900000000000003,5.03648230145055,4.325419859402963,0.34073867611365766,77.73678223085513
307.0,0.07900000000000003,5.03648230145055,4.341501432031487,0.3417543620854307,78.0258015052813
308.0,0.07900000000000003,5.03648230145055,4.35563696257073,0.34298641705845545,78.27984635987683
309.0,0.07900000000000003,5.03648230145055,4.32108589261741,0.3403534961448847,77.65889184260253
310.0,0.07900000000000003,5.03648230145055,4.34733918526548,0.3407677441568091,78.13071806057982
311.0,0.07900000000000003,5.03648230145055,4.380545902107436,0.34321190138611346,78.72751175914604
312.0,0.07900000000000003,5.03648230145055,4.362993198940593,0.34339146583413976,78.41205321223123
313.0,0.07899999999999999,5.036482301450551,4.355366162483059,0.34290523562267483,78.27497951963298
