T(K),Fc,X,m(mol/kg),cp(J/gK),cpm(J/molK)
181.98652099999998,0.3687082538546768,0.3167847357288949,27.224915299616256,3.3260425984688258,58.9677729544014
182.01590199999998,0.3686046342593654,0.3167325520982549,27.21835164301827,3.287290729919432,58.2809121214974
182.04546599999998,0.368500218255513,0.31668004114905085,27.211747828249955,3.2580175475206787,57.76209791981204
182.0752855,0.3683952246027497,0.31662707404102725,27.205087674768134,3.1972700109734045,56.68526474458988
182.1053145,0.3682889189662774,0.3165737324105139,27.198381471667997,3.1806909750487935,56.391503894688405
182.1352865,0.3681823599917396,0.3165204896165842,27.19168873832941,3.1985579140405167,56.70844667482052
182.16531600000002,0.3680763773832797,0.3164671422427489,27.184983904787845,3.1493420240316596,55.83605116185612
182.195002,0.3679693288911833,0.3164144026834899,27.178356491607506,3.294540819351067,58.41052114250234
182.22461149999998,0.3678657036973448,0.31636179662693537,27.171746873452268,3.166714406678808,56.14439454318146
182.2543815,0.3677591173135158,0.3163089029779921,27.16510214663259,3.242650076348552,57.490874405786904
182.28420899999998,0.3676542733118302,0.31625590469820897,27.158445306747662,3.1484577519619363,55.821053089734065
182.3140665,0.3675471969978753,0.31620285062316483,27.151782492226662,3.2287904490294,57.24549870436976
182.343962,0.3674420595380964,0.31614972651274764,27.145111918158104,3.129355933681753,55.48272405548287
182.374041,0.367334630909425,0.3160962737698809,27.138401125023226,3.164011884796593,56.09733850130864
182.4035365,0.3672281069925232,0.3160438554483863,27.13182121832154,3.29707034141489,58.45661662678143
182.43298199999998,0.3671247489334287,0.3159915234962363,27.125253159289795,3.168899746192721,56.18433854846406
182.46285849999998,0.3670185002302227,0.3159384229926466,27.118589668375186,3.1584896825552695,55.99994032805299
182.4930785,0.3669119933990508,0.3158847093376662,27.1118502865625,3.069570815923851,54.423579596158056
182.52317299999999,0.3668032148433024,0.3158312160964145,27.105139611475654,3.2035566112889766,56.79932673856831
182.55269900000002,0.3666975196969578,0.3157787307803576,27.09855639945128,3.2463920135670827,57.55897610708154
182.5823125,0.3665927112352979,0.31572608733337854,27.091954367591406,3.1815637800224095,56.40973376561216
182.612311,0.3664863110930721,0.3156727568159529,27.08526720572767,3.1323685087114654,55.537662897383235
182.642119,0.3663786743030984,0.3156197622942433,27.07862320704032,3.2400942947485656,57.44784298927103
182.6716905,0.3662735517218645,0.3155671855911424,27.072032607599557,3.2030080377462395,56.79046461167257
182.70173849999998,0.3661675210940665,0.31551375897837997,27.065336507364943,3.098253980725105,54.9333072931438
182.7319855,0.3660589127781543,0.3154599757540224,27.058596767761156,3.1458981440861233,55.77823063534071
182.7617555,0.3659513767641575,0.3154070379586339,27.05196400557644,3.247460421427615,57.57915249671952
182.790949,0.365846094307112,0.31535512265433935,27.045460351074365,3.333001145348468,59.09601056987544
182.8206845,0.3657425993903284,0.3153022407822758,27.038836624408233,3.093053795807974,54.841774392203426
182.850977,0.3656333577383904,0.31524836549768304,27.032089519790343,3.165776553740874,56.13136855700223
182.88131900000002,0.3655257945288586,0.31519439928813364,27.025332092439804,3.0830073432707663,54.66398424211848
182.9114555,0.3654161119213458,0.31514079570151576,27.018621125491983,3.2313201326087624,57.29385589881172
182.9411225,0.365309935934509,0.31508802439275346,27.012015382702824,3.2243625825268305,57.17066690860009
182.97062499999998,0.3652035323954181,0.3150355429056339,27.00544692833015,3.2830513699419694,58.21144464299
183.0002655,0.365098453569337,0.3149828131161564,26.998848410659647,3.1824212365613462,56.42735361152123
183.0303255,0.3649909777602149,0.314929334146008,26.992157179297372,3.1552903329941957,55.94646932192778
183.060141,0.3648828066080734,0.3148762872589945,26.985521041687786,3.2566364408868878,57.7436142090902
183.08989200000002,0.3647770013509186,0.3148233522332041,26.978899922159762,3.1743843312668045,56.28536886614888
183.119578,0.3646692086840432,0.3147705299612567,26.972293925613325,3.2750818439191542,58.07102466062744
183.14946600000002,0.3645637876383066,0.31471734531615786,26.96564363928133,3.1084626484136133,55.11684072750075
183.179621,0.3644544587299373,0.3146636825467883,26.958934613720807,3.184203892347432,56.460000122588
183.2093335,0.3643470346836182,0.31461080426426663,26.952324693903318,3.232542187050081,57.317274456290875
183.2392105,0.3642408019811234,0.31455763023777156,26.94567883374994,3.1280382877735806,55.46445121724196
183.26912549999997,0.3641321098129195,0.3145043855609593,26.939025176590693,3.2155196216418296,57.015791371213524
183.298876,0.3640255196288813,0.3144514306597026,26.932408756006673,3.173389088789457,56.26892809017816
183.3286765,0.3639179261776773,0.31439838373252355,26.925781862046946,3.1952784099912503,56.65723164219803
183.3582675,0.3638108917507391,0.3143457067156463,26.91920219388099,3.229870216415385,57.27077175790478
183.3882585,0.3637047233345957,0.3142923145500479,26.912534231046187,3.0700919906384976,54.43781541325522
183.4181845,0.3635947205783162,0.3142390349948014,26.90588136675821,3.2470444212369594,57.575651833491605
183.4477445,0.3634889364658685,0.3141864039943218,26.89931050053119,3.180232144433983,56.39112690742202
183.47754500000002,0.3633814874025947,0.3141333416908905,26.892686807946795,3.1769871322962087,56.33375937020041
183.5072235,0.3632738838439392,0.31408049351205725,26.886090862848903,3.2219676867255873,57.131520386808454
183.537356,0.3631672305853253,0.3140268337123636,26.879394659756755,3.051996169890397,54.11777445254104
183.5675075,0.3630562617145183,0.3139731368458575,26.872694879715187,3.2257371803483013,57.19871442113639
183.5966975,0.3629493853564379,0.3139211492213166,26.866209361685822,3.3520513801648444,59.43869363422074
183.626002,0.3628452795240573,0.3138689545930141,26.859699008374122,3.1950963552232006,56.65573198288367
