index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc
6072,107456.7,112.23432,110.83193,-1.784758,-0.42079200000000005,
6073,107474.4,112.26348,110.839346,-1.830104,-0.4724219999999999,
6074,107492.1,112.292334,110.84722,-1.875749,-0.5199100000000001,
6075,107509.8,112.320914,110.855002,-1.923554,-0.574943,
6076,107527.5,112.350226,110.863119,-1.971657,-0.6153930000000001,
6077,107545.2,112.379141,110.871344,-2.012645,-0.649368,
6078,107562.9,112.406927,110.879172,-2.057033,-0.6952900000000002,
6079,107580.6,112.43595,110.887411,-2.089975,-0.7272299999999998,
6080,107598.3,112.463827,110.895651,-2.128785,-0.7653560000000001,
6081,107616.0,112.49259,110.904227,-2.166967,-0.80033,
6082,107633.7,112.52056,110.912726,-2.210089,-0.8481429999999999,
6083,107651.4,112.5492,110.921347,-2.247642,-0.8907019999999999,
6084,107669.1,112.577231,110.930029,-2.287661,-0.9313009999999999,
6085,107686.8,112.605719,110.939093,-2.32736,-0.9766370000000002,
6086,107704.5,112.63407,110.948645,-2.361485,-1.003754,
6087,107722.2,112.663092,110.957465,-2.407664,-1.042935,
6088,107739.9,112.691611,110.96694,-2.443633,-1.0804350000000003,
6089,107757.6,112.719885,110.976172,-2.478984,-1.1144720000000001,
6090,107775.3,112.748679,110.985449,-2.514639,-1.148499,
6091,107793.0,112.777289,110.99552,-2.550582,-1.185975,
6092,107810.7,112.805914,111.004629,-2.587465,-1.227858,
6093,107828.4,112.834708,111.014975,-2.62401,-1.2630970000000001,
6094,107846.1,112.864462,111.024466,-2.66211,-1.3071320000000002,
6095,107863.8,112.892355,111.034079,-2.695572,-1.3396,
6096,107881.5,112.922034,111.04476,-2.729934,-1.371391,
6097,107899.2,112.950842,111.054556,-2.761839,-1.399466,
6098,107916.9,112.980368,111.064963,-2.786012,-1.4220059999999999,
6099,107934.6,113.009741,111.075827,-2.810788,-1.451152,
6100,107952.3,113.038443,111.086188,-2.851001,-1.4900570000000002,
6101,107970.0,113.068457,111.096732,-2.881638,-1.520963,
6102,107987.7,113.097891,111.107138,-2.917827,-1.561826,
6103,108005.4,113.127173,111.117835,-2.951228,-1.600846,
6104,108023.1,113.1565,111.128851,-2.983999,-1.630415,
6105,108040.8,113.186514,111.139914,-3.018615,-1.6631,
6106,108058.5,113.216116,111.150961,-3.044898,-1.6874449999999999,
6107,108076.2,113.245627,111.161963,-3.073029,-1.715837,
6108,108093.9,113.274649,111.173895,-3.09404,-1.733349,
6109,108111.6,113.30477,111.184622,-3.133578,-1.772529,
6110,108129.3,113.334494,111.195715,-3.166317,-1.8064769999999999,
6111,108147.0,113.364249,111.207266,-3.20089,-1.8331419999999998,
6112,108164.7,113.394049,111.218634,-3.230221,-1.8595989999999998,
6113,108182.4,113.423911,111.231039,-3.26538,-1.89692,
6114,108200.1,113.453421,111.243063,-3.294685,-1.9261739999999998,
6115,108217.8,113.483069,111.255606,-3.316883,-1.9499039999999999,
6116,108235.5,113.512152,111.26734,-3.346802,-1.9876279999999997,
6117,108253.2,113.542639,111.279517,-3.373931,-2.019106,
6118,108270.9,113.571753,111.291525,-3.401984,-2.0464890000000002,
6119,108288.6,113.601996,111.303595,-3.434652,-2.070632,
6120,108306.3,113.631216,111.316077,-3.463299,-2.091082,
6121,108324.0,113.660681,111.329016,-3.494394,-2.1221309999999995,
6122,108341.7,113.690192,111.341376,-3.521186,-2.145429,
6123,108359.4,113.720129,111.354437,-3.54857,-2.1777939999999996,
6124,108377.1,113.749823,111.366461,-3.58152,-2.213214,
6125,108394.8,113.779166,111.379981,-3.612885,-2.245788,
6126,108412.5,113.808691,111.392905,-3.642412,-2.277464,
6127,108430.2,113.838278,111.405829,-3.667624,-2.305766,
6128,108447.9,113.86814,111.419302,-3.695586,-2.333373,
6129,108465.6,113.897528,111.432104,-3.718945,-2.3479170000000003,
6130,108483.3,113.927802,111.4457,-3.736737,-2.36191,
6131,108501.0,113.957571,111.459265,-3.765298,-2.388554,
6132,108518.7,113.98757,111.472281,-3.797253,-2.420472,
6133,108536.4,114.017584,111.486456,-3.828555,-2.4473540000000003,
6134,108554.1,114.047247,111.499945,-3.861101,-2.486744,
6135,108571.8,114.077414,111.514182,-3.886543,-2.510269,
6136,108589.5,114.106467,111.527991,-3.911992,-2.54099,
6137,108607.2,114.136206,111.541922,-3.938971,-2.57106,
6138,108624.9,114.166251,111.556204,-3.956708,-2.583754,
6139,108642.6,114.195227,111.57012,-3.978142,-2.601088,
6140,108660.3,114.224905,111.584525,-4.014624,-2.6318980000000005,
6141,108678.0,114.255087,111.598914,-4.044335,-2.661264,
6142,108695.7,114.283743,111.612967,-4.074049,-2.6934369999999994,
6143,108713.4,114.314139,111.627768,-4.101277,-2.7259379999999993,
6144,108731.1,114.343512,111.642462,-4.126965,-2.7506520000000005,
6145,108748.8,114.372732,111.656577,-4.146212,-2.771108,
6146,108766.5,114.402182,111.671393,-4.167584,-2.8008689999999996,
6147,108784.2,114.43157,111.686514,-4.196931,-2.8286180000000005,
6148,108801.9,114.460928,111.700629,-4.21893,-2.848389,
6149,108819.6,114.490454,111.716162,-4.243952,-2.864015,
6150,108837.3,114.520178,111.731024,-4.270525,-2.893045,
6151,108855.0,114.549551,111.746207,-4.297082,-2.9204979999999994,
6152,108872.7,114.578848,111.761771,-4.322394,-2.945149,
6153,108890.4,114.608618,111.776587,-4.346188,-2.9685919999999997,
6154,108908.1,114.638296,111.791861,-4.372726,-3.0013240000000003,
6155,108925.8,114.667563,111.807593,-4.401392,-3.0296450000000004,
6156,108943.5,114.696799,111.823065,-4.427911,-3.062043,
6157,108961.2,114.727011,111.838705,-4.451657,-3.0826320000000003,
6158,108978.9,114.756155,111.854147,-4.484917,-3.105576,
6159,108996.6,114.786108,111.869772,-4.503436,-3.1253009999999994,
6160,109014.3,114.81571,111.885489,-4.531151,-3.1517350000000004,
6161,109032.0,114.844855,111.901785,-4.543503,-3.16561,
6162,109049.7,114.875082,111.917639,-4.562001,-3.1834480000000003,
6163,109067.4,114.904623,111.933234,-4.589398,-3.216718,
6164,109085.1,114.935019,111.949683,-4.61768,-3.245583,
6165,109102.8,114.964346,111.96546,-4.642912,-3.271709,
6166,109120.5,114.993948,111.981528,-4.668129,-3.2968920000000006,
6167,109138.2,115.023505,111.99787,-4.693943,-3.322355,
6168,109155.9,115.053503,112.014792,-4.715134,-3.342577,
6169,109173.6,115.083151,112.03121,-4.728062,-3.354223,
6170,109191.3,115.113043,112.04743,-4.747429,-3.372618,
6171,109209.0,115.142508,112.06394,-4.768927,-3.3974959999999994,
6172,109226.7,115.172034,112.080862,-4.801434,-3.4212680000000004,
6173,109244.4,115.201621,112.097525,-4.822303,-3.442099,
6174,109262.1,115.231146,112.114264,-4.851127,-3.473061,
6175,109279.8,115.26084,112.131842,-4.873177,-3.495079,
6176,109297.5,115.290991,112.148352,-4.894034,-3.5171400000000004,
6177,109315.2,115.320487,112.165213,-4.910282,-3.5407959999999994,
6178,109332.9,115.350027,112.181494,-4.931138,-3.5631649999999997,
6179,109350.6,115.37908,112.199911,-4.950689,-3.5752379999999997,
6180,109368.3,115.408392,112.216757,-4.972434,-3.5938499999999998,
6181,109386.0,115.438483,112.233832,-4.994471,-3.619569,
6182,109403.7,115.467688,112.251273,-5.017407,-3.638751,
6183,109421.4,115.496527,112.26824,-5.046474,-3.666855,
6184,109439.1,115.526587,112.286047,-5.067856,-3.690984,
6185,109456.8,115.555701,112.303305,-5.090476,-3.721933,
6186,109474.5,115.584845,112.321265,-5.104807,-3.739643,
6187,109492.2,115.614325,112.338629,-5.122825,-3.75638,
6188,109509.9,115.643652,112.356558,-5.142653,-3.765643,
6189,109527.6,115.673605,112.374075,-5.165243,-3.788507,
6190,109545.3,115.702917,112.392401,-5.185352,-3.806725,
6191,109563.0,115.73255,112.409644,-5.20305,-3.8247,
6192,109580.7,115.762015,112.42803,-5.225286,-3.844124,
6193,109598.4,115.791907,112.446005,-5.250587,-3.8715520000000003,
6194,109616.1,115.820746,112.463782,-5.266112,-3.893535,
6195,109633.8,115.851111,112.481711,-5.284682,-3.9126960000000004,
6196,109651.5,115.880301,112.500311,-5.311164,-3.9388309999999995,
6197,109669.2,115.910483,112.518225,-5.332473,-3.955468,
6198,109686.9,115.939917,112.537222,-5.356178,-3.9748089999999996,
6199,109704.6,115.969351,112.555563,-5.374712,-3.9954779999999994,
6200,109722.3,115.998862,112.57392,-5.398125,-4.016076,
6201,109740.0,116.028906,112.592474,-5.414198,-4.038285999999999,
6202,109757.7,116.059256,112.610846,-5.428442,-4.053122,
6203,109775.4,116.088812,112.629752,-5.445104,-4.073449,
6204,109793.1,116.118597,112.648474,-5.468786,-4.098025,
6205,109810.8,116.148673,112.667044,-5.493688,-4.121651999999999,
6206,109828.5,116.178412,112.685523,-5.513707,-4.135473,
6207,109846.2,116.207587,112.704932,-5.538869,-4.1578289999999996,
6208,109863.9,116.237555,112.723898,-5.555197,-4.172585,
6209,109881.6,116.267355,112.742835,-5.573657,-4.194402,
6210,109899.3,116.297339,112.761664,-5.586018,-4.207034,
6211,109917.0,116.326682,112.780829,-5.60385,-4.231928,
6212,109934.7,116.356497,112.800024,-5.622286,-4.251863,
6213,109952.4,116.385504,112.81925,-5.647115,-4.275124,
6214,109970.1,116.41651,112.838583,-5.669496,-4.296856999999999,
6215,109987.8,116.445502,112.858115,-5.690034,-4.315208,
6216,110005.5,116.475668,112.877539,-5.711181,-4.333852,
6217,110023.2,116.505331,112.896674,-5.7235,-4.3445979999999995,
6218,110040.9,116.534384,112.916388,-5.742492,-4.368481,
6219,110058.6,116.564475,112.935568,-5.756629,-4.376431,
6220,110076.3,116.593771,112.955222,-5.775919,-4.394773,
6221,110094.0,116.623007,112.974982,-5.796112,-4.41647,
6222,110111.7,116.652655,112.994818,-5.818731,-4.438134,
6223,110129.4,116.681601,113.014304,-5.844707,-4.4600859999999996,
6224,110147.1,116.710898,113.03446,-5.862736,-4.4799240000000005,
6225,110164.8,116.74053,113.054602,-5.878326,-4.496097000000001,
6226,110182.5,116.770544,113.074271,-5.889977,-4.506494,
6227,110200.2,116.799368,113.094275,-5.905261,-4.5282,
6228,110217.9,116.82894,113.114569,-5.922353,-4.548633000000001,
6229,110235.6,116.857825,113.134665,-5.936712,-4.566953,
6230,110253.3,116.887061,113.154074,-5.95748,-4.583086000000001,
6231,110271.0,116.916937,113.174811,-5.981227,-4.598820999999999,
6232,110288.7,116.946616,113.194525,-6.001363,-4.618924,
6233,110306.4,116.975745,113.215201,-6.019933,-4.634393,
6234,110324.1,117.005301,113.235419,-6.033351,-4.648092999999999,
6235,110341.8,117.035406,113.255576,-6.045249,-4.663331,
6236,110359.5,117.064734,113.276007,-6.07141,-4.694979,
6237,110377.2,117.094504,113.296286,-6.091798,-4.716877,
6238,110394.9,117.124335,113.317023,-6.113983,-4.743012,
6239,110412.6,117.153387,113.337805,-6.128873,-4.752656,
6240,110430.3,117.183737,113.358557,-6.147706,-4.768706,
6241,110448.0,117.213583,113.379111,-6.156829,-4.774429,
6242,110465.7,117.24346,113.4,-6.170791,-4.787746,
6243,110483.4,117.272696,113.420203,-6.181441,-4.803575,
6244,110501.1,117.303305,113.441107,-6.20389,-4.826913,
6245,110518.8,117.332922,113.462531,-6.221152,-4.841077,
6246,110536.5,117.362448,113.482794,-6.240584,-4.870273,
6247,110554.2,117.392645,113.50405,-6.26118,-4.892674,
6248,110571.9,117.4224,113.525229,-6.278134,-4.9071489999999995,
6249,110589.6,117.452597,113.546133,-6.292367,-4.91524,
6250,110607.3,117.481482,113.566748,-6.302971,-4.92183,
6251,110625.0,117.51084,113.587836,-6.317491,-4.937537000000001,
6252,110642.7,117.54064,113.609137,-6.336543,-4.962063,
6253,110660.4,117.5707,113.630759,-6.354666,-4.977104,
6254,110678.1,117.599829,113.651236,-6.37435,-5.00317,
6255,110695.8,117.628821,113.672949,-6.389125,-5.023412,
6256,110713.5,117.658835,113.694998,-6.411756,-5.046316999999999,
6257,110731.2,117.688437,113.716132,-6.423217,-5.051331,
6258,110748.9,117.717307,113.73725,-6.434373,-5.060319,
6259,110766.6,117.74668,113.758948,-6.44671,-5.072936,
6260,110784.3,117.776022,113.780295,-6.4636,-5.087040999999999,
6261,110802.0,117.805472,113.802451,-6.475303,-5.102069,
6262,110819.7,117.835242,113.823752,-6.495816,-5.122553999999999,
6263,110837.4,117.864432,113.845267,-6.512381,-5.149764,
6264,110855.1,117.89443,113.866568,-6.528648,-5.168735999999999,
6265,110872.8,117.923773,113.88819,-6.54913,-5.184613,
6266,110890.5,117.953421,113.909994,-6.563852,-5.192902999999999,
6267,110908.2,117.982642,113.931845,-6.58401,-5.209069,
6268,110925.9,118.01235,113.954199,-6.599301,-5.220357,
6269,110943.6,118.041434,113.975165,-6.616163,-5.232019,
6270,110961.3,118.070853,113.996695,-6.631483,-5.258572,
6271,110979.0,118.100394,114.019019,-6.65069,-5.275922,
6272,110996.7,118.129706,114.041571,-6.659004,-5.291815000000001,
6273,111014.4,118.159888,114.063574,-6.668851,-5.303762,
6274,111032.1,118.189597,114.0857,-6.678991,-5.308087,
6275,111049.8,118.218375,114.107886,-6.7003,-5.33028,
6276,111067.5,118.248038,114.129904,-6.721005,-5.350341,
6277,111085.2,118.276953,114.152411,-6.735946,-5.36282,
6278,111102.9,118.307104,114.175238,-6.755394,-5.3843689999999995,
6279,111120.6,118.336585,114.197378,-6.767324,-5.396868,
6280,111138.3,118.366568,114.21955,-6.781663,-5.417557,
6281,111156.0,118.395758,114.242224,-6.789035,-5.422767,
6282,111173.7,118.425192,114.264319,-6.806386,-5.442819999999999,
6283,111191.4,118.454428,114.286749,-6.825526,-5.454637,
6284,111209.1,118.484732,114.308829,-6.840153,-5.461035,
6285,111226.8,118.513495,114.331519,-6.85927,-5.478907,
6286,111244.5,118.543295,114.354056,-6.87266,-5.492267999999999,
6287,111262.2,118.572211,114.377005,-6.892356,-5.512542,
6288,111279.9,118.601996,114.399405,-6.899716,-5.52776,
6289,111297.6,118.630957,114.422324,-6.913678,-5.547453,
6290,111315.3,118.66062,114.444739,-6.925551,-5.564753,
6291,111333.0,118.690405,114.467474,-6.939513,-5.5708009999999994,
6292,111350.7,118.719946,114.490378,-6.957378,-5.586207,
6293,111368.4,118.748938,114.512884,-6.976763,-5.604648,
6294,111386.1,118.77796,114.536505,-6.993679,-5.622442,
6295,111403.8,118.807318,114.558936,-7.013056,-5.633602,
6296,111421.5,118.836279,114.582114,-7.024264,-5.650846,
6297,111439.2,118.865576,114.604361,-7.03461,-5.667521,
6298,111456.9,118.894919,114.628119,-7.045181,-5.682301000000001,
6299,111474.6,118.924597,114.650885,-7.06061,-5.694057,
6300,111492.3,118.954275,114.673987,-7.077222,-5.709128,
6301,111510.0,118.983054,114.697287,-7.089307,-5.7193629999999995,
6302,111527.7,119.01264,114.720068,-7.103519,-5.730823000000001,
6303,111545.4,119.042288,114.743185,-7.116207,-5.742570000000001,
6304,111563.1,119.071448,114.766791,-7.131271,-5.759723,
6305,111580.8,119.100928,114.789679,-7.147869,-5.77357,
6306,111598.5,119.130576,114.812735,-7.16265,-5.7934540000000005,
6307,111616.2,119.159445,114.836203,-7.181914,-5.815407,
6308,111633.9,119.189368,114.85993,-7.192446,-5.832257,
6309,111651.6,119.218588,114.88262,-7.213239,-5.843958,
6310,111669.3,119.248358,114.906042,-7.223478,-5.852652,
6311,111687.0,119.278189,114.929694,-7.239107,-5.866435,
6312,111704.7,119.307501,114.952811,-7.249354,-5.876044,
6313,111722.4,119.337683,114.976248,-7.258381,-5.881417,
6314,111740.1,119.366812,114.999976,-7.272492,-5.897618,
6315,111757.8,119.396674,115.023581,-7.287506,-5.911695,
6316,111775.5,119.427069,115.046866,-7.304331,-5.9336150000000005,
6317,111793.2,119.4569,115.070776,-7.318419,-5.9537119999999994,
6318,111810.9,119.486929,115.094778,-7.335498,-5.971063,
6319,111828.6,119.516836,115.118277,-7.351097,-5.980891,
6320,111846.3,119.546774,115.141623,-7.3643,-5.991051000000001,
6321,111864.0,119.576331,115.165747,-7.366668,-5.9858519999999995,
6322,111881.7,119.605872,115.189429,-7.381646,-6.009543,
6323,111899.4,119.635504,115.213095,-7.394822,-6.0184679999999995,
6324,111917.1,119.665472,115.236227,-7.416112,-6.045156,
6325,111934.8,119.695471,115.260046,-7.434363,-6.069399000000001,
6326,111952.5,119.724585,115.284796,-7.451363,-6.088774,
6327,111970.2,119.753928,115.308554,-7.460022,-6.0986080000000005,
6328,111987.9,119.783514,115.3328,-7.473146,-6.104471,
6329,112005.6,119.81304,115.356665,-7.481794,-6.1112839999999995,
6330,112023.3,119.842581,115.380347,-7.497632,-6.127091,
6331,112041.0,119.872153,115.404181,-7.507772,-6.141114,
6332,112058.7,119.901694,115.428595,-7.525359,-6.152654,
6333,112076.4,119.93067,115.4522,-7.543581,-6.177459,
6334,112094.1,119.960761,115.476096,-7.559687,-6.199847,
6335,112111.8,119.990027,115.500281,-7.574578,-6.209288,
6336,112129.5,120.019644,115.525229,-7.590918,-6.221695,
6337,112147.2,120.049155,115.549536,-7.608184,-6.235315999999999,
6338,112164.9,120.078848,115.573477,-7.621876,-6.247173,
6339,112182.6,120.108115,115.597952,-7.638525,-6.262589999999999,
6340,112200.3,120.138327,115.621893,-7.655495,-6.282237,
6341,112218.0,120.168051,115.64614,-7.66856,-6.297076000000001,
6342,112235.7,120.197455,115.670783,-7.677118,-6.306208,
6343,112253.4,120.227179,115.694922,-7.6857,-6.321056,
6344,112271.1,120.256384,115.719244,-7.695166,-6.3247860000000005,
6345,112288.8,120.286124,115.743704,-7.715072,-6.345562,
6346,112306.5,120.315771,115.768439,-7.734658,-6.365412999999999,
6347,112324.2,120.345313,115.792181,-7.749216,-6.378743,
6348,112341.9,120.374731,115.817129,-7.762213,-6.397704,
6349,112359.6,120.405341,115.84133,-7.783303,-6.416065,
6350,112377.3,120.434683,115.866644,-7.797166,-6.427801,
6351,112395.0,120.464285,115.890616,-7.802446,-6.43005,
6352,112412.7,120.494025,115.915198,-7.814849,-6.443922,
6353,112430.4,120.523001,115.94039,-7.826321,-6.453267,
6354,112448.1,120.55239,115.964972,-7.843188,-6.468909,
6355,112465.8,120.58219,115.989523,-7.86333,-6.499196,
6356,112483.5,120.611334,116.014304,-7.881666,-6.520798,
6357,112501.2,120.64028,116.038733,-7.89763,-6.536428000000001,
6358,112518.9,120.669546,116.063528,-7.913569,-6.5457529999999995,
6359,112536.6,120.698889,116.0884,-7.920265,-6.551519,
6360,112554.3,120.728094,116.113959,-7.93258,-6.560513,
6361,112572.0,120.75701,116.13793,-7.941404,-6.5699060000000005,
6362,112589.7,120.786383,116.163336,-7.966224,-6.5908050000000005,
6363,112607.4,120.815665,116.187903,-7.983343,-6.614775,
6364,112625.1,120.84484,116.212561,-7.994498,-6.627989,
6365,112642.8,120.873648,116.237509,-8.010097,-6.645651,
6366,112660.5,120.902838,116.262717,-8.022999,-6.659122,
6367,112678.2,120.932227,116.287466,-8.033245,-6.666049000000001,
6368,112695.9,120.961646,116.311911,-8.046479,-6.672974,
6369,112713.6,120.990744,116.337439,-8.059351,-6.6822349999999995,
6370,112731.3,121.02027,116.362265,-8.073744,-6.700481999999999,
6371,112749.0,121.049063,116.387228,-8.08872,-6.718415,
6372,112766.7,121.078589,116.412039,-8.107266,-6.736030999999999,
6373,112784.4,121.107718,116.437125,-8.118361,-6.7468,
6374,112802.1,121.136893,116.461935,-8.136599,-6.773661000000001,
6375,112819.8,121.166617,116.487402,-8.153309,-6.786161,
6376,112837.5,121.196234,116.51322,-8.166132,-6.798654999999999,
6377,112855.2,121.225699,116.537604,-8.187643,-6.818344,
6378,112872.9,121.255362,116.562964,-8.201373,-6.828467,
6379,112890.6,121.28504,116.588614,-8.220426,-6.84898,
6380,112908.3,121.314475,116.61344,-8.238628,-6.867457,
6381,112926.0,121.344519,116.63819,-8.246145,-6.877919,
6382,112943.7,121.373938,116.664465,-8.258024,-6.8951340000000005,
6383,112961.4,121.403448,116.689093,-8.267322,-6.914823,
6384,112979.1,121.433508,116.714453,-8.285178,-6.923413,
6385,112996.8,121.463126,116.739188,-8.30247,-6.939779,
6386,113014.5,121.493246,116.76496,-8.323849,-6.959937999999999,
6387,113032.2,121.52352,116.790656,-8.336035,-6.973282000000001,
6388,113049.9,121.553122,116.815649,-8.356852,-6.988117,
6389,113067.6,121.582373,116.840918,-8.366978,-7.0056449999999995,
6390,113085.3,121.611914,116.866721,-8.373514,-7.012146,
6391,113103.0,121.641608,116.892645,-8.395447,-7.037622000000001,
6392,113120.7,121.671927,116.917639,-8.41239,-7.057498000000001,
6393,113138.4,121.700934,116.943243,-8.434327,-7.078811,
6394,113156.1,121.730917,116.96868,-8.440869,-7.079967999999999,
6395,113173.8,121.760397,116.994498,-8.463078,-7.097688999999999,
6396,113191.5,121.790533,117.02001,-8.475529,-7.110996999999999,
6397,113209.2,121.820395,117.046027,-8.498009,-7.129589999999999,
6398,113226.9,121.849402,117.071326,-8.511646,-7.143791,
6399,113244.6,121.879324,117.096564,-8.527648,-7.165393999999999,
6400,113262.3,121.908499,117.122671,-8.533243,-7.1748140000000005,
6401,113280.0,121.938513,117.148825,-8.550662,-7.193388000000001,
6402,113297.7,121.96842,117.174246,-8.575806,-7.222951,
6403,113315.4,121.997473,117.199866,-8.595017,-7.247469000000001,
6404,113333.1,122.026968,117.225623,-8.611849,-7.253881999999999,
6405,113350.8,122.056616,117.250891,-8.631364,-7.271881,
6406,113368.5,122.086478,117.277045,-8.645502,-7.288058,
6407,113386.2,122.11637,117.301978,-8.670342,-7.310202,
6408,113403.9,122.145682,117.328574,-8.687987,-7.3358159999999994,
6409,113421.6,122.17507,117.354666,-8.706246,-7.349886,
6410,113439.3,122.205237,117.380652,-8.723325,-7.369304000000001,
6411,113457.0,122.23429,117.406149,-8.737474,-7.390821000000001,
6412,113474.7,122.264197,117.432517,-8.74832,-7.404006,
6413,113492.4,122.294165,117.458121,-8.761273,-7.418104999999999,
6414,113510.1,122.323233,117.48403,-8.779516,-7.424466999999999,
6415,113527.8,122.353323,117.510367,-8.805987,-7.450317,
6416,113545.5,122.382452,117.536017,-8.823936,-7.466158,
6417,113563.2,122.412192,117.562643,-8.848899,-7.496410999999999,
6418,113580.9,122.442374,117.588217,-8.868019,-7.513721,
6419,113598.6,122.472235,117.613867,-8.882706,-7.531034000000001,
6420,113616.3,122.50141,117.640219,-8.897346,-7.552442000000001,
6421,113634.0,122.53118,117.666479,-8.915228,-7.57502,
6422,113651.7,122.56037,117.692694,-8.936348,-7.598464000000001,
6423,113669.4,122.589667,117.718695,-8.957179,-7.6148240000000005,
6424,113687.1,122.619833,117.745398,-8.978845,-7.6334979999999995,
6425,113704.8,122.649161,117.770728,-8.999408,-7.647227000000001,
6426,113722.5,122.678229,117.796881,-9.017853,-7.6671130000000005,
6427,113740.2,122.707785,117.82305,-9.039529,-7.688457,
6428,113757.9,122.736914,117.849219,-9.050307,-7.705108,
6429,113775.6,122.766211,117.875571,-9.065485,-7.7170000000000005,
6430,113793.3,122.795264,117.902091,-9.08359,-7.745990999999999,
