T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K
182.0,0.7506153026415654,0.3167607959411499,27.221136204318974,3.2010255329820634,0.444352398260967,56.75142979011941,3.197304413972412
183.0,0.7492033606117323,0.3149832854473216,26.997401171394483,3.240928841503209,0.44319568841192614,57.464808572508844,3.2410482534053133
184.0,0.7477775103848353,0.31320254444824397,26.77516814908544,3.224454656241259,0.44435362379418414,57.17852027608199,3.2346194887575273
185.0,0.7463284503408497,0.3114179699198057,26.553018620503394,3.2297136982900136,0.4427183826119139,57.27772360873072,3.212806465091221
186.0,0.7448588660926425,0.30962896458586003,26.331467675423042,3.157587845394497,0.4448047521088471,56.00437008255595,3.166217570676542
187.0,0.7433876938175665,0.30783493519741156,26.11332645429604,3.18825679036914,0.44329046209517664,56.554134206706465,3.1901028537214837
188.0,0.7418979354247428,0.3060352908928012,25.896125672849188,3.26664492465368,0.44369260623094453,57.95052918217704,3.261276364282547
189.0,0.7403674910836069,0.3042294416247227,25.676696688220364,3.238443733901975,0.4445061250152416,57.45618928919892,3.2540468332843457
190.0,0.7387986047906846,0.30241679664133225,25.45561243639002,3.3594103415795398,0.4447087636855779,59.60864320352722,3.3401076953039164
191.0,0.7372022089466418,0.3005967630098679,25.234465888754066,3.2272706847282326,0.44502675431841426,57.27004330725646,3.2382686800830065
192.0,0.73560718719908,0.2987687441721445,25.01736733389591,3.284710501843105,0.44718875225425786,58.29545452932913,3.268419769477848
193.0,0.7339650717395012,0.2969321385221438,24.797693661535646,3.2304009408347523,0.4465446748250873,57.33768700205843,3.2470943181101406
194.0,0.7322926933560144,0.29508633799652173,24.577895256267837,3.237152979977004,0.4467928148568549,57.46363894878388,3.238795583178291
195.0,0.7306182450723425,0.29323072666942335,24.36172725052154,3.3042366083927766,0.4483758830683854,58.66067922570093,3.281971967334624
196.0,0.728893647653236,0.29136467934340693,24.14299206839143,3.214440272756019,0.44838845620944845,57.07264843077376,3.2220104531886222
197.0,0.727128524708999,0.2894875601285893,23.923122917186898,3.185659830840373,0.4467293108222301,56.56776903058654,3.2095508007389815
198.0,0.7253435055474068,0.2875987210023984,23.704836818924516,3.306963471102406,0.443992029726036,58.728100691427876,3.2806029132335017
199.0,0.7235213560845208,0.2856975003424541,23.486078369107805,3.2648487290104913,0.4445702972023279,57.98656850796862,3.2719417796891435
200.0,0.7216473554375394,0.2837832214252322,23.265294601269158,3.3533169650250034,0.4445316394720753,59.564397291765374,3.3459251882802974
201.0,0.7197213978317011,0.28185519088317856,23.04259329985048,3.29571014875207,0.4402362542091637,58.547697964784795,3.314792777945921
202.0,0.7177984322329236,0.27991269711297245,22.82449357948054,3.3601037706900954,0.4395918489123821,59.69822232865398,3.3509152307214607
203.0,0.7158370356707823,0.2779550086275582,22.606266452524928,3.3019104507094137,0.44103629965592933,58.670832284645584,3.3125936224322037
204.0,0.71380489113285,0.27598137234450526,22.38451573321723,3.3477163060304824,0.4405488798790133,59.49150536285803,3.340536615211969
205.0,0.7116995234359681,0.27399101180313085,22.159329204259077,3.3575068116028945,0.441424768461627,59.67242896510989,3.3472448204330227
206.0,0.7095437517351931,0.27198312530269514,21.93335537477796,3.3748829901367263,0.43944776745214176,59.98826177738023,3.3778942989525667
207.0,0.707392428067491,0.26995688395382705,21.712399046787993,3.40880959173291,0.43784275050215166,60.59826541042276,3.4092609225116943
208.0,0.7051632368024263,0.2679114296352212,21.488161169885394,3.3874618332683415,0.44185118296811793,60.225834933045164,3.38126716736909
209.0,0.702853137542702,0.26584587284749067,21.260536489745537,3.371320180749935,0.43969547396861375,59.946056253995664,3.3713077710002617
210.0,0.7004952550698347,0.2637592904559865,21.033130200448312,3.451474704655516,0.43542191466398883,61.37868943822462,3.4594296611727167
211.0,0.6980778089061942,0.2616507233143531,20.805011967708165,3.4908166633148547,0.4369194418051418,62.0857772940692,3.4929685919096842
212.0,0.6955975022298917,0.25951917376060923,20.576019380850685,3.4390025394148815,0.43656418521371826,61.171759861925146,3.4331499251510635
213.0,0.6930773729463816,0.25736360297771854,20.34844547988304,3.446471750832997,0.4357683700169811,61.312171394771056,3.4421876866987966
214.0,0.6904887029170589,0.25518292821087923,20.119891559415642,3.4930885412858004,0.434789219324283,62.149131525897275,3.49624827990878
215.0,0.6877719417043684,0.25297601983429524,19.885453427198225,3.481906092119054,0.43259153859966387,61.95806424718968,3.485258419116847
216.0,0.6849980387801735,0.2507416982609224,19.651634788701546,3.4522762565800846,0.4303946742879635,61.438681494534315,3.4619064630171703
217.0,0.6821264288313081,0.2484787306898044,19.41535163836052,3.4872516619508476,0.42968307427656344,62.06917291212477,3.4710972958525166
218.0,0.6791476839665572,0.24618582768714417,19.17611906054409,3.4489441373161256,0.42666546301871316,61.39554441234925,3.4420763948658593
219.0,0.6761081343563075,0.24386163959933677,18.938064605679116,3.435981981823922,0.4287607688748373,61.17291350252114,3.4438493848716623
220.0,0.6729289871713279,0.241504752798992,18.69530717851356,3.4501032479633844,0.42729147642115967,61.432646128780306,3.451592349104708
221.0,0.6696310879926303,0.23911368576862801,18.44994541089185,3.4278599759546555,0.4274125523611144,61.04502563060368,3.439799196709449
222.0,0.6662725829519935,0.23668688503148091,18.20662545363306,3.4668230645604807,0.4271155669653182,61.74743039142428,3.466560380401431
223.0,0.6627893574242335,0.23422272094499327,17.96094285021029,3.552319858269695,0.4245819153083689,63.27909790977868,3.54549517048773
224.0,0.6591180084642974,0.23171948338034123,17.709094520718242,3.5288209684599674,0.4252949417592512,62.86955838806517,3.529556357521544
