index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
5732,101438.7,103.703909,103.763098,-0.77437,-0.11573800000000001,,
5733,101456.4,103.701621,103.763724,-0.771756,-0.09950000000000003,,
5734,101474.1,103.69985,103.764319,-0.763268,-0.07638599999999995,,
5735,101491.8,103.697714,103.764029,-0.756743,-0.06123400000000001,,
5736,101509.5,103.695929,103.76496,-0.756085,-0.05293800000000004,,
5737,101527.2,103.693625,103.765173,-0.749557,-0.041107000000000005,,
5738,101544.9,103.691809,103.765997,-0.747921,-0.029178999999999955,,
5739,101562.6,103.689795,103.766089,-0.746615,-0.02256999999999998,,
5740,101580.3,103.687613,103.766669,-0.745632,-0.012962999999999947,,
5741,101598.0,103.685492,103.767065,-0.746609,-0.00731499999999996,,
5742,101615.7,103.683722,103.767142,-0.746609,0.0023040000000000838,,
5743,101633.4,103.681891,103.768393,-0.739749,0.02144299999999999,,
5744,101651.1,103.679465,103.768271,-0.745297,0.02617400000000003,,
5745,101668.8,103.677237,103.768835,-0.737462,0.039297000000000026,,
5746,101686.5,103.675604,103.769492,-0.737784,0.04958399999999996,,
5747,101704.2,103.673651,103.769812,-0.735172,0.06113899999999994,,
5748,101721.9,103.671988,103.769858,-0.729298,0.07861200000000002,,
5749,101739.6,103.670004,103.769904,-0.724403,0.09444299999999994,,
5750,101757.3,103.668341,103.770499,-0.719179,0.10660700000000001,,
5751,101775.0,103.667105,103.770789,-0.718525,0.11652499999999999,,
5752,101792.7,103.665488,103.771216,-0.716238,0.124753,,
5753,101810.4,103.664526,103.771475,-0.714931,0.12601600000000002,,
5754,101828.1,103.662894,103.771353,-0.717542,0.130336,,
5755,101845.8,103.661322,103.771826,-0.713624,0.13620100000000002,,
5756,101863.5,103.661459,103.772116,-0.705465,0.15660600000000002,,
5757,101881.2,103.660147,103.772498,-0.694042,0.17794199999999993,,
5758,101898.9,103.65975,103.772772,-0.692735,0.19016100000000002,,
5759,101916.6,103.658972,103.773337,-0.694364,0.19445999999999997,,
5760,101934.3,103.658362,103.773245,-0.694038,0.19871499999999997,,
5761,101952.0,103.657813,103.773428,-0.694037,0.20098399999999994,,
5762,101969.7,103.657111,103.773428,-0.689795,0.20549799999999996,,
5763,101987.4,103.657065,103.774176,-0.687181,0.20339299999999993,,
5764,102005.1,103.656912,103.773932,-0.680656,0.22082099999999993,,
5765,102022.8,103.65705,103.774603,-0.668579,0.244456,,
5766,102040.5,103.656439,103.774771,-0.668252,0.24737300000000007,,
5767,102058.2,103.656393,103.774939,-0.671188,0.25233799999999995,,
5768,102075.9,103.656424,103.775076,-0.671514,0.26356499999999994,,
5769,102093.6,103.656226,103.775351,-0.672491,0.26384300000000005,,
5770,102111.3,103.656851,103.77561,-0.669553,0.2670410000000001,,
5771,102129.0,103.656927,103.775229,-0.669881,0.26697000000000004,,
5772,102146.7,103.656683,103.776083,-0.660088,0.27271100000000004,,
5773,102164.4,103.65705,103.776007,-0.651605,0.283108,,
5774,102182.1,103.657294,103.776038,-0.653562,0.290369,,
5775,102199.8,103.657553,103.776587,-0.654865,0.294631,,
5776,102217.5,103.657767,103.776907,-0.650947,0.30444099999999996,,
5777,102235.2,103.658087,103.776877,-0.650948,0.309003,,
5778,102252.9,103.658392,103.777258,-0.648662,0.309218,,
5779,102270.6,103.658514,103.777365,-0.653555,0.304574,,
5780,102288.3,103.659232,103.777014,-0.662367,0.29733599999999993,,
5781,102306.0,103.659735,103.777914,-0.661057,0.29458399999999996,,
5782,102323.7,103.659338,103.778296,-0.657466,0.30173700000000003,,
5783,102341.4,103.660895,103.778509,-0.653549,0.308886,,
5784,102359.1,103.660819,103.778143,-0.647352,0.324607,,
5785,102376.8,103.661063,103.778632,-0.641476,0.33371399999999996,,
5786,102394.5,103.661856,103.779089,-0.639516,0.3365790000000001,,
5787,102412.2,103.662238,103.779456,-0.642451,0.334218,,
5788,102429.9,103.662848,103.779257,-0.648977,0.326604,,
5789,102447.6,103.663748,103.780081,-0.652889,0.31762999999999997,,
5790,102465.3,103.664435,103.779807,-0.648648,0.326087,,
5791,102483.0,103.665152,103.780615,-0.649949,0.32270699999999997,,
5792,102500.7,103.665823,103.780203,-0.647015,0.33316199999999996,,
5793,102518.4,103.667502,103.780325,-0.638531,0.34486800000000006,,
5794,102536.1,103.669165,103.781042,-0.634286,0.352661,,
5795,102553.8,103.671927,103.78092,-0.640486,0.34802,,
5796,102571.5,103.676245,103.781256,-0.647662,0.34273200000000004,,
5797,102589.2,103.682013,103.781577,-0.648313,0.344302,,
5798,102606.9,103.689978,103.78205,-0.649289,0.34687100000000004,,
5799,102624.6,103.700384,103.782797,-0.65059,0.3517619999999999,,
5800,102642.3,103.714011,103.782813,-0.650264,0.35132399999999997,,
5801,102660.0,103.730429,103.783362,-0.649282,0.35816100000000006,,
5802,102677.7,103.74996,103.78353,-0.64765,0.3570380000000001,,
5803,102695.4,103.772116,103.784567,-0.648624,0.34999800000000003,,
5804,102713.1,103.79772,103.784949,-0.660367,0.3351759999999999,,
5805,102730.8,103.826788,103.785498,-0.665911,0.33879500000000007,,
5806,102748.5,103.858466,103.786688,-0.67504,0.33121100000000003,,
5807,102766.2,103.893622,103.787512,-0.68776,0.32664799999999994,,
5808,102783.9,103.931219,103.789099,-0.702759,0.3145220000000001,,
5809,102801.6,103.970953,103.790594,-0.721673,0.3007850000000001,,
5810,102819.3,104.013739,103.792197,-0.734388,0.28597499999999987,,
5811,102837.0,104.057623,103.794302,-0.752319,0.27124100000000007,,
5812,102854.7,104.103293,103.795706,-0.766339,0.250822,,
5813,102872.4,104.150381,103.798407,-0.786222,0.231155,,
5814,102890.1,104.198142,103.800711,-0.797952,0.22427200000000003,,
5815,102907.8,104.247626,103.802863,-0.825015,0.20932899999999988,,
5816,102925.5,104.297308,103.805762,-0.854029,0.18448799999999987,,
5817,102943.2,104.347128,103.808905,-0.883366,0.15965799999999997,,
5818,102960.9,104.397665,103.812262,-0.91955,0.12104799999999993,,
5819,102978.6,104.447897,103.815695,-0.948229,0.09521800000000002,,
5820,102996.3,104.498023,103.819601,-0.978208,0.062475999999999976,,
5821,103014.0,104.548117,103.823096,-1.014385,0.027826999999999824,,
5822,103031.7,104.597403,103.826971,-1.040447,0.002635000000000165,,
5823,103049.4,104.646048,103.831808,-1.073021,-0.03237200000000007,,
5824,103067.1,104.694464,103.836188,-1.123534,-0.07244500000000009,,
5825,103084.8,104.741385,103.841452,-1.161969,-0.10011199999999998,,
5826,103102.5,104.788107,103.846487,-1.210513,-0.14449099999999993,,
5827,103120.2,104.83457,103.851309,-1.252532,-0.18730099999999994,,
5828,103137.9,104.879446,103.857443,-1.2991,-0.23432399999999998,,
5829,103155.6,104.923697,103.863119,-1.341103,-0.27018299999999984,,
5830,103173.3,104.966864,103.86965,-1.379833,-0.3120210000000001,,
5831,103191.0,105.009833,103.875311,-1.425415,-0.3607020000000001,,
5832,103208.7,105.052069,103.881354,-1.474575,-0.40405899999999995,,
5833,103226.4,105.092047,103.888342,-1.529912,-0.45226999999999995,,
5834,103244.1,105.131857,103.895026,-1.582966,-0.5031510000000001,,
5835,103261.8,105.170935,103.901846,-1.6321,-0.5448350000000002,,
5836,103279.5,105.209357,103.909125,-1.682201,-0.593097,,
5837,103297.2,105.247641,103.916052,-1.729367,-0.6436950000000001,,
5838,103314.9,105.284567,103.923727,-1.777495,-0.6936100000000001,,
5839,103332.6,105.320853,103.930792,-1.822367,-0.741919,,
5840,103350.3,105.356772,103.939078,-1.870475,-0.7891720000000002,,
5841,103368.0,105.391363,103.946585,-1.923802,-0.840007,,
5842,103385.7,105.426474,103.955039,-1.967984,-0.8767469999999999,,
5843,103403.4,105.460028,103.963171,-2.023895,-0.927206,,
5844,103421.1,105.49346,103.971396,-2.078168,-0.9770059999999998,,
5845,103438.8,105.526312,103.980002,-2.129495,-1.019256,,
5846,103456.5,105.558661,103.988501,-2.178211,-1.070427,,
5847,103474.2,105.591009,103.997748,-2.222999,-1.113714,,
5848,103491.9,105.622595,104.006598,-2.270067,-1.1671820000000002,,
5849,103509.6,105.653754,104.015616,-2.31159,-1.2045799999999998,,
5850,103527.3,105.684531,104.024527,-2.360272,-1.251764,,
5851,103545.0,105.715247,104.033362,-2.405693,-1.296018,,
5852,103562.7,105.745978,104.043219,-2.462808,-1.3457169999999998,,
5853,103580.4,105.776755,104.053198,-2.508192,-1.3853300000000002,,
5854,103598.1,105.806342,104.063071,-2.557152,-1.4324679999999999,,
5855,103615.8,105.835944,104.072836,-2.599271,-1.472764,,
5856,103633.5,105.86579,104.082266,-2.640088,-1.516044,,
5857,103651.2,105.895194,104.091605,-2.676995,-1.5531009999999998,,
5858,103668.9,105.924689,104.10224,-2.722004,-1.596622,,
5859,103686.6,105.953665,104.112448,-2.75888,-1.625437,,
5860,103704.3,105.983344,104.122687,-2.801282,-1.665365,,
5861,103722.0,106.012137,104.133093,-2.844973,-1.7016609999999999,,
5862,103739.7,106.041525,104.143591,-2.892885,-1.7487430000000002,,
5863,103757.4,106.069861,104.154334,-2.934928,-1.7939080000000003,,
5864,103775.1,106.098822,104.16532,-2.972403,-1.8246449999999999,,
5865,103792.8,106.127219,104.175909,-3.010533,-1.8724630000000002,,
5866,103810.5,106.156119,104.187369,-3.039853,-1.9029319999999998,,
5867,103828.2,106.185156,104.197897,-3.067565,-1.925551,,
5868,103845.9,106.213767,104.20896,-3.104039,-1.9559520000000001,,
5869,103863.6,106.24256,104.219992,-3.147335,-1.99515,,
5870,103881.3,106.271079,104.231589,-3.19256,-2.0412019999999997,,
5871,103899.0,106.299887,104.242865,-3.224782,-2.065387,,
5872,103916.7,106.328101,104.254156,-3.261223,-2.099697,,
5873,103934.4,106.357046,104.266272,-3.296985,-2.136611,,
5874,103952.1,106.385733,104.277426,-3.331142,-2.167985,,
5875,103969.8,106.414191,104.289328,-3.349999,-2.193578,,
5876,103987.5,106.442786,104.300971,-3.384782,-2.233122,,
5877,104005.2,106.471808,104.313223,-3.42149,-2.273609,,
5878,104022.9,106.501196,104.325384,-3.465666,-2.305499,,
5879,104040.6,106.529822,104.337302,-3.50107,-2.3335359999999996,,
5880,104058.3,106.55831,104.349966,-3.528976,-2.358993,,
5881,104076.0,106.587134,104.362585,-3.558176,-2.385416,,
5882,104093.7,106.616186,104.374136,-3.592272,-2.4216559999999996,,
5883,104111.4,106.644385,104.387137,-3.61593,-2.441231,,
5884,104129.1,106.67327,104.399344,-3.636034,-2.465773,,
5885,104146.8,106.702963,104.412695,-3.675255,-2.511064,,
5886,104164.5,106.731161,104.42565,-3.705715,-2.5381,,
5887,104182.2,106.760199,104.438269,-3.738775,-2.567738,,
5888,104199.9,106.789023,104.451315,-3.771167,-2.593433,,
5889,104217.6,106.818015,104.464163,-3.80226,-2.616524,,
5890,104235.3,106.847174,104.477362,-3.827171,-2.640308,,
5891,104253.0,106.876166,104.490881,-3.849796,-2.658539,,
5892,104270.7,106.904929,104.504156,-3.87729,-2.689483,,
5893,104288.4,106.933447,104.517767,-3.900551,-2.712272,,
5894,104306.1,106.963171,104.531058,-3.929979,-2.7448249999999996,,
5895,104323.8,106.991721,104.544623,-3.957771,-2.7714920000000003,,
5896,104341.5,107.021079,104.557944,-3.98297,-2.796875,,
5897,104359.2,107.05036,104.571661,-4.010746,-2.820925,,
5898,104376.9,107.079871,104.585761,-4.043366,-2.8429459999999995,,
5899,104394.6,107.109335,104.599661,-4.075337,-2.873146,,
5900,104412.3,107.139121,104.613623,-4.099844,-2.895224,,
5901,104430.0,107.168326,104.627783,-4.134062,-2.926042,,
5902,104447.7,107.198202,104.642035,-4.154983,-2.9474739999999997,,
5903,104465.4,107.227179,104.655463,-4.169447,-2.964092,,
5904,104483.1,107.257223,104.669867,-4.191326,-2.9926880000000002,,
5905,104500.8,107.287207,104.684485,-4.222264,-3.022841,,
5906,104518.5,107.316916,104.698615,-4.251268,-3.0468189999999993,,
5907,104536.2,107.347159,104.713553,-4.280886,-3.0769459999999995,,
5908,104553.9,107.376471,104.728506,-4.303696,-3.0901600000000005,,
5909,104571.6,107.405722,104.742957,-4.334612,-3.1127909999999996,,
5910,104589.3,107.435553,104.757819,-4.357737,-3.13187,,
5911,104607.0,107.465765,104.772253,-4.381843,-3.153567,,
5912,104624.7,107.495718,104.788061,-4.398775,-3.1726479999999997,,
5913,104642.4,107.525183,104.802542,-4.416072,-3.191451,,
5914,104660.1,107.554831,104.817648,-4.44467,-3.2238290000000003,,
5915,104677.8,107.584753,104.832327,-4.47004,-3.255597,,
