T(K),X,m,cp(J/gK),cpm(J/molK)
95.6835615,0.0,0.0,0.6256726303060935,11.295142860389847
95.690878,0.0,0.0,0.7143136474609655,12.895361414883318
95.69843900000001,0.0,0.0,0.5888012223214981,10.629510706325542
95.7063205,0.0,0.0,0.6521099615016088,11.772410712996244
95.713614,0.0,0.0,0.6837944152914527,12.344403820373538
95.720732,0.0,0.0,0.6786907544378511,12.25226845171564
95.728354,0.0,0.0,0.5920997305882948,10.689058016364369
95.735976,0.0,0.0,0.6753167619017795,12.191358439260446
95.74359,0.0,0.0,0.596814031013131,10.774164339073852
95.7511505,0.0,0.0,0.6890591143352018,12.439446379270533
95.75840600000001,0.0,0.0,0.647400408408804,11.687390092922458
95.7660585,0.0,0.0,0.6201905083679878,11.196175209465611
95.7733905,0.0,0.0,0.7030342865577582,12.691737368369898
95.7809815,0.0,0.0,0.5784915755785915,10.443392715605198
95.7885195,0.0,0.0,0.7140111955949553,12.88990131183661
95.79581300000001,0.0,0.0,0.6130723500823109,11.067672521565942
95.803358,0.0,0.0,0.6617522025928708,11.946480162968578
95.8107665,0.0,0.0,0.6334767939144759,11.43602986517925
95.8183425,0.0,0.0,0.6339577837579935,11.444713078626306
95.82568950000001,0.0,0.0,0.6730859084803484,12.151085288614036
95.8333955,0.0,0.0,0.5769101984457533,10.414844430501496
95.840918,0.0,0.0,0.7112208376085255,12.83952753717919
95.848059,0.0,0.0,0.6359863189472542,11.481333818690992
95.8554825,0.0,0.0,0.656851910805952,11.85801617539769
95.8629365,0.0,0.0,0.6300951449357179,11.37498163249553
95.870337,0.0,0.0,0.6604069074340974,11.922193818526274
95.877646,0.0,0.0,0.6395502454331502,11.545672670755575
95.885306,0.0,0.0,0.6006157406366287,10.842795842564932
95.8930575,0.0,0.0,0.6273254694434065,11.324981234767929
95.900397,0.0,0.0,0.6748364318173887,12.182687136312955
95.90751499999999,0.0,0.0,0.6670793446156984,12.042649992478282
95.91480849999999,0.0,0.0,0.644423627772167,11.633650867445377
95.92190400000001,0.0,0.0,0.7074731958344791,12.771872109760686
95.92931200000001,0.0,0.0,0.5890219621774982,10.63349567879794
95.9368115,0.0,0.0,0.6816864763200425,12.306349619710465
95.9438615,0.0,0.0,0.6611319876571212,11.935283546776478
95.951247,0.0,0.0,0.6210886674312649,11.212389495403139
95.95870049999999,0.0,0.0,0.6492315763452096,11.7204478014448
95.965994,0.0,0.0,0.6505785567084229,11.744764568545818
95.973532,0.0,0.0,0.609878192626653,11.010009035850443
95.98108500000001,0.0,0.0,0.6485636059277903,11.708389065093213
95.98819549999999,0.0,0.0,0.6868885695615911,12.400261968581493
95.995604,0.0,0.0,0.5951797131065183,10.744660324769354
96.00310400000001,0.0,0.0,0.6657402860484323,12.01847623597514
96.0106035,0.0,0.0,0.5940804637917271,10.724815796739291
96.017943,0.0,0.0,0.6962359073514803,12.569007588234806
96.024901,0.0,0.0,0.6608133951898152,11.929532060682696
96.0321945,0.0,0.0,0.6388707247944309,11.533405420568902
96.03963300000001,0.0,0.0,0.6375704814118881,11.509932386832535
96.04704100000001,0.0,0.0,0.646162211304659,11.66503716824075
96.0544645,0.0,0.0,0.6369592084784617,11.498897198819973
96.0621855,0.0,0.0,0.5946629174768369,10.73533071662584
