T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K
264.989238,0.1,6.524050913693332,4.315164628475908,0.3593054602603829,77.4598804832122,
265.017648,0.1,6.524050913693332,4.143047466141956,0.344977426672192,74.37027070667713,
265.04632200000003,0.1,6.524050913693332,4.234259065125765,0.3526162493224826,76.00757545962786,
265.07486900000004,0.1,6.524050913693332,4.178913232214949,0.348026799484388,75.01408344446232,
265.103181,0.1,6.524050913693332,4.305662645240477,0.3585582775510781,77.28931399290661,
265.1316195,0.1,6.524050913693332,4.143200583418415,0.344989327291017,74.37301925672227,
265.1602345,0.1,6.524050913693332,4.252957971901683,0.3540769468568536,76.3432324295778,
265.18884,0.1,6.524050913693332,4.146815421438537,0.3452155951638158,74.43790784038303,
265.217367,0.1,6.524050913693332,4.277015970284332,0.3560561506025687,76.77508841650533,
265.24562000000003,0.1,6.524050913693332,4.22659983158449,0.3518718390033675,75.87008746883718,
265.273824,0.1,6.524050913693332,4.292054662528891,0.3573028333927591,77.04504226628436,
265.30241,0.1,6.524050913693332,4.116445920698707,0.3426606508582276,73.89275647301262,
265.3312215,0.1,6.524050913693332,4.224831861062294,0.3516367639110372,75.83835130182204,
265.359562,0.1,6.524050913693332,4.254893752183397,0.3540894836138559,76.37798088581835,
265.3879615,0.1,6.524050913693332,4.208170960536682,0.3501838279497883,75.53927780762898,
265.41618500000004,0.1,6.524050913693332,4.308968489699691,0.3585582775496214,77.34865595057306,
265.44446700000003,0.1,6.524050913693332,4.192470148657952,0.3487550119771522,75.2574384999024,
265.4731415,0.1,6.524050913693332,4.1947674110091775,0.3487428501284172,75.29867578340956,4.230537919147139
265.5018355,0.1,6.524050913693332,4.191272183620142,0.348281327660362,75.2359342847354,4.227726897081255
265.530411,0.1,6.524050913693332,4.233139909343034,0.3516491284511269,75.98748591945126,4.229613333991054
265.558742,0.1,6.524050913693332,4.2656631660208495,0.3543152971740795,76.57129854123718,4.2314251360590305
265.587015,0.1,6.524050913693332,4.25072771126444,0.3530893405687528,76.30319786837768,4.233279110576813
265.6153855,0.1,6.524050913693332,4.235644569424372,0.3518842200826026,76.03244612080053,4.231061272765193
265.643873,0.1,6.524050913693332,4.214833094189974,0.3501960905148352,75.65886723722842,4.237786489311258
265.672557,0.1,6.524050913693332,4.17740576970831,0.3470846576007008,74.98702355784138,4.237049749099187
265.7009665,0.1,6.524050913693332,4.297572350575463,0.3570604477917761,77.14408818768692,4.239400730131254
265.7291895,0.1,6.524050913693332,4.232797015138359,0.3516367639092246,75.98133075588292,4.240820959603687
265.7575895,0.1,6.524050913693332,4.245168549922076,0.3526038166699485,76.20340747560222,4.2397857075400145
265.786156,0.1,6.524050913693332,4.18488699287725,0.3475671691609217,75.12131615208223,4.236435346206801
265.814399,0.1,6.524050913693332,4.344360902752415,0.3608352444927178,77.98397170816556,4.241721057113811
265.8424555,0.1,6.524050913693332,4.238894182979731,0.3521320248048785,76.09077869887962,4.241669012594494
265.870963,0.1,6.524050913693332,4.205946148070723,0.3494618535160689,75.49934104448128,4.242150506782602
265.899471,0.1,6.524050913693332,4.237559643060596,0.3521196262789542,76.0668228799164,4.241523417304233
265.92813550000005,0.1,6.524050913693332,4.15939022705481,0.3456809709316349,74.66363339757461,4.240409622095725
265.95646650000003,0.1,6.524050913693332,4.337324731944004,0.3605880439810974,77.85766807972868,4.242861761893607
265.984592,0.1,6.524050913693332,4.216778856169985,0.350662705308653,75.69379487114206,4.2457277395324935
266.013139,0.1,6.524050913693332,4.209072757984893,0.3499510022532514,75.55546563093878,4.245059346743735
266.0414305,0.1,6.524050913693332,4.297672137504943,0.3570604477917541,77.14587942493898,4.246123200190402
266.06962450000003,0.1,6.524050913693332,4.243802340337355,0.3523553476722475,76.17888316650654,4.2443594367531
266.0980635,0.1,6.524050913693332,4.228038321833801,0.3509211052724536,75.89590926067628,4.241665510878672
266.126071,0.1,6.524050913693332,4.378583162530652,0.3634052371751106,78.59828248898597,4.239677835167664
266.154079,0.1,6.524050913693332,4.227172064479196,0.3509087918767167,75.88035940408155,4.245927807053202
