T(K),Fc,X,m(mol/kg),cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
183.0,0.7325767576131825,0.3149832854473216,26.88894751718064,3.3429953782088724,1.150653193820479,59.27752499652627,3.343355482509814,0.11202512309908406,3.3510403223801486
184.0,0.7318172191037752,0.31320254444824397,26.77943155479096,3.3213470597043977,1.15510352174964,58.89657177384067,3.3220031475816265,0.11687816399532786,3.518998824703676
185.0,0.7302538552212314,0.3114179699198057,26.554064386343953,3.304377764056334,1.162023313263729,58.601738442199746,3.3065018448892953,0.2200368612216726,6.658949942562359
186.0,0.7287121619782698,0.30962896458586003,26.33551155465428,3.2935699897336708,1.164472601115654,58.41609895837662,3.294628219404179,0.2182658984468985,6.627030824523278
187.0,0.727124897678699,0.30783493519741156,26.114180653932863,3.2827788952060932,1.1673765774298004,58.23073832824024,3.2818289386444506,0.2214263808797135,6.7450896922441785
188.0,0.7255123989103882,0.3060352908928012,25.893198877067253,3.2693238381906196,1.1712834176452351,57.99820534610642,3.2711139501734303,0.21511488856646174,6.579797512060333
189.0,0.7238991008241035,0.3042294416247227,25.675773216017888,3.272667956617122,1.1715371913643788,58.063453422781116,3.274346636486699,0.21716869351091972,6.63583034972487
190.0,0.7222138637562269,0.30241679664133225,25.452517974819784,3.2955215800588182,1.164083631888168,58.47518123331626,3.294245455720689,0.1307790993485867,3.9683884984983946
191.0,0.7205514945082873,0.3005967630098679,25.236061545638318,3.3122551855827913,1.1615047451421325,58.778278342483816,3.3117798732180073,0.14230042724985528,4.296179469179924
192.0,0.7188388379119091,0.2987687441721445,25.01691912811313,3.3247915975449924,1.159266844832433,59.006912732467754,3.323182209608545,0.13570974886332166,4.081752040143779
193.0,0.7170985408943319,0.2969321385221438,24.79802654477021,3.3280557379189966,1.1585230834096027,59.07104666282384,3.3290071295917505,0.1374096986010921,4.128828043217003
194.0,0.7153510093799959,0.29508633799652173,24.582100886366963,3.3410333431919623,1.1558628966518463,59.307519700123315,3.3406565187341903,0.13756342756165765,4.117391639983816
195.0,0.7135198668358261,0.29323072666942335,24.359852407731527,3.3260125741477786,1.1595684781417812,59.047253124091746,3.327562772014289,0.13460481079965722,4.047032529158339
196.0,0.7117029505852424,0.29136467934340693,24.143265972477394,3.299802852131338,1.1656501338623981,58.58821799557415,3.3003838339753138,0.13033092351490155,3.949657884279995
197.0,0.7098238873633004,0.2894875601285893,23.92323443290134,3.294943580642786,1.1669974832383259,58.50832346316001,3.295748457706051,0.13250801256575892,4.021556343004481
198.0,0.7079064206935121,0.2875987210023984,23.70289412596554,3.2999012199312476,1.1661483088138913,58.6028027241564,3.301938631200665,0.12617705788001948,3.823661663504229
199.0,0.7059790278580942,0.2856975003424541,23.48542577911324,3.3254297627548275,1.1609607988316832,59.06270242251528,3.323043713091621,0.13345483188729057,4.013160445666275
200.0,0.7039579674879187,0.2837832214252322,23.261630645110685,3.3318277826685154,1.1602321689735837,59.18292126221158,3.329804054671716,0.13490989009094662,4.049125551828344
201.0,0.7019533736616467,0.28185519088317856,23.043838755811937,3.3372126899592125,1.158855140550393,59.284980254275766,3.33763030751322,0.1326970989077522,3.976285338570195
202.0,0.6999056546845596,0.27991269711297245,22.825539460181812,3.347340557184198,1.1561509702358606,59.47143358532958,3.3461103941786674,0.13442479530054635,4.015868508271094
203.0,0.697782100644507,0.2779550086275582,22.603445356135126,3.3428238734555715,1.157501236286873,59.39786110702899,3.340099920748426,0.14626685417130125,4.375547731747562
204.0,0.6956080221360752,0.27598137234450526,22.380612170179344,3.3208491593509644,1.1621132168925277,59.01424250789941,3.321674949172218,0.1391336474520553,4.189700910090356
205.0,0.6933813990494865,0.27399101180313085,22.156797262796236,3.3151998100831204,1.1624561723293718,58.920612917227324,3.3165761425021496,0.1377555825722561,4.155272395747459
206.0,0.6911315122401871,0.27198312530269514,21.93519576306501,3.3340231431663288,1.1581357444906677,59.26198522412301,3.3339983979751335,0.1393197455178836,4.178727607318626
207.0,0.6888267944449692,0.26995688395382705,21.712745250168034,3.343947694948295,1.15604354177335,59.445349433207774,3.344819720818359,0.13787959467527175,4.1232581144605405
208.0,0.6864648530607661,0.2679114296352212,21.489411714689894,3.362862539514775,1.1513230103271004,59.78859140746436,3.362705675977848,0.13099169994264898,3.895243959675785
209.0,0.6839717803937331,0.26584587284749067,21.258620389557436,3.3703977828070624,1.149251822345968,59.92980537896788,3.3710114927018613,0.12630067361006486,3.747352145030025
210.0,0.6814829693262774,0.2637592904559865,21.033124415348112,3.3835054536476004,1.1458957708329753,60.16993175255117,3.381565804357518,0.11727747494222414,3.466152975039326
211.0,0.6789259914558893,0.2616507233143531,20.806388385605864,3.368133454306202,1.1485770123820578,59.90373559642159,3.3685361451089575,0.12043948100290647,3.5758524012438717
212.0,0.6762959326437298,0.25951917376060923,20.57822321217925,3.363201404921783,1.1489549635159846,59.82336784502982,3.3641651823209413,0.11874869006478468,3.530823039351888
213.0,0.67358910617569,0.25736360297771854,20.348577111075432,3.358677078401081,1.1495874211187997,59.75033635690567,3.3599445827198533,0.11732628911593147,3.493229220231717
214.0,0.6707626693915968,0.25518292821087923,20.114135385234878,3.3607427260082963,1.148768857751758,59.79471058822999,3.362084724638571,0.11895435706993691,3.539525836041139
215.0,0.6678905448617726,0.25297601983429524,19.881438620075375,3.3820013952715176,1.144331831573309,60.18065249061317,3.383017339415555,0.12422253095023522,3.6730478918167995
216.0,0.6649316783345985,0.2507416982609224,19.647278479471233,3.4063094308999187,1.139555777622238,60.620919047653466,3.406368792159016,0.11857741661867388,3.481111126987272
217.0,0.6618823036778055,0.2484787306898044,19.411663471917205,3.419717810813042,1.1372947126363033,60.8674208668825,3.418997705023683,0.11977886453024546,3.502594984636112
218.0,0.6588772138609638,0.24618582768714417,19.184739449477107,3.4170580213670774,1.1383616900597273,60.82762546154956,3.4178513786215814,0.12204925181542171,3.57176410386479
219.0,0.6573078400226716,0.24386163959933677,19.066238024833638,3.4260662999218536,1.136973054958562,60.99192597788296,3.4258712264596967,0.12312609604911073,3.5938036590803613
220.0,0.6557065191179363,0.241504752798992,18.94726479371738,3.4143037152039857,1.1398771937229588,60.78656954765956,3.4163906647953994,0.12477191205584605,3.654388199275694
226.0,0.6244995596781254,0.22658851842753114,16.919012007980538,3.38473061252647,1.1815388840299919,60.330239846481795,3.3818492992873765,0.15160742505769031,4.479157794614731
227.0,0.6222546140148907,0.22395692862492655,16.79189669416666,3.3734672096975533,1.1788131403386104,60.133948504025476,3.3803222205630497,0.16495590843029334,4.88980322547977
228.0,0.6222546140148907,0.2212785318005776,16.79189669416666,3.3734672096975533,1.1788131403386104,60.133948504025476,3.3803222205630497,0.16495590843029334,4.88980322547977
