T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
215.0,0.26930000000000054,21.639992061746984,3.509351624717769,0.7055034226789553,62.387952127211186,3.511772335630838,0.053972313556879634,1.5379568458381603
216.0,0.26930000000000065,21.639992061746955,3.519740387576698,0.7057597486348886,62.57263970178728,3.5234373708967053,0.05806384279215591,1.6496626568566954
217.0,0.2693000000000007,21.639992061746945,3.5372189215458314,0.7058090860534094,62.88336659869884,3.537395233530729,0.0631305876319636,1.784752061780059
218.0,0.2693000000000007,21.639992061746945,3.560765366981179,0.705534046718313,63.301966576039256,3.5604459906709724,0.06607059614533738,1.8555167031786792
219.0,0.2693000000000007,21.639992061746945,3.578023591904588,0.7051861925596369,63.6087769004133,3.5786580677295223,0.058377333977228565,1.6315525171301124
220.0,0.2693000000000007,21.639992061746945,3.594922354679875,0.7050514841585136,63.90919683998505,3.594594413818825,0.059071261001544056,1.6431860044110551
221.0,0.2693000000000007,21.639992061746945,3.610612215578694,0.7045329931890634,64.18812537018522,3.610436564150671,0.05432830004133154,1.5046838817783155
222.0,0.2693000000000007,21.639992061746945,3.622695380850776,0.7044113230252083,64.40293540267959,3.6226233630540317,0.05616469720047342,1.550356607330406
223.0,0.2693000000000007,21.639992061746945,3.634815347566574,0.7046049539967622,64.61839967759656,3.635378332038599,0.06045158449467412,1.6631266987233637
224.0,0.2693000000000007,21.639992061746945,3.657640407554013,0.7048371156386846,65.02417513189056,3.6561087765424563,0.0536452504614487,1.4666627793879572
225.0,0.2693000000000007,21.639992061746945,3.6709227111111513,0.704782721690528,65.26030300024807,3.6715054782177017,0.05471319573661579,1.4904480437850094
226.0,0.2693000000000007,21.639992061746945,3.688601892053259,0.7053754589713903,65.57459692465733,3.688168787982481,0.05531372031110209,1.4995849899190863
227.0,0.2693000000000007,21.639992061746945,3.701340430278877,0.7052432368341878,65.80105793454678,3.700118735912963,0.05085735568710181,1.3740253469003383
228.0,0.2693000000000007,21.639992061746945,3.7113319354292487,0.7052008876758582,65.97868320885952,3.7110500094063696,0.05254871232757681,1.4158990152816682
229.0,0.2693000000000007,21.639992061746945,3.7215694852243835,0.7053527936170306,66.16068257364816,3.72199652308476,0.055162216924261036,1.4822299339907437
230.0,0.2693000000000007,21.639992061746945,3.732907191376227,0.7054935308897095,66.36224011027446,3.7321695862999076,0.05731733485782378,1.5354610205750214
231.0,0.2693000000000007,21.639992061746945,3.74115540814477,0.705021075626364,66.50887385004172,3.7421536479277675,0.05930377847140496,1.5851728143208454
232.0,0.2693000000000007,21.639992061746945,3.760045433206851,0.7050375871950014,66.8446937123075,3.760707882214867,0.06488027416044019,1.7255183564392569
233.0,0.2693000000000007,21.639992061746945,3.7715043313918675,0.704848065625234,67.04840575596883,3.7729085210934907,0.06425251395719508,1.7036309204895648
234.0,0.2693000000000007,21.639992061746945,3.78422139908505,0.7052377392296343,67.27448507069253,3.7834434331445737,0.06435973501033829,1.7007391540542316
235.0,0.2693000000000007,21.639992061746945,3.795016061250026,0.7052333078737999,67.46638857264837,3.795455384651905,0.06414685803593456,1.6902921358073375
236.0,0.2693000000000007,21.639992061746945,3.8190133518899785,0.7051840254529875,67.89300350888996,3.8176847883355545,0.07417232042301487,1.9421854177678637
237.0,0.2693000000000007,21.639992061746945,3.8321811976434574,0.7053380798574811,68.12709658884815,3.8317170148114994,0.07683792247210514,2.005070180902601
238.0,0.2693000000000007,21.639992061746945,3.8458835092282513,0.7055827654707824,68.37069120420765,3.844684908279101,0.06977382942625111,1.8142470841570693
239.0,0.2693000000000007,21.639992061746945,3.8582572730273355,0.7053807128413127,68.59066738957858,3.8586656384318263,0.06721704710138075,1.74216083440801
240.0,0.2693000000000007,21.639992061746945,3.871901036081859,0.7053796335920282,68.83322115087324,3.8722407990720753,0.06258754348292439,1.6164551443768143
241.0,0.2693000000000007,21.639992061746945,3.874768939088799,0.7057924177870556,68.8842056672842,3.8747561311491774,0.05675185489174978,1.4646513323474637
242.0,0.2693000000000007,21.639992061746945,3.8779392566467745,0.705960654676092,68.94056639746634,3.877773154671907,0.06166057612359701,1.5900346045367009
243.0,0.2693000000000007,21.639992061746945,3.882687766893214,0.7058260476562845,69.02498365216489,3.8836624955651557,0.06018260752681073,1.5500243939256202
244.0,0.2693000000000007,21.639992061746945,3.8964160311627167,0.7059767256509409,69.26903964473135,3.8963953942151837,0.06231556815813082,1.5993047882911886
245.0,0.2693000000000007,21.639992061746945,3.9123689171683536,0.7062150056213166,69.55264413776658,3.912142699055203,0.06886159473612506,1.760099729704551
246.0,0.2693000000000007,21.639992061746945,3.929735749440681,0.7061819757158423,69.8613852433247,3.9298867978000804,0.07518570882760534,1.9132510077377725
247.0,0.2693000000000007,21.639992061746945,3.9448024830173547,0.7062416391164664,70.12923604701005,3.9457944588659135,0.0710963602043529,1.8022793412452869
248.0,0.2693000000000007,21.639992061746945,3.96599420925677,0.7064886419352643,70.50597469947367,3.965746867379418,0.06350203951067657,1.6011631928876895
249.0,0.2693000000000007,21.639992061746945,3.983278971034095,0.7065288154618041,70.81325678619838,3.9827862269565797,0.06302706112864474,1.5822909112560186
250.0,0.2693000000000007,21.639992061746945,3.987303128141248,0.7064020257461894,70.88479675933335,3.9884982516379237,0.06104240649508364,1.5309196349849539
251.0,0.2693000000000007,21.639992061746945,3.9974269820388644,0.7064796140546563,71.0647748806076,3.9978667522440134,0.06304263281310164,1.5770802843019565
252.0,0.2693000000000007,21.639992061746945,4.012089535957696,0.7064996498452596,71.32544032818136,4.01145771886661,0.06379462752158366,1.5900599164060212
253.0,0.2693000000000007,21.639992061746945,4.024538954777825,0.7063803097017162,71.54676148046804,4.024768078030433,0.06375501062240357,1.5841568770682497
254.0,0.2693000000000007,21.639992061746945,4.037841001020642,0.706454995471419,71.78324032697219,4.03841785276958,0.06918354503347159,1.713379625794679
255.0,0.2693000000000007,21.639992061746945,4.0600598133114465,0.7067220810939516,72.17823813447578,4.058521202624205,0.07105193118044273,1.7500217841000647
256.0,0.2693000000000007,21.639992061746945,4.073330438451816,0.7067338353788118,72.41415838826966,4.073174670951791,0.07114684885744352,1.7466505586147558
257.0,0.2693000000000007,21.639992061746945,4.090758642629905,0.7068964729311974,72.7239905408153,4.090829335499035,0.06882427892531778,1.6824331361938134
258.0,0.2693000000000007,21.639992061746945,4.109557435413891,0.7071140571343305,73.05818850946457,4.109154661542547,0.07008901414065091,1.705512460701062
259.0,0.2693000000000007,21.639992061746945,4.123385216719957,0.7070690441846006,73.30401367901212,4.124136397876612,0.0713832502076681,1.7311807278693105
260.0,0.2693000000000007,21.639992061746945,4.141259985066218,0.7071583468278958,73.62178468378042,4.1416534803895555,0.06727130927307752,1.6244164702449093
261.0,0.2693000000000007,21.639992061746945,4.1571484197112465,0.7073561367906227,73.90424338442142,4.157588389633146,0.06812634276913992,1.638775811951211
262.0,0.2693000000000007,21.639992061746945,4.175574451675896,0.7072940388698987,74.23181454942188,4.1757747432960235,0.07271740617348664,1.7414946617536902
263.0,0.2693000000000007,21.639992061746945,4.189929389640849,0.7073551786009031,74.48701131461311,4.190544182966353,0.07225715387211035,1.7245434744260466
