T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK),cp_SMA_1K,std,std_%
269.0,0.08399999999999978,5.384478701694504,4.262539314023657,0.7048950579003421,76.58491086383641,4.2632922267280176,0.07348657836905335,1.7240093980431848
270.0,0.08399999999999976,5.384478701694514,4.263519240596527,0.7051757585758166,76.60251717399753,4.264268608667791,0.07013845688118205,1.645083625126755
271.0,0.08399999999999974,5.384478701694517,4.263745643808291,0.7053365726093892,76.60658495343951,4.26408356609405,0.06933320219307797,1.6261101853897402
272.0,0.08399999999999974,5.384478701694517,4.265492030043737,0.7056798470070406,76.63796222044454,4.2651335131913,0.06503146807641148,1.5245947623009546
273.0,0.08399999999999974,5.384478701694517,4.265025263246405,0.7057459765219971,76.62957583596001,4.264834676862888,0.06108559675484809,1.4322446640879127
274.0,0.08399999999999974,5.384478701694517,4.263460434536388,0.7058791497141509,76.60146060734971,4.26338464773908,0.0631991193670893,1.4823432828211909
275.0,0.08399999999999974,5.384478701694517,4.261785819580579,0.7058159959544631,76.57137285268671,4.261905995449871,0.06213768759591998,1.458019952819572
276.0,0.08399999999999974,5.384478701694517,4.263029712377866,0.7060828452153738,76.59372183576608,4.262250074133461,0.06368858914028314,1.4939747887602317
277.0,0.08399999999999974,5.384478701694517,4.262389665145928,0.7061729410061731,76.5822221271193,4.262497222749566,0.06646478913373034,1.559331603987803
278.0,0.08399999999999974,5.384478701694517,4.261812480331103,0.7063440550414766,76.5718518655595,4.261984950873849,0.06463402826595713,1.5165854566396988
279.0,0.08399999999999974,5.384478701694517,4.262795426869432,0.7064284593228106,76.5895124353457,4.263172165407737,0.06493974876250769,1.5234075825730864
280.0,0.08399999999999974,5.384478701694517,4.2655516462260525,0.7067061469594985,76.6390333425321,4.265510268832399,0.06786700331974332,1.5910486836981252
281.0,0.08399999999999974,5.384478701694517,4.266477546639028,0.7067825977059031,76.65566896636402,4.266917994849333,0.06421404980633932,1.505083505172194
282.0,0.08399999999999974,5.384478701694517,4.269842861459048,0.7070183098979602,76.7161334727375,4.26935171065445,0.06263448297574284,1.4669037013305921
283.0,0.08399999999999974,5.384478701694517,4.272669420295242,0.7071244239844551,76.76691816715868,4.2726698406000345,0.061305143219991705,1.434820651670157
284.0,0.08399999999999974,5.384478701694517,4.276359523068975,0.7072454230377766,76.83321812856319,4.276272762426847,0.05981159852261599,1.3986569230196895
285.0,0.08399999999999974,5.384478701694517,4.278955207718238,0.7072547419593703,76.87985471367111,4.278824798527371,0.061957202062225096,1.4479516389998368
286.0,0.08399999999999974,5.384478701694517,4.282973156297121,0.7074351912346004,76.95204507042793,4.282511793829199,0.06421090548487958,1.4992133534732128
287.0,0.08399999999999974,5.384478701694517,4.28565759137347,0.7074280555848176,77.0002762316903,4.286358790260415,0.06385197234073688,1.4898990640144343
288.0,0.08399999999999974,5.384478701694517,4.289991812265353,0.7077881691044362,77.07814904322696,4.289701413964892,0.0653145431477216,1.522486429017959
289.0,0.08399999999999974,5.384478701694517,4.293297068414232,0.7081284169500931,77.13753447732992,4.293385680565904,0.06882500786634163,1.6030804943055748
290.0,0.08399999999999974,5.384478701694517,4.299205450862034,0.7089944641159589,77.24369020042809,4.299420260545661,0.06751226399108613,1.5703428171256448
291.0,0.08399999999999974,5.384478701694517,4.30449020621948,0.7099969756268609,77.33864123505104,4.304011107929917,0.06904778747311405,1.6040874567062122
292.0,0.08399999999999977,5.384478701694511,4.30855536938115,0.7107507833729808,77.41167989474368,4.306831295138768,0.06924714928753382,1.607201099924126
293.0,0.08399999999999981,5.3844787016944995,4.311692063296527,0.7113809042934653,77.4680367764563,4.310882015097481,0.07073703015569713,1.6405863201096684
