index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
6026.0,106642.5,110.83180475478919,108.0,-4.295314195402299,-2.9437376466843506,1.960369761824369,66.59458134906865,,
6047.0,107014.2,111.45738313531346,109.0,-4.698837316831684,-3.334737474726421,2.0755540232245666,62.240402399137686,,
6119.5,108297.45,113.6281359747899,110.0,-6.276622533613447,-4.905214517484415,1.0954498128678372,22.332352825001962,,
6169.0,109173.59999999999,115.09119213824887,111.0,-7.020132377880185,-5.646253727606961,0.8219080801441071,14.556697587383388,,
6213.0,109952.4,116.39063133658539,112.0,-7.571562068292682,-6.197544289287157,0.6802294082436225,10.975789385151174,,
6254.5,110686.95,117.61594131122449,113.0,-8.039132234693877,-6.6662049106715315,0.6036673924400164,9.055638110878366,,
6294.0,111386.09999999999,118.78079499999998,114.0,-8.4647727486911,-7.093798539651552,0.585678823100541,8.256208853787234,,
6332.0,112058.70000000001,119.90295189839573,115.0,-8.893904663101607,-7.528200538101607,0.6291143392741406,8.35676913878791,,
6369.5,112722.45,121.0100537826087,116.0,-9.385951233695653,-8.026208478013835,0.7547052466889513,9.403010758520823,,
6406.5,113377.34999999999,122.1018507307692,117.0,-10.004754142857143,-8.652770662857144,0.9909699721658818,11.452631888416,,
6442.5,114014.55,123.16471209444443,118.0,-10.803655027777777,-9.460472513492064,1.3332917165644789,14.093288835869492,,
6478.5,114651.75,124.22789654494382,119.0,-11.806295528089887,-10.472021677515174,1.6560040892390406,15.813604480925608,,
6514.0,115280.09999999999,125.2754048079096,120.0,-12.769270288135592,-11.444445207675823,1.616555291238638,14.12523946686738,,
6549.5,115908.45000000001,126.32281753409089,121.0,-13.409351795454539,-12.09292179545454,1.1680426079437987,9.658894911425293,,
6584.5,116527.95,127.35601748275862,122.0,-13.73237277011494,-12.424958145837484,0.740440587929612,5.959300459918803,,
6619.5,117147.45,128.38838215517242,123.0,-13.748480045977018,-12.450517074878753,0.6962968026841723,5.59251313416598,,
6654.5,117766.95,129.42098843678173,124.0,-13.487478252873565,-12.199207455185704,0.6637258480976184,5.440729248484731,,
6689.0,118377.6,130.43813415028905,125.0,-13.16772830057803,-11.888218376159426,0.31374763434462677,2.6391476369059195,,
6723.5,118988.25,131.45574184883716,126.0,-13.04292671511628,-11.773414437659634,0.06713702788536453,0.5702426279212023,,
6758.0,119598.9,132.47381758959543,127.0,-13.049584901734098,-11.789251419175958,0.0660827260636687,0.5605336905121983,,
6792.5,120209.54999999999,133.49099951744194,128.0,-13.0862045872093,-11.834110183700528,0.07545286107296209,0.6375879546641838,,
6827.5,120829.04999999999,134.52340101744187,129.0,-13.129550726744187,-11.887524738440094,0.07949173246206223,0.6686987763315755,,
6861.5,121430.84999999999,135.52694585465116,130.0,-13.175131715116285,-11.941908511627913,0.08242248372994224,0.6901952367972584,,
6895.5,122032.65000000001,136.53001136046515,131.0,-13.222976569767443,-11.997642452808378,0.08260380124676195,0.6885002747137732,,
6930.0,122643.3,137.5473084385966,132.0,-13.269593210526315,-12.052933339181285,0.08209926190493862,0.6811558613541236,,
6964.5,123253.95,138.56539904651174,133.0,-13.316108436046516,-12.109360669964644,0.08096086407899432,0.6685808300334546,,
6999.0,123864.6,139.58332659649125,134.0,-13.362978380116953,-12.164293713450286,0.07884701681895548,0.6481840925278948,,
7033.0,124466.4,140.586197374269,135.0,-13.407497929824556,-12.218441181286545,0.07888029358886094,0.6455839367600508,,
7067.0,125068.2,141.58947346783626,136.0,-13.452350678362569,-12.271703350877189,0.07885475121244792,0.6425738054270301,,
7101.5,125678.84999999999,142.6073758139535,137.0,-13.498646133720925,-12.326716952434374,0.07989740549756089,0.6481645178182025,,
7136.0,126289.5,143.6253971111111,138.0,-13.542880684210527,-12.380007175438596,0.0784019406256758,0.6332947914700882,,
7170.0,126891.3,144.6285614619883,139.0,-13.584112567251461,-12.429191497076022,0.07215532985263598,0.5805311622208941,,
7204.0,127493.09999999999,145.6315701403509,140.0,-13.620919204678358,-12.475158822325417,0.06473378695548831,0.5189015056036111,,
7238.0,128094.9,146.63441175438598,141.0,-13.642580467836266,-12.506961597248031,0.04787363494455056,0.38277590102367015,,
7272.5,128705.55,147.65231352352947,142.0,-13.62901564117647,-12.50204064117647,0.07771248133759116,0.6215983739617588,,
7306.5,129307.35,148.65534154705878,143.0,-13.528146176470578,-12.408798576470579,0.24109421758835764,1.9429295761599172,,
7340.5,129909.15,149.65840135294115,144.0,-13.210951429411756,-12.102121258823521,0.655874207349215,5.419497898940852,,
7374.5,130510.95,150.6613422882354,145.0,-12.375773947058818,-11.27550509411764,1.6445036833168953,14.58474515855456,,
7408.5,131112.75,151.66397693529427,146.0,-10.334464741176467,-9.24437567058823,3.9451613798814513,42.67634203176445,,
7442.5,131714.55,152.6671057647059,147.0,-5.515624094117645,-4.434923817647057,9.210891436239965,207.6899584968923,,
7476.5,132316.35,153.6705527882353,148.0,5.327558464705878,6.396289847058819,20.500618357806218,320.5079639602783,,
7510.0,132909.30000000002,154.65928685798823,149.0,25.703399603550285,26.762631127079697,38.11311261847016,142.4116800679792,,
7544.0,133511.09999999998,155.6629400946746,150.0,50.516374721893456,51.564674886599335,46.52196592949042,90.22061330125943,,
7577.5,134104.05000000002,156.65199564880953,151.0,62.67641833333331,63.71700431568625,39.00715986880189,61.2193876465703,,
7611.5,134705.85,157.65495975595246,152.0,62.26452385119048,63.2938259864846,39.64295899196688,62.63321639054023,,
7645.5,135307.65,158.65736967261913,153.0,52.63359325595238,53.655039955952375,48.122488121437506,89.68866328483443,,
7679.0,135900.59999999998,159.64498352662733,154.0,32.516245893491124,33.526266071005914,48.22833917271905,143.85240238377676,,
7713.0,136502.40000000002,160.64751372189352,155.0,7.604227668639051,8.606088414201182,26.901941454424964,312.59197163293385,,
7746.5,137095.35,161.63546902941175,156.0,-5.507469452941176,-4.514576032822832,8.078965167417271,178.95290961277112,,
