index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
10188.5,160962.5,217.0778296,211,-16.75588457,-17.15214422,0.134304769,0.783020289,1,0
10226.5,161562.9,218.0787668,212,-16.83810139,-17.23529038,0.142243704,0.825304947,1,0
10264.5,162163.3,219.0798837,213,-16.92102912,-17.31876883,0.134894704,0.778893148,1,0
10302.5,162763.7,220.0810495,214,-17.00676219,-17.39540298,0.14340261,0.824370728,1,0
10340.5,163364.1,221.0828167,215,-17.09621797,-17.48803368,0.16119231,0.921729183,1,0
10378.5,163964.5,222.0826658,216,-17.18063699,-17.57260515,0.149160909,0.848826388,1,0
10416.5,164564.9,223.0849536,217,-17.26497986,-17.65785786,0.152202128,0.861951259,1,0
10454.5,165165.3,224.0843431,218,-17.34591731,-17.73814125,0.134167669,0.756379526,1,0
10492.5,165765.7,225.0852599,219,-17.42525403,-17.82021939,0.128566752,0.721465598,1,0
10530.5,166366.1,226.0853968,220,-17.49673279,-17.87344739,0.14934959,0.835594759,1,0
10568,166958.6,227.0735068,221,-17.56466872,-17.94273709,0.14163385,0.78936591,1,0
10606,167559,228.0740002,222,-17.63276722,-18.02430665,0.171025758,0.948861783,1,0
10644,168159.4,229.0750537,223,-17.72576877,-18.10569444,0.200742324,1.108724796,1,0
10682,168759.8,230.0763004,224,-17.81407252,-18.18851648,0.217663577,1.196708799,1,0
10720,169360.2,231.0757905,225,-17.90346889,-18.28187586,0.224880983,1.230076085,1,0
10757.5,169952.7,232.0645567,226,-17.99843004,-18.36318387,0.198576709,1.081384964,1,0
10795,170545.2,233.0536009,227,-18.0952409,-18.43183403,0.133852183,0.726201106,1,0
10833,171145.6,234.0552299,228,-18.18505939,-18.51359897,0.15882204,0.857866913,1,0
10871,171746,235.0562987,229,-18.27603525,-18.59552715,0.16912941,0.909516619,1,0
10908.5,172338.5,236.0446498,230,-18.3720604,-18.68615002,0.177196347,0.94827638,1,0
10946.5,172938.9,237.0453426,231,-18.46725984,-18.77413761,0.149982385,0.798877626,1,0
10984,173531.4,238.0306755,232,-18.55152104,-18.85216232,0.126335501,0.670137986,1,0
11022,174131.8,239.0317553,233,-18.62829644,-18.93049526,0.122123306,0.645114161,1,0
11059.5,174724.3,240.017377,234,-18.70327278,-19.01196715,0.116141894,0.610888358,1,0
11097,175316.8,241.0059959,235,-18.77480407,-19.07990001,0.137047112,0.718280032,1,0
11135,175917.2,242.0045476,236,-18.85664138,-19.15110214,0.155845744,0.813769059,1,0
11173,176517.6,243.0046465,237,-18.9386962,-19.23213985,0.152412474,0.792488384,1,0
11211,177118,244.0038595,238,-19.01342525,-19.30103722,0.139464642,0.722575892,1,0
11248.5,177710.5,244.9924297,239,-19.08111861,-19.36109627,0.113414608,0.585786083,1,0
11286,178303,245.9801355,240,-19.1520965,-19.42113211,0.114554113,0.589842614,1,0
11324,178903.4,246.9818121,241,-19.22373596,-19.48525091,0.141039692,0.723827948,1,0
11362,179503.8,247.9837432,242,-19.2976893,-19.53974752,0.162821524,0.833283662,1,0
11400,180104.2,248.9852012,243,-19.37550308,-19.59826246,0.165348894,0.843691598,1,0
11438,180704.6,249.986457,244,-19.46742571,-19.67096685,0.144319361,0.73366684,1,0
11475,181289.2,250.96138,245,-19.55551304,-19.75029625,0.143690231,0.727534558,1,0
11513,181889.6,251.9649282,246,-19.65301458,-19.84255777,0.160886867,0.810817178,1,0
11550.5,182482.1,252.9534429,247,-19.7599751,-19.94717686,0.179907389,0.901919052,1,0
11588.5,183082.5,253.9549388,248,-19.87101431,-20.06067574,0.173641004,0.865579038,1,0
11626,183675,254.9405117,249,-19.96349037,-20.15938887,0.154237344,0.765089381,1,0
11663.5,184267.5,255.9270284,250,-20.03138891,-20.23882209,0.11988625,0.592357842,1,0
11701.5,184867.9,256.9239699,251,-20.08819482,-20.30938887,0.086651325,0.426656487,1,0
11739,185460.4,257.9111692,252,-20.12892993,-20.37466206,0.088512637,0.434425057,1,0
11776.5,186052.9,258.898989,253,-20.17686836,-20.44463005,0.118754321,0.580858253,1,0
11814,186645.4,259.8877786,254,-20.24041368,-20.52106932,0.145823121,0.710601962,1,0
11852,187245.8,260.8884291,255,-20.31764627,-20.60293538,0.144793528,0.702781063,1,0
11889.5,187838.3,261.877296,256,-20.4028817,-20.68962397,0.149990722,0.724956248,1,0
11927.5,188438.7,262.878468,257,-20.49707007,-20.77726537,0.142372802,0.685233592,1,0
11964.5,189023.3,263.851794,258,-20.59203546,-20.86420426,0.152032955,0.728678423,1,0
12002.5,189623.7,264.8538782,259,-20.69030102,-20.95174507,0.173050011,0.825945572,1,0
12040.5,190224.1,265.8539433,260,-20.79727238,-21.04897938,0.172370041,0.818899756,1,0
