T(K),X,m,cp(J/gK),cp_err(%),cpm(J/molK)
276.5,0.052000000000000005,3.220733995367594,4.29287132264199,0.35496937345731,77.2702517056826
277.5,0.052000000000000005,3.220733995367594,4.288323535196021,0.2357287174077846,77.18839304879704
278.5,0.052000000000000005,3.220733995367594,4.285773068997263,0.174401173166927,77.14248550805492
279.5,0.052000000000000005,3.220733995367594,4.284903145284056,0.21041730111496337,77.12682717142374
280.5,0.052000000000000005,3.220733995367594,4.283994034490585,0.22270063701928736,77.11046348042063
281.5,0.052000000000000005,3.220733995367594,4.283015730743307,0.18879474745881814,77.09285433933177
282.5,0.052000000000000005,3.220733995367594,4.2830667257348365,0.1519388837007728,77.09377223216737
283.5,0.052000000000000005,3.220733995367594,4.284122658708978,0.1349097184791404,77.11277867344268
284.5,0.052000000000000005,3.220733995367594,4.286040751313079,0.12104739924443733,77.1473037004408
285.5,0.052000000000000005,3.220733995367594,4.287995782789306,0.11236323009268477,77.18249361481438
286.5,0.052000000000000005,3.220733995367594,4.289606154209823,0.11704206426174772,77.21147976316378
287.5,0.052000000000000005,3.220733995367594,4.290517814793564,0.14732861608359882,77.22788934954114
288.5,0.052000000000000005,3.220733995367594,4.290390896486033,0.21458270098270094,77.22560486234555
289.5,0.052000000000000005,3.220733995367594,4.289780633911639,0.2897907336930102,77.21462033959004
290.5,0.052000000000000005,3.220733995367594,4.287668287966491,0.3308348184375919,77.17659881725598
291.5,0.052000000000000005,3.220733995367594,4.282953546442154,0.35311857693467325,77.09173504265569
292.5,0.052000000000000005,3.220733995367594,4.275633600410597,0.39494976132430093,76.95997845602166
293.5,0.052000000000000005,3.220733995367594,4.270566065593151,0.4078325236807376,76.86876451983724
294.5,0.052000000000000005,3.220733995367594,4.27287726212939,0.4959670702445487,76.91036528647437
295.5,0.052000000000000005,3.220733995367594,4.28128873205939,0.6727053084995545,77.06176893914801
296.5,0.052000000000000005,3.220733995367594,4.293150398980656,0.7537022124530148,77.27527498667872
297.5,0.052000000000000005,3.220733995367594,4.307968225472668,0.6118915768254428,77.54199092030801
298.5,0.052000000000000005,3.220733995367594,4.32032471074105,0.32938886905881243,77.76440353301541
299.5,0.052000000000000005,3.220733995367594,4.32528305293787,0.1932353731638082,77.85365203845521
300.5,0.052000000000000005,3.220733995367594,4.325883970638035,0.18683938487796833,77.86446835659204
301.5,0.052000000000000005,3.220733995367594,4.3256976090904535,0.16959326225115917,77.86111391090579
302.5,0.052000000000000005,3.220733995367594,4.325486092580657,0.14173147198994637,77.85730668429134
303.5,0.052000000000000005,3.220733995367594,4.325756391289542,0.1225486636379117,77.86217197087964
304.5,0.052000000000000005,3.220733995367594,4.3270807083437575,0.11750225798088218,77.88600923606334
305.5,0.052000000000000005,3.220733995367594,4.328495093907774,0.1228085830187128,77.91146770437662
306.5,0.052000000000000005,3.220733995367594,4.329812789952045,0.1388872857289319,77.93518579359008
307.5,0.052000000000000005,3.220733995367594,4.331295714907228,0.16705869306971605,77.96187794807963
308.5,0.052000000000000005,3.220733995367594,4.332611718495159,0.1980831919571597,77.98556557364358
309.5,0.052000000000000005,3.220733995367594,4.332762486211076,0.20989816538008876,77.98827934223397
310.5,0.052000000000000005,3.220733995367594,4.3319261089897285,0.22641051111868782,77.97322483126517
