index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
7374.5,130510.95,150.6613531411765,145.0,-11.263148688235296,-10.162879835294119,0.6132812596748938,6.03452239536536,,
7408.5,131112.75,151.66442404705884,146.0,-10.604663611764707,-9.51457454117647,1.2574281223044412,13.215810300950789,,
7442.5,131714.55,152.6673950235294,147.0,-9.289510482352942,-8.208810205882353,2.4449937004276117,29.784994890922846,,
7476.5,132316.35,153.67048420588236,148.0,-6.795412711764711,-5.72668132941177,4.555805785258161,79.5540300428437,,
7510.5,132918.15000000002,154.6726147529412,149.0,-2.5021649823529386,-1.4429334588235276,7.709990368340983,534.3275063166944,,
7544.5,133519.95,155.67397647647064,150.0,3.5353981294117642,4.583698294117646,10.632162881638804,231.95599272498532,,
7578.5,134121.75,156.67770167058825,151.0,9.399306747058825,10.439892729411765,10.507221671864194,100.64491986840771,,
7612.5,134723.55,157.68195555882352,152.0,12.371157200000003,13.40045933529412,7.907250357933041,59.00730833238627,,
7646.5,135325.35,158.68614109411763,153.0,11.619917594117638,12.641364294117638,9.077460926279363,71.80760489991849,,
7680.0,135918.3,159.67557025443784,154.0,7.990222514792903,9.000242692307696,12.04102072697531,133.7855115536662,,
7714.0,136520.09999999998,160.67998552071,155.0,1.9990818934911232,3.000942639053253,11.961532953714311,398.59252216456804,,
7748.0,137121.9,161.68140431360945,156.0,-4.298225798816569,-3.305332378698225,7.886059578406609,238.58597789528392,,
7782.0,137723.7,162.6821766449704,157.0,-8.436968733727811,-7.454860278106509,3.220821495413383,43.204317388379714,,
7816.0,138325.5,163.682179295858,158.0,-10.089563917159763,-9.117888798816567,1.071220133632515,11.748554487433003,,
7849.5,138918.45,164.66993606470584,159.0,-10.65005312352941,-9.69066248235294,0.5285407568072487,5.454124088727073,,
7883.5,139520.25,165.67430695294115,160.0,-10.932741505882353,-9.981652281030282,0.3096412958793346,3.1021046131590366,,
7917.5,140122.05,166.67958252941176,161.0,-11.099323947058826,-10.164385160076577,0.18421744222783584,1.8123815590086116,,
7951.5,140723.85,167.6841436882353,162.0,-11.19337026470588,-10.272773128611206,0.13552191529442734,1.319233994538228,,
7985.0,141316.8,168.67440317751485,163.0,-11.260169195266272,-10.353394331360946,0.1133240946008392,1.0945598223528963,,
8019.0,141918.59999999998,169.67766053254437,164.0,-11.326016426035507,-10.428422201183436,0.11160342979205663,1.070185188507152,,
8053.0,142520.40000000002,170.68051906508884,165.0,-11.39203352662722,-10.511059213017752,0.12257327231712348,1.166136255471939,,
8087.0,143122.2,171.68321878106522,166.0,-11.485495846153846,-10.620330893491124,0.1823372749116093,1.7168699990633838,,
8120.5,143715.15,172.671334154762,167.0,-11.656032833333336,-10.802792081854047,0.3333370949190839,3.085656859757634,,
8154.0,144308.09999999998,173.6595109585799,168.0,-12.206063266272187,-11.373548455621298,1.1302669530891132,9.937680904946482,,
8188.0,144909.9,174.66243187573963,169.0,-12.79636231952663,-11.979746727810653,2.3764333229819403,19.837091526026303,,
8222.0,145511.7,175.66432049704147,170.0,-12.010921828402372,-11.208695193108255,3.34501820576982,29.843065121679174,,
8255.5,146104.65000000002,176.6515540357143,171.0,-11.964602827380961,-11.170557691286287,3.36143234322708,30.09189367375275,,
8289.0,146697.59999999998,177.6395112840237,172.0,-11.908812325443796,-11.136269053254447,3.362689993570257,30.19584007435192,,
8323.0,147299.4,178.64226168047344,173.0,-11.604817905325454,-10.853940556213029,3.20294318214477,29.50949625674277,,
8357.0,147901.2,179.64529121301777,174.0,-15.311210497041419,-14.587616437517609,12.223161236881154,83.79135336630213,,
8391.0,148503.0,180.64852459171598,175.0,-36.269134284023664,-35.57132418283319,40.1516234896604,112.87638122012247,,
8424.5,149095.95,181.6369253117647,176.0,-49.81389125294119,-49.14005811092935,43.87161671243084,89.27872371130398,0.8411694796666199,8.596145584238712e-08
8458.0,149688.9,182.62536954437877,177.0,-51.83004971597633,-51.17937619526627,42.516047259595,83.07261717568069,0.8403054531370819,8.68518434393728e-08
8492.0,150290.7,183.62850869822498,178.0,-52.31968117159765,-51.686271514792914,42.07857943273461,81.41152031191005,0.8394322818001072,8.779053645158186e-08
8526.0,150892.5,184.63150395858003,179.0,-48.65147800591717,-48.03340899415247,43.598016205415675,90.76602539437341,0.83854947876326,8.877832813336539e-08
8559.5,151485.44999999998,185.6196849583334,180.0,-29.176739833333343,-28.572576898039227,30.219191721005064,105.76292026036629,0.8376565484345947,8.981616572700801e-08
8593.5,152087.25,186.62259495238098,181.0,-15.961335666666663,-15.38284725838264,3.212180588339245,20.88157370599138,0.836752984985174,9.09051485753487e-08
8627.0,152680.2,187.61003097633133,182.0,-14.703573254437867,-14.14236915976331,0.2866741190758881,2.0270586620769975,0.8358382708141038,9.204653161898335e-08
8661.0,153282.0,188.61170295857994,183.0,-14.641229609467464,-14.111338591715985,0.13269226141317633,0.940323701757627,0.8349118750026608,9.324172461910862e-08
8694.5,153874.94999999998,189.59919446428566,184.0,-14.688379559523806,-14.181037435263452,0.15186438509401884,1.0708975685825592,0.8339732517447894,9.449229582125795e-08
8728.0,154467.90000000002,190.58698419526618,185.0,-14.736886674556208,-14.26368906146097,0.143159144565904,1.0036614227150071,0.8330218387417055,9.579997617414904e-08
8762.0,155069.7,191.58950978106512,186.0,-14.794763331360958,-14.354036402366875,0.1653794692995737,1.152146090923274,0.8320570555485599,9.716666476977665e-08
8796.0,155671.5,192.59309198816575,187.0,-14.871390136094682,-14.459383349112434,0.17468960757363994,1.2081400939159896,0.8310783018611813,9.859443556026193e-08
