index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Q_err,Q_err%,Fc,Fc_err
6480.5,109503.55,115.64461528921568,111.0,-8.743502205882352,-7.7433157058823525,0.7368116428348744,9.515453984074831,,
6521.0,110188.00000000001,116.78574004020098,112.0,-9.132904804020097,-8.09347646840366,0.7066927480122598,8.731634060729485,,
6561.0,110864.0,117.91219107692312,113.0,-9.507152938461536,-8.372374113461536,0.6469441049696676,7.727128484732633,,
6599.5,111514.65000000001,118.99634385416665,114.0,-9.879745,-8.656723466666666,0.6179427930953327,7.138298866479515,,
6638.0,112165.30000000002,120.082222095238,115.0,-10.305245656084663,-9.034747565994573,0.6798361486826032,7.524683381762695,,
6676.0,112807.5,121.15191053475932,116.0,-10.829362663101605,-9.52857160178085,0.8503567633208896,8.924283710708135,,
6713.5,113441.25000000001,122.20827817741932,117.0,-11.52308794623656,-10.201012814529243,1.1543131754467044,11.3156722419035,,
6751.0,114075.0,123.26610685945948,118.0,-12.488488048648652,-11.152947134075786,1.6117005440134982,14.450893782946775,,
6787.5,114691.84999999999,124.29567136413047,119.0,-13.702954842391305,-12.35877292957079,2.0466848849547787,16.56058329268016,,
6824.0,115308.70000000001,125.3218233989071,120.0,-14.929810732240435,-13.580240034323769,2.0624051456081745,15.186809219833297,,
6861.0,115934.0,126.36457369398914,121.0,-15.794043491803283,-14.441063169051962,1.531798933897865,10.607244881946084,,
6897.5,116550.84999999999,127.39322031868132,122.0,-16.25462305494506,-14.901994172592119,0.9388052671804074,6.299863335788082,,
6934.0,117167.7,128.41992940883966,123.0,-16.3318271160221,-14.98112258914038,0.8155104114337525,5.443586797860564,,
6970.0,117776.1,129.43444471270718,124.0,-16.042261646408832,-14.69417739097405,0.8239929901054958,5.607615643810291,,
7006.0,118384.5,130.4471174198895,125.0,-15.63493125966852,-14.291317558581563,0.4421555910670351,3.093875629413414,,
7042.5,119001.35,131.47531769444444,126.0,-15.429605227777794,-14.09140203105648,0.1042346462020971,0.7397038702917645,,
7078.5,119609.75,132.49078111666665,127.0,-15.407048744444445,-14.075847475213676,0.05207557500008059,0.36996404722188897,,
7115.0,120226.6,133.51682343093924,128.0,-15.429519077348061,-14.10476842541436,0.0666177621539553,0.47230667065700693,,
7151.0,120835.0,134.53009806629836,129.0,-15.453028922651942,-14.13639188397791,0.06324809075297598,0.44741325277393407,,
7187.0,121443.4,135.5472395359116,130.0,-15.488505204419901,-14.180127265531013,0.07529131890321823,0.5309636330714466,,
7223.0,122051.8,136.56046411602205,131.0,-15.533683265193371,-14.234004865193372,0.0720681330045795,0.5063095993511201,,
7258.5,122651.74999999999,137.55985498888887,132.0,-15.569244811111103,-14.277510166666659,0.08047200490700043,0.5636277191724673,,
7295.0,123268.59999999999,138.58957411731845,133.0,-15.609383217877093,-14.325799301210427,0.0864723538494928,0.6036127690423982,,
7331.0,123877.0,139.60382941899445,134.0,-15.652573854748608,-14.377058915859719,0.06468635692008494,0.4499276054904921,,
7367.0,124485.40000000001,140.61844810614528,135.0,-15.691259262569824,-14.422643712569824,0.06274124809260277,0.43501905297654714,,
7403.0,125093.8,141.6329037150839,136.0,-15.73048646368715,-14.469670765363126,0.06966325064845792,0.48144323238656406,,
7438.5,125693.75,142.6305641333334,137.0,-15.741875494444447,-14.488907388299195,0.06223278476092886,0.4295202053067589,,
7474.5,126302.15,143.6465583333334,138.0,-15.701423955555546,-14.456421754438226,0.13456974736046684,0.9308648408735928,,
7510.0,126902.09999999999,144.64682772625702,139.0,-15.503524843575416,-14.264888837988824,0.4641568532907802,3.2538413622592284,,
7546.0,127510.5,145.65925786033517,140.0,-14.731817737430164,-13.500766910614523,1.6041267537382011,11.88174541756595,,
7582.0,128118.90000000001,146.67411940782125,141.0,-12.057390044692731,-10.832740608938542,5.431998074767261,50.144264234344305,,
7617.5,128718.85,147.67759021348303,142.0,-3.62481030337078,-2.4073750687339084,17.17999089036484,713.6399771473989,,
7653.0,129318.8,148.67627987005633,143.0,20.681376028248593,21.891964475175968,48.079253414348074,219.6205528693725,,
7688.0,129910.3,149.66096998870051,144.0,58.50555840112993,59.707378558433305,73.91722199968957,123.79914138643626,,
7723.5,130510.25000000001,150.6616749829546,145.0,80.29743216477272,81.48949235016597,66.6485071440624,81.78785414157346,,
7759.5,131118.65,151.67631924431822,146.0,86.22944320454545,87.41166732186389,60.1754886392105,68.84148361755258,,
7795.0,131718.6,152.67339376836156,147.0,80.73876540677965,81.9114966932965,65.54347742949277,80.01743354160531,,
7830.5,132318.55000000002,153.67229393820227,148.0,57.97458664606741,59.13678371386402,70.26908776540667,118.82466943993235,,
7865.5,132910.05,154.65770258988763,149.0,21.513848308988745,22.661644505617957,41.1866004153565,181.74585875771768,,
7901.0,133510.0,155.657244603352,150.0,0.7354090335195524,1.870913067227418,14.686274714179383,784.9790015066585,,
7937.0,134118.4,156.67104473184366,151.0,-6.627731754189945,-5.5051725225515264,4.771598854057006,86.67482870900973,,
7972.5,134718.35,157.67284852247192,152.0,-9.055903623595507,-7.945210691011237,1.657700578974434,20.86414877392569,,
8008.5,135326.75,158.68930906179787,153.0,-9.957157634831463,-8.85965002808989,0.6786349591624508,7.659839350434954,,
8043.5,135918.25,159.67693927528092,154.0,-10.34830275280899,-9.262010769662924,0.42090687317295417,4.544443789156514,,
8079.5,136526.65000000002,160.69085866292144,155.0,-10.595483084269661,-9.518314327207515,0.323903159086585,3.4029466558036208,,
8115.0,137126.6,161.69005958757063,156.0,-10.784747706214684,-9.720302644416932,0.2624352473724015,2.6998670409005925,,
8150.5,137726.55000000002,162.68904101685393,157.0,-10.943101286516852,-9.89209145035866,0.21175203885737845,2.1406195031658437,,
8186.0,138326.5,163.68802909039556,158.0,-11.075813920903956,-10.040843229892719,0.20297829160255149,2.0215263494829028,,
8221.5,138926.45,164.68796392696638,159.0,-11.204401747191012,-10.186506227417,0.2204783412209831,2.16441571132176,,
8257.0,139526.4,165.6870063954802,160.0,-11.353425480225988,-10.35782275141243,0.2593917176827967,2.504307361770842,,
8292.5,140126.35,166.68600764606734,161.0,-11.52682545505618,-10.55332302567765,0.31069384980212866,2.944038091567641,,
8328.0,140726.30000000002,167.68599616949143,162.0,-11.67124286440678,-10.718068418079097,0.32950767303456163,3.074319552567442,,
8363.5,141326.25,168.6856381797753,163.0,-11.692219140449442,-10.754014665873171,0.3006922370049978,2.796092867152354,,
8399.0,141926.2,169.6856435593221,164.0,-11.715878723163843,-10.796849813559325,0.2900192098899199,2.6861465603207386,,
8434.0,142517.7,170.67176301694917,165.0,-11.725073192090402,-10.831987406779668,0.3047993492918897,2.813882049946973,,
8470.0,143126.1,171.68751021468924,166.0,-11.712513762711865,-10.847540163841808,0.3078263053292068,2.8377521602112767,,
8505.0,143717.6,172.6724567175141,167.0,-11.729461966101695,-10.893379016949153,0.26427278870258547,2.425994618303466,,
8541.0,144326.0,173.68797676271197,168.0,-11.878888067796607,-11.076459306432971,0.2564794881751675,2.3155367710890222,,
8576.0,144917.5,174.6731340677967,169.0,-12.050229220338979,-11.276395881355928,0.29142986316920466,2.584423837505089,,
8611.5,145517.45,175.67337532022478,170.0,-12.20275197191011,-11.46388922049768,0.31267441421410197,2.7274723978929716,,
8647.0,146117.40000000002,176.6722350000001,171.0,-12.360984779661019,-11.65130480807011,0.3109015857443374,2.66838427854875,,
8682.0,146708.9,177.65838316384193,172.0,-12.561022751412438,-11.887452757062155,0.35917320764098487,3.0214480341686785,,
8718.0,147317.30000000002,178.67287999435035,173.0,-13.142128858757058,-12.495693887005645,1.1948974866428697,9.562474060647816,,
8753.0,147908.80000000002,179.65899084180796,174.0,-18.097644576271193,-17.484216320589375,12.196935408101993,69.75969173830747,,
8789.0,148517.19999999998,180.67324481355934,175.0,-41.28050231073448,-40.67447174576272,46.48413094088617,114.2833058323091,,
8824.5,149117.15,181.6734178651685,176.0,-77.70361757303375,-77.12692166342923,73.60101669908558,95.42843810138022,0.1779909686130914,4.448835961845532e-07
8860.0,149717.1,182.67361754748603,177.0,-121.57484930726262,-121.008920983399,86.57129932983005,71.5412538400426,0.1735192990048366,4.494916943376115e-07
8896.0,150325.50000000003,183.68597424580992,178.0,-157.40164580446927,-156.86293331294385,71.43285079998158,45.53838774484218,0.1690003015008626,4.5434979184522106e-07
8931.0,150917.0,184.6721508379887,179.0,-163.49760488268151,-162.9684575210996,62.36862661045063,38.27036689132051,0.16443145624554864,4.5946199379864883e-07
8966.5,151516.95,185.67185725842685,180.0,-144.20603342696623,-143.70347905764805,82.15100587674115,57.16702644602325,0.15981019835996382,4.6483320256807126e-07
9002.0,152116.90000000002,186.67247372881354,181.0,-110.12981099435025,-109.64171308474573,89.40703996707815,81.54473097111541,0.15513390998480828,4.70469107560767e-07
9037.5,152716.85,187.67228672159092,182.0,-67.52126246590913,-67.0590308105419,68.34439049166987,101.91675851200328,0.150399912336377,4.7637620370633016e-07
9073.0,153316.8,188.67364741714277,183.0,-32.62497173142858,-32.19803955529222,22.103574286272238,68.6488202125312,0.14560545770607855,4.825617870990451e-07
9108.0,153908.3,189.6595690971428,184.0,-23.379661759999998,-22.985119703181816,2.5297999220388867,11.00625080359572,0.1407477213376488,4.890339740104555e-07
9143.0,154499.80000000002,190.6450160285714,185.0,-22.448057051428567,-22.066490198321222,0.29531500917894926,1.338296242514436,0.13582379311861167,4.958017227885136e-07
9178.5,155099.75000000003,191.64456732386364,186.0,-22.476035193181822,-22.11314460227273,0.2791199053423847,1.2622352467848355,0.13083066902362403,5.028748619601009e-07
9213.5,155691.25000000003,192.63030849999998,187.0,-22.652747642045465,-22.30174243750001,0.32682054005817984,1.4654484553127856,0.1257652422477133,5.102641249948858e-07
9248.5,156282.75,193.6153892045454,188.0,-22.860575988636366,-22.50801631631998,0.3581385578882562,1.5911600243002275,0.12062429396658045,5.179811890798636e-07
9283.5,156874.25,194.60105453409093,189.0,-23.06667012500001,-22.724858656073454,0.37564403847163946,1.6530093504948808,0.11540448365951189,5.260387266683986e-07
9319.0,157474.19999999998,195.60146891525426,190.0,-23.283016847457628,-22.9854468701849,0.42393106966169347,1.8443455637644657,0.11010233892802733,5.344504513116188e-07
9354.5,158074.15,196.60036073863648,191.0,-23.504180568181813,-23.26643061902927,0.4195711037629731,1.8033324949286036,0.10471424474000272,5.432311843411863e-07
9389.5,158665.65,197.58737000568183,192.0,-23.725405545454556,-23.541903325115573,0.4397417028275931,1.8679105795089075,0.09923643202470175,5.523969244525251e-07
9424.5,159257.15,198.57382767613646,193.0,-23.95732868181817,-23.825225857954532,0.47722300439003285,2.003015657585896,0.09366496553915371,5.619649229848811e-07
9460.0,159857.1,199.57341399435032,194.0,-24.22108077966101,-24.136415825115552,0.4898560255896818,2.029530934248961,0.08799573092003952,5.719537665635488e-07
9495.5,160457.05000000002,200.57207644318186,195.0,-24.451266880681814,-24.370913306818178,0.4672871943557561,1.917397138436435,0.08222442082819258,5.823834782342496e-07
9530.5,161048.55000000002,201.5589065738636,196.0,-24.730870051136375,-24.621082863636374,0.45344349830288994,1.841687877069755,0.07634652008450563,5.93275623093914e-07
9566.0,161648.5,202.55901163841824,197.0,-24.99344651412429,-24.87254109935156,0.4387940930152393,1.7641707425972608,0.07035728968644497,6.046534245657265e-07
9601.0,162240.0,203.5444949096045,198.0,-25.275870706214693,-25.15572630848742,0.48089361667858127,1.9116665954356886,0.06425174958356071,6.165418907563835e-07
9636.5,162839.94999999998,204.54489606818194,199.0,-25.582938715909094,-25.486520846590913,0.6057226799187733,2.376639336395713,0.05802466007782133,6.289679661056202e-07
9671.5,163431.44999999998,205.53176446590905,200.0,-25.944123994318172,-25.887064502792747,0.6300848545791479,2.4339756812178264,0.0516705017005226,6.419606889164486e-07
9707.0,164031.4,206.53179757062148,201.0,-26.294582129943514,-26.27132680039806,0.6282642589166259,2.3914447248515307,0.045183453401278634,6.555513671936686e-07
9742.5,164631.35,207.52994207954555,202.0,-26.64397301136363,-26.685610772727266,0.5730605989501153,2.1474516878428886,0.038557368866395374,6.697737806281301e-07
9777.5,165222.85,208.51517635795446,203.0,-26.994919755681817,-27.053859448863633,0.5478561790785395,2.0250573864112815,0.03178575076298246,6.846643955185638e-07
9813.0,165822.80000000002,209.51556483050862,204.0,-27.341058932203392,-27.395071977401134,0.5769025927543332,2.1058626647531145,0.024861722681559447,7.002626013791896e-07
9848.0,166414.30000000002,210.5012109661018,205.0,-27.668143694915248,-27.71930141082434,0.5947028759971729,2.145446839309386,0.017777998522925328,7.16610990587549e-07
9883.5,167014.25,211.50110255681818,206.0,-27.917266965909086,-27.988276863636358,0.5014869872657364,1.7917751411030631,0.010526849044435174,7.337556541756746e-07
9918.5,167605.75,212.48787419886366,207.0,-27.740904801136388,-27.809462903409116,0.9810325266122861,3.5276931813452,0.003100065245864308,7.517465133684894e-07
9954.0,168205.69999999998,213.4880685988701,208.0,-26.79319897175139,-26.89116197175139,2.2087346641022076,8.21360812307939,,
9989.5,168805.65,214.48789699999986,209.0,-25.580949375,-25.693768602272726,2.787524003228495,10.849027429093942,,
10024.5,169397.15,215.47385647159106,210.0,-24.30453076704546,-24.438607278409098,2.6740837780794484,10.942046523420077,,
10059.5,169988.65,216.4594709090911,211.0,-23.085596835227275,-23.24318699906908,1.8515344801865896,7.965923434943521,,
10095.0,170588.6,217.4584688983051,212.0,-22.206275672316377,-22.36768659322033,0.5878388889291107,2.6280719129321373,,
10130.5,171188.55000000002,218.45873459659094,213.0,-21.98815435227272,-22.154131931818174,0.20178113275119997,0.9108058639905371,,
10165.5,171780.05000000002,219.44450714204552,214.0,-21.999631096590914,-22.161739306818188,0.18510329547644483,0.8352381232979161,,
10201.0,172380.0,220.44430597175148,215.0,-22.059840983050858,-22.246678440677975,0.2056573245556272,0.9244405860588316,,
10236.0,172971.5,221.4299688361582,216.0,-22.086656412429374,-22.280526026065736,0.22859496042188876,1.0259854733880973,,
10271.5,173571.44999999998,222.43078252840908,217.0,-22.178524335227266,-22.40293685795454,0.26813227791890754,1.196862177575181,,
10306.5,174162.94999999998,223.41703664204545,218.0,-22.311203085227266,-22.557929859238566,0.3003959062917452,1.331664333412751,,
10342.0,174762.9,224.41775207909592,219.0,-22.381698440677958,-22.682268751412423,0.23235104719838395,1.0243730455046103,,
10377.5,175362.85,225.4177626818183,220.0,-22.465784420454536,-22.794955204545445,0.2508448245067596,1.1004400853428293,,
10412.5,175954.35,226.4043051193182,221.0,-22.551274125,-22.913062664772728,0.21864472625890702,0.9542361466808992,,
10447.5,176545.85,227.3895168295454,222.0,-22.64361896022728,-22.992311513899594,0.23931237491436386,1.0408365195021467,,
10483.0,177145.80000000002,228.38892107909587,223.0,-22.697195045197738,-23.063129175879556,0.2685599703945193,1.164455908591065,,
10518.5,177745.75,229.38835757954539,224.0,-22.81952821590909,-23.202322823863636,0.24066797548009672,1.037258111211905,,
10553.5,178337.25,230.37449500000005,225.0,-22.91571686363636,-23.289507445557263,0.25279774297327695,1.0854576618429128,,
10588.5,178928.75,231.3592873522727,226.0,-23.023438573863643,-23.3779951727337,0.25483793541930255,1.0900760888021994,,
10624.0,179528.69999999998,232.36063702259892,227.0,-23.074252090395476,-23.46290738585002,0.23422729889602992,0.9982876164668638,,
10659.5,180128.65,233.36039390909085,228.0,-23.162828971590905,-23.530363903794296,0.23095731646391307,0.9815288765112168,,
10694.5,180720.15,234.34585764772734,229.0,-23.21706374999999,-23.587296128531065,0.21246994115902107,0.9007812510651383,,
10729.5,181311.65000000002,235.33193356818177,230.0,-23.2662956590909,-23.6550531590909,0.22820726992842594,0.9647294740520307,,
