T(K),j_total,j_sum,c_melt,c_heat,l_heat,l_mix
176.5,58.34155894227854,58.34155894227854,1.4753626389407095,2.009699107687375,54.847881425293714,0.008615770356743368
177.5,70.96127046688281,70.96127046688281,1.5184518917340712,2.0018964123897542,67.43213443250993,0.008787730249059203
178.5,72.20162401126075,72.20162401126073,1.5629786520423834,1.9937329044495424,68.63594275341242,0.008969701356397892
179.5,64.96904461369103,64.96904461369103,1.6090045556525132,1.9851957945899013,61.365682205439676,0.009162058008940844
180.5,46.90420532275104,46.90420532275104,1.6565951520845545,1.9763215569694557,43.26192339743412,0.009365216262917076
181.5,24.872369825123123,24.872369825123123,1.7058201417812864,1.967095186623308,21.18987486117782,0.00957963554070498
182.5,12.723515165899808,12.723515165899808,1.7567536382765425,1.957452476437409,8.999503230528145,0.009805820657712688
183.5,10.764951090277508,10.764951090277508,1.8094744569557835,1.947378831474418,6.998053477604513,0.010044324242793739
184.5,10.649142869716497,10.649142869716497,1.8640664322966247,1.9368591156557984,6.837921572198743,0.01029574956533141
185.5,10.72506509190697,10.725065091906972,1.9206187658741638,1.9258776097597954,6.868007962483553,0.010560753789458487
186.5,10.818793056605887,10.818793056605887,1.979226407639262,1.9144179673139496,6.9143086299715755,0.010840051681099507
187.5,10.927803377549527,10.927803377549527,2.0399904734387553,1.9024631680889834,6.974215316220514,0.011134419801272916
188.5,11.042432595640255,11.042432595640255,2.1030187021094897,1.889995468886294,7.0379737234188395,0.011444701225632174
189.5,11.144986564544583,11.144986564544581,2.168425955876271,1.8769963512931738,7.087792446537839,0.011771810837297274
190.5,11.246540392420373,11.246540392420373,2.236334768306557,1.8634923691931977,7.1345965136720295,0.012116741248588516
191.5,11.353349155915975,11.353349155915973,2.306875944624298,1.8494616142698674,7.184531027605509,0.012480569416299651
192.5,11.451977454206595,11.451977454206594,2.380189219692381,1.8348363869377662,7.224087383552363,0.012864464024084126
193.5,11.554495430085979,11.554495430085979,2.4564239797667624,1.8195944128577672,7.2652073437434765,0.01326969371797256
194.5,11.669788253281501,11.669788253281501,2.535740054776977,1.803712319101939,7.316638243110168,0.013697636292418457
195.5,11.784937542654106,11.784937542654106,2.6183085887895836,1.7871655551151469,7.365313609810297,0.014149788939078891
196.5,11.903069372654357,11.903069372654357,2.7043129972918725,1.7699283074669705,7.414200288208607,0.014627779686907738
197.5,12.03546217548851,12.035462175488512,2.793950020959642,1.7519734077513924,7.474405366597507,0.01513338017996893
198.5,12.18578484769079,12.185784847690789,2.887430886908249,1.7332722329233572,7.549413207897475,0.0156685199617096
199.5,12.345925115169914,12.345925115169914,2.9849825897506883,1.7137945972838935,7.630912625677384,0.016235302457948422
200.5,12.50853763194913,12.508537631949132,3.086849306500954,1.6935479605535797,7.71130434201436,0.016836022880237295
201.5,12.668326758658203,12.668326758658202,3.1932939610966176,1.672496663024292,7.785062946234521,0.017473188302772218
202.5,12.824664955041824,12.824664955041824,3.3045999565391284,1.6505650262490137,7.851350432048465,0.018149540205216076
203.5,13.002807340742855,13.002807340742855,3.421073094977083,1.6277152429314057,7.935150923017625,0.018868079816741854
204.5,13.208885637654797,13.208885637654797,3.5430437089014633,1.6039072375775978,8.042302594527149,0.01963209664858691
205.5,13.430993032252703,13.430993032252703,3.6708690297777653,1.5790984855534413,8.160580316259953,0.020445200661543345
206.5,13.667929776044275,13.667929776044275,3.8049358241492497,1.5532438149884384,8.28843877832174,0.021311358584847
207.5,13.9024870542432,13.9024870542432,3.94566333141753,1.5262951895925523,8.40829359824972,0.022234934983397885
208.5,14.119367733398223,14.119367733398224,4.09350654249729,1.4982014702069264,8.504438981927414,0.023220738766593425
209.5,14.330742297966548,14.33074229796655,4.248959864104145,1.4689081526294145,8.58860020529047,0.024274075942520727
210.5,14.544089327565516,14.544089327565517,4.412561220010948,1.4383859794486973,8.667741318553357,0.02540080955251422
211.5,14.752337065954094,14.752337065954093,4.584896648228809,1.4065705371463237,8.734262452703506,0.026607427875455114
212.5,14.974885618226867,14.974885618226867,4.766605461786781,1.3733656047616165,8.807013429507183,0.027901122171286322
213.5,15.207149099916368,15.207149099916368,4.958386051129671,1.3386998814723519,8.880773291866182,0.02928987544816235
214.5,15.442018175181522,15.442018175181522,5.161002417932554,1.3024969134633102,8.947736279797573,0.030782563988085654
215.5,15.694664474950057,15.694664474950057,5.375291544127162,1.2646746152039088,9.022309241953762,0.03238907366522569
216.5,15.97817521723762,15.97817521723762,5.602171716021804,1.225144737513878,9.11673833025988,0.03412043344205796
217.5,16.289326991583515,16.289326991583515,5.8426519423423935,1.1838122755644005,9.226873804830575,0.03598896884614698
218.5,16.61127687602027,16.61127687602027,6.097842627147323,1.1405748089733447,9.334850961174912,0.03800847872469171
219.5,16.938189062538598,16.9381890625386,6.368967684369307,1.095321765008478,9.43370517400159,0.04019443915922467
220.5,17.28360433758808,17.28360433758808,6.657378311125723,1.047951635113083,9.535710152230388,0.042564239118886134
221.5,17.653678738320004,17.653678738320007,6.964568672443179,0.998332193176822,9.645640419444861,0.045137453255142984
222.5,18.028871191883717,18.02887119188372,7.292193791797758,0.9463039219528024,9.74243731991275,0.047936158220407664
223.5,18.433217607049293,18.433217607049297,7.642089990911566,0.8917141225073014,9.8484281935755,0.05098530005492742
224.5,18.891140622299396,18.891140622299396,8.016298279898932,0.8343966665590228,9.986132554276836,0.05431312156460589
225.5,19.369380994935387,19.369380994935387,8.417091166725385,0.7741705159632699,10.120167652000823,0.0579516602459095
226.5,19.860322354046442,19.860322354046442,8.84700343488822,0.7108380500381121,10.2405435398723,0.06193732924780975
227.5,20.388958955982936,20.388958955982933,9.308867532400393,0.6441831725350011,10.369596654902608,0.06631159614493247
