T(K),X,m,cp(J/gK),cpm(J/molK)
175.129603,0.32893583181694286,28.781073320156228,-4.414669414239061,-78.21334432896523
175.1779965,0.32885001684949683,28.769885660155467,-4.157332777721358,-73.65455458644823
175.2268205,0.32876344303165445,28.758601967811195,-3.9557980975380764,-70.08435871745654
175.275759,0.32867667067944,28.747295319581703,-3.6766271635651857,-65.13864969261458
175.32437,0.3285904833843953,28.73606779875312,-3.448144646169332,-61.09093815245142
175.3728775,0.3285044838525975,28.724867610350408,-3.197725375514376,-56.65452935179734
175.42154499999998,0.32841820484520723,28.713633906798226,-3.0172984859349734,-53.458147955255285
175.4702095,0.32833193526916993,28.702404316801296,-2.7541780710556183,-48.796627860375295
175.51882799999998,0.32824575126239625,28.69118874525045,-2.5848897405852873,-45.797521590177936
175.567637,0.3281592335249147,28.67993263780408,-2.365825741994563,-41.916486580078214
175.6165605,0.3280725167251889,28.668653540711457,-2.207580824723916,-39.11297993971896
175.6653235,0.327986088210415,28.65741483673435,-1.943828342582089,-34.44009708806755
175.71376249999997,0.3279002376318995,28.64625414606112,-1.753674465246406,-31.07116845234637
175.762354,0.32781412036547714,28.635061649752537,-1.5992876544500079,-28.33592202675093
175.811304,0.3277273712966762,28.623789938420263,-1.4607845537638497,-25.88207579836819
175.86052899999999,0.32764013838823514,28.61245829251737,-1.2938858605013808,-22.925092069121902
175.9088655,0.32755448336085974,28.601334475717746,-0.9060671010356844,-16.053791878169484
175.95687750000002,0.32746940656870877,28.590288557847114,-0.8611381180663132,-15.257810308061437
176.00537350000002,0.32738347529288875,28.579134534918733,-0.6559736282968524,-11.62272413339542
176.05411750000002,0.32729710769752696,28.56792674836321,-0.5588296458647359,-9.901549211555784
176.10306,0.32721039144962366,28.55667661270551,-0.3265349650471122,-5.78569554845203
176.1516135,0.32712436738082296,28.545519142005677,-0.06748824359399935,-1.1957934352944106
176.20029649999998,0.3270381167395106,28.53433514823553,0.0426581422970555,0.755843944460103
176.2489225,0.3269519698685861,28.523167471490122,0.3885572925792552,6.884738056584886
176.29729700000001,0.32686627124130146,28.512060739131538,0.5904169280032953,10.461484213245502
176.345984,0.32678002161828035,28.500885451530475,0.8192570128942345,14.51632995122095
176.3947665,0.32669360536909003,28.48969144570368,1.1420165027592057,20.23537268148082
176.4435755,0.3266071446522061,28.478494554977583,1.4758549909876377,26.150782056471755
176.4920715,0.3265212407584865,28.46737262150372,2.003852062195989,35.50657650106321
176.5403005,0.3264358120834311,28.45631502775254,2.4226224282259126,42.92704734285719
176.58909799999998,0.3263493786354361,28.44513023384839,2.7652527233644584,48.99844269683869
176.6381745,0.3262624531726964,28.433884665829453,3.4300481646397736,60.778481286667464
176.6870905,0.3261758140739157,28.422679031891036,4.0867448994393625,72.41513163400205
176.7357585,0.3260896162103838,28.411533325218333,4.961945185546868,87.92369199856213
176.78431949999998,0.32600360974949144,28.400415208999704,5.754207087090318,101.96276296844685
176.83274699999998,0.32591784153205927,28.389330716035925,6.857185876509365,121.50780560459935
